"features_all","pvalues","adj_pvalues"
"CD11b","0.00101818513683096","0.034373448322895"
"CLEC12A","0.00143691635293378","0.034373448322895"
"CD57","0.0023260524704666","0.034373448322895"
"CD11c","0.00291300409516059","0.034373448322895"
"CD95","0.00291300409516059","0.034373448322895"
"CD224","0.00733646564673131","0.0721419121928579"
"CD45RO","0.0189234596176992","0.159124528169284"
"TCR","0.0217262931254254","0.159124528169284"
"CD101","0.0242732331105687","0.159124528169284"
"CD4","0.028730694029631","0.169511094774823"
"CD54","0.033459799033398","0.179466194815498"
"CD39","0.0415073238597173","0.20407767564361"
"CD226","0.0510561432851276","0.231716342601733"
"CD99","0.0561523865294916","0.236642200374286"
"CD47","0.0745974678198294","0.293416706757996"
"HLA","0.0829948217658294","0.304746053183691"
"B7","0.0878651785490421","0.304746053183691"
"CD5","0.0938130174918312","0.304746053183691"
"CD35","0.106590556998934","0.304746053183691"
"CD71","0.10754911823083","0.304746053183691"
"Ig","0.117477731706279","0.304746053183691"
"CD1c","0.122678386022201","0.304746053183691"
"CD30","0.123737605239176","0.304746053183691"
"CD66b","0.126953619061284","0.304746053183691"
"CD45RA","0.129129683552412","0.304746053183691"
"CD52","0.140397066120369","0.311887830382363"
"CD40","0.142728329158031","0.311887830382363"
"CD73","0.149878426113065","0.315815255023958"
"CD49f","0.182200563656196","0.370683905369503"
"CD45","0.203539702828418","0.383462756021287"
"Podoplanin","0.205013415322215","0.383462756021287"
"CD32","0.207979799875952","0.383462756021287"
"CD38","0.255424014310901","0.443235789539504"
"CD81","0.255424014310901","0.443235789539504"
"CD197","0.279358239584118","0.450416105384868"
"CD307d","0.293507454219086","0.450416105384868"
"CD138","0.302515942365298","0.450416105384868"
"CD24","0.304332411023745","0.450416105384868"
"CD326","0.320893997046557","0.450416105384868"
"CD269","0.322757187019097","0.450416105384868"
"CD82","0.324624837174956","0.450416105384868"
"CD49d","0.326496907613179","0.450416105384868"
"Mac","0.334028582548449","0.450416105384868"
"CD257","0.339721747493118","0.450416105384868"
"CD107a","0.343537707496933","0.450416105384868"
"CD96","0.370677939264326","0.467786268570045"
"CD19","0.372643298691392","0.467786268570045"
"CD336","0.382518959796326","0.470179554749651"
"CD154","0.406522936439292","0.48684809108938"
"CD62L","0.412583128041848","0.48684809108938"
"CD144","0.422729219362181","0.489039685144484"
"CD88","0.469961097531142","0.533225091429565"
"CD305","0.505183878836795","0.562374506629639"
"ITGB7","0.517619951624811","0.565547724923404"
"CD70","0.571157970331251","0.612696731809887"
"CD124","0.591459409626093","0.620550560247301"
"CX3CR1","0.599514948035529","0.620550560247301"
"CD58","0.690189287119484","0.702089102414648"
"CD357","0.751212064621039","0.751212064621039"
