group,CD47,CD70,CD52,CD19,HLA,CD45RA,CD49f,CD4,CD20,CD335,CD31,IgM,CD5,CD62L,CD27,HLA-DR,CD1c,CD141,CD66b,CD35,CD58,CD24,CD21,CD11a,CD54,CD62P,CD41,CD163,CD2,CD29,IgD,CD18,CD22,CD304,CD158,CD207,CD49d,CD73,CD305,CD158e1,CD158f,CD257,CD85j,Ig-light-chain-1,CD82,CD224,CD258
progressive,0.0492888476659483,-0.17677418488712,-0.115837599385558,0.0930010223513848,0.240233591924346,0.117618358465524,0.31155238481192,0.287736329959182,-0.0270857815059053,0.147130685914667,0.00599616542428,0.041086086714119,0.386269964894423,0.127959239986966,0.329351395886532,-0.039574833806821,-0.111453446304905,-0.250619570954388,0.0791291645721812,-0.0262414370341202,-0.0956496384578006,-0.0095669602232541,0.0517371778273452,0.162801261715223,0.1230779430038,-0.0330291261602422,0.0914890859121288,0.28248375496936,0.0879919263583075,0.232856442552288,0.186201449244538,0.111199585567861,-0.237675715432473,0.353251442260912,-0.230511915438077,0.0953615639256682,0.188032635155583,-0.0749850482712194,-0.42779642730535,0.0190591032373362,0.14785702726296,-0.44216998956571,0.0199872016891864,0.0415833948296129,0.196234621636703,0.380545966350475,0.0215439477073382
progressive,0.078131700611564,-0.0196458393108321,0.199573969148176,0.417610551753235,0.247975586165432,0.259906883672691,-0.031441545216714,-0.147942225974293,0.216196498235249,0.14193402810948,-0.333275939381962,-0.0431018251291272,0.0647023054332763,-0.14115069059061,-0.0161817399160909,0.186163706952984,-0.0729371310117025,-0.220180259338061,-0.234359206786516,-0.0156090922757473,-0.152774970814467,-0.144443100532552,-0.238396921540003,-0.034289913948953,0.180707195720374,-0.227974670940974,-0.124378821071081,0.0359684875234462,0.0837936485092775,-0.126670060900795,0.02370683357263,-0.0903978945793067,0.123355618121735,0.0782520431244433,0.0443891010710842,-0.21433691034241,0.311200576922694,0.124079060087451,-0.199803135878009,-0.249426007122822,-0.078316238045243,-0.166523316868029,-0.12725671487261,-0.0949107799952829,0.125742555595866,-0.194749323747292,-0.311396223448716
progressive,0.151604567390142,0.0535525144877788,0.146452131721709,-0.0811847437255923,0.289162170689492,0.0398819921700593,0.175322428222352,0.0522024586178631,0.42720139299125,0.180596392585884,0.103661002609534,0.239957954034279,-0.003521343647505,0.115047958439948,0.0324027940773982,0.237242200311991,0.284632622164238,0.119614858278889,0.143826318509893,0.193503125669199,0.17881562521118,-0.130383163866537,-0.118027641644082,0.191897989701902,0.115015910937589,0.08584758067941,0.15420042878944,0.184403590780019,0.0617933145946657,0.110596577000007,0.374894743526215,0.116068821554169,0.439828459240931,0.0445695898493304,0.209375926173043,0.127453166460498,0.102937593340973,0.310976814142743,0.323147563094325,0.153160506090454,0.147879284261272,0.0394882856906743,0.148598615871014,0.274147194593593,0.122744023727055,0.163808849949295,0.0914698330011438
progressive,-0.307046933578771,0.0444854040122854,-0.0342407122153918,0.011717042426122,-0.118646010777942,0.128151943656456,-0.084351117731062,0.0035457903255818,-0.058085447883531,-0.0682314233419635,-0.229308474302541,-0.33503554680495,0.305671409098039,0.193446767126873,0.394987211213339,-0.0248631007985641,0.232184945905763,0.365448360486474,-0.374630631717521,-0.397041563191246,-0.0812349585254133,-0.242519177612413,-0.224623721159062,-0.120847253135944,0.227613550331446,0.0749205224425817,0.0454347912088853,0.0203369064148517,-0.0521448501893445,0.010517097908294,-0.173648960932835,-0.374541851906114,-0.0658855416778812,0.0033764888211533,0.406508786227323,0.446127486895226,-0.0005512838689433,-0.244619558172746,-0.251120541724807,0.177417655126787,0.123754291282725,0.202444034187624,-0.106012525629803,-0.225787081553063,-0.0931486167350086,-0.0894656417022587,0.134926483971864
progressive,0.0479211830313605,0.140629886611117,0.184190489185363,0.20158980631457,0.292504948417324,0.176153807365173,-0.350469220035764,-0.0955235880382276,0.166548663865758,0.353381686230156,-0.326948041222078,-0.28309513769752,-0.036213365950462,-0.0629595861918624,0.309886518831154,0.110739969041253,0.0711599094022518,0.0637222599777124,0.0466685764327718,-0.242431662367946,-0.104016191189859,0.119092820441919,-0.156887959720183,-0.0727929559197491,0.356686885599518,-0.432196785366626,-0.373533631257171,-0.215837196042551,0.383120389891763,-0.235126750831703,-0.256405287919442,-0.190552375055196,0.045600225047033,-0.295142154272581,0.217988598496793,-0.0001144125061516,-0.0647256392893966,-0.103465060248973,-0.241553382264512,-0.230058769974072,-0.15452921040713,-0.204443153281998,-0.0801536827167425,-0.213158357320585,0.101773639685931,0.105489008691677,-0.110916456890003
stable,0.19931236159329,0.190764356470401,-0.0148871315296354,0.147272324990738,0.259832192663595,0.197424061634808,0.106346196978383,-0.062856764220605,0.27960674531777,0.0403959382299954,0.118888845068635,0.206577063423127,-0.0252202291077283,0.0064572808529565,0.131467690243559,0.0747670966223679,0.14590695571293,0.0640949543055945,0.0934972281536749,0.0756289403384365,0.162476091664426,0.14396557565377,0.0368949822178018,0.0770355179690633,0.0775257409171952,0.061990585528677,0.0846335097035839,0.169435006881251,0.0013036650897532,0.127702788822831,0.164358273892535,0.0480912397834919,0.192681625559464,0.0145346400610685,-0.139732318461394,0.105901423133026,0.0943708649875311,-0.0008052156913936,0.107947585182762,0.156131622511179,0.138716236554313,-0.0713683485588949,0.137044489415113,0.0125718671111514,0.169408980688253,0.0681413211246597,0.112779222090457
stable,0.0792555784105635,0.194142970791626,0.189694027793678,-0.0112217708710337,0.295370916630327,0.233718447324932,0.269901959215439,0.153320666017993,0.121352516748691,0.107992418572266,0.280969054157175,0.271437916595588,0.0288713456445675,-0.0876031875857006,0.0639734987482289,0.0784973332734741,0.394266891388737,-0.0299319914496493,0.22716046230691,0.0385610521701375,0.106645799414748,0.0370630566003189,-0.0031744105794901,0.207470809359187,0.145656263303081,0.0559178887502116,0.188181979927709,0.192871834188485,0.180711371723241,0.210960594090439,0.0557361139033388,0.177260983300852,0.0467335464009316,0.0139235379198756,0.175754635420287,-0.0301309770555315,0.120581608799345,-0.115019458970545,0.0810113274653911,-0.0208629269419172,0.0321627243709101,0.109941294863836,0.121084125759313,0.113729521053999,0.145152008954213,0.129462439421166,0.128325368354656
stable,0.0408369437817432,0.066257991885225,0.053304838666271,0.0448587216617064,-0.188329365524559,-0.028775330476751,-0.0112330548504994,-0.0560264055444924,-0.0906220735366079,0.119105114829148,-0.108171148406845,0.0077937616388561,0.0909964423182907,0.354505099696724,-0.0761345758857288,0.205780588072242,-0.0435246142534949,0.0732944730872746,-0.0156860167261248,0.067431457968525,-3.10397685812652e-06,-0.0314904118240991,0.0556028191014843,0.0048849214103893,-0.117795591517322,0.0228401754126911,-0.0587977657117882,-0.0668836792723496,0.112638225056197,0.0742679456745657,0.108078161286568,0.123751950958632,0.270576259505407,0.13506081788821,0.0445194324484597,0.186749992508729,-0.0038077157460543,0.233161821771351,0.0924442878092034,-0.173076868380771,-0.0730311504467216,-0.0476019570010338,-0.0714872334128068,-0.0464455244695372,-0.0567520017041661,0.0427090706459996,0.0183972191298329
stable,0.29354206606806,0.358474812181607,0.356481636952953,0.26309850789914,0.566920642643322,0.553355592524424,0.144436845333914,0.166475145793156,0.299013914406189,0.0879068142768228,0.220101908955938,0.188544004118535,0.300010052736602,0.0702359610311259,0.377375109937984,0.0748741928467571,0.377426699910864,0.180175252185167,0.134033168244081,0.284114003410984,0.326569415535227,0.451021692448928,0.251942991566433,0.383018477117398,0.41525415440776,0.197902492620902,0.196449841883571,0.2201659340533,0.170692029566311,0.381640819319592,-0.238648888939601,0.259670817829581,0.17531133855204,0.0466314582969599,0.104697206028639,0.0958307491698193,0.391801369760948,-0.37227400832594,-0.0472226524470128,0.204960875219771,0.188558317336541,0.160130474340372,0.350334162038433,0.223326077152459,0.522912407364615,0.203326532951771,0.354284629075855
stable,0.149003162988503,0.17354575750914,0.3343410676415,0.259045183023779,0.0581635709910311,0.141334306755019,-0.167695695024717,0.237503209482261,0.42670570483165,-0.104315943579911,0.0429337878983732,0.463906189690643,0.105502174029495,-0.136261434849576,-0.201031738821465,0.301787835147835,0.218074938675599,-0.0755398795391646,0.064498036461622,0.26981777041011,0.055267602839527,-0.100081712508131,0.104581214735662,0.0835765133851783,0.0606755079939672,-0.20635417935014,-0.0649664158791801,-0.113206429693004,-0.0425210215378289,-0.10867883430665,0.105773386313662,-0.242340231419718,-0.0232930343038467,0.0048987334316728,-0.0661848906764603,0.186851840963617,0.249656327312075,-0.290421926648337,0.331416156801905,-0.397609483362284,0.0175360957541264,0.261235069807521,-0.250849136330887,0.204118192938531,0.12663006867614,0.0574921013726493,0.0410913897002402
stable,0.1185304977126,0.108746003376014,-0.194167999663384,0.164224460079164,0.120727845733988,0.0681569388978326,-0.0017352210894499,-0.0439417986700522,0.248915340491595,-0.241385400987906,0.120017999038932,0.134861419660083,-0.081626865680489,-0.0564430203215473,-0.209492173769483,0.0384927131399441,0.0030680961053587,0.0777105197464291,-0.0654377355726428,-0.111149983619685,-0.0617175755540259,0.0229024310760639,-0.119222002576435,-0.0172847117662601,-0.0634304294765577,-0.0580223731582421,0.0733903725242023,-0.352558204301618,0.005152417419848,-0.0155221272043809,-0.0518334135747493,-0.0198014247623448,-0.134634027174042,-0.0705505657676272,0.11127601246161,-0.273425885970219,0.0686229158029689,-0.0997328450140344,0.104795493196655,0.214095122808308,-0.125379030374079,-0.108975454380788,-0.081615097702896,0.0352182689418494,-0.143936919563798,-0.208653373458927,-0.0415220729429297
stable,-0.215256494207229,-0.0534715417473359,-0.0916907557085664,-0.0536370589269698,0.0587395355654718,-0.158902201961891,-0.0744765754489853,-0.16286114995683,-0.075297010113396,-0.0972307760024021,-0.1892103474476,-0.416073482516754,-0.0870111603949951,-0.367357746883754,0.0271987223742414,-0.44234785433635,-0.204814490747748,-0.194493843148006,-0.254499325316771,-0.470778576601783,-0.235532136629037,-0.17501691609964,-0.525907630561046,-0.248860816436483,-0.102660766299518,-0.170188655646117,-0.125930013440783,-0.130687020316009,-0.0082117802368537,-0.0788428933150264,-0.544063663231093,-0.0644909656159809,-0.298274548595618,-0.103771067385668,-0.0752429665514642,-0.0593744955826957,-0.0709745026444294,-0.26742907401908,-0.346146361767744,-0.204312837777496,-0.363832919039036,-0.0187990711765177,-0.224126611544007,-0.410918161150767,-0.0889133138156151,-0.229660705116829,-0.221368934424284
