group,CD52,CD19,CD33,CD45RA,CD123,CD16,TIGIT,IgM,CD32,CD103,CD69,CD152,HLA-DR,CD1d,CD35,CD21,XCR1,CD54,CD98,IgD,TSLPR,CD38,CD22,CD71,CD304,CD36,CD49d,CD73,TCR-Va7-2,CD305,CD23
progressive,-0.0536567066799071,-0.0002273863627173,-0.425360910371549,0.0114959432808723,0.0056139513694322,-0.139015923827985,0.0241273196900175,0.0019410749628717,-0.122927002041271,-0.176585933572325,0.0196986567616778,0.0077299601363784,0.191290974882684,0.16845320696132,-0.170607371789947,0.155940226127491,0.355343080408888,-0.187168153273996,-0.050534875283479,0.380549736818676,0.304397515312639,0.165620098248923,-0.0668634822588544,0.200114001262088,0.593216876972116,0.486227682460325,0.418760573308371,0.0432367203799888,0.400072151332977,0.380859996055641,0.0155945381854269
progressive,-0.184266503408925,-0.496071564203338,-0.204472225777613,0.104477648832946,-0.105657181114528,0.139062509642775,-0.138462719597248,0.377735613010056,0.0542274799132604,-0.106834128571475,0.0029263460803812,-0.0473869753644093,0.0110955141736844,0.136710505932918,0.159575095140452,0.250962296495195,-0.0962588145598154,-0.253455081803087,0.0263976050460711,0.326244317544584,-0.136303962717662,0.177264608560372,-0.170958405093362,-0.349443673786215,-0.26706140764653,-0.177025265795441,-0.302122274616293,-0.098800305539702,-0.085832558343184,-0.0597236927414507,0.16188019886563
progressive,-0.129381991292737,-0.0199680558901621,-0.0245046812218225,-0.219535468408982,-0.0552311847929813,0.0357388678792834,0.0092545943313921,0.0932212408961858,-0.331031158663945,-0.004799068264809,0.135448441257714,-0.0453849774185626,0.136367091186705,0.0178556373105322,0.184736745210577,0.0082797963689035,-0.0353794670250564,0.107247240020486,-0.0762914586144741,0.313593850145426,-0.092225017583334,0.146901107232841,0.378867248497421,0.223043580652647,-0.0910404337098406,-0.0780957390159277,0.0239537216089101,0.324869431850676,0.0433857571718083,0.236035840634928,0.0481117766982389
progressive,0.426033476987664,0.452365441703832,0.105855566486978,0.510963395536992,0.461280148747755,-0.290107246210732,0.378149260102468,0.0877394519382853,0.256073540600948,0.143164674936779,0.262587237406763,0.142505053195619,0.66692255842492,0.396310597152459,0.0105205603274523,0.471056645407496,0.119365933893712,0.47175276985443,0.365921421587188,0.357434790143475,0.022653676218036,0.393450790613387,0.234406851798693,0.298130912773256,0.284638007623225,0.198026161376639,0.157226159422644,0.143674172469668,0.254440020241206,0.358067053134802,0.214298309664567
progressive,0.0566313718253431,0.0723487069970725,0.131743145675284,-0.2571223606875,0.0356462174446295,-0.0274524117511864,0.0035774416955868,-0.125375601959701,-0.254569339577842,0.0715585675599987,0.378551216271316,0.161433128790003,0.0579440589741076,0.224235500794219,-0.0586882078583037,-0.0750232889423195,-0.0189629697420479,0.143358992696093,-0.0728945791902375,-0.160351490782006,0.148937646372214,-0.158884272675975,-0.102881295918922,0.15620772413084,-0.0057555022284044,0.136883984470988,-0.168912678698235,-0.322886154900909,-0.116951523981725,-0.191450963690416,0.079856962297683
stable,-0.198012200012838,-0.300282615826025,0.0273448366417437,-0.150461912380472,0.030252743171408,-0.073429745579376,-0.131276558003205,-0.0944420221975705,-0.219510511378694,-0.130339565815695,-0.183119150468581,-0.0191238117163173,-0.0625473619984266,-0.08261436462152,-0.109538953277705,-0.252072027344977,-0.148301054902508,-0.0045734462772939,0.052139837212598,-0.0558453408028377,-0.109842237537506,-0.155617564258451,-0.0310115674124466,0.0948109963968197,-0.0996394032604029,-0.0881178575672338,-0.125425190738022,-0.252375682460108,-0.0146793320580628,-0.0931532767779152,-0.0579715586336937
stable,0.209156062817462,0.201136522604431,0.132856666093871,0.203967923648454,0.0428705355583145,-0.0019657665654432,-0.0833235633924636,0.2267520551146,0.166430445319281,-0.0580019404366795,-0.107440994640675,-0.0906063050794715,0.242243043550474,0.0398136977635151,0.0838383844947805,-0.0004832083757363,-0.0483879249933398,0.143477087203026,0.143768203211889,0.118429335837692,0.0881041933936252,0.15322195978888,-0.0030207739535264,0.279594402593776,-0.129245159721026,0.147140947978516,0.383513434887732,-0.0968022219645974,0.0722786413435776,-0.0714227840342887,-0.0268910905987852
stable,-0.219360765960988,-0.0663586976601245,-0.115191036724913,-0.204998598414241,-0.20661122131587,-0.184988455767252,-0.211015227521098,-0.125023944015125,-0.172749759067701,-0.234933687557178,-0.246722483114016,-0.187937675067973,-0.119394779858703,-0.23181165401911,-0.0909706536316652,-0.206534769736056,-0.250567402891695,-0.159842896406563,-0.0182412532214908,-0.102058966434143,-0.0849968445597763,-0.113302541132241,-0.169657650938123,-0.0551033726927476,-0.217632608678847,-0.0104517880187505,-0.223185201052953,0.037259937560425,-0.110122340126428,-0.179037986803091,-0.135481530408753
stable,0.281930959639962,0.0701830309939125,-0.0036699868154306,0.145104729491407,0.045404599360001,0.0716517947010638,0.195698944911728,0.241582375598508,0.168941634984951,-0.0749705288435871,0.10092007706033,0.115823050817395,0.0293699625045043,0.11929952033605,0.0822418821921018,0.0786666030814465,0.0801389743122331,0.0519895645797313,-0.206941557356012,0.0286498075844961,0.239459504228095,-0.0328925060886577,0.0428815774663134,0.0275137070728895,0.0976287230556097,-0.0714465195448792,0.140474158633277,-0.187534504627108,-0.0304397752157197,-0.0033165683494881,0.0342178476607793
stable,0.0419505248341231,-0.185032273588414,0.103582871233572,-0.0485638894206448,0.109475677712951,-0.358963016854355,-0.198336019063993,-0.14112778570697,-0.162480803384671,-0.382710794786662,-0.0536738014402742,-0.363781032167631,-0.0073189869872311,-0.246059043181882,-0.0037037112615346,0.0367222396085167,-0.0747167316398278,-0.114233074520618,-0.307572321846944,-0.0028046897454625,-0.520131250209766,0.054457276490979,0.0963629638323521,0.320662962707639,0.0944865652475538,-0.249396929680929,0.108927506598322,0.206280289574535,-0.0766611468136762,0.0168450292464325,-0.425713428699759
stable,0.0234895990300918,-0.389941085771271,0.047325874127674,-0.101279198128035,0.0559300005641619,-0.0188898481889093,0.128440530944159,0.195350956986716,-0.420349194385561,-0.203508834291069,0.030253215362645,0.0271831192095577,-0.0553069918767842,-0.286615879200601,0.395189008410294,0.159387913245526,-0.301944241932755,-0.188403646357645,-0.125029130600542,0.122204548337,0.0857857476714464,-0.0310859123701213,-0.266477525971554,-0.0021008945901664,0.0745711169527292,0.17054575186412,-0.184338031129318,-0.028952196121663,0.12517392952888,-0.0320614019560991,0.0189263740013688
stable,0.125962360264016,0.0890268997179116,-0.0944844634470356,0.0904537491286606,-0.139436817480808,-0.192845802400943,-0.0635798322742097,-0.141605528404341,-0.286393084302467,-0.122660167479464,-0.0366943630775059,-0.123356430344274,-0.0794025120711982,-0.197575956049704,-0.0207829541813081,0.060400503579388,-0.155439388226782,0.231176132187604,-0.164929981905981,-0.35197198722961,-0.078982349395338,-0.122270487223915,-0.021087589291021,0.40842769261638,-0.100338505732841,-0.0320948140785164,0.078493774885955,-0.197156593284436,-0.137215278525208,-0.22411441048699,-0.193772135484196
stable,0.207734528390925,0.0602901207961325,-0.0525567764639123,0.151028790875318,-0.0936587179783624,-0.0318551690143489,0.148978192648493,0.305072363300204,-0.105362622721443,-0.0863328158119115,0.0637707820157469,0.0482736703968804,0.11331772129103,0.0079232334772068,0.0859190968468192,-0.0624133208666231,0.080885939278648,0.129514505754839,0.0255500841573631,-0.202708064156985,-0.0624213162295025,0.119820882757016,0.12487321472884,0.349379522242756,0.07193599376398,-0.106097905433558,0.172557682990056,-0.382287797464686,0.0222217458953676,-0.0232621898764734,-0.0507163407857339
stable,0.193259261431368,0.17533429392057,0.114125423434455,0.26751979721842,-0.0067302509433484,0.0238093136554756,0.121538796278038,0.184881320255472,0.0567478185023215,0.0232884115921897,-0.103648424745288,0.0321627158368324,0.097024965949608,0.127576724383453,0.291293745018711,0.331735641191055,0.182191127003013,0.260235650789688,0.176376402892751,-0.0420252705399217,-0.197125238776015,0.120170499421268,-0.11838521823913,0.002267599671886,-0.272483536739423,-0.0896046562082526,0.244001094039138,0.173723592818943,0.123241632334034,-0.123711290662286,-0.0014881411245054
