group,CD80,CD30,CD154,CD52,CD19,CD269,CD117,CD45RA,CD49f,TIGIT,CD326,Podoplanin,TCR,CD32,CD196,CD185,CD62L,HLA-DR,CD1d,CD314,CD35,CD58,CD96,CX3CR1,CD21,CD79b,CD54,CD106,CD122,CD41,CD184,CD226,CD49b,CD81,IgD,CD15,CD22,CD71,CD26,CD1a,CD304,CD36,CD49d,CD73,CD305,CD158f,CD337,CD336,CD257,CD94,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,HLA-F,Podocalyxin,CD224,CD258
progressive,0.126309813688647,-0.111353023884977,0.273814240351114,0.097190942454243,0.382388066636297,0.0883925443952076,0.358493133485778,0.147726781343999,0.272179961700758,0.177289988355129,0.0139086438165992,0.221264100401857,0.0860655325693715,0.261569318418487,0.133839240642253,0.044823836522071,-0.0486627079831029,0.507208625252622,0.0159779464597458,0.356047733892138,-0.213810665225832,0.13601484613635,-0.0802668778107949,-0.023141525062127,0.0884956734981038,0.227730887734334,0.0356400324904221,0.240142431323861,0.121639607935216,0.295868213505305,0.155179448961877,0.394198821063725,0.240030561272155,0.196568191923574,0.232646826525652,0.0864299190095239,0.144726832339377,0.376623573228768,0.225847294015187,0.235096140253555,0.447802606901273,0.376873886546935,0.08515428512911,-0.0740535569883471,0.438916986996866,0.146494987093701,0.397196541304076,0.0417060247429866,0.182372704213401,0.252742385795995,0.076353246055955,0.22076772774874,0.0519033614296629,0.134040720913751,-0.0672054654256691,0.215464178368962,0.0326009364931534,-0.0527978436771386
progressive,0.0213555203664978,-0.0996321712358414,0.0505139344691456,-0.361815157531948,-0.439188284380992,-0.0472512062313091,0.115094053645162,-0.290710947108175,-0.118412187935577,-0.288514097296585,-0.156244485736279,-0.0811330655826344,0.193199322610174,0.119085317615818,0.0561125432401524,-0.0804157826397753,-0.0767176228284931,-0.236974821574646,0.163678963085437,-0.0234520760241218,0.0328018992710307,0.051744725428531,-0.146033609099095,-0.0276261675379583,0.164385482243483,0.198504502668261,-0.429860955423755,-0.130042904867809,-0.183426376337104,-0.043793512795426,0.164318456310087,0.0492415470393419,-0.124715700836159,0.215757863921796,0.167390175546568,0.0190965739482583,-0.222000277650945,-0.486531414200355,-0.270171864106239,0.0128608693730509,-0.0804234906949718,-0.266069107292698,-0.388320819768081,-0.154876508075009,0.0781312347212269,0.0046478103755828,-0.175196613557205,-0.0709188581922829,-0.102117352074288,0.0132898599477245,0.273427328405496,-0.0573143836007486,-0.148025870987841,0.0017145849285087,0.0476249364170741,-0.015465701342797,-0.0407897763772876,0.225448679915938
progressive,0.0636636045849285,0.103877824087304,0.0878042049336907,0.0515899504299033,0.0944215873096035,0.137066636369441,0.131690324778289,-0.129255364714272,-0.042204125926206,0.153196272542742,-0.153110331126866,0.184275404184925,0.153679673497685,-0.0424156390369637,0.128746573621742,0.0919979618336605,0.157363877027677,0.215493417789854,0.160303674510218,0.114291389905903,0.215589855433928,0.125022835655245,0.218848317273566,0.181196051890532,0.0986315155508612,0.20992875666612,0.175739178198881,0.148458175141777,0.212567570091162,-0.0204719233680576,0.0679628849462789,0.109417449591329,0.0921674359399537,0.0817661392257935,0.415670410644793,0.0866482501292145,0.352769102679795,0.0382077297138318,0.0076846417877514,0.104830651368296,-0.0543242554113917,-0.0734744294963261,0.0180538638683443,0.414356691870323,0.328000836252758,0.145989696943943,0.0919702884445135,0.133940008999232,0.100020291483933,0.155329514153913,0.312430142977851,0.150872178685908,0.275574444998031,0.187749783361672,0.137037729662513,0.177103299126587,0.127028224610609,0.175774107210421
progressive,-0.314953573116088,-0.0523113675993689,0.370652739752121,-0.0165716267452698,-0.249452548100056,-0.0677377987441514,-0.0524133295367283,-0.407477138213044,0.360339153915177,0.171445293915921,-0.425853712276847,0.0863089137853238,0.0233412123258711,-0.0944407972387258,-0.004693516266045,-0.0621986423375003,0.0513808666375576,-0.154983645946996,0.0068158826694736,0.152807388014543,-0.102027517342272,0.11626890290295,-0.21020937359377,-0.0261846277400144,-0.17392009164164,-0.0819771981450589,-0.245020588546533,0.045130131286975,-0.0939695021727063,0.552789959708105,0.0689074878419745,0.057609137279636,0.410954967043366,-0.246987050569427,-0.115031418282919,0.0881950850657388,-0.122942200048844,0.180016196489351,0.113745242517301,-0.102699530541886,0.293979626695082,0.291554552464148,0.0265718824830696,0.0850182029751708,-0.0164109476828931,0.0922133745664197,0.0414247062893434,-0.218552150161425,0.135714152094599,0.0829587487035663,-0.0985006043078494,0.0186179022283745,-0.015110871607334,0.238834125568393,0.120557210368456,0.153644016448834,0.121441121967937,0.113333862247691
progressive,0.0871991438879474,0.217677163765742,0.242851180258998,0.0385669616344803,0.435188434512694,0.438588550145192,0.215283452158981,0.196257110727781,0.0018671190036377,0.0725549893886212,-0.0339308255494612,0.139315932672983,0.138762736562453,0.186713367721323,0.235685855238675,0.318678406082707,-0.144528466001496,0.0327509898549304,0.118867864591355,0.110104458788233,-0.310882955271837,0.0075707987258441,-0.101179947911422,0.20618980001852,-0.0707329308420632,0.059050645983132,0.134309387306502,0.276110576967196,0.387090541914592,0.117079344581048,0.238056833169566,0.0142685340691378,0.154192790313186,0.0529251191632531,-0.26706546400362,-0.191516016070921,0.181390057760981,0.320346524762805,0.3996474143722,0.155777840863538,-0.161269172439893,0.0154584499704305,0.181321220945425,-0.0289613737021698,0.182381651718947,0.193545096155313,0.0586756681724698,0.108278166812945,0.348179788068561,0.245598689035082,-0.24604440943246,0.322698068721441,0.375220112526256,-0.0555405823913779,0.166461511787907,0.0091003969900761,0.0851815512432273,-0.0195283178302874
stable,0.125513514089512,0.133969959277405,0.300278586533745,-0.0123793707896369,0.302934832926133,0.26151350857601,0.0878557721459797,0.0833921707502151,0.172016439757203,0.150943251133005,0.187541596484431,0.287823952733591,0.258409214499336,0.251662474356932,0.0983747727975197,0.201345457386101,0.174386702823882,0.224684030220561,0.175832300839183,0.164194415202038,0.219005191158547,0.24930155247305,0.217273128619887,0.277007886709442,0.270946690550655,0.188866766820862,0.0858582651468022,0.190231493991979,0.258758369410518,0.192106796839614,0.169196816765558,0.261614461326446,0.0998137372385547,0.271562647972122,0.297631960289586,0.221017922164197,0.188706722702426,0.0844560894318497,0.11192450360294,0.168957409315199,0.162510546206706,-0.07372074524113,0.12574439027707,0.254570700163136,0.100900834905898,0.247341564769896,0.206729179056875,0.200751564354823,0.0421134753145635,0.216851085628066,0.22839370218454,0.245039616595994,0.140538000539264,0.22420478000649,0.172036024524306,0.290486587535851,0.166086141928733,0.1669852731547
stable,0.151633892271243,-0.0022133718229274,0.0578374439683073,-0.209880862693358,0.109424214566351,0.142688679594706,0.280244108935577,-0.0787405901473477,0.104950367431951,-0.0015350128965763,0.06742916646425,0.10424200443595,0.16789252382809,0.0797059143667476,0.0935592554303741,0.0835273457534937,-0.050860892579943,0.112421986013449,0.146490760307276,0.236527349299816,0.0149948683762928,0.144507337139175,0.0861801089139981,0.172168122600898,0.0195263162389571,0.141665318395711,0.0057707504188057,0.162015365320439,0.128473550178983,-0.0065834609077776,0.0249107820030815,0.207257712885099,0.08497201296074,0.0669072229336887,0.0800944228262742,-0.0214771604473278,0.243803245727143,-0.0164240693400243,0.0585727785756074,0.17425349643068,0.218575495129543,-0.0931354680414848,-0.0031205692225534,0.134384954353392,0.269961446468809,0.194750001682379,-0.0081619086534528,0.0483596311709547,-0.0917991166503353,0.254533155918907,0.0269951956920114,0.078578634722011,-0.0755504821834309,0.0705942564007046,0.134875517715126,0.216502109998713,0.145897071968211,0.137216465511214
stable,-0.0548291700709348,0.0984302668726404,0.21235462848175,0.0142708927126537,0.153871373292569,0.125365863099277,0.0083604482435361,-0.225387078899415,-0.0211798343818198,0.0941740577343243,0.2378133470563,0.0661871114810306,0.0896902357208754,0.0905059127123962,0.0312648033861169,0.113996362095697,0.166889815407886,0.0976602668778114,0.0113521380926869,-0.0026542953711175,-0.126700593197054,-0.0301659990957026,0.0694558646428834,0.104684756120094,-0.0743982479237604,-0.0010898743515239,-0.16587209239205,0.13071537414131,0.121354080453952,-0.191078593906747,0.0279870055983982,0.0552413415238921,0.0794368655034037,-0.0589716899985083,0.178976459511962,0.0123936058718673,0.0412524593762273,0.0179939963057367,0.0475386535492005,0.0142553665420499,-0.162937544122935,-0.121182897152516,-0.0700557275704398,0.110436902431701,0.182069202414008,0.119809820663376,0.0647924441900621,-0.0076867825313778,0.0939910244347327,0.0763053434834763,0.178751685200567,-0.0163979767615241,-0.108728878094607,0.028858039000217,0.0049705365562034,-0.0040717671228389,0.0939087231663348,0.1392466317218
stable,0.241215967869922,0.383707901449375,0.0921718219952062,0.302726739626107,0.250360977365268,0.265630333061695,0.271058250577671,0.366099547173387,0.23099786239427,0.374859639143776,0.200643242557701,0.360642129231886,0.385938392537842,0.471931921264264,0.391324902546385,0.358087678584257,0.21293382075588,0.218175437013103,0.433902668715781,0.204359660404431,0.279603845004003,0.443377233142415,0.195671792520288,0.416024778661913,0.421257523613566,0.406284603296691,0.252857425658259,0.338934425910191,0.242040003997427,0.31040626668518,0.193801417135315,0.331566740516959,0.329521638571651,0.370664712166982,0.235128169487095,0.398439918600491,0.442946299500272,0.162070498572081,0.212217270974235,0.386543608158133,0.127015729712865,0.203248896217094,0.320549020723766,0.0234037754073012,0.293667650831329,0.459829285053815,0.323086232602163,0.351003482960703,0.194508885733015,0.374009133378285,0.252873207158172,0.399495270092226,0.375705466158788,0.350498663570196,0.365569099196221,0.41021506067005,0.408610079425712,0.359394082849072
stable,0.46417418150621,-0.0023184650587136,-0.304437964028975,0.107220391787967,-0.0429294136380146,0.244878553794519,-0.0366451700420413,0.0464460656714738,0.0037942389564606,-0.0216541250474785,0.136428856870765,-0.224097172494519,0.111591149798892,0.123487331433037,-0.0869408033076902,0.0720079590074098,-0.013935279671784,0.0732620967175797,-0.0461948081264977,0.0748741138737779,0.125685682160909,-0.207951577060398,0.091607148110562,0.0835520835357624,0.216413785658196,-0.130194638175383,0.13899757920899,0.375347324593237,-0.0441679019436664,-0.19489924763754,0.149202344120935,-0.0534399064080944,-0.0096190755478288,0.0177758779001634,0.27485959505533,-0.099834386058927,0.0252075302740259,-0.108542757772999,0.0962993927892345,-0.101750691560275,0.0916909529750285,-0.232622626385016,-0.0573704574553352,-0.125131137501266,0.0564602288405137,0.104061934475104,0.0556573217977351,0.0598227140229421,-0.364955622356696,0.0981343455983396,-0.0199132911784704,0.0662016475485677,0.12465600559085,0.0291065486684662,-0.129235303081577,-0.0307875075279189,-0.0085503544144493,0.327091320360362
