group,CD252,CD137L,CD52,CD19,CD33,HLA,CD16,CD279,CD20,CD146,IgM,TCR,CD27,CD107a,HLA-DR,CD66b,CD58,CD96,CX3CR1,IgA,CD169,CD54,TCR-A-B,CD106,CD309,CD226,IgG-Fc,IgD,CD15,CD71,B7-H4,CD193,CD144,CD304,CD158,TCR-Va24-Jz18,CD305,CD133,CD158f,CD319,CLEC12A,Mac-2,CD23,Ig-light-chain-1,CD328,TCR-Vb13,CD101,NLRP2,Podocalyxin,CD224,CD258
progressive,0.067223857797557,-0.0254069468095957,0.180606191420453,0.248609089904272,0.380831681561735,0.146674520906431,0.0057576077443743,0.0396289635440144,0.24324093979813,-0.0840994757521678,0.186504952682595,0.0143694650159759,0.144178176286228,0.0514534988551069,0.2338168957229,0.335899883039836,-0.0884550892468021,0.055959644058658,0.0518793666425462,0.225004093042974,-0.184650040863642,0.030073693359597,0.453253201648189,-0.0306221892292172,0.449484889010064,0.01477393236737,0.404490054147521,0.0573638204032566,0.0361711114797567,0.0736329296109292,0.255775827544789,0.112081255867721,0.248076727525471,-0.0768527172962128,0.265668114497756,-0.0484240851316296,-0.0026075795138726,0.402437571259184,0.120918899470937,0.174886321431203,-0.0206595900195087,-0.001442750599802,0.160761342176239,-0.0768685747489013,-0.118970178897042,-0.0738359903338457,0.0155279829577985,-0.0607689908358218,0.0583296634559235,0.156348342764149,0.12949126315643
progressive,-0.044957024698547,-0.170119056877278,0.0380250782098986,0.126743733748651,0.118355215574395,-0.132909013334783,0.147919429391321,0.267393400140072,0.304732297688768,-0.042996976898145,0.451419084834804,-0.0170559370530807,-0.137551605520941,0.212523853386055,0.14440653189705,0.0915416158854179,0.076957919666,0.114198104179174,-0.115204031984288,-0.17452178205396,-0.123690436343605,-0.115786940846135,0.0354097437578928,-0.180400651847194,-0.0702121278041633,0.0390256688118748,-0.0499847584733639,0.493778727144968,0.0476651502876301,-0.0420497784401248,0.122818050334649,-0.0268317346118365,0.0096962949396204,-0.0370611481055842,-0.142272083159462,-0.164054643110026,0.214177930144902,-0.172919834756331,-0.0868393344560529,0.0778714155119429,0.0981402403518675,0.058580545355082,0.0104594814862087,0.113143373804409,-0.12480130137853,0.0398926760033035,-0.0857729375063813,-0.119369943374137,-0.0775185030449775,-0.0427792125037971,0.0651056137096589
progressive,-0.0692179542037861,0.0061490988392006,-0.174242013708766,-0.121889867816548,0.174428830390399,-0.0562610353065022,0.0009059315109732,0.0641841597410699,-0.0581669238278855,-0.0132712525268374,-0.0952064371267441,0.0290178369104045,-0.0651912229281435,0.0798598650617721,-0.0066179526836558,-0.0767937097023973,0.0294510296140406,-0.0704462332658603,0.0315098475281622,-0.0309196270684085,-0.0593327445428024,0.103265145216868,0.0073479660633694,-0.0401052529230273,0.0572355400136059,-0.0559417474668548,0.0570796915093472,0.0200131225408954,-0.0373349297120498,0.103467996318373,0.0375198390968965,-0.0481296515724173,-0.030510197888749,0.150837617369109,0.0359970929912806,-0.0742833754898203,0.0802612054268817,0.0035697971433975,0.0392654773568068,0.174526602716222,0.0048426387980102,-0.0412786079595224,-0.128306076969328,0.0220695841392257,0.0180405081548826,0.0742984983045418,0.0417328414551304,0.0465067109617634,-0.0085426134942159,0.0093573373584538,0.0082582110108194
progressive,0.503031981522333,0.413415727473509,0.0629941308065222,-0.130201527520178,0.481432884325429,0.087971141878751,0.567301382254408,0.225328602805316,-0.0697025374602372,0.436802607082049,0.335369580251415,0.430990554355169,-0.0969008027509285,0.548057615660753,-0.11204824721115,0.645397848448209,0.34869722763267,0.154943059409492,0.264913932532865,0.510510258226418,0.453499708894393,-0.458862747885031,0.323560566099129,0.272101669613176,0.223363447155296,0.2040414881216,0.301574510667723,0.206703966186547,0.447768090265434,0.227306696682341,0.422611854893265,0.420046663161368,0.441959090836237,0.525269110944085,-0.057977482625864,0.536011873928712,0.330642046604329,0.158758500616687,0.448800960775758,0.445651789316791,0.552766129715874,0.250014543733838,0.252154385872593,0.418614943151,0.4854804980164,0.416726638554855,0.526916934403206,0.413760608625484,0.30443871447565,0.431449973447857,0.452348984038897
progressive,0.0652538885327831,0.332514003341371,0.351978937215831,0.522664598427336,0.211342769594677,0.487983865164511,-0.0904055326745897,0.272895986659668,0.353957081280952,0.108104070740908,-0.188806284810781,0.34022080117682,0.413674088714508,0.223795379208877,0.407141903982529,0.0784780542371847,0.10478424323451,0.143127238612457,0.0876773018705681,0.126658929478675,0.201249980733602,0.42599361955883,0.1130890538001,0.0965444851619541,0.0309636936775836,-0.044781245386217,-0.0658056947557493,-0.282101922901303,0.0509386294903658,0.43391034480789,0.0746497784954724,0.133962506337502,0.354584150213742,-0.196953286256001,0.0194051684162924,-0.187004507922829,0.194547801924577,-0.0864630632268358,0.262370872138063,0.169611470056258,0.0738825271563543,0.307086627516655,0.0300015106974721,0.221930306181514,0.0831034432262828,0.0239285513069573,0.0068132493841317,0.098578924061691,0.221589184541492,0.300330830156533,-0.112232972698787
stable,0.335516809238695,0.313704642290252,0.249228919931795,0.220033563605241,0.228188771857449,0.267990719410139,0.166756202954199,0.444713493991031,0.328867863452901,0.255396973272626,-0.0140912982286092,0.334126008605015,0.228602322887738,0.243039038750915,0.345293569783214,0.154652112673784,0.455575791629521,0.413883389088821,0.428193540960274,0.284268551273405,0.205644632482894,0.237862619683678,0.303842843757195,0.400071141905459,0.138916150608446,0.445072354055991,0.199338273005294,0.273762406853789,0.230226137755735,0.217157413951319,0.395650235316119,0.203096859089387,0.357974444829741,0.307598866489439,0.206845435056694,0.422224115732105,0.202573083952857,0.25435004414548,0.363808896803467,0.229672440217282,0.220656092529844,0.417329039009272,0.407241354919798,0.207437471036413,0.334548380185608,0.321338034257049,0.298439899748544,0.341364638880852,0.470665037152375,0.31177471382994,0.367276723221749
stable,0.247264378601016,-0.0221086831768182,0.20089367519109,0.0740465477257563,0.0853511620883489,0.34620181486955,-0.0237587749630744,0.112502587257114,0.149273589240397,0.205967943255775,0.180119988967069,0.160645056845426,0.300430536748319,0.0655908810649693,0.0340167722450632,-0.0362890511183528,0.0576907159563739,0.0220326056735328,0.0016923126867754,-0.0278401976594085,-0.243587960094441,0.195657815752711,0.0697423579058533,-0.020984057653683,0.0054333825466002,0.160400062447916,-0.0668766903272602,-0.337662546958497,-0.0609277745078588,0.167532448237858,0.0763232406330894,0.122097871641856,0.222351775211976,-0.0972310860694093,0.184842144691345,0.0182119534421863,-0.219139492587645,0.205219869883362,-0.0256390287431907,0.165515638974578,-0.069705650639284,0.0738824241443832,0.0145201631141906,0.0061630561195941,0.0895782908719494,0.182560160777466,0.132671730610878,0.0347314289794381,0.0934597824753541,0.104929820681687,0.165214278402765
stable,0.329097652616393,0.319227231376479,0.138720351731627,0.167962647162644,0.196175182175302,0.159720192073196,0.0783973044106055,0.319519557156869,-0.0415399656684234,0.138542789421921,-0.0964656776832725,0.299646676988949,0.230218013339958,0.251855276448962,0.164632226689676,0.195388508393904,0.307981239828601,0.270061914958146,0.228706196823835,0.33177633525873,0.173707457770361,0.249367981393021,0.236571608322148,0.195862018163875,0.0881915304439661,0.240582800280378,0.108846595035745,0.0200587714173019,0.166248968592445,0.191772830584788,0.183150463269477,0.282029922533739,0.203537069975581,0.0129493123638231,0.233244909180928,0.312765461739348,0.008212008582094,0.243338956773465,0.224610243160103,0.288524750630693,0.186272803536418,0.230419980708838,0.0657225373725155,0.136162177581594,0.250777011954958,0.131712961810637,0.323256126281419,0.173684608163444,0.308976183046081,0.37567370497963,0.28628769485136
stable,0.0951076190173623,0.0415312171820472,-0.154613657947941,-0.0669427644686095,-0.0581740379524521,-0.282798214006742,0.146072372368011,0.0415283462605995,-0.199857242684948,0.105130511567014,0.1227901148439,-0.041462824105312,-0.180258487593006,0.068592586144251,-0.318573287961572,0.0836396646560823,0.0414523035841399,-0.0028644674641345,0.0752562715175754,0.0113265566100695,0.0039184506894579,-0.254425273997967,-0.0401857931128607,0.0507214335604181,0.0252518314915595,0.0516278177785715,-0.0622800651152556,0.0635619471509169,0.0995166785571916,-0.188168249714584,0.0010899291977668,-0.159901886426224,0.013056200018831,0.0210257849182049,0.167665358475479,-0.0256574239291056,-0.10714282734283,-0.028803384010839,0.0446861533006008,0.0105860239241541,-0.086939970263783,0.0169161648395563,-0.0394575085158657,-0.0390887475849684,-0.0537340220856986,-0.0392089445156096,-0.0338784696769435,-0.0413815369129759,-0.0133475628665355,-0.0609777296975668,-0.0466233367472809
stable,-0.0830206170620035,-0.300286225565393,0.136320987474869,-0.0809711823133163,0.308492452420218,-0.154386872875363,-0.07372121595303,0.0277369057139305,-0.0177582922678029,-0.0356307684874076,0.140400581409617,-0.128910750543708,-0.170027234618702,-0.0065825951723451,-0.021692129195708,0.0227044657499432,0.18874271509788,-0.1199427452564,-0.0223735783726631,-0.147963228757932,-0.217290343077036,-0.0011863235778861,0.201819325059914,0.0469337253749685,0.149361662656972,0.0454551859186761,0.396478205551569,-0.0631908793955953,-0.124895892139691,-0.0952485390393652,-0.0493786996878214,-0.0647086632762807,-0.0811852255428955,0.0867152760863136,-0.46346840550016,0.0594262425359248,0.22909729456231,0.145843196559716,-0.0331718464265298,-0.0590016825044101,0.188994439072307,-0.254999115353673,-0.0293117354198737,0.0521726293669814,-0.0612964200501259,-0.353254230155946,0.0610054025744351,-0.0433523495171993,-0.0286451399204249,-0.176932122615619,-0.0112615487030588
stable,0.287177349202809,0.134122012888034,0.155342856832068,-0.0078512568954054,0.0236400669571387,-0.0265371544407984,0.0414303187244393,0.277885841974064,0.219507443423459,0.179995547257772,0.104803323583302,0.0965837948864299,-0.0494200211007649,0.179515759345323,0.133981555787176,0.0102490275203196,0.106356117745569,0.090548247297627,0.218171544877004,0.0410173457840636,-0.074953225624478,0.172489480424549,0.193937194151391,0.216979322931362,-0.0570803280734501,0.0004770184981264,0.0325539820924292,0.0877447224252579,0.17841396465653,-0.0247876382548115,0.125761021183866,-0.162563997799094,0.0799899227927543,0.0405049942484202,0.160469921675446,0.139399578000717,0.175190532342829,-0.0700300607645093,0.283603775630783,-0.138008677860158,0.0600369705795369,0.0510800532848643,0.169530180589141,0.133506383021635,0.134363227411652,0.000528057558668,0.143349153851011,0.15977860698522,0.0608102693802213,0.153039140631362,0.170720571714642
stable,0.0641454352676704,0.0334059961977028,0.403989410850135,0.582447521999755,0.0620849696173708,0.539615044724068,-0.0255165099728587,0.0716620445680472,0.437647048402842,0.0393513306068578,-0.141549199418974,0.0379545276482469,0.244170739789879,0.0421826329396394,0.134871523667836,0.0007633606565228,0.081143738311979,0.114926695722346,0.051835451021382,0.101780976634359,0.0596242236251573,0.3757614239497,0.0825423510793713,0.0329330813127454,0.0129144049833721,0.0647344811225877,0.0739228337964466,-0.341394878353758,-0.0635519762674887,0.34018930817424,0.104635000339077,-0.0241152498559361,0.0865038068640102,0.120620806402669,-0.0614495797910986,0.0753827380826132,-0.11502714976929,-0.0540459205517157,0.0778920822387786,-0.0189193144837059,-0.0133261546626011,0.12537838244296,-0.0376418146443956,0.101759234475531,0.019373635508949,0.144036090990573,0.0501266883800503,0.0894344457446507,0.0786295437397239,0.126779332770305,0.07181735104448
stable,0.11191793283149,0.111463083306484,0.0850329618392011,0.32476766239749,-0.004030227939924,0.0581528697705214,0.120983276491108,0.142212842200375,0.204515659793397,0.13541090491499,0.28115611399519,0.201205882307097,-0.154015256486455,0.13022880609804,0.424605520834328,0.0419909158286786,0.142401945334448,0.213445853833303,0.117468351745724,0.134229318412153,-0.0534151736828656,0.0699218241670472,0.0137327017100007,0.0907652360537439,0.0422871982277049,0.10364418690945,0.160340676808514,0.420483686081347,0.166676022830388,0.262504762850658,0.157109574833267,0.239986929013883,0.0983856973441206,0.0486333512374902,-0.0151713370132397,0.164129608567261,0.409903646039712,0.0094425723198351,0.213450086863254,0.106962211212373,0.0818569540339409,0.188880134838836,0.2159596655831,0.210264360675092,0.0423091133769457,0.170465349675461,0.17059277962053,0.153548599919829,0.188318052767973,0.125868368124513,0.15902387118774
