group,CD273,CD275,CD137L,CD56,CD269,HLA,CD117,CD45RA,CD25,Podoplanin,CD152,CD223,CD107a,CD64,CD35,CD24,CD21,XCR1,CD254,CD83,CD357,CD124,CD98,IgD,CD71,CD158,CD49d,LOX-1,CD257,GARP,TCR-Vb13,CD82,CD224,CD258
progressive,0.221059088055304,0.339436403484618,0.114217498194779,0.132621795411353,0.14461475503628,-0.207984925920604,-0.224402618996649,0.165635427679507,0.0100247374844775,0.153968929256714,0.169604419462892,-0.201404488347058,0.172019093805535,0.200047099177955,0.100630206365626,-0.0616112238377565,0.0273664571293313,0.346446196093065,0.0237473918655718,0.0447762764835413,-0.114768488092156,-0.0130977498410908,-0.274005220513501,0.113215856374216,-0.339968230807572,0.110636323544158,0.198194432363405,-0.0605202942900708,0.116253827268996,0.113481270288361,0.0082544850732196,-0.143717920029049,0.002874328507517,0.17311017136671
progressive,0.0138860109699668,-0.171951963750853,0.044254072587205,0.014234104993505,-0.106837678814265,-0.394034338260924,-0.0097115000300125,-0.305248415714941,-0.198972616066521,-0.190070515076882,-0.145353981345971,0.051667500341844,-0.18431833153792,-0.212659341679297,-0.0697341265306114,-0.0190107075164299,0.210394085925573,-0.0773387586297682,-0.0354109540886002,-0.002158388447263,-0.0730541648974882,-0.034313460504369,0.0178331126086958,0.265902034302746,-0.447746248933281,-0.191279550869928,-0.459185969868829,-0.0670993104118149,-0.169820414983499,-0.0931235344027659,0.0376319640234919,-0.326407722040868,-0.0393959039319624,0.0852104508926923
progressive,-0.0005616625659246,0.212653265580127,0.0613172303764841,-0.081203648138382,0.110772019647127,0.0941496419672286,0.125841103489172,-0.0147512612171898,-0.057332496680125,0.0790518359410781,-0.107179035691686,0.0559847121882589,0.174699275053283,0.0944102124208925,0.243044777484916,-0.103414225046095,0.255459814952864,0.0579721464971084,0.0933735295787199,-0.0770227177713294,0.0490358523050815,0.127198841563106,0.0129428606683744,0.381115965343856,0.0270591095189064,0.0082347215398815,0.0564790136229939,0.051828162285353,-0.0112686355765259,-0.0479101279487511,-0.0080179858038511,0.0250689993690562,-0.0184416204994306,0.0266365522997704
progressive,-0.276374812221098,-0.210007900246641,-0.470517952821786,-0.227932549742161,-0.224986260114503,-0.0097502261858142,-0.547464967376248,0.124643934933611,-0.254125465902264,-0.454545675392251,-0.451668558433572,-0.196616988623026,-0.350568266760189,-0.677001954182249,-0.216438610903315,-0.0650232577656468,0.0013284793760023,-0.531090312886875,-0.410391104095799,-0.113994303241857,0.0450250436820641,-0.357735075595749,-0.0952477010607329,0.12219333608789,-0.0873312774790347,-0.420503350999083,-0.0950413390058341,-0.427787738844141,-0.432729759045819,-0.435832221833957,-0.457062094364478,-0.166328978763572,-0.421485012132183,-0.444676478857718
progressive,0.474993921912229,0.405932575720781,0.30300613814419,0.415053529335077,0.457815252618991,-0.0160246613391855,0.339956741163843,-0.0184372837469223,0.545019088701741,0.369900255884486,0.184762251696261,0.472064813593418,0.0198563547239248,-0.150017155454662,-0.0179904039042277,0.0081676262397608,-0.0034786687299375,0.284109905488211,0.217869752121544,0.124044488031688,0.344210825977291,0.286921192929717,0.41942229011157,-0.0741723830699131,-0.275058928510008,-0.102951971358294,-0.0233638317987632,-0.0193637813767095,0.400116321715687,0.259112997681803,0.137863580007057,0.049185103106038,0.176180914620335,0.256391453760572
stable,-0.197360807862543,-0.224028067473395,-0.129169610216839,-0.234581790178953,-0.106521203270531,-0.200478917245557,-0.0625350328928017,-0.380091580936122,-0.292273959305336,-0.16787597110229,-0.154080915762082,-0.081886259083015,-0.0992826007688243,-0.0628292225335805,-0.104693790542724,-0.189206704915181,-0.076352322178834,-0.0916477269561961,-0.273517404235858,-0.28065383618457,-0.168759296283669,-0.128722937866977,0.0399681636763181,0.154144140724507,-0.168218386129032,-0.141154503755659,-0.214358066113347,-0.136288922796748,0.0217681398819766,-0.135156862202718,-0.220594835153059,-0.349053251786128,-0.156760430584048,-0.152777958648818
stable,0.0575800043091586,0.0492916052002927,0.158070652977387,0.123691086537682,0.0487288907885436,-0.103877857437105,0.202416482074199,0.0875749728519229,0.0922079455366899,0.11211370205338,0.175608726063905,0.117217249402218,0.13195829841802,0.0588628050578133,0.15414553659209,0.141681173842687,0.171537295579544,0.091483964675454,0.232607050515671,0.0694998439230115,0.0852825820557551,0.0346843535262875,-0.014589654211352,0.19405374087671,-0.347050215750047,0.0933917642790143,-0.192009646028195,0.0707395498088647,-0.0511211765618011,0.0662676900227158,0.0173569476097233,0.0827695274360268,0.0990028189989722,0.173850026280229
stable,0.256322216328989,0.359616684180425,0.256874869208972,0.0699139470515501,0.202325713482985,0.318780614288188,0.271528188495483,0.221093459085242,0.431086728386125,0.285660586590471,0.210442006928676,0.170091580525045,0.446196079266848,0.303944177725135,0.348615875566751,0.40027784702148,0.392764806719382,0.211773075114635,0.274236391425552,0.428366229120377,0.415703395372558,0.464645720629624,0.275714927420415,0.183687065769197,0.0784612133583536,0.307291466811432,0.189337104933314,0.192019491006922,0.173340286690423,0.19239210518632,0.426498078759774,0.207111360609773,0.349475392833093,0.375136135768823
stable,-0.106191188665152,-0.115029528175091,-0.123544919565267,-0.0169970276052315,-0.100152694170725,-0.360591325692142,0.0200845142630848,-0.420912119729613,-0.148613814968805,-0.151177076514972,-0.116785714353302,0.0111601724009244,-0.137188035657881,0.0872841488495681,-0.098701105846944,-0.243899642051637,-0.0279735332769521,-0.118049045229512,0.0144205384880689,0.0151809343454109,-0.167634818417694,0.0771575711085576,0.0645601523214869,0.565548976093512,-0.164201065615366,-0.0385834081179428,-0.243800678266042,-0.146253356120259,-0.0162610527204451,-0.152120287622087,0.0012579783013818,-0.334300115436725,-0.0869563770050028,-0.171957082543874
stable,0.162965599968777,-0.213343599058686,0.038286674698504,0.111458033792985,0.0644264102814176,0.0570775292090409,0.249358167079411,0.191577849493972,0.192886951592067,0.0951444454035573,0.143199396149613,-0.231085704066449,-0.204810672586606,0.0864576101669637,0.107864577973914,-0.0710053923488752,0.41854533936725,0.192419182551549,0.0140702755679291,-0.0333693598278028,-0.0008266965327376,-0.0882124815239168,-0.0482520205074895,0.249568610133202,-0.153817848078706,-0.0595166385331176,-0.0265544667826755,-0.11632958794808,-0.113725830771985,0.128667780050197,0.0697304237140241,-0.109734779879686,0.10438658037246,0.0844254432749653
stable,0.106025414569913,0.130858941171174,0.0710521464307662,-0.164586960864471,0.0506650215972772,-0.0871794144295162,-0.033788537696425,0.164425020315763,-0.0869014948259336,0.133466947904312,0.103081657344694,-0.0292680882252767,0.0500746707861362,0.0323977117148588,0.432215574346079,0.163061054940013,0.130249626920306,0.0122367770460941,0.188466029781884,0.0963309557367689,0.176605326088813,0.0670962601614722,0.0332449338409276,0.172306497492408,-0.0196667076912807,-0.0521257501199398,0.046799701389695,0.116799511754156,-0.0775304256206027,0.08019490464332,0.0888826482749988,0.0402054905987811,0.122182890569179,0.0676804174084975
