group,CD275,CD252,CD137L,CD30,CD52,CD45RA,CD123,CD16,CD45RO,Podoplanin,IgM,TCR,CD185,CD103,CD62L,CD152,CD107a,CD1c,CD66b,CD35,CD272,CD58,CD24,CD11a,IgA,CD79b,CD254,CD49b,IgD,CD15,CD193,CD144,CD304,CD73,TCR-Va24-Jz18,CD305,CD319,CLEC12A,CD150,Ig-light-chain-1,CD328,TCR-Vb13,CD101,CD88,HLA-F,Podocalyxin,CD224
progressive,0.0789314430897137,0.365406432452635,0.160405052245656,0.237507574462232,0.272773952823811,0.366071499984785,0.210027827703465,0.0335607925099713,0.549501661986649,0.139964872269255,-0.307903015985534,0.056343428615274,0.323787201361649,0.378145943911842,0.236208937337134,-0.0493353338115918,0.173008584168133,0.531839334145331,-0.0497882831842255,0.204226836048153,0.21471316623525,0.176985910590562,0.106614204727944,0.0697288002613229,0.0565724576793764,-0.0461380805539736,0.0854447958121378,7.62728189616e-05,0.0222568263643675,-0.071580725875729,0.247333155977327,0.203828901776215,-0.168932477127256,0.234735803283817,0.209913483277956,0.191810481299871,0.230859234399224,0.111759996194095,-0.0349377172182277,-0.1422030691801,0.049858553374002,0.159864385225383,0.0531300593359969,0.051652086521499,0.270190298781479,0.0469058253471758,0.0223138660451978
progressive,-0.23498134983706,-0.0908180280868694,-0.0344607631828609,-0.0197890807305296,-0.433891013801688,-0.0884544125095411,0.0797989403535789,-0.239352237553714,-0.0474716322494874,-0.344749026213424,-0.165715931666869,-0.112528665620436,-0.165644415768793,-0.0929563868670386,-0.320384782862488,-0.20118792359413,-0.382555612733931,-0.221318689826888,-0.246725243755951,-0.0595856826078244,-0.249772354767756,-0.21675234201432,-0.129081428150148,-0.284163427109072,-0.0373776343490965,0.188230021372124,-0.0311411856172672,-0.036689395058131,-0.0577854068332857,-0.199700324237878,-0.304223369986682,-0.002614446017751,-0.0129753983662254,-0.180848368670885,0.0570265830045615,0.0928442594414579,-0.0527470345521611,-0.162017975931177,0.0813379259691866,-0.0718414842173473,-0.179555972041687,-0.15089617433787,-0.216248383159411,-0.0200235390288661,-0.0171745356581637,-0.131034136274558,-0.171205550988982
progressive,0.0559722142500075,0.278423268152951,0.230608751192316,0.247983192215342,0.10334741240836,0.189666068955126,-0.0910695624380021,0.164963417544448,0.0176146826806534,0.252149355724274,0.0274059172749356,0.265286927117403,0.124605985078709,0.127470667996099,0.228227912921355,0.214857167527004,0.164309836782941,0.0618204428549204,0.198288457629333,0.244330671555683,0.154156303794107,0.268373992209747,0.324462761561639,0.264734098370852,0.234304626484008,0.116399679273262,0.205417080772095,0.0116501337113165,-0.10185512758838,0.107425676454157,0.200090928474685,0.219085503876143,0.282773997963098,-0.0450160830520527,0.2228009628066,0.12926832700226,0.260800823422406,0.159929968005954,0.13445643015111,0.156415124952726,0.137384809672272,0.184860267765119,0.0826272279716312,0.142355293082052,0.118601917174701,0.189246097771868,0.244902810462273
progressive,0.500736894146689,0.542302136213667,0.579899950705816,0.554478563065847,0.304435050274029,0.0436308584903932,0.549185967468314,0.597286061794861,0.475378430335464,0.581818464502081,0.538684604666782,0.53794371505963,0.578645880044085,0.582232698226559,0.54235359228533,0.532362868216916,0.620539825334974,0.315139912211175,0.661486280485157,0.614685654965415,0.511767374514417,0.506459458407766,0.606627453783222,0.557167136288005,0.681848142447809,0.500082827721796,0.526653890030565,0.611792636421012,0.563808206277485,0.532676401974686,0.651154905881082,0.565396026583697,0.548341784555299,0.65872630909832,0.603150487691375,0.647406379060709,0.559388144683638,0.645350891271777,0.555136567689739,0.579907072698847,0.61341191176648,0.524141711091351,0.50860750284987,0.615064854110631,0.524649154329088,0.529973226495409,0.602825407063567
progressive,0.052774553998041,0.0735208507624431,0.0811466292922485,0.0006602947333642,0.110713777795534,0.241350708325675,-0.0716841515644746,-0.0968000703515728,0.134177332430108,0.164656074757596,-0.0644592885189348,0.172740973793385,0.348278748743737,0.0846813769714718,0.277133612140109,0.214473870491967,0.15281713884214,0.155569496959658,0.240277128190427,0.103225427279745,0.0862212726480268,0.105991182161819,0.175493590827294,0.307591287420293,0.119092292133196,0.0763149875461706,0.479822961967732,-0.14270564834143,-0.0198615912305213,0.0987900693146489,-0.0389709109345459,0.0494155675429495,-0.0983039780611484,0.169899356413111,0.0667008427317446,0.537190832261324,-0.0217767208411079,0.272386184455957,0.0036342365333262,0.0552632778238553,0.186567783328246,-0.109434704830442,0.208023888454216,0.0156789972238661,0.181805112675519,-0.0702813791643229,0.209990087020997
stable,-0.158021591310063,-0.294681157322387,-0.222934823852771,-0.229847726362685,-0.264667852372459,-0.220729542803529,-0.085200769857903,-0.128625064677904,-0.155074814747888,-0.33060018817531,0.0123518239357536,-0.20950882660093,-0.198473726154039,-0.153935180832808,-0.183189253104576,-0.168581807694599,-0.233105581618372,-0.2568246523828,-0.130050489546827,-0.223055012593032,-0.174731019223338,-0.396433059744468,-0.221117298754319,-0.281314842893433,-0.203811747430076,-0.263924446063624,-0.172363105509354,-0.323663591392112,-0.0131990385877564,-0.128615444405685,-0.111736210411904,-0.292027733160099,-0.100026662505195,-0.246339213957376,-0.227080124359136,-0.266294586901025,-0.124363470275081,-0.0925445678921538,-0.269397644718223,-0.34372224962914,-0.149701651406581,-0.240394189138611,-0.186088899754941,-0.304884720639769,-0.294817329741866,-0.311899790973001,-0.271400919767198
stable,0.186899556127089,0.211113747445599,0.226459805793997,0.184850383249023,0.103527237068105,-0.0581336443028558,0.0628748787778074,0.128978323704678,0.152037272936962,0.30274368078067,0.189907811405931,0.25654651395466,0.176076826437623,0.217636921320825,0.0020150594974009,0.247005015503304,0.151556752565295,0.0405968300983491,0.0475954940466039,0.0273338130382061,0.164355731993279,0.17499401992745,0.196699030801075,0.0723893215401066,0.22541383101348,0.173519165902911,0.138860514503101,0.221012486015196,-0.204890709687987,0.0585704646690356,0.173957877790388,0.263259306615918,0.228448022077998,0.120919015206112,0.241024930186114,0.0452071916071129,0.219713168595107,-0.0342814945971046,0.301532161616736,0.186493716323474,0.152817120815177,0.25846776848727,0.106109042166044,0.236762443440069,0.36042734743076,0.334598657187572,0.260096782535222
stable,-0.251541525184297,-0.210568731335956,-0.15368281431197,-0.245073656362005,-0.55782232066274,-0.551669563207783,-0.119596209032109,-0.0114200369973037,-0.205280311564431,-0.324943806887627,-0.140495165949567,-0.274881103621349,-0.253188471149356,-0.137169256816775,-0.0476763582568484,-0.333302570093873,-0.121662121436198,-0.35047343515321,-0.124114732443687,-0.348961789282262,-0.158286929144503,-0.351176181786289,-0.336791347013638,-0.380149236462604,-0.288534623019509,-0.481954237453394,-0.173986810887941,-0.106812838813871,0.250815940932462,-0.14590116452851,-0.177236316236088,-0.256280022311274,-0.063645137047648,0.185506361631568,-0.255193816373992,0.0390864816673913,-0.0986947038769575,-0.205950507926016,-0.139491083113567,-0.140371938697913,-0.228687901621994,-0.196845506121743,-0.238081773587156,-0.208954190983048,-0.211617519401909,-0.232087621337603,-0.28321190489007
stable,-0.093893144213778,-0.192214262468896,-0.163290001679204,-0.270455466006213,-0.182988962267294,-0.386506002770183,0.0464511180644351,-0.108845941109858,-0.0943272151307403,-0.231962015868428,0.105604617085547,-0.236163934743066,-0.228862529417114,-0.0985956039230801,-0.0241570192510199,-0.183458537069024,-0.220798421520329,-0.309472982341896,-0.139316401960956,-0.250005502278597,-0.0509519742459497,-0.279245023678793,-0.243225533809124,-0.300859391717164,-0.129419035034169,-0.258167002392425,-0.0628059613102958,-0.126847183058263,0.268908060936064,-0.114613267985319,-0.217202737599561,-0.324939940768479,-0.0604288964920015,-0.0042845061254865,-0.201954071072981,0.0624752584649509,-0.125995945567093,-0.0518137343856011,-0.163255653255573,-0.125154032324132,-0.164122661781924,-0.168332881865293,-0.188806712105222,-0.130328327816954,-0.198003944226889,-0.128123403668484,-0.194787279176031
stable,0.117768203001188,-0.0860219454922333,0.0848724143600107,-0.178690864264819,-0.252213259613608,-0.237123231502005,0.0656959179746466,0.0789525775821364,-0.135092564942228,-0.154579645238354,-0.0848070666775002,-0.128670200533363,-0.132659039643843,-0.268143356475767,-0.291554066200652,-0.192115595205272,-0.0575735070404746,-0.188717222853893,0.179249587879329,-0.215584855509067,-0.408129654140633,-0.192858899804134,-0.009627438785008,-0.126133289741079,-0.122171914737038,-0.163754424716892,-0.139198691739271,-0.0608885059236622,-0.264079830990161,0.0924248973046142,-0.225999994503188,-0.22440069779634,-0.130496103143201,-0.1483166095222,-0.168128657715506,-0.135543723703852,0.138397797847902,0.0281357224491627,-0.0528424933480707,-0.058020391791417,-0.0031993386503031,0.0926686971679808,-0.0275018428832203,-0.250518164161971,0.0205463463977296,0.158703703777615,-0.2651573288695
stable,-0.182646732319124,-0.110295258081065,-0.0234259503984139,-0.145756551633824,-0.0407561809754037,-0.197029631908766,-0.119677377750387,-0.122118977374069,-0.0336798068644771,-0.023647571179006,-0.160965104618018,-0.0059049923972098,-0.0326053920380033,0.0441793624187527,0.167342424453075,-0.0593336046821373,-0.0991710732322481,-0.27717593228748,-0.0922128766724398,0.0869154355280777,-0.202292550952435,-0.203298760875813,-0.177944089871486,0.0273027038835215,-0.137518852406584,-0.0763859677711708,-0.24779439911666,-0.0946210674429507,-0.0072058391579395,-0.118280520135515,-0.0270063014452348,-0.209837204869987,-0.160275492028823,0.10240394587336,-0.0564435693534719,0.105711746087129,-0.161408938129806,-0.259855161565454,-0.0329651165731538,-0.0485752275714402,0.055616171346342,-0.127937785314084,0.0143757075101298,-0.042527845458612,0.0121209335863999,-0.040180341681548,-0.135481183466117
