group,CD52,CD3,CD19,CD269,HLA,CD117,CD45RA,IgM,CD32,CD62L,CD161,CD223,CD27,CD1c,CD314,CD35,CD58,CD96,CD39,CX3CR1,CD11a,IgA,CD62P,FCERIA,CD29,CD303,IgD,CD22,CD71,B7-H4,CD49d,CD73,TCR-Va24-Jz18,CD158b,CD158f,Ig-light-chain-2,CD85j,CD23,Ig-light-chain-1,HLA-A2,CD82,Podocalyxin
progressive,0.260748761823208,0.0935238587247304,0.527839543321144,0.180730507081017,0.696571185680827,0.346170888718227,0.212244830369303,0.225892598804202,0.259076023355573,0.027043325943514,-0.0945499194505853,0.111917343292623,0.106047058153775,-0.0648906731819668,0.145384884040972,0.211072428317923,-0.0531639320644307,-0.0708014441066918,0.195642038933766,-0.0148226761835846,0.275213455419284,-0.0915899014033754,-0.167147396023044,0.104733549332148,0.167571715415356,0.169271526341636,-0.0071389820414008,0.283718019314599,0.245147707665271,0.131381289089218,-0.260583140802124,-0.0435472174742796,0.0900278765827479,-0.158734659798927,0.231092815384381,0.0851225297613914,0.223341837057196,-0.0614608269660942,0.196762304367128,0.240441624734983,0.319888273613045,0.0677108285253586
progressive,0.272675451263093,0.035047494674893,0.255154143779281,0.367394694405306,0.331134330610571,-0.0468324310657842,0.0985858113359307,-0.0977305786281423,0.0504435787477843,0.345389424665998,0.466627794039356,0.278983699631427,0.411386997007476,0.162616106209794,0.254921640745598,0.245475781528088,0.280070544737375,0.392828754353608,0.409121373511543,0.412543168520754,0.339406882570743,0.294337795175716,0.0338000340329202,0.400459322576616,0.393815354119802,0.399147944816581,-0.145204355632359,0.264225343918665,0.356181002964064,0.254946849546668,0.412991527177058,0.505810485461892,0.262698309189424,-0.241735725258202,0.287505697946815,0.155644027183803,0.368977208685687,0.217269642794421,0.1758052534998,0.252975235392196,0.291694298244089,0.350923223343317
progressive,-0.0578837191941331,0.116330942290271,-0.0654447623904569,0.18906830852204,0.233428464847261,0.184749635746971,-0.172082489557078,0.226226119358075,-0.27767444390337,0.303128396855036,0.148428632836091,0.166970831869809,-0.0267321077572653,0.286851995460212,0.19245549995385,0.354076764130905,0.215891167652101,0.271077304166825,-0.0430857245308627,0.279824927462612,0.269377718253728,0.237262276593358,0.01637177590342,0.267071483719697,0.0653364126054309,0.215822354599788,0.590037194796535,0.592817843191874,0.244591621581991,0.197485676197186,0.105615429164865,0.594583329913677,0.189494348037706,0.0925976363162132,0.255836822719408,0.509493102263998,0.258652633738287,0.279973926284165,0.31280828629955,0.194294882139264,0.160063094081737,0.264702082469476
progressive,-0.0207419698997085,0.415073177168349,0.209921218045569,0.298222256808666,0.0843558894727749,0.132028513643151,0.260908148761648,0.201422168218729,0.0675202455345235,0.0776202408392162,0.113869944096887,0.256364340353969,0.0581632016512021,-0.116092472952882,0.487376301686155,-0.206356407256173,0.111342254474859,0.244092887647226,0.161557138962834,0.275760284609273,0.0226588599629896,0.001642216142697,0.176393759456725,0.0727038032371158,0.351336801998947,0.484086214201067,-0.0543203919669338,0.113120067369897,0.170758858008176,0.0993477790693561,0.185672407060121,-0.0073594568466879,-0.0628601726895521,0.402540824036356,0.139743783784741,-0.177191642638231,0.0708575455397548,0.0427938252786385,0.147166749567079,0.469745175209327,0.313677143987502,0.26564414826817
progressive,-0.0093092666014262,-0.0770966409669199,-0.139874166861007,-0.502750802972043,-0.0482934999263124,-0.466316323527653,-0.0028877673338553,-0.0128004260888665,-0.105833427072989,-0.0699798586344948,-0.145627505299161,-0.422627486878933,0.193153890997359,0.138893177902308,-0.103562502022367,0.0273146986106872,-0.235791977707814,-0.151384579301638,0.0352685459388645,-0.260178826952587,-0.059876311109929,-0.361444010010141,-0.435172891769303,-0.32316861664641,-0.286184097470833,-0.183821328871208,0.0879745057894279,0.090077291841676,0.160460620225646,-0.302353688639946,-0.0230284657920824,-0.0317248635592471,-0.0882740525921769,-0.0054620088545824,-0.304017042318708,0.305173907026376,-0.36129464370953,-0.406343990476055,-0.387171892849272,-0.094626536424439,0.166878028395486,-0.261170429281462
stable,0.281815376396437,0.114842124041763,0.279581279963528,0.247472561475951,0.387422611807769,0.205663499870263,0.403853578329511,0.142676071780702,0.312066597002584,0.481404897879582,0.245898799082492,0.362028216167591,0.350640518244138,0.431910697475627,0.231899385375312,0.436779148170564,0.422943944804816,0.41515280857553,0.399633683179914,0.431429587631333,0.406323900983418,0.516065065637072,0.283500795710775,0.264429672303716,0.414887399208017,0.356151866755619,0.0423808529424658,0.192525864482926,0.330166573618454,0.422324984471819,0.345528578846123,0.234815676691408,0.411813626083905,0.194279191140632,0.421204407300372,-0.0190202170430235,0.456391244923655,0.26899433040351,0.490172383065673,0.358092792349253,0.407347539941981,0.422359062744498
stable,-0.0830988022097923,-0.108157536234831,0.0100681154723374,-0.292943669639565,-0.157445854777051,-0.199617106967103,-0.0627004728692111,0.127894881425903,-0.266572678080043,-0.0421267712424757,-0.114540703500108,-0.327384812698064,0.227459428608163,0.163379250229733,-0.182559469346745,-0.232481307620422,-0.278656639511933,-0.277909813599,0.0129448485527185,-0.229682060672759,-0.102525930646007,-0.174004524619609,-0.16289189512342,-0.176814844848144,-0.0827267418109867,-0.0949965886962907,0.0367768985129548,0.0138032353604251,0.220165820791647,-0.107367638070196,-0.0556124631014482,-0.0476661919478166,-0.0770513339696739,-0.158581409788021,-0.233403515271789,-0.0380264277481512,-0.20699685414991,-0.135405153726327,-0.0283546635830485,-0.409503033533149,-0.213690656411693,-0.276656027101055
stable,0.0947356604027999,0.136124917902384,-0.0186171763011488,-0.14056926862933,0.232597594410503,-0.145740874935513,0.169172348857703,-0.187190155272425,-0.117996511882539,-0.039110764699068,-0.0616252594565259,-0.0720255188566106,0.409463694357619,0.126969087126134,-0.0022612404223562,0.0611677827073876,-0.0196124777780724,-0.0042026146608549,-0.0398672101185394,-0.139440498710962,-0.0107886978578028,0.0704190694184218,-0.0154544561808466,0.0665186448234522,0.0219054905580177,-0.10424421963046,-0.465793439370863,-0.101152245301527,0.127756725572016,0.0670612178657774,0.0337685086183896,-0.338380780447195,-0.0215518561160559,-0.0137274275479361,-0.0083830406220265,0.0879072327491161,-0.0542466237960251,-0.326176787170532,-0.19034888150802,-0.0727306412619099,0.149511966641257,-0.154624696748664
stable,0.0547872206462869,0.138402954193896,-0.10726509788714,-0.0744452023873011,0.25414440263858,0.0089013955149572,0.201798156437382,-0.134071575654814,-0.210908828268237,-0.0197108683381604,-0.0174903303943938,-0.188034591847055,0.262076019990965,0.234105237546387,-0.189761453531886,-0.0424308852055214,-0.105718444328151,-0.0617743327299839,0.0410775592588215,-0.114388549849757,0.102602589394951,-0.215719328233368,-0.0364038095812571,-0.0856282474112644,0.0775419604688885,-0.0186905520889567,-0.565998927680769,-0.122642914259687,0.192542884328575,-0.228461174819474,0.115816209324012,-0.362367784426599,-0.0664439596362871,0.20380854581053,-0.226238109041158,-0.137550348878883,-0.109067246923289,-0.135685426093648,-0.0994825821841462,-0.147569724860009,0.159145987346047,-0.159098766559411
stable,0.0760550626842151,0.29505106496588,0.141549087368417,-0.128998307375665,0.347074819262248,0.114650522004867,0.305526504320056,-0.150430985511036,0.12435171874231,0.343575890140032,0.244696146813597,-0.147530999597542,0.186184142636527,-0.138459061825784,-0.0042966560292745,-0.0031265095064902,0.0631389034181531,-0.0922599306386657,0.179906172510052,0.039574770347345,0.209397592013037,-0.120439662302798,0.163838872095756,-0.0092910353203055,0.303675592321459,0.300412904985505,-0.0299492087602436,0.116391537058842,0.173465528777409,0.12339848069591,-0.190487654573683,0.1716529631398,-0.0065975454299745,0.0667121392755042,-0.143439971168526,0.111096467672407,0.172230167759033,-0.117611818054016,-0.28892278052582,-0.0707728202608387,0.149447168281079,-0.208098516480734
