group,CD137L,CD31,TCR,CD32,HLA-DR,CD366,CD272,CD58,CD96,CD178,CX3CR1,CD21,CD11a,CD267,CD137,CD226,IgD,CD22,CD204,CD144,CD1a,CD73,TCR-Va24-Jz18,CD305,CD209,CD158e1,CD158f,CD150,CD85j,CD23,HLA-A2,TCR-Vb13,Podocalyxin
progressive,0.161921884891005,-0.003865948760391,0.285498581238469,0.140153404294135,0.250918066736938,0.17214144308184,0.0548576161784605,-0.0088606553440717,0.120854657533989,0.28879967877296,-0.0252590502312105,0.227675968780117,0.0131449742637814,0.0923588988391398,0.0643059436152364,0.269946261666356,0.173435269594033,0.479987089446935,0.148992696402911,0.168932420644069,0.19885722744245,-0.0284881084011776,0.268492227889458,0.427643040275122,0.106004466796357,0.247845818114791,0.128183113706988,0.161577468783647,0.144150121273526,0.295531787376767,-0.113032665092118,0.0991295500994913,0.231124671670358
progressive,0.322290064223638,0.444173129699942,0.347538459017004,0.319758631264492,-0.0340854195415586,0.317088459733891,0.161794668333021,0.323144669432659,0.0309193752819379,0.437745150049894,0.249699514294256,-0.0360667685527071,0.0863447870065148,0.185838327562187,0.417656980805646,0.206294831303045,0.0103586275013151,0.175791714565516,0.211858929874437,0.24186163961302,0.23948748726487,0.0064079615770289,0.31860697299051,0.254934699772208,-0.0567813479239146,0.410352679904437,0.348522456501469,0.281076751042754,0.203900107823212,0.196566995132546,0.311186244185751,0.209306367569067,0.283791186392602
progressive,0.220630065617723,0.162903218954318,0.237727600967062,0.191162348916608,0.192585149494224,0.18741889509029,0.274258236870235,0.291538216774661,0.229232518084512,0.186421909956158,0.255917363627523,0.314614448376024,0.272135920074242,0.154940501841066,0.167763136757241,0.162946708097284,0.276229613754417,0.216793412666863,0.259067034940534,0.250338623091871,0.273698895691068,0.288469472210834,0.227739452740943,0.182112038872901,0.312817361577446,0.0680009807707029,0.266117467891525,0.230068160143672,0.223289353290206,0.237764945335376,0.277269506185348,0.298994561313893,0.303135758314386
progressive,0.0397852357033096,-0.311872735333221,0.102350668133162,0.0291092144443813,-0.0895947861375569,0.0437040155055732,-0.0598981750235523,0.0493759653570908,0.0016448307792939,0.0218635073844923,-0.0646398760109142,-0.281526921097829,-0.121613494777205,0.108112494361034,-0.0744988127621909,0.201631980478726,-0.0126710853472564,0.0835433082917187,0.285934804051448,0.137920202875161,-0.0696732926218994,0.103142238493134,-0.275575486555244,-0.216205975177981,-0.102704253414056,-0.0861679769607059,-0.0180703168687165,0.0140374319763506,-0.0096375023299821,-0.121578354894183,0.257003439324252,0.0240039804954006,-0.116822055302751
progressive,0.13146414569192,-0.0997886682742282,0.0527210713163822,0.189230605386968,0.358946467406712,0.259489576314991,0.185419726638486,0.0031819298992678,0.0282951540949243,0.227676697385049,0.134643365951423,-0.184021575813696,0.153138865160495,0.0975645906007635,-0.0749552423163457,-0.155746537262358,-0.260669358353114,0.0221262175720825,0.13074754103349,0.337782857249139,0.0389444602158845,0.406233008990359,0.106435173137949,0.16158859500387,-0.0614551915719958,0.0693667167420599,0.160008969641425,-0.0606807372685692,0.214035552206678,0.237695792474457,0.0857140370635326,-0.067065802057573,-0.028178337668067
stable,0.460662281417535,0.284921407010672,0.408495381836384,0.353205398674514,0.316860687532669,0.406915102350596,0.437320206939036,0.464815939748792,0.43429763698459,0.388708161360547,0.424692487008717,0.233051059383245,0.407572832953448,0.400920668584548,0.26091244520148,0.470068678997774,0.185734787810149,0.173951356105765,0.41390124232031,0.420570585804457,0.424020129143608,0.361195006282693,0.422320946935694,0.313841455424953,0.422331679615028,0.345864452289105,0.418579354012752,0.442783411607281,0.438461529876855,0.405808816866645,0.436967025644365,0.432063190958713,0.491658794215663
stable,-0.0490494148176136,-0.135856622578398,-0.0297695545738211,0.0453884781314469,-0.166372761163182,-0.124647573088755,-0.0605727083641405,0.0454453633381561,0.0420752972871329,-0.0185378504357393,0.0613167029614056,0.144868555536734,-0.175459186839805,0.0455697295932245,0.109722054081246,-0.0110115889775849,0.0304723355153876,-0.120172217139481,0.0786914418866219,-0.0857790667172476,-0.161789818003442,0.0891920638068448,0.0134918640135816,0.0440825680921021,0.101436928404792,-0.135303522100164,0.0546739989178096,0.0420731061610625,-0.0735976381918762,0.0289245090658933,-0.0798382412529765,-0.0071025914708606,0.147919306451381
stable,-0.156296255967612,-0.0043282871321339,-0.0962393471139869,-0.0509168447513326,-0.0038626034774406,-0.0686523952692628,-0.0843638662480354,-0.207612596132651,-0.157051538848547,-0.101450048616363,-0.0877694255218762,-0.379058021798852,-0.212549909025198,-0.168933000863723,-0.158887092328775,-0.085105091000768,0.0317891659569758,-0.115332437491868,-0.117452750611212,-0.0375951179546452,-0.110339492321492,-0.145711195819636,-0.224444988255449,0.173523853574598,0.0105294544079168,0.0432554699877399,-0.0045205104279828,-0.203720936307593,-0.126165260401763,-0.0005485839357645,0.0766850675038146,-0.106648599126017,-0.125060531725992
stable,0.0031756691742836,-0.0826745362705801,-0.0795652258726802,0.0055646681363988,0.114727432988796,0.0008444559178019,0.100841513114344,-0.0463093325185205,-0.0846688817410361,0.0259833515649448,-0.0260611379408426,-0.214890359246574,-0.112261295110882,-0.003709512806576,-0.0460226901570956,-0.0728652097980096,0.128285908002771,0.0967471484855231,0.0152899154832729,0.0489109609322962,-0.0651496507495637,0.280418997242451,0.0018442168908613,0.121654281570036,-0.105549686980641,-0.0568117952022104,-0.0600985495118459,-0.0318651437824521,-0.111794135176499,-0.012181472233969,-0.0454893962321732,0.0253894852261623,0.0048385165388355
stable,0.117948048267792,0.0037344481409299,0.169587757292992,0.125768353499173,0.0958931749017812,-0.01023897040898,0.168631456221865,0.0830699030484355,0.120837299091208,-0.0250043088722576,0.204754328526598,0.418422850242471,0.107112428074108,-0.0499048525931982,0.266993157983127,-0.075590290657354,0.158623496560769,0.244000056917324,-0.0538505387929439,0.223531114898529,0.0660712476305577,0.0661615801378279,0.115082459111864,0.0299929663181393,0.201754842682096,0.146070670456648,0.09047085889063,0.0556897144508435,0.0122488689939007,-0.0819512337174727,0.111686848344782,-0.194035626181422,0.120357730758088
stable,0.0182452113679954,-0.0247285407415786,0.0452271923629528,0.12634210924409,0.0057052200465976,-0.0687000374530936,0.0202987860646365,-0.0216488856925177,-0.13749892888931,-0.0740261943663505,0.0125881685327619,0.240032797020723,0.0926191724048691,-0.149420852030335,0.0825653715896656,-0.0669649791634622,0.0073089902297301,0.266929462443845,-0.0276066007441376,-0.026283307964365,-0.153598800777319,0.000909160978504,0.0129994661222852,0.0963480884991137,-0.143428477420674,-0.220483106637454,-0.212476636056855,0.0332534207070061,-0.0703559064484499,-0.0484806894079209,0.0588558501667484,-0.0106245180804003,-0.118711459591245
stable,0.144902672037943,0.153230612846526,0.131170283474664,0.571954174902231,0.478331822043098,0.0765754300560342,0.212177278794087,0.0845924107079571,0.105761290737601,0.134362676960295,0.167124925906292,0.0854325908128885,0.0359167652928402,0.101894662145971,0.100148470470608,0.0928573420180854,0.542397070186148,0.294146430883289,0.16934596659317,0.158232280291201,0.112175519479467,-0.221424367864874,0.16186764936581,0.379426773536303,0.127844148683656,0.0724208221502597,0.212401666091442,0.202448953698993,0.139100379022695,0.152502037239266,0.0824713010442939,0.0950231625604698,0.179146209182147
stable,0.156416062208372,0.225571130232396,0.200165834500359,0.324872329423271,0.174868761452323,0.0349380146086093,0.240683946233308,0.190868761850624,0.193064904174793,0.180099956726664,0.155151549952644,0.173141043440879,0.106996648046485,0.142769194132368,0.163977935492087,0.172093606140948,0.412192907706623,0.177145765015438,0.188399958462135,0.157789122951819,0.148603272089833,0.500292413166011,0.20515967721973,0.278467869663973,0.12414732641356,0.0423206088759902,0.211686435055063,0.156006433290773,0.155459004375836,0.174983648016014,0.09441749249252,0.211587901684349,0.209430707902978
stable,-0.11534916774878,-0.105274730700843,-0.130488249205698,-0.179408485278673,-0.0602935541803769,-0.125153345672556,-0.0369501906124279,-0.147403985092439,-0.0541328313289815,-0.0333574106397694,-0.0908562020466551,0.0268707299168348,-0.166280566658748,-0.108392089904465,-0.143692353194271,-0.0369515423215529,0.311670950424715,-0.002380504678511,-0.0462243236527269,-0.0436769810607672,-0.0184208473949767,0.0810624168011039,-0.0848878009972746,-0.0261732727767133,-0.0702437871471078,-0.006103561490447,-0.116694020762068,-0.0713941592185384,-0.151208757297441,0.0304301777480416,-0.0806246664156958,-0.0548173099337509,-0.0940005302445281
