group,CD273,CD19,HLA,CD10,CD16,CD279,CD294,Podoplanin,IgM,CD5,TCR,CD32,CD185,HLA-DR,CD64,CD1d,CD314,CD66b,CD58,CD96,CX3CR1,CD21,CD79b,integrin,CD54,CD122,CD254,CD357,CD124,IgD,CD28,CD15,CD22,B7-H4,CD207,CD73,CD305,CD158e1,CD158f,CD337,CD150,Ig-light-chain-2,Mac-2,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD88,HLA-F,Podocalyxin,CD224
progressive,0.0557446675679578,-0.24792693081612,-0.210413060772651,0.401252398630954,-0.0396214322408916,0.0287935107967982,0.354624132400459,0.0885661982450127,-0.0748931423174689,0.342861776657102,0.0692003183664103,-0.118393738290517,0.200559896520256,0.0588704028713322,-0.188035989703503,0.138019023228471,-0.407949067364178,0.261711540463036,0.180545319147582,0.116462696295285,0.177569610607432,0.0240468573000337,0.0267115203207216,-0.118363357146287,0.191574838419232,-0.0962664643123657,0.0753655169495799,-0.0588712776127204,0.134937283246587,-0.169235868393209,0.0811338774500697,0.263934889239656,-0.184797779404025,-0.0274154019428945,0.15531252984785,0.505566893778936,-0.0249253924120184,-0.0220031923552987,-0.0674209883783509,0.113832106155253,0.159607011847262,0.344269982711702,0.0751748996738954,-0.0881750087445442,0.181491210571866,-0.0780010974808832,0.156169818131816,0.0817261033174143,0.116659326911847,0.163155962913531
progressive,-0.18951975561404,0.326312315115981,0.390473480569436,-0.0775474338682218,-0.0522799011194613,-0.183576122692159,-0.130643445339197,0.0178480077136506,-0.137473650252665,0.0382764660514925,-0.167735707603682,-0.165390649938483,-0.0595043333215428,0.141566080268586,-0.05275359198986,-0.0446847763186891,-0.0389633837918452,-0.0908194190542112,-0.0876440547802214,-0.167320899159458,-0.153698265431264,-0.317379278401214,-0.160734036197665,-0.0350101433599881,0.221537463459624,0.0688309605932068,-0.116536555043928,0.0171509603398711,-0.155276687828049,-0.0084311360548678,-0.133033121535575,-0.127598679190892,0.087065962112402,0.0392245464301785,-0.16755443797204,-0.0743977416565671,-0.283450128761374,-0.380482539612924,-0.102644422599724,-0.0296859518335485,0.0086975459395711,-0.177472152947385,0.0776922894362194,-0.160991271029886,-0.238133610741699,-0.0991157094969055,-0.193095901705221,-0.124630050302787,-0.100368728452353,-0.106770629311906
progressive,0.162362604312417,-0.187533947049041,0.0791631104811619,0.12244282517487,0.166019494984857,0.15102338187226,0.170942066475397,0.174248533845769,0.253934794983998,-0.325105051110745,0.173382056270575,-0.35665676688457,0.112267077262165,0.180890502461887,0.0982546638091995,0.17803511510133,0.147392585072527,0.0817540050738121,0.132457210814029,0.157802783733239,0.159298758521351,-0.0171706546497853,0.231659924707184,0.137718248304395,0.11322850957887,0.150139697192973,0.139161340007875,0.0675559925613252,0.143377449382316,0.515083277637751,0.232233514907116,0.180473232637543,0.525564126485851,0.123313990440673,0.0381063703536658,0.498030946639193,0.292691338095415,0.071374789335506,0.166879351350861,0.123424793187209,0.167715931638416,0.429026041894372,0.14782787308798,0.218365395292011,0.114602322616928,0.161735705107019,0.20682960272794,0.1650687441621,0.133871726520614,0.156210999478031
progressive,0.0662239965386017,0.12625934502167,-0.0177476027202462,0.0594215919784036,-0.407747868495356,0.127895151323857,0.0838412324386261,-0.0734940116116146,-0.302968335944257,0.380814706911117,0.0107391493330299,0.0794484574684993,-0.139616101417155,0.242935495908437,-0.0207689862242946,0.0215469839228521,-0.113394531451714,-0.433402658954537,-0.125465313302053,0.101540886775081,0.0912627401984602,0.0164952855853624,-0.11167749319494,-0.044029502772915,0.400692392330818,0.188925848592267,0.121221862112078,-0.0005504284068711,0.168371777515418,0.184446929315714,0.459415551200914,-0.206190248563628,0.276454408547893,0.0008772430822901,0.447136064484288,-0.0496488730552677,0.0405317365590917,0.0165707648001357,0.0073376438194182,0.025315098287932,0.0650327903279366,0.203130135105965,-0.116614945146586,-0.292362515881028,0.0887430679376049,-0.0945910281622408,-0.118981195504835,-0.0449479480772092,-0.0629041836245584,-0.157030269523916
progressive,-0.103408295732286,-0.296958556447075,-0.311712590433471,-0.178937761773429,0.31245034097535,0.0415778649566121,0.21495578651246,0.0781046803646958,0.12137546880693,0.0081003581731296,-0.111032110693337,-0.139761413001249,-0.0787480814189655,-0.350621801089071,0.352540315318457,0.173198052008457,-0.074179136887541,-0.0343410279410963,-0.0951287318160421,-0.0804815472505434,-0.111379801500158,-0.185760910178664,0.0042885944010095,-0.0357009731370437,-0.156050512449789,-0.0480686228183978,-0.0111870081160528,-0.40065875026304,-0.0694324924611859,-0.187394674321868,0.0983184868162901,-0.0416770604921175,-0.133768147859646,-0.14753269832833,0.156287483403218,-0.360027458580027,-0.222751150128538,0.104275291725889,-0.204723804993275,-0.0406216164270945,-0.0045152635717084,-0.1711470458135,0.029675515185933,0.0832238648180678,-0.0642580200835726,0.296801847403727,0.104380457042801,-0.157409891120395,0.0972536401228618,-0.105049928530629
stable,0.0050450843380894,0.0426319884066988,-0.0904291573666887,0.0370421420577595,0.0247275616752749,0.0600624326227948,-0.0179782729590558,-0.0383713498797698,-0.0758710812089123,0.0742304257427729,-0.073869835092104,0.022767961505346,-0.0077275872583775,-0.0240295709702149,-0.0120613027466883,-0.0742772979491561,-0.0597170588973545,-0.0564057803738527,0.007159135731663,-0.0527133722782394,-0.0843457284771905,0.165071850171202,0.0440882050978228,-0.068922086861285,-0.154321655129547,-0.0712680014323102,-0.12855094157163,-0.0891878392927437,0.109899126201951,-0.0343120139216067,-0.008129637626572,-0.0818922268271921,-0.0026622345538008,-0.0588159254272816,0.0338517957235967,0.110064439701044,0.0432187298994728,-0.13579893773066,-0.0355334264996766,-0.0680030808889337,-0.0301596860638609,-0.0767513640749884,0.0211536875961992,0.0086672240943305,-0.056534197456163,0.0256711486601521,-0.0250630083359269,-0.0306137448641146,-0.0030338622800182,-0.0500338371894355
stable,-0.130709951174193,0.403570083492825,0.120058070374094,-0.0315298432815421,-0.0389975817719038,-0.0673526974964001,0.0664288464653928,-0.0925899178687087,0.108940685591917,-0.0876250234905302,-0.0280424006174441,0.120539111492388,-0.010993119272678,0.351927764269867,0.01885563567548,0.0131608997198169,-0.0267788431006946,0.0646696895253403,0.034585469857877,-0.0477793875899415,-0.0176688638785611,0.401160264659063,-0.0108217707213886,-0.0649265139744032,0.296570432078344,-0.0913189889133535,0.0941555190811724,-0.145555400718208,-0.106145426516358,0.358004415908122,-0.0729979230616409,0.0846762236630493,0.248173512116127,0.0426341740741927,-0.0835596004353046,-0.0448797291710289,0.165546920893869,0.0331031357037962,-0.0078448879578728,0.0461431330093026,-0.0534921964272597,0.144593160796674,-0.132063303518389,0.0492156298933799,0.0421685385984724,-0.0309245283943527,-0.037306943760792,-0.190817978624471,-0.0612480434903798,-0.0736982580797669
stable,-0.0883105932057646,-0.0282989147892869,-0.0471401682687116,-0.121661329042545,-0.222368625800156,0.122129451804054,-0.0865903596414205,0.0319704905852226,-0.0610802081735236,-0.0652427915733402,-0.0340258927236896,-0.0235177361808653,0.0361764681846703,0.0021143488111452,0.200892718504621,-0.0510426800201967,-0.0567126614515596,0.0272471632135106,-0.101765433282107,0.0232037814275249,0.0235461153583189,0.12522082578421,-0.119349004129704,-0.123827204926677,-0.0144237278218697,-0.0212300419160092,0.0354771260518402,-0.118905302018699,0.0421166591877095,0.0869562593498764,-0.088406802779329,0.0195243655426817,0.0245038206874384,-0.0577773722506703,0.0941749607027541,0.409626438554923,0.0698783985207366,-0.139656471839321,-0.0978202453923439,-0.066971098866989,0.0953329619764989,-0.167708421472835,-0.0828551029941733,0.149680912670835,-0.0986397557618801,0.0111837329221879,0.0562895799557706,-0.0136475709327389,0.0311211541283552,-0.0254826130710083
stable,-0.167909100204098,-0.135695510414789,0.0468666887096787,-0.204254303458214,-0.204326240291431,-0.221364790896831,-0.215997037667634,-0.243660493885925,-0.209954869048688,-0.0138080557294174,-0.298385736419192,-0.241597415060982,-0.0923923041403431,-0.289591552708648,-0.121600350368599,-0.281561490878814,-0.236300819910205,-0.0739995936065316,-0.249965432807793,-0.121494026446155,-0.248598238817501,-0.154660909769722,-0.20658047900472,-0.435026012675648,-0.133479018970429,-0.260813971194397,-0.204164435750463,-0.127968969991276,-0.306728958693355,-0.429983215531596,-0.169412122138766,-0.225357297399937,0.0033969900044481,-0.308764068547858,-0.162810036614439,-0.109896510635038,-0.231117647151006,-0.190108445167747,-0.294164946072162,-0.324859518235605,-0.276172583969749,-0.210201369026053,-0.23871151623988,-0.120496311721691,-0.263913869741721,-0.276003985340672,-0.207446068951674,-0.210696975256149,-0.238199012077141,-0.150835195663088
stable,-0.14503864623749,-0.16964702663682,-0.34830566661517,0.354974995612427,0.157398894361456,-0.0874556696684451,-0.110042130056485,-0.103710814286629,-0.0355076305190243,-0.163512358442164,-0.0227319759775712,-0.182865937428351,-0.111963743083457,-0.0945208648416754,-0.310230248246164,-0.14783784447369,-0.10402301898147,0.228683621056753,-0.211032697776191,0.190926800905017,0.0129670524116832,-0.278246295846252,-0.11541292444763,0.0615451196410715,0.0303501115342532,0.0340902911290089,-0.164767778719611,0.202005729234831,-0.131140450362463,-0.155233480259731,-0.0487124000465231,0.297202826700769,-0.127559430218221,-0.0330398044343243,-0.0447678982931291,-0.240454971219274,0.0348652930914534,-0.034204553897362,0.0124845455368883,-0.0665572825657491,-0.0399576114084042,-0.312367235807996,-0.0217251899832214,0.379936103526708,0.0777728604639912,-0.0185530152936415,-0.094879754230204,-0.0051791382043981,0.0460970108803477,-0.11739275328458
