group,CD275,CD252,CD137L,CD30,CD154,CD19,CD117,CD194,CD16,Podoplanin,IgM,TCR,CD195,CD185,CD107a,CD66b,CD35,CD58,CD24,CD11a,IgA,CD206,CD254,CD357,CD226,CD49b,CD15,CD71,B7-H4,CD193,CD144,CD304,CD73,TCR-Va24-Jz18,CLEC12A,CD94,CD150,Mac-2,Ig-light-chain-1,CD328,TCR-Vb13,CD101,CD88,NLRP2,CD224,CD258
progressive,-0.0830652044372975,0.285966952639946,0.164652183652633,-0.113478371307458,0.394419214726986,0.098079317785405,0.490211041839541,0.0807818149344014,0.0385608202879805,0.0848570155834694,-0.0581513707627,0.0483267797116243,-0.208673957253991,-0.135389403829464,-0.0150706993688035,-0.257682870220648,-0.262718618886525,0.055511627070125,0.0142356368122021,0.22301128750967,-0.159280208386052,0.0553089515800935,0.363923053476898,0.148474582269387,0.433368682776188,0.120511053959328,-0.027642344141372,0.396199942917451,0.0947767912042448,0.362262630572455,0.0648511947837043,0.356520074428075,-0.216959844635671,0.227191560601918,-0.0028969166817023,0.283973361738237,-0.0986744204297885,0.161284330209448,0.0234475711721723,0.311500900387419,0.181447213169122,0.206963655207129,0.0001516948209148,0.0327802691492355,0.234635974482046,-0.0644042662096131
progressive,-0.162639929909057,-0.171183006817322,0.0606270632774769,-0.051774645021842,-0.0867185927538901,0.0389824131907114,0.0121393750375157,-0.182723943897197,0.102266379528641,-0.0924448263266301,0.10614706600933,-0.109059232248095,-0.0297355263630604,-0.301896985234298,-0.0648283320140939,-0.0025466940889922,0.0624743782562581,-0.136574637865505,0.0358396492709071,0.0106033018041412,-0.0746666661108433,-0.109070382075715,-0.117584821554854,0.0585682980230692,-0.200616526779589,-0.0323631787759091,-0.203412840611308,-0.0973140866962616,0.0396945296613691,-0.148956544188645,-0.285279211587421,-0.10241772344922,-0.301553440825941,-0.01515542738348,-0.0049910449167011,-0.125872507172186,-0.0033774411969721,-0.130935778598431,-0.18837814631401,-0.0059277104964313,-0.145396801937542,0.0267199082785648,-0.159579616934294,0.0006236408172867,-0.122749476162406,-0.25156463466381
progressive,-0.0403962474809243,-0.0488447968980144,0.0787229769689596,0.107502068290052,0.0144893630363573,0.0908759987373168,0.0319143597490747,-0.0311520594912055,0.162550128149032,0.0273477384117259,0.0430150716596269,0.0324840791280274,0.0255929756919059,0.0329465420950654,0.0546426304497769,0.0178531969165373,0.219542882659517,0.0846007629633255,0.163976647882474,0.0861300244786387,0.0641657867083941,0.135735038560344,0.0557317803779859,0.0726828189517934,0.0015682289215137,0.0788828028662838,0.0713668337515413,-0.0354922724202544,0.107563702752998,-0.0064014005060102,-0.0009059342297164,0.0891588773040858,0.167644360116548,0.0231373415608571,-0.0252434589103052,0.120317465750537,0.0560217742980093,0.0705333340617227,0.155392127770185,0.106806381797561,0.0579955059691431,-0.0392579294226031,0.0324121954915012,0.0005180599402494,0.0217833351087736,0.0520721459619736
progressive,0.471131767765563,0.420091654807301,0.453748969178242,0.431322030960834,0.3669971687982,-0.0267192369343343,0.370874065962419,0.409590144617251,0.505909392392386,0.406790997206463,0.427674155958063,0.446770528885335,0.413175531454379,0.443771873698761,0.53961415099371,0.564080127336284,0.3899182671362,0.426866716025049,0.442421760608151,0.345246590933667,0.533829727452716,0.420744132673525,0.407085053310925,0.430214842810529,0.338645346898545,0.441776589571619,0.448096767601083,0.119787729262431,0.449806390444259,0.445370577323128,0.496381064285784,0.440856890415252,0.507912365060969,0.535682763076934,0.4642401787969,0.438715710736585,0.397654127705056,0.360815197165684,0.452778652871929,0.534896065559349,0.407190810686819,0.455762317168982,0.40197238149838,0.416832816804088,0.444262066568009,0.403792986963726
progressive,0.119600194699963,0.0408939064960516,0.193232475451691,0.232203647899755,0.468818421319037,0.472239742035437,0.150192528503603,0.120989697968374,0.1361595522599,0.0816150030777159,-0.256922837926534,0.326300684633825,0.165701828329297,0.192569776406094,0.15577913650814,0.0041825610953899,-0.0209522386933383,0.0280887604900886,0.158164978399694,0.107711682142907,0.105603938604298,0.0082153261696101,0.21366077877095,0.0554537338384467,-0.0903307964530798,-0.066051066337597,-0.0254693147451829,0.584600798329252,0.0458278965615696,0.232054060564796,0.37116581843371,-0.435921738779355,-0.196097240258203,0.017060446573301,-0.0556344330996644,0.187862613191931,0.103961190529091,0.418095036175146,0.356470071836019,0.0941691480500222,0.0986778331419936,0.0636269579582625,0.218299884424597,0.0557662510282172,0.254776263447849,-0.0155787704039372
stable,0.261550796989889,0.252501616571894,0.30139949474239,0.203436749707652,0.182698195254197,0.282878065623957,0.237804777315319,0.202216822212197,0.111819514952306,0.351465751054489,0.0860512458242504,0.317240287396158,0.175989397795256,0.165921964790738,0.250466419531883,0.144594879802414,0.258683825737289,0.302442599320412,0.299966254188476,0.424389850248053,0.365294585090743,0.292763440045575,0.218806819423488,0.273063018503546,0.332641281198813,0.238201084984153,0.125341415169979,0.339466391466174,0.268081222339459,0.256007105948655,0.270082088684499,0.304478869578514,0.166113538149521,0.357008233334801,0.271059874715796,0.249243012719507,0.404891669090157,0.291979574398788,0.295133487897003,0.273537642574676,0.284275622598003,0.257151594510353,0.276762023870595,0.328182036820396,0.250930060588574,0.243789485742638
stable,-0.0243095115892554,0.186221526403607,0.117080699198496,0.104830637277847,0.0898984594453543,0.136805401414839,0.173714555752936,0.285271513396784,-0.0717537723799925,0.110986823711073,0.331593181692186,0.162112315254082,0.142683103551953,-0.118966678948471,0.0703310568320012,-0.0198460125615695,0.0335945570509881,0.0751471720067196,-0.0786918760755206,0.294151972842366,0.0100058933459264,0.243354329215461,0.0946257668199712,0.131839142199128,0.262314012779152,0.235465573422038,-0.119493276419339,0.264987132049209,0.136990896371495,0.185453872311777,0.228125540573514,-0.0460518927231068,0.0455414088515592,-0.0271207096434479,-0.0702290952607995,0.176171185047037,0.0692029147917711,0.109548660859233,-0.0374405248065974,0.0897286510089868,0.233372274800387,0.191574327456352,0.156412572155794,0.0159046924559244,0.037258966145964,0.201772058095404
stable,0.189993579476572,0.0305293743234936,-0.0543844763578679,0.0206247874829405,-0.0551395317087366,0.0758573519909549,0.0321919545143578,0.0763084766603938,0.161674939977868,0.0483593252909315,0.0460081827416563,0.0345690654695638,0.0503117345790049,0.0310995618374535,0.017198961929708,-0.0132254040874803,0.0370298305680713,0.0991689566402843,0.0878881072333643,0.0460268150667796,0.207269437318894,-0.0641107269885169,-0.021164666497637,0.0506753537389891,0.0682265249805041,0.131732034053972,-0.009949752415596,0.101812572036818,0.0869309781546458,-0.0741274241230531,0.055095757326815,0.0274096966282991,-0.268439220154082,-0.0048744729041075,0.0792209744865932,0.105464857680627,0.0021012885695654,0.135547392605737,-0.172331662748022,0.0004176577937938,-0.0062761884991858,-0.0446495639281135,-0.111496399121444,-0.0027226219054983,0.0423224999956596,0.0079590806164525
stable,0.0637264427171737,0.127558324877244,0.205789257139915,0.18408320125333,0.108717729295485,0.184683772500771,-0.0124052342174003,0.146624276704816,0.0228059604463651,0.192416076982037,-0.433948599503152,0.194000403735767,0.0096343316868564,0.052206347057417,0.150072052514959,0.0055166203947109,0.194030154652011,0.206457584068494,0.12547355562938,0.318645945249255,0.15868970315726,0.16825891561504,0.196144925253575,0.12374996323921,0.107484946718705,-0.0330335182937788,0.0343680268395674,0.162783046039027,0.116955410404154,0.110954587690565,0.248215450905912,0.0277998672355673,0.259356199406747,0.190896219951424,0.12410946185828,0.132200199561396,0.079850251029713,0.124457854278042,-0.0699637851292645,0.138072315591075,0.180470270600358,0.130972898730631,0.0970183558907464,0.267331241536703,0.131296205787268,0.147451835703175
stable,-0.401616642580983,-0.0927265259371823,0.272904136225253,0.061028762535099,-0.251251079382026,0.0847512821120646,0.187110238234663,0.122019749937139,-0.0333408900140747,-0.0805623680351821,-0.264677288226202,0.0569141324475487,-0.0251626025743319,0.0008025203131524,-4.84014350907731e-05,-0.178791642179489,-0.0394180698549042,-0.13819307835441,-0.0022310437486668,-0.0449343840642726,0.0010585987098128,-0.0259283221240821,0.186237078508607,0.266123339729805,-0.0325882417565112,0.223952431457385,-0.03060651563873,-0.0052856532314445,0.111548558141305,0.191071602982151,0.237830922551428,0.0701467850032735,0.0018608730255413,-0.0052925364438257,-0.235030302183092,-0.0097143577765408,0.0380031630242974,0.219668494936021,-0.130888805870393,0.07103986048514,0.108065290379198,0.0706226114354385,0.167284821559315,0.0971799040237664,0.126689758366207,0.337774117095812
