group,CD70,CD52,CD19,HLA,CD45RA,CD45RO,TIGIT,CD20,IgM,TCR,CD195,CD103,CD62L,CD161,CD152,CD107a,HLA-DR,CD64,CD1d,CD35,CD96,CD24,CD21,CD11a,CD79b,CD54,TCR-A-B,CD122,CD83,CD309,CD184,CD2,CD226,CD81,IgD,CD22,CD71,CD26,CD144,CD158,CD73,CD305,CD307d,CD257,Ig-light-chain-2,CD85j,Ig-light-chain-1
progressive,0.433557903020976,-0.158077985495272,-0.0561644315911786,0.168148338504217,-0.151011336567105,0.0477423164716186,-0.303500303062721,-0.120558282389029,-0.253148526407859,-0.0319909668513569,-0.280709567355691,-0.0590925077968312,0.0494266437442191,-0.0490721895991468,-0.10784052229477,0.0276296155094731,0.109190220235646,-0.0652741673508194,-0.0646726404323043,0.0579593478840568,-0.0991977452190013,0.0215830622636613,-0.0173266917919435,0.0489536972582202,0.0198059852378078,0.356168394107103,-0.0647066478672313,0.0234796254420404,0.117215383464768,-0.225918695959175,-0.410782719981464,0.276947358829152,0.126904290847922,0.144786602660926,0.0007558922161483,0.0296996431185041,0.20446430563735,0.0341379231782467,0.0031171148723703,0.0286573916611196,-0.40240423420083,-0.120102044668372,0.0154105328055291,-0.172626407494002,-0.037496247568073,-0.0395958578918351,0.251245657446804
progressive,0.0597010913971465,-0.275483102014262,-0.347419307114477,-0.25598751597128,-0.244101389169828,0.0740264444474646,-0.40808449016449,-0.252692752915314,0.0978482003462024,0.0550424338305431,-0.0657901818866825,0.0040718350776246,-0.238120536109344,-0.384405511368332,-0.310120720921764,-0.134461110221645,-0.18475616172638,-0.18380793304493,-0.0961942753003861,-0.291694911903028,-0.374442541480193,-0.231828560787605,-0.192264044918795,-0.235031421255277,-0.0125986223062645,-0.253338829854446,-0.157064496293574,-0.304249113109559,-0.0144846068087414,-0.394591627555484,0.0959731537957212,-0.135691835051788,-0.204380938483755,0.0882439414584845,0.21709847536617,-0.0648114932241321,-0.306847625412751,-0.208818196487436,-0.0536976752480815,-0.16624800368448,-0.243254067947584,0.325754953155884,-0.0006344773032861,-0.0138107362828685,0.104724387721394,-0.207923283111396,-0.120385765234145
progressive,-0.0317651624713672,-0.016401168518626,0.106223701862021,-0.256030042032677,0.130370020943908,-0.182624544171081,-0.254920364865213,-0.302766392281242,-0.271795609828978,-0.255416583105156,-0.179517531928545,-0.145297722612473,-0.363895276163004,-0.195259879945854,-0.233603473487218,-0.355333571847418,-0.236742947487857,-0.204275121071025,-0.359754860732126,-0.337393531111169,-0.304530403161508,0.0581132834131936,-0.0779945266073579,-0.281261034248013,-0.335264024309059,-0.184555699873734,-0.247012119706172,-0.243551843764108,-0.195389701404833,-0.0303852010081302,-0.12869344015415,-0.112843233264364,-0.350884785228691,-0.288806281548451,-0.55939128106247,-0.437873362540865,-0.281742280312066,-0.121696828226045,-0.26372425414955,-0.164762542833264,-0.674079919546581,-0.390291807753979,-0.338706576165593,-0.0733875639220124,-0.535844302689771,-0.255465186328716,-0.323916725565174
progressive,-0.196486399855752,-0.140364970908609,-0.141152034460479,0.0819457212021242,-0.221662301174812,-0.0346434106391153,-0.15965567537543,0.0467971438608826,0.061573498631817,0.087228192541753,-0.0944050917566386,-0.136039838859055,-0.134819880835301,-0.0801885306617645,-0.0037327980035832,0.110203662212696,-0.307338594012206,-0.0765995943541188,-0.186007636721764,-0.0016438375511644,-0.287516420220587,-0.0460215287226453,-0.0570139065534337,0.0016419463741296,0.0157817065947707,-0.623238070776859,-0.140812852094982,0.0109649360761618,-0.390424933325425,-0.0676484975563253,0.0414107499050327,-0.2777605375428,-0.197251057491681,0.189964536880915,-0.249675473016373,-0.166755533459428,-0.143209910961789,-0.0299562300507176,0.0074610770051797,-0.130393801921005,-0.143784015109171,-0.0899848607847226,-0.118119917670942,-0.234456342489008,-0.206851269046484,-0.106888662205256,0.105776101251338
progressive,-0.322262704017282,-0.435208213616678,-0.627789462079143,-0.407970316422962,-0.301771686387878,-0.421667644020594,-0.365905208426744,-0.504037518660314,0.107317858012907,-0.404341023048096,-0.50385963559914,-0.408040860161873,-0.113215822249438,0.0319670133583524,-0.460750177398598,-0.172015271862509,-0.466619454120413,0.0005661024734138,-0.364067134671769,0.0143703836064258,-0.175716209865755,-0.381450220062346,-0.238404763625052,-0.385310082462431,-0.394440720933882,-0.411646684185087,-0.394424432978955,-0.413721663981796,-0.333768036326922,-0.109405050994129,-0.0686659737800379,-0.438838027031749,-0.0085611204414826,-0.287908105319413,0.0806807011002534,-0.394453178239359,-0.527244172618223,-0.367680045771712,-0.385441426835006,-0.398212647680443,-0.20239799713234,-0.3513805382117,-0.377035286959772,-0.03838292069974,-0.153189198396089,-0.443202716198459,-0.226535579333502
stable,0.160774908354488,0.169334054917301,0.190297209777013,0.124648274922976,0.29043867360608,0.110399891469614,0.069997870249035,0.224528007828673,0.39912186662203,0.115517595259237,0.0909993406931548,0.0900034902678778,0.0536168951693584,0.054690677216254,0.102201082379971,-0.0054885717387443,-0.0164391974075323,0.134550413654594,0.161434944999265,0.126541704197478,-0.0574422337359379,0.0937865560475936,0.059340750165547,0.0573072081943143,0.193786507589316,0.149346871367785,0.134301834341224,0.0772452409986646,0.104616443701699,0.178343619358466,0.164157767401723,0.0125915219226163,0.0948540694565519,0.0745112450161856,-0.0793069621687905,-0.015552689030408,-0.165782191549308,0.153335985031905,0.112722113824619,0.0890795524551809,-0.0156076260317305,-0.0277144509951939,0.10792356403098,0.0519875077352224,0.0695125088837331,0.14864744893028,0.176893624971676
stable,-0.026912135365902,-0.417388750450563,-0.153241694687981,-0.32432315946744,-0.24633592335312,-0.298760031051452,-0.188215556367515,-0.18699668765447,0.188852016256356,-0.0032503392550486,0.0924904410321969,0.14895796502644,-0.42692240105524,-0.154596342566304,0.0286598643717639,-0.0572588119143449,-0.342775033442867,0.214913336689467,-0.156792886013879,-0.0788044634485168,-0.0454017207903039,-0.0847674066378873,-0.0799223297854204,-0.265356302338921,-0.187846557447388,-0.211955994962567,-0.004575687336408,-0.0358386258925892,0.0301007936785637,-0.245618870712446,-0.121905354658641,-0.0889275454387344,-0.04436383972759,-0.158477499336946,-0.0998056668598555,-0.0480695607596302,-0.302077938403464,-0.0377439346769443,0.0105009018322461,-0.0357323240357408,0.0119691624653678,-0.0862985619401224,-0.157701739148236,-0.150159874932202,0.0137360132056927,-0.173763882256087,-0.276975669938363
stable,-0.265425445891423,0.0497779183346065,-0.117380218244088,0.0429937087598619,0.0436290181262162,-0.242571312966048,-0.254052941959729,-0.0359217601746288,-0.0836725299235853,-0.198917619149779,-0.0678158140318985,-0.0941814576308155,-0.302912374685119,-0.151539748132455,-0.0938506963982943,-0.162480099192493,-0.128519211045171,-0.373165405451698,-0.185297091478413,-0.262463195030949,-0.140775930165665,0.0019293498029489,-0.324450502193302,-0.203262355270652,-0.0547483320970663,0.051940971347757,-0.244566273520269,-0.135108185862902,-0.0579086137237531,-0.120271004908785,-0.0237826655438972,-0.144422055651516,-0.175641365330664,-0.0554955100886314,-0.301327148021331,-0.150941790947005,-0.0020871998596711,-0.175972520489176,-0.133940383010817,0.0653240783764365,-0.525275074752889,-0.199384203817376,-0.147711059081731,-0.112081446506276,-0.113514081600724,-0.154749601458569,-0.167482365650905
stable,0.125485176452086,0.137350774974379,0.187195764144483,0.241364317860802,0.350565421866282,0.187552212033696,0.125486603029358,0.0850101663752199,0.20509971088544,0.233699891638076,0.0873284228149049,0.136152789698898,-0.240037767379038,0.0494550646140978,0.136725702235485,0.168827121946433,-0.0660568668564462,0.0583746955352679,0.0711632803343472,0.0349117660537316,0.181133539127641,0.244506110181381,0.0994853430113358,0.197092459720467,0.268311605007471,0.103182748112389,0.21524220992151,0.129121885852213,-0.0015756571314803,0.160381823536818,0.0572960017214246,0.0447513107453312,0.160988903610415,0.0619078310434059,-0.10996735876409,0.0372675107860951,-0.060179453670957,0.164612535525076,0.199937155403651,0.0025680766628352,-0.0950254598976543,0.150766827006865,0.177068819346765,0.171744173305599,-0.124263121446192,0.259040959550127,0.363439316391215
stable,0.146011343892393,0.387514025870739,-0.0618780667693199,0.19022625168104,0.0991969169870313,0.271351004021857,0.121795215284111,0.0956921020843835,0.0232705375152928,-0.0297319812786011,0.101350761064804,0.250494907493312,0.0213738691672943,0.264236130973419,0.0242408015063584,0.079886568617321,0.107449470144778,0.333928207300244,0.189430040001251,0.0603416334752621,0.0009670852268203,-0.112449455027915,0.202450025433477,0.13540355817978,0.0700566562667092,-0.0395441192628707,0.248505065717946,-0.027629047831573,0.185289702507365,0.0649193607662009,0.139875663619873,0.0630484112457463,-0.0354261845810635,0.408377405443227,0.272030516703385,0.0344854722833558,-0.175387584497934,0.146199764643915,0.251357767628495,0.0150533303982175,0.0153144820615497,-0.209020370169759,0.0632820126973758,0.381323359299746,0.324906123618806,0.124606372594142,-0.315009095209311
