group,CD252,CD137L,CD47,CD154,CD19,CD269,CD90,CD123,CD194,CD279,CD294,Podoplanin,IgM,TCR,CD185,CD103,CD62L,HLA-DR,CD66b,CD35,CD272,CD58,CD178,CX3CR1,CD21,CD11a,IgA,CD79b,CD66,CD54,CD62P,FCERIA,CD41,CD124,CD226,CD29,CD81,IgD,CD22,CD71,CD144,CD1a,CD304,CD49d,CD73,TCR-Vr9,TCR-Va24-Jz18,CD305,LOX-1,CD158f,CD307d,CD150,Ig-light-chain-2,Ig-light-chain-1,CD328,TCR-Vb13,CD82,NLRP2,Podocalyxin,CD224
progressive,0.294237156364476,-0.0134239689113386,0.056937117131354,0.424860188400332,-0.198811476469179,0.0867233289645685,0.0022343173411056,0.152980174817029,0.0113853564672646,0.162380246414575,0.164297292242027,0.0601795962434061,0.0268515369863927,0.225600600750822,0.163461670047211,0.142928562421464,0.221923338604261,-0.113579016336593,-0.172320668669678,-0.186732544692073,0.278472781155569,0.0942107286156009,0.125488977680266,0.267186300799003,-0.0374871883162141,0.112412193704061,0.136136930244489,0.182655197193116,0.013742062814169,0.144338266072924,0.134349242773013,-0.0584895420743805,0.0120762536124614,0.401994310529759,0.270855426735118,0.115480417455921,-0.216597652238061,-0.0390544311676637,0.0956202795640726,-0.0920008814175942,0.353070279689944,0.159649160010267,0.117511312546284,-0.0153608562443816,0.222238295238614,-0.0152258765435838,0.0261444591086263,-0.232151270249784,-0.0783521667148238,0.0406341983829118,0.0967902922514762,-0.003713553457035,0.190429531499951,-0.0429492727619725,0.193911419891503,0.190761907334315,0.0239403198356164,-0.0307267488081001,0.208655268237921,0.304754462020684
progressive,-0.0286981403768125,-0.0076974649792899,0.268615884059737,0.0094536532127365,0.524150606602784,0.159096901239993,0.111268342732361,0.0426558631233392,-0.0022660825017369,0.0198092745880998,0.073882783961864,0.183673606705417,-0.260649727221138,-0.0393033619990812,0.0970677305891863,0.257711080862319,0.15641991857718,0.0654698739185517,-0.0735247054647862,-0.154697253804281,0.0877733841150019,0.0402980113026213,0.0712960719041213,0.0680457459944577,-0.24266362578303,0.172044265669341,0.167332314966155,-0.167782660572642,0.0024415003160163,0.414580282619094,-0.0775373575698351,0.132271962663051,0.124759064146251,0.0876942002867783,0.0096074884570968,0.245726975799339,-0.100451755176866,-0.339723645483004,0.172286237365932,0.519164539503873,0.0013072230088755,-0.0626346006929359,0.177579117270826,0.439967424044723,0.187230175302702,0.294215799196601,0.0517291704153652,-0.0780661904032771,0.125645103653272,0.0922723335054399,-0.0334242643371128,0.0620382619864886,-0.177320305115986,0.0650802306797965,0.213244275013862,0.0072012566997367,0.31709157832356,0.296127569302277,0.126322227265941,0.108823423276839
progressive,-0.0881967176434515,-0.178918620905196,0.0117470612990252,-0.102963979927373,0.139158378848469,-0.164759180147442,-0.179743007053302,-0.044952911877378,-0.0945847942615689,-0.217538362442138,-0.15468807485459,-0.197262375428842,-0.289874524682062,-0.171011114417309,-0.130208808016606,-0.117934659102113,-0.198362688263115,-0.0376158934852138,-0.0949541489666745,-0.350783264017308,-0.0320713398808993,-0.1231793202961,-0.125410208150448,-0.149569625844044,0.0113275486259964,-0.140915691294415,-0.194150184874851,-0.261947739205556,-0.117184375592521,-0.121200710984283,-0.0197467948620005,-0.169101753707647,-0.0194354106808865,-0.220215785833205,-0.16162273918172,-0.0041075774704652,-0.157472975780611,-0.526976070232027,-0.423168916078119,-0.192594036985886,-0.197254438340979,-0.1680911450654,-0.0094980429435929,0.0144088789110329,-0.496084598073038,-0.0638811236277408,-0.114423278486992,-0.152871011895182,-0.0388718990649327,-0.170679364768779,-0.203478449690619,-0.191870171235907,-0.416748004289764,-0.256613709439514,-0.181028456556219,-0.247960234321403,-0.015647490484839,-0.2249004670237,-0.176244386097932,-0.115826104450272
progressive,-0.233090918181899,-0.309513789603709,-0.506126161772828,-0.208256769496111,-0.305081123356784,0.115132265073257,-0.0490030296682568,-0.495766277630436,-0.128747211362615,0.0546551076594642,-0.231441307870501,-0.259583915826418,-0.42589264424358,-0.0992823397522968,-0.427119400306984,-0.429605350374052,-0.560798005950094,-0.477437252779475,-0.406807495791418,-0.604822629658428,-0.423455962620718,-0.162360435974647,-0.161614167651197,-0.165105581607538,-0.480356001039512,-0.363855316507137,-0.441975104537862,-0.44616199685633,-0.178705625546358,-0.041644686362675,0.284918339759583,-0.177476353521419,0.171971782184356,-0.246952600572549,-0.0004380922987044,-0.0019719558578051,-0.411313558040003,-0.639614351659332,-0.410874156895731,0.0395946404917718,-0.231951717484559,-0.294822263425266,-0.520654576221842,-0.273877826091058,-0.562064786335851,-0.390611538680473,-0.397675612564793,-0.734307303368109,-0.313703660074832,-0.0829044234522325,-0.101528189700419,-0.272084911979107,-0.481449064833588,-0.464276055181857,-0.485590310388717,-0.229407904917231,-0.198585390212445,-0.198267149240586,-0.275397584405079,-0.215943996862735
progressive,-0.239631678497078,-0.329651300001346,0.0956173839827616,0.202838557225849,-0.193697220096708,-0.333775554945163,-0.0778060369128318,-0.0536651845045521,-0.345797820243878,-0.31524381207844,-0.170205400266644,-0.215994544435514,0.185720467807215,0.0106319000367756,-0.0785246826064295,-0.0307320493909712,-0.0421216346557947,-0.291910996533075,0.107205644918679,0.174090067048837,-0.165624026285623,-0.119048066920883,-0.112846533457062,-0.0470757978754365,0.156887959720183,0.122379736418465,-0.0770919717952456,-0.0858818519791919,-0.0144806868510849,0.0187613770272023,-0.139325870110537,-0.307552861009966,-0.254806828731737,-0.162895050096339,-0.0878063635023862,-0.178043322507697,-0.0069279662424,0.244286350897429,0.118830143102859,0.103678710203104,-0.115961865167455,0.162378596832332,-0.213644242718374,0.0359959513837404,-0.110539594283091,-0.0541614960937339,-0.104784162179242,-0.0943429647763866,-0.0880884158582103,-0.156501923731476,-0.159158338347773,-0.0723543455271325,0.291924519602554,-0.167544223243752,0.198740058634359,-0.0811155936506488,0.128891319300198,-0.0926510154878254,-0.189134756721462,-0.122832675053056
stable,-0.44830421590236,-0.377749635536704,-0.283862314241447,-0.264876456750143,-0.257190582930118,-0.378651771242705,-0.268010491390076,-0.236894200538123,-0.409743565797809,-0.424736701447152,-0.417389130460143,-0.470008309251028,0.0172773378061975,-0.45363671193428,-0.283674252393668,-0.309037268253354,-0.289776713561086,-0.222266043076268,-0.25554342602173,-0.244518307079027,-0.371187132586529,-0.40053191449908,-0.401025239645149,-0.446829055444287,-0.0630329207435724,-0.336806716696971,-0.439711189462379,-0.294177805200911,-0.413225981252506,-0.192469683551072,-0.11239032210641,-0.248086984457963,-0.241706846142107,-0.363616921545292,-0.367384826853558,-0.330834406589779,-0.204240127317431,-0.111699143227733,-0.304364768223405,-0.173326503538096,-0.387314847782402,-0.375598858115224,-0.302401322938504,-0.338869216092744,-0.338132172509961,-0.337074494733823,-0.445079084544997,-0.0948441896261544,-0.459704029125302,-0.415915552094377,-0.322337314325917,-0.397399839632218,-0.0481804709146621,-0.351575058117924,-0.294657563284834,-0.381354200919862,-0.294374698469147,-0.390916652200929,-0.430844129993766,-0.371097484535511
stable,0.36228656473859,0.199598233991519,0.0549480329624001,-0.0099712745971103,0.0688386176402127,0.438931968124047,0.4006267657655,0.0881363726905832,0.202017385358379,0.252817268967143,0.197626518839049,0.283257733387055,0.301634994322993,0.291579775824107,0.107015604542574,0.316150098128009,-0.0211836630891939,0.144394034243781,-0.0308986743775993,0.0752933816341512,0.351816738987633,0.237397271478903,0.258288546926025,0.251701880223643,-0.0736557211625896,0.247312790261774,0.105405606580172,0.314451056340807,0.164321239127914,0.163419950887918,0.483920876550415,0.217574873784309,0.40745122893184,0.154365701865779,0.342889102605872,0.298952961284941,0.356160685337345,0.0502780046700879,0.179981182755872,-0.122579258557703,0.224074180237042,0.431105100459988,0.222977877999958,0.0865803019562892,0.0260429040672822,0.410241136984713,0.259603268192339,0.0946170996187609,0.146685881510193,0.329899914986824,0.250690112014452,0.241556411918923,0.111640869600206,0.241357580728379,0.240701794758957,0.355604068171566,0.153317376039424,0.224017881818283,0.37772698051034,0.294483597074316
stable,0.0437840539568251,-0.0786008134134437,0.0846289870848118,-0.012853668626301,0.152592887312725,-0.0709466327850943,-0.120343803700427,-0.0688945742803424,0.133891579776614,-0.039365747439706,0.0996034636824213,0.0105864607589444,-0.271007276055211,0.0209431891587772,0.0781881022386065,0.0540345117942782,-0.0374069817843051,-0.0711401588254723,0.0585740906186547,0.0199032236938222,-0.0508507519186716,0.0622564638434437,-0.0528404478830677,0.0238596496564324,0.0469831204935059,0.0296506975767125,0.19994093843466,0.114494250429967,0.107213343595269,0.06808310555703,-0.108738309099737,0.182589004175966,-0.136404781397881,-0.0141291986641998,0.0521455670262893,-0.0059958075735765,0.234440694137543,0.0014664947458635,0.101691167368515,0.0423889549140364,-0.0404859735253635,-0.0481618297444662,0.110018148446061,-0.0140354899262349,-0.0085464981779224,-0.0048873842321497,0.0615318630644827,0.0387562567395833,0.125028096771728,-0.022295287785386,0.174920050546131,0.0383776362472511,0.0886810831353172,-0.129091579541463,0.0061698030060818,0.0388688703588194,0.0772306480926166,0.0226039849514204,0.04469008909623,-0.0134259557596003
stable,-0.0609686698539984,-0.0482639906549001,0.0340594286106186,-0.0929302209626587,0.145612153412404,0.007014701493867,-0.007771554416179,-0.0119997957114511,0.0302225932861187,0.0066275701043565,-0.124224936747552,0.0205714701177689,-0.0854371039056521,-0.049149461702365,0.0293882472665724,-0.0529640474688023,-0.0803203716859977,-0.0884196129311343,0.0514254388007792,-8.87759028209491e-05,-0.0639427003814274,-0.0099408963473154,-1.34642123411253e-05,-0.081345127511801,-0.105391287191072,0.0476144476653225,0.0342617417161447,-0.0951553492365401,-0.0927127955241345,0.0782999210924935,0.0198473008276287,-0.103755227350743,0.0420228221945642,-0.14999019262492,0.0313456342235574,0.12815375476784,0.105409060513856,-0.254148955307045,-0.148863242366228,0.0598486807053327,-0.0506126621138511,-0.0161962742528565,-0.147907493434523,0.0776305470404254,-0.195081750028816,-0.110400184468542,0.0420576584740959,-0.245544619238233,-0.0604914204591262,-0.0537136301704928,0.0649084308774665,-0.096147171602146,-0.0606559791503076,-0.0300983699177759,-0.143095120077869,-0.0526126046574759,0.15657686775484,-0.160617852456842,-0.0277236854933194,-0.0217860265729059
stable,-0.26936922661313,-0.0012303846311428,0.0102595647667604,-0.0932256148490516,-0.0065730397774413,0.0862979278101488,-0.228501467193544,-0.119566570713857,-0.352097897297345,-0.0899640507069223,-0.112871784829366,-0.0020453408850031,-0.12946744093907,-0.132013845677154,-0.128573481685976,-0.127988125141564,-0.182317896433791,-0.146211210438995,0.0858527675173011,-0.209019185545438,-0.327121845488807,-0.144018322207705,-0.344436768258676,-0.0498233126986939,-0.106075582057957,-0.135139379545517,-0.0547584241712283,-0.0676732854865015,-0.153905004960337,0.11064938871242,0.0434821276525883,-0.147350013282971,0.0839940328145805,-0.0548807479379036,-0.111593683948496,-0.0643176729580286,-0.109191161339646,-0.271054972444094,0.116146088857537,-0.145435549519748,-0.198240745620513,0.0304160589312479,-0.0674794118258182,-0.0997886316666221,-0.0878130892593292,-0.265098881218763,0.006815046927666,-0.0381951244541203,0.278427790498378,-0.15272520156783,0.0013762208026518,0.0454107636899859,-0.202375727597844,0.0288537742670713,-0.0790139696968803,-0.0236852130307138,-0.116623416942618,-0.203794750185763,0.191537292728421,-0.184808082879069
