group,CD70,CD40,CD3,CD33,HLA,CD90,CD10,CD45RA,CD194,CD16,CD45RO,Podoplanin,IgM,TCR,CD32,CD196,CD62L,CD27,CD107a,CD95,CD1c,CD64,CD66b,CD39,CD21,IgA,CD268,CD54,CD254,CD357,CD98,IgD,CD71,CD26,CD193,CD304,CD49d,CD73,CD305,CD158f,CLEC12A,CD257,CD94,CD85j,CD82,CD101,CD360,CD224
progressive,-0.04988106347467,-0.517653345683158,0.0470093469780391,-0.361295767678921,-0.104106281781492,-0.385997582032392,-0.411417459396272,-0.129974542400067,0.0329942983337056,-0.146440207498362,-0.329158470868449,-0.103251533680511,0.255008723247278,0.0080166489036497,0.129046908104788,-0.0308544172173435,-0.0352174385874575,-0.0570330243311584,-0.208782466508222,-0.0458881650743013,-0.142165062620034,-0.0861486472650408,-0.204474017962697,0.0772083076912793,-0.0535184265162366,-0.2396009972303,0.105115110928853,0.0037882030195893,0.0578794952865062,-0.121707978069821,-0.354476516481215,-0.187713233676835,-0.261904435629246,-0.0792460104339974,-0.120856848703518,0.0802807949349443,-0.086493436699133,-0.0281776113068868,0.146024452776871,-0.0581893827867024,-0.211017509867158,0.182450674587156,-0.418418904513985,-0.0036340366707611,-0.169634266263796,0.018039862553913,0.0347556316470269,-0.177073764107824
progressive,-0.0179892731502349,-0.0608225522391465,0.0157581128984286,0.289174475241258,0.116262003627077,0.0664240626690527,-0.119138618122804,0.0662575551566545,0.0640200679347843,-0.145651348368446,0.0136829229355095,0.105276644505429,-0.23298248531745,0.0079771643232671,-0.0033283144030775,-0.0662300578571144,0.215370411189757,0.112522393654098,0.101501848736185,0.172264905468742,0.059339357405483,0.177828811176231,0.0230596181192333,0.259602852208282,-0.115352903709539,0.0658823524507441,0.0420996360374772,0.23971151809712,0.0400642346980769,0.0923091463942951,0.150870144463092,-0.176319574696436,0.476256336882787,0.229016881955075,0.0864665033749755,0.420368270478687,0.45114370776858,0.206375595198152,-0.112006315509451,0.0626504575695047,-0.0165137379004115,0.336105387409446,0.177011786607742,0.132079448656552,0.255686260470245,0.004559147847911,-0.0117667858432819,0.19596579424503
progressive,0.0093262821284542,0.01884719539693,0.0161928291916914,0.134545798705953,0.017714187646864,0.199230421878892,0.0113294790049979,-0.0621111221291177,0.180111900270257,0.0705628414548669,0.0102388965119149,0.0470861653269259,0.328042445200803,0.0371745571869061,-0.231743186721066,0.0908446118637081,0.148923255156065,-0.0979275496396035,0.142233375353338,-0.0028946503730882,0.166697528869542,0.0416193653328997,0.088495308771102,-0.125122341517949,0.163518748723219,0.0411366225861351,-0.0760330929111038,0.135492834494107,-0.0465198095186568,0.0047792593052953,0.211252842803406,0.377351525627756,0.170028440995973,0.147133378161649,-0.0014175172416125,0.0978374523978905,0.0096471537137542,0.253234958637222,0.129659311171354,0.0722894326746834,0.0919876746543812,0.0550571190582966,0.0658639512832623,0.0736560947025054,-0.0084207156710083,0.107247927980844,0.0672466589149427,0.07387078365082
progressive,-0.0656794426484115,0.246376545079707,-0.139867769114028,-0.187401921463376,0.0982691335806222,-0.157273237110959,0.0269099630955802,0.336001460485063,-0.241965460533503,-0.529875249397347,-0.222913191780122,-0.255202752690107,-0.122033552442082,-0.401183935798188,0.0988181227190839,0.214225492428771,0.00955157136211,0.227881606469358,-0.379188322319904,-0.0565909247776102,-0.0481494643568944,-0.122827337885613,-0.529495470712639,-0.0025398593275086,0.189640430924334,-0.365119389059641,0.0181295057467319,0.48034611783403,-0.377661201325538,-0.218520077527866,-0.0636135008292093,0.0646776269464303,0.0254297972735887,-0.243297647017083,-0.319521734336642,-0.103658206809407,-0.278398353816393,-0.178274603913052,-0.0268743035880934,-0.368963015337611,-0.464020783627336,0.145408020101356,-0.205311929661869,-0.122330569347614,-0.177410262968797,-0.388554643263621,-0.2235090264786,-0.364542376042618
progressive,-0.195639328201168,-0.303436794987438,0.106373846397396,-0.224609373581242,-0.03808601016916,0.0533875945150815,-0.229181369759072,-0.256678088789984,-0.157591623404185,-0.209476234246,-0.36460241180711,-0.201295068074743,0.286295244219737,-0.23960137608651,-0.154098723183835,-0.357246580765697,-0.441385700718526,-0.0538241883202517,-0.219187827283988,-0.156724759224594,-0.182525738723593,-0.0924162287848062,-0.212099874495168,0.0547469258854922,0.0204081898823002,-0.131922677197269,-0.395123672974134,-0.0801221160102877,-0.245671128726784,-0.400437819052528,0.0573008321987775,0.532896591829073,-0.322070671828267,-0.384272105598955,-0.406648170064168,0.133067211520711,-0.355376178412766,-0.291271830935945,-0.251839309256544,-0.189161288767877,-0.309549985766532,-0.479843456700311,0.0028647671219883,-0.236404021802048,-0.109897964752554,-0.11780327967402,-0.42274536605102,-0.167289541359122
stable,0.190074419127071,0.107746834521484,0.0926686056560238,0.15220153734118,0.468401273579988,0.0686145960858543,-0.0439559768070661,0.456140278003733,0.197804863284903,-0.0411411611785719,0.0767251898693996,0.182525089447598,0.352330491182434,0.204730178155637,0.415937964592992,-0.035619071359624,0.38064965188467,0.424835279097203,0.0761842935665641,0.194644644685777,0.219615014403216,0.11377199213731,-0.0185057840215531,0.42047994292863,0.095374909750411,0.196266555546389,0.106836407764114,0.308586456355568,0.176987920890908,0.104362052085335,0.146397558102742,-0.141961452128096,0.1523119852855,0.174915712667073,0.138284235646707,0.0895495724604107,0.248925070187923,0.0868592293390455,0.0538130420114186,0.313895067805574,0.0591097290427669,0.165285651011136,0.135501359058371,0.356522372426294,0.373776555625375,0.187649269116834,0.18019452338408,0.154719127846472
stable,0.0883657030394413,-0.0158525825201167,0.088395790196916,0.0236321536075867,0.354071799211571,0.112452128274423,0.0401030224128754,0.138355725541968,0.0695067688044304,-0.0184163021784319,0.0781813227849491,-0.0397450813870618,0.455720945930919,0.0454323735953663,0.0332213422847694,-0.058156511781999,0.0440149627257313,0.169133165406816,0.0579180416567798,0.140281100316975,0.390205022770789,-0.085997427874075,0.0106307919151943,0.326946263152091,-0.0941216092432563,0.038882204221629,-0.0402349539363721,0.116585091506762,-0.0875703949360925,-0.0822595147091336,-0.0877776357928692,-0.0934741252562544,0.223068881331093,0.0971428573014169,0.122184899115303,-0.20258807372528,0.214520290033507,-0.112195955600954,-0.0850937275354823,0.0091183659946584,0.0755246375358784,-0.0278565408540283,0.0578298299842744,0.0664182236358874,0.0454962914116066,0.0604894373524447,0.0069603192539565,0.0425819107285521
stable,-0.135935012784354,0.117579542771221,-0.13867643209763,0.0267778036485732,-0.0960376529597436,0.0321924599205384,-0.14720969455957,-0.149329114593504,-0.193827470268355,-0.0583590744801727,-0.125818145708682,-0.0738211604564688,-0.0431132222781005,-0.206387020366615,0.041206435680742,0.0368712212951922,-0.28033841803911,-0.143393991729615,-0.0590576511124668,-0.118842288941069,-0.0470312166821674,-0.107517344880293,-0.0965144977580064,0.184300695748655,0.0457012245855973,-0.15333987830546,0.0520855046624961,-0.15998907758341,0.0548051828158332,-0.003471960642408,-0.192463071734522,0.172234961277246,-0.117108441194765,0.0845714149047026,-0.0815473688450696,0.099681332754358,-0.10291132073332,0.0625082027498081,0.121398160253051,-0.10181468200121,-0.0957020074820513,0.129411833339803,-0.182778169007897,-0.0188312149144596,-0.0883941875751573,-0.131908848206317,0.0242727245470823,-0.0422029580676428
stable,0.273284873584916,0.215848156001186,0.188563452295778,0.194461540716498,0.355916165522831,0.177810749908729,0.214964990992991,0.363694820105259,0.147560406658559,0.0553676595319894,0.19897586646624,0.13473476688516,-0.237514093892591,0.150221504799101,0.0938487260574715,0.217985535158241,0.0656904915675542,0.282216890782759,0.145910717796674,0.0752169707160544,0.0578859395582277,0.0328141262994404,0.06276757372263,0.235101432125213,0.14370595670895,0.327486887061282,0.199397056104275,0.280515129465693,0.242259478491629,0.195576254006883,-0.0755064960181008,-0.301856827937409,0.318822391909912,0.14469541347385,0.168486841603224,0.185052186551849,0.280993536371838,-0.025235012470205,0.0252908025282792,0.14196842595259,0.119748178662421,0.0226235640650958,0.21148479046774,0.301229893909475,0.325903048623384,0.222515174086059,0.0622514946663692,0.23789786687604
stable,0.0852678615228302,-0.139432803443823,0.400430065835845,0.0151914859553593,0.343744291130812,0.0759485637663917,-0.0716154237751569,0.0155307074939205,0.202155442332064,-0.0418026777182976,0.120109841984993,0.0867946420259563,0.0267811789507895,-0.0070000053010298,0.0200970049405895,0.347048910856167,0.263031422712997,-0.0856028076341501,0.0842184970579452,0.366691584750657,-0.149088139094566,0.414661029605829,0.0103640342595282,0.249292848367148,-0.108941827577768,-0.019632194254711,0.0330932990349586,0.0712288448222458,0.0979824879635616,-0.0672541943985968,-0.231626166702334,-0.105236836971051,0.179178305502304,0.117821682710856,0.192352474885602,-0.0321880128625624,-0.028943876131395,0.0613082221117539,0.0013711070316863,0.0077938203351672,0.122851236383629,0.186756876552941,0.0893624255165378,0.221490354066527,0.306943165130425,-0.0031575297262943,-0.0383933958592645,0.0354779494436165
