group,CD273,CD112,CD19,CD34,CD269,HLA,CD117,CD45RA,CD45RO,CD279,TIGIT,IgM,TCR,CD62L,CD223,CD1c,CD141,CD1d,CD35,CD366,CD21,CD122,CD254,CD163,CD309,CD184,CD226,CD98,IgG-Fc,IgD,CD28,CD127,CD71,B7-H4,CD158,CD73,TCR-Va7-2,TCR-Va24-Jz18,CD305,CD158f,CD336,CD307d,CD319,CD23,CD328,TCR-Vb13,CD88
progressive,0.222364403962542,0.186332155472977,0.53329681602636,0.0529468599312319,0.14461475503628,0.191974411739923,0.286013842834405,-0.0503631800876311,-0.293351733514735,0.219588406024003,0.30227866662272,0.438682941609019,0.0437890539171055,0.0307866111729835,0.142680983237359,-0.126148789595477,0.130390968294423,0.0180322538617131,0.176464156287417,-0.0168258553388265,-0.104526911698126,0.0009088887267886,0.124998329530357,0.356157817087676,0.174163631976858,0.113438872615804,-0.0959926785100403,0.0138238517532705,0.143902884872593,0.0262882515171586,0.196028160282048,0.108843795263793,0.231210621426003,0.106472004221435,-0.135535368757918,-0.101687798380225,-0.207485695036137,0.104880960598083,-0.0483936080368727,0.263857448344904,0.157386969285577,-0.0735606221111219,0.180537805036549,-0.0030577525853778,-0.217690114577566,0.0292314792501174,-0.0427020920875242
progressive,-0.0121598493853024,0.014112498707398,-0.314785531058937,-0.0629163784295442,-0.101727718269833,-0.206987570666628,0.038833221830537,-0.145131327562353,0.119326599443324,-0.0596186645599457,-0.404208813117103,0.244927624240441,0.118391248289758,-0.15563852352082,0.0089189494802478,0.0646192734008736,-0.024444301127996,0.170961209055462,0.120843767959479,0.0386431606586691,0.267932456736879,0.0014106788452448,-0.0736343305235875,-0.0686946709315506,-0.259514213879334,0.0478054954756045,0.0718280172643373,0.0691194775566695,-0.0454348473137931,0.377263836035238,-0.108559138288325,0.0119498905421508,-0.60639864528733,-0.0693161754758691,-0.0545099216779575,-0.0043286434326461,-0.0929773479758022,0.0510558781678175,0.132690408617468,0.0456295934147818,-0.0527602757954414,0.0307721492093768,-0.0114096368684606,-0.0287826607321219,-0.163497497701139,-0.0222006996669132,0.0939800175699345
progressive,-0.0604569814235188,-0.114103589992074,0.13625262567075,-0.0569606182870162,-0.101097509787167,-0.0377309142787301,-0.0807099007342984,0.0356039317507635,-0.148479214930481,-0.0282517662997727,-0.0966204018039656,-0.226708336631948,-0.0922992617173401,-0.0433565010661981,-0.127056462164024,-0.28361155020453,0.0112722513141057,-0.0585409943799867,-0.229498050781798,-0.124234391994889,0.0106274185024666,-0.0742233223570453,-0.146149885783114,-0.0806087348754848,0.0661243742892866,0.120120134950357,-0.0479053021205262,-0.136900609719937,-0.0431979256612833,-0.447195316760299,-0.0124216953343166,-0.148176327453643,-0.2656758112994,-0.0465308771231014,-0.0830459333283679,-0.158836547916282,-0.122367081286062,-0.0421723595471167,-0.252814673553654,-0.0586944249930396,-0.118175919890293,-0.0983189103090791,-0.0641472436946836,-0.0891516837037186,-0.0033802935452194,-0.0599596156309268,-0.130731381282704
progressive,-0.349552328396253,-0.363231240974575,0.339465715149329,-0.391090457255124,-0.356943010914798,0.262817894604139,-0.264499333864671,0.0710371766376251,-0.392035017519956,-0.07620923462376,-0.210670566816993,0.109562970440701,-0.308038252807623,-0.389748026844721,-0.239325695957903,-0.20672021764311,-0.462165005340494,-0.0518886551611541,-0.222246836917429,-0.424820644423191,0.0259053478320456,-0.353619188456217,-0.437500720531773,-0.323945804367721,-0.617587029929636,0.0212023039513768,-0.246426918021257,-0.126536800926094,-0.219013765853383,-0.203178098959485,-0.472986183477022,-0.401430735522596,0.0662513139496125,-0.168321016414417,-0.204365072857452,-0.266588086073307,0.0659159380465723,-0.231364928799765,-0.184044923343049,-0.263169523851671,-0.256093503930991,-0.433802265083609,-0.474196516636486,-0.369343630481788,-0.437602303685897,-0.127253978790686,-0.283867658888608
progressive,0.426324702682839,-0.157482184308763,-0.0731160417682536,0.186805802999237,0.28510453096863,0.0009878215894018,0.382901012038376,-0.0677514643712204,0.152060049910182,0.141452736333871,0.084852445217201,-0.137947449011266,0.198717884192518,0.0985066799886838,0.495157986616511,-0.227871619995975,-0.0903940990927269,0.0660742885355456,-0.2759991233112,0.220854210577191,-0.121637449923483,0.306313155063445,0.179656704596413,0.345410904140863,0.0010321231225861,0.433072635924504,-0.0081220886239707,0.308038383029713,0.375294593641151,-0.23227962625525,0.133748572155494,-0.0748350129089143,-0.021264480474029,0.110759952412661,0.0542647523976559,-0.0454317732503504,0.500351164662555,0.0631786860198373,0.0841676391498596,0.27475512800757,-0.0422306903150284,0.273725852359554,-0.0141436434328845,0.151441449219225,-0.082882129129808,0.0507109665312581,0.145387065166758
stable,-0.149288674835137,-0.079677830633483,0.0918001258420902,-0.0889119033444573,-0.193227433395905,0.228330007636603,-0.132410709436962,0.0761402412182046,0.0367179870232771,-0.118708214586404,0.0152181031958684,0.221098668197338,-0.0921222926499903,0.102096316977483,-0.224151437094029,0.106774660839834,0.100196339476103,-0.0143397226580316,-0.0329475327686932,-0.185339424459047,0.0004381044632355,-0.0589795169785241,-0.162512452483003,-0.0449486306058401,-0.140143700507134,-0.0004453883446113,-0.110506312300885,0.0648422679348526,0.0057085742935514,-0.0641628423299721,0.047754975016443,0.0055722651986404,0.210419358816289,-0.0243614805603438,-0.0815416953113806,-0.122914877870984,-0.0141133396562063,-0.0416582529470591,-0.0073092332020667,-0.0743835227410619,0.0134887718922748,-0.0477370444731082,0.0064483915063559,-0.0412126055067179,-0.0374525736569681,-0.133676244586957,-0.0610257403087855
stable,0.0515106393025836,0.0978481071519819,-0.259499949224481,0.0066405921435002,-0.229328472186475,-0.211630523842101,-0.024914438453151,-0.263606207341383,-0.0674877099729907,0.0481880471147645,-0.0207126848658416,-0.204202809973833,-0.0097872057528033,-0.27807985827788,-0.0968622882163911,-0.123661707088001,-0.0379479855590412,-0.0076722512255539,-0.342989113091112,0.0596975448319336,-0.352386419233175,0.0175161222210961,-0.0682786470320629,0.10306650523526,-0.0701236461028209,0.144379666128606,0.0786224821009368,0.174843403966763,-0.0180999165396988,-0.26047169660663,0.0945050555080133,-0.0326977151188898,0.166815793125609,-0.140793225762662,-0.127795326454953,0.150280419655901,-0.0312116206247234,0.0397032137706095,-0.152848534429431,-0.102855563296658,-0.0533357647392609,0.0248230555704773,0.0339667713186513,-0.0444026455669476,-0.0330527932010638,-0.124253338194827,-0.09622425573889
stable,-0.127641781309168,0.0174298953166608,-0.155443104236236,-0.0873846480171994,-0.101594594874381,-0.222716570534116,0.0252207377417877,-0.211366017957763,0.0008210512341369,-0.0072837906777634,-0.122632368075623,-0.124253840525905,-0.0466073254402666,0.133489446414005,0.0619797503212349,-0.35420167385277,0.0474067587704771,-0.140761541517092,0.0870244451461938,0.106084110624853,0.0500687046898206,0.0619354739835742,-0.0103133899728817,-0.0728911482280405,0.0927300289373783,0.0833714029132058,0.005645327128962,-0.175141531280303,-0.0059117356978344,0.331812415664821,-0.0818618498066276,0.0135949073081784,-0.312042861007984,-0.133041003673293,-0.123817586584873,0.53822911304473,-0.126968214057185,-0.0340093607118166,0.123353029519084,-0.0905995330609316,-0.101612670172477,-0.135196570060301,0.0102869977880166,0.123113456220607,-0.0502872451124653,0.0001817609045556,0.0276935101937774
stable,0.101871470038712,0.110190240612008,-0.0285543134679122,0.246786064130788,0.164209321283177,-0.0749196487556097,-0.0108112205834371,-0.149696689296924,0.205115667099065,0.147925773517139,0.118069435986908,-0.136024130606211,0.146460596902011,0.301897482339298,0.197437537112933,-0.118363339380987,0.174132519668927,0.210203410364759,0.0455879960904079,0.108308364975798,0.0296389521963739,0.103997155009065,0.252170997620831,0.236803456684892,-0.068808550467435,0.172047614544385,0.163704563559961,-0.122235315293037,-0.026030389251692,0.218644393933381,0.116876868670833,0.0865785947228501,0.11181600270924,0.222643928038217,0.0540912473420936,0.353077877947243,0.101994399200687,0.122036382035638,0.157860176583626,0.169635172211611,0.225894308688514,0.163256220116347,0.107532976351587,0.13184417562841,0.0996362684139665,0.22644009781687,0.227263774009401
stable,-0.116045671684421,-0.03594764955241,-0.0738202928851109,0.0182950775795657,-0.0789023481579725,0.103946265667374,-0.322672937276855,-0.471909554039408,-0.0415993814557688,-0.149321028934734,-0.129234971557534,-0.102836718049801,-0.0886426788120105,0.123847684847328,-0.0938604566184193,-0.300833547506327,-0.0272093894459478,-0.240420240311981,-0.228547844924438,0.0241416482391828,-0.34260208200474,0.0777277925034828,-0.114721264070236,-0.0052100263501053,-0.193220061523859,0.143729055300575,0.0459842939029147,-0.389007899119823,0.236081851208673,-0.265543147379098,-0.335884753437996,0.245985460378342,0.13449051000009,-0.094558037818614,0.0214478856252288,-0.0288183849631132,0.0090642431444741,-0.059402075702848,0.0735011305200443,-0.0480137820647959,-0.0076714402691232,-0.170796244876473,-0.0185559923788278,-0.120165952675665,0.127973546012125,-0.218082261587986,-0.100029200693624
