group,CD80,CD273,CD252,CD52,HLA,CD45RA,CD25,TIGIT,CD20,CD294,Podoplanin,IgM,TCR,CD161,CD107a,HLA-DR,CD66b,CD35,CD58,CX3CR1,CD21,CD11a,IgA,integrin,CD54,CD254,CD83,CD226,CD29,IgD,CD28,CD71,B7-H4,CD204,CD1a,CD158,CD207,TCR-Vr9,CD305,CD158f,CD337,CD336,CD307d,CLEC12A,CD257,CD94,CD150,CD85j,HLA-A2,TCR-Vb13,CD82,CD101,CD88,HLA-F,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.0158372476905249,-0.129226274816629,-0.131261031591167,-0.128852204835578,0.268688297221765,-0.174863463782521,0.142055969935077,0.0607764128900442,-0.0034900446758309,-0.0402205842440067,-0.158132297550283,-0.0708492361448194,-0.134997342386932,-0.203712099179897,-0.281319721550999,0.204457363185527,-0.0785210634035189,-0.344941788260102,-0.214094638099923,-0.134084718742324,0.0233181646545781,0.117927039228521,-0.119724866987236,-0.467236363361304,0.0803253660684351,0.0115300841533805,-0.18504401869638,0.0453824896823316,0.141412329977212,0.183345856427978,-0.166701725192233,0.591883078612141,0.0848282658454659,-0.0350481801110718,0.0287779601735245,-0.139606910742558,0.0758445599097931,-0.111860459832761,-0.30792446318232,-0.0292838636390817,0.0640590557335634,0.143079062986888,-0.0637677219539137,-0.0418528225856467,-0.361158771234063,-0.0258988580984443,-0.182494627031437,-0.0317221117718526,-0.0967547442780442,-0.0380917980901789,0.038228510721635,-0.0032730552313006,-0.078577917233881,-0.116317151698273,-0.147321070399232,0.13746433009003,0.0881208608225608,-0.262472038969683
progressive,-0.0440708525210382,0.182257090576341,0.0967129877117426,0.398596664404571,0.406751687159094,0.296436276154187,0.260036357532713,0.406690269708499,0.311221367327429,0.0587406844486354,0.289292264133677,-0.139943706331927,-0.0365050234031414,0.41851011160501,0.344690491942751,0.176475738005904,0.141803981313439,0.176729892982467,0.134064727126934,0.214789969253168,-0.0699794728273811,0.301295730978771,0.0864254952033969,0.0199361486276485,0.307602656103287,0.117942766217121,0.0463663445960251,0.157256080853826,0.301264875885764,-0.112082972001572,0.186888731914824,0.475645034814527,0.203147076119768,0.198393858183173,0.0632464160843199,0.217591045381147,-0.0561280840360996,0.414656958026931,-0.102730995769818,0.119918573423416,0.20433682108599,0.267499172873275,0.188097141332203,0.0466000622324643,0.206578424495716,0.171535754449549,0.0397420712275295,0.169899834646417,0.143498995431312,0.0749718135776824,0.365931525223015,0.130627840567166,0.0874238619791025,0.208298578245785,0.113718993927702,0.226260297368045,0.148434743859443,0.0138141327547139
progressive,0.0340518687739306,0.111164205582537,0.146653892613831,0.178513826767833,0.291075888604141,0.11386998182189,0.191306317294076,0.140088833940053,0.21414590440327,0.0676887639191878,0.161846805798448,-0.003138645197317,0.134659660476864,0.0092945421434992,0.219649204547539,0.223617323462278,0.178743318146153,0.0763142252173976,0.17811462188588,0.247545554409144,0.160319619064156,0.145498533216935,0.180471579752568,0.336438626511911,0.229629999381985,0.0949360675783189,0.2547444386112,0.282929322368811,0.167169044669852,0.124720161610024,0.159853939196191,0.276167809906599,0.121860039742707,0.202587773194602,0.0740088415254957,0.189865009668203,0.0009097553511199,0.221701813778226,0.0783902330062991,0.136583744376511,0.109028040733274,0.11633299179598,0.128980603556868,0.20203999141765,0.178496759442974,0.101138140791132,0.202053745339321,0.168172695243149,0.127319063330979,0.158512279361756,0.213810146294325,0.196761877707399,0.163592104111506,0.1305702526567,0.202371696416247,0.198933468834075,0.252644506784283,0.171927388447312
progressive,-0.161374726819382,-0.162028044864445,-0.058300229653802,0.105465783458306,0.256025602205033,-0.142512854365606,-0.475157066689207,-0.0134423688031763,0.249986616268555,-0.0705627126414091,0.0987952287238097,0.294951533229084,-0.053366997195771,-0.0711547740781721,0.136411299296114,0.0818182215706052,0.428149293391452,0.42871283334368,0.0585723757561942,0.0097507609575785,0.256285812953785,0.117344434204468,0.310926256350639,0.056672735307203,-0.545016569936914,0.0305258689136779,-0.427867506612468,-0.215760457111945,-0.153703003805589,0.331651886045579,-0.135706322761077,-0.256751725104391,-0.0117331262256304,-0.12892302178068,-0.0669302496052891,-0.429610924898165,-0.423154330699918,0.110110433742369,0.443646290380493,0.0043806828772646,0.0361644261256172,-0.155544147051099,-0.0720806195275704,0.33852674663687,-0.156341801457815,0.112586873240554,-0.100126370268813,0.0410689019743556,-0.0746847601455091,0.132186303550014,0.124746734072679,0.155136800287253,0.0743906369684927,0.116051425842379,0.033574846523309,-0.015013716300635,0.109833584611218,0.0176467619167101
progressive,0.163625961807943,0.225246885367765,-0.0350519198537585,0.172332256728784,0.350896180146411,-0.0413172864690066,-0.0447714339119284,0.16478590810297,0.194764225245784,0.220343425151391,0.082382886171189,-0.371440935614429,0.236641981230913,-0.18000063794255,0.146454329041103,0.296511470024403,-0.0144188290393705,-0.0693288735821457,-0.0658330323986451,-0.0287502541803365,-0.122797006166795,-0.0147775173671671,0.0005483070540202,-0.288811718583007,0.261334945884795,0.156175063798361,-0.0610714972635722,-0.155746537262358,-0.122384240763752,-0.499793939778204,-0.233506406188689,0.415749329051692,-0.0924287937880331,0.114735384403544,-0.0908704071703973,-0.0084824987687984,-0.0530874028543873,-0.163150408315141,-0.0718908875787237,0.189709264691306,-0.101609083908423,0.0760814003064481,0.196574896392083,-0.0689866970435838,0.232005962805253,0.125829386665798,0.114753771749273,0.16063631351577,0.357930375568256,0.0735418778700064,-0.121755087822759,-0.148353010783514,0.192533700175587,0.115021813848142,-0.0365554362055046,0.188367253360853,0.199013082994808,-0.212617303118523
stable,0.202579444969261,0.0087024642432601,-0.0583735347897899,0.134720942890598,0.0139707207952601,-0.0297720582509045,0.113148373098399,0.252873903873642,-0.160814763056434,0.0666972332419471,0.13742393119,0.0206539091252124,0.0436700237650473,0.0470961754501508,0.222933246966018,0.0647857607125235,0.143184561641466,0.136010554017285,0.0519645385311403,0.165719085199413,0.0893213480174969,0.177185921389198,0.0868689925077644,0.0973435321138078,-0.0961212683748742,0.0659588424637929,0.199023667307847,0.0626623592851341,0.0960967961755623,0.0030097443748013,0.180988990331722,0.141241109562379,0.106235328253685,0.0447299800060809,0.0445177114316669,0.204123614477563,0.145991763936066,0.209795225148839,0.0908870035135487,0.0802781082608131,0.156945267766479,0.0795758714629392,0.161505416197972,0.228334882803621,0.0602307747013551,0.187375107210584,0.154033096143132,0.0998274419202048,0.0990648079911158,0.13697787054489,0.0910464972538749,0.0909235918887927,0.0799364590074213,0.156052618180394,0.131651506866737,0.100916134399466,0.182696128627527,0.0284557187612159
stable,0.416728203063128,0.265680593258233,0.325692195514233,0.246299574265796,0.279668871608525,0.261253348163279,0.30304741499599,0.338265564317335,0.237993982278881,0.396652598207395,0.244417444829582,0.119839431724556,0.316092202736422,0.19561584177187,0.30170913099257,0.207217891722925,0.2627079452402,0.210074520865982,0.411823615156247,0.300059550626394,-0.148702344212281,0.283920742770207,0.310768179922131,-0.0831008720994097,0.272103246954952,0.286361003305682,0.238519617253175,0.247869321591197,0.301099678287592,-0.0314705439386451,0.350384062479056,0.242250250848751,0.352923354611228,0.21618182014681,0.361175617068334,0.134369558185313,0.447923791987066,0.384288618458966,0.029367211965527,0.362778353758253,0.260340492618638,0.374433413433887,0.340823289486322,0.383952409238599,0.403158762497597,0.175266278081748,0.317330161749939,0.380406949073992,0.305389238621417,0.346341537610402,0.272405810161491,0.231192610228011,0.218759291188337,0.171467395106807,0.397455708509497,0.312647026707568,0.390291661764444,0.213506593030769
stable,0.116903432243545,-0.18345690435664,-0.10215760076035,-0.0107532987459033,-0.120514338499254,-0.0276553232820988,-0.297837163046716,-0.0629121958507137,0.0275371198850774,-0.020907979459786,-0.0264692564313078,-0.0177328115691094,-0.230370424980156,0.0501097788354178,-0.122548826239014,0.0914196027052237,-0.107573256203495,-0.202961382415305,-0.0552057804102093,-0.10892988634455,-0.217004884308306,-0.0388498575152616,0.0080732965688484,-0.0525818456198983,0.053569180838808,-0.0331275752295979,-0.257037658048708,-0.0773943624400719,-0.0655209562096974,-0.124231491472348,-0.0072003846008689,0.183513158469304,-0.108085715903547,-0.156316216577816,-0.144866565589406,-0.0164664396189515,-0.0159087269547639,-0.116153033567069,0.0182277929491019,-0.224560584274522,0.0318002776809073,-0.217654778132002,-0.0446630832421162,-0.142232375627597,-0.204696490478849,-0.0505026110871068,-0.12005455210979,-0.0619979149783675,-0.0637406218866275,-0.249366639978296,0.0180590776336499,-0.0760727945343919,-0.165615797120592,-0.161407783703886,-0.151304656100247,-0.059028980790345,-0.125259758158167,-0.207408297531943
stable,0.0332391511760699,0.0385687313370121,0.0512190218112536,0.299105455828899,0.461165955143508,0.428473262980671,0.0985958350361953,0.0391311673770424,0.0434125953903654,0.143782367251157,0.16191666757847,-0.165756757495613,0.102535443609936,0.0108094545298886,0.0919559622540476,-0.149041583726666,0.0249795248554994,0.157163606017836,0.121900541434273,0.0921374111901777,0.100782643856642,0.260252408266175,0.0686102747818083,0.0033802891632666,0.352899895251335,0.111531497941578,-0.0572283207766964,0.0961675545654506,0.271048018633023,-0.541496361733218,0.013869332288198,0.106064621437971,0.0479179790925839,0.126139942371409,0.0299630500480144,-0.0948279699120177,-0.127776286297035,0.0428755623117387,-0.272658231329114,0.0250484638185537,0.042404046823111,0.0402229996797238,0.0862746030968603,-0.0406739812483198,0.0344489855738032,0.131956655158819,-0.0208171884007929,0.157433452912697,0.0832850389993837,0.0686014259369852,0.363920990047354,0.0565226934152252,-0.0359908141364032,0.142934292561399,0.0475050912848271,0.0920446701004573,0.115522088180117,0.188766979569762
stable,0.375755331492107,0.0955612375854334,0.125039215085222,-0.0285176121339088,0.0273682529061532,0.296081497254788,-0.109020891729625,0.0042864820913097,-0.082349254769037,-0.126004285185557,-0.0269022483462764,-0.05950537233167,0.221811164538819,0.317276773254963,-0.0100674984988808,0.181409759699955,-0.150664135247234,0.117075755981497,-0.175046170665958,0.218443109272883,0.406149439939692,0.137108711182754,0.0475647647568183,0.0170493285795122,0.0650500761874223,0.129179685171073,-0.066812491269079,-0.130016261945166,0.182926675089601,0.240227773850488,0.178061436379535,0.160651823973907,0.146181223855882,0.0302047067027389,0.0471521679125566,0.193677890611115,0.0414191184995486,-0.0154570240124808,-0.247435851111115,-0.0107285304613722,0.0276116262818053,0.0323071695876326,0.130475389781236,-0.308716789080123,-0.182091073491432,0.105166380705239,0.259965764078591,0.165780861491124,-0.0509313269953512,0.163362913884272,-0.172143414604212,0.136978942248327,0.147914240236638,0.0311964052405765,0.151733223310197,0.0172352270445582,0.220647314903578,0.253445132482115
