group,CD252,CD30,CD19,CD269,HLA,CD123,CD45RO,CD294,CD326,Podoplanin,TCR,CD195,CD152,KLRG1,CD141,CD1d,CD366,CX3CR1,CD79b,CD54,CD254,CD163,CD29,CD49b,IgG-Fc,CD71,CD204,CD144,CD49d,CD73,CD133,CD209,CD158f,CD319,Ig-light-chain-1,GARP,TCR-Vb13,CD82,CD224
progressive,-0.0808052015286662,0.0333983166389844,0.250428180806011,0.152202097902821,0.380913654914787,-0.0906488029946559,-0.440376367194378,0.0861327605980143,0.423150034232065,0.0745621412575534,0.0486292947645922,0.271695231953282,0.116555673428922,0.147972543480198,0.325586560519347,-0.0241190906082829,-0.122501363077701,0.0437873954606913,0.145319776744835,0.0849639820107894,0.270537007651836,0.477245089279967,0.435610635774307,0.419805595564646,0.19911334150829,0.231210621426003,-0.0298137116529247,-0.0733662402887159,-0.106265615762414,-0.113797185057565,-0.119123421998389,0.111893603840599,0.252885458092535,0.0101417034561698,0.437460348891822,0.0978180908980868,-0.0710340091622023,0.166290221588345,0.0668659579117113
progressive,-0.0959872583410779,0.114283213010629,0.491109703516531,0.118561279065831,0.442843523332103,0.163978089300437,-0.0141538457134046,-0.0270349303966278,0.160352554974802,0.122567297826319,-0.0873309560913862,0.110156009375135,0.18122814793057,-0.129800120457599,-0.0156132300043009,-0.0190888890872216,-0.042653059021796,0.073809114279543,-0.21036651197678,0.451496734754107,0.0346055785984985,0.117816896288782,0.180127034413271,0.151263520633295,0.0152820462393494,0.426545772948931,0.156398077983815,0.007805263596684,0.459626286956443,0.185229321993956,0.202650191404545,0.438367439181569,0.0134368577888103,0.0578337236752333,-0.0017852748104769,0.0658473672086288,-0.0245884179377254,0.294778525660036,0.0573515153412872
progressive,0.167625788330054,0.0580574831487054,-0.0071204276377189,0.0216573017140104,-0.0511337691810311,0.0265779587871391,0.06636068731142,0.131050733597197,-0.0109343729434941,0.0908611144962212,0.134705473557782,0.189420846441814,0.0859323371029275,0.118948738729099,0.188285067301029,0.174978525672479,0.106838886198666,0.0821686939274109,0.168106073089437,0.0999087410362795,0.0784551092338477,0.0190780409580586,0.105592448529342,0.175903099552747,0.162884683529315,0.0322192638859271,0.0743575488772915,0.129349740597574,0.0541607390132339,0.153527950023857,0.0130691468894101,0.0723063087429372,0.09883313930423,0.0806944106447883,0.0831072128962484,0.124108241707133,0.115795176282495,0.0456653037531352,0.15913650374353
progressive,-0.348371372289794,-0.229753281175425,-0.0641699706701635,-0.495387635296107,-0.175613624447868,-0.0715643524199424,-0.313672286745216,-0.244610087834683,0.0356011889390122,-0.2128149993463,-0.407649342029298,-0.475703579241244,-0.339245465619771,-0.149080781630535,-0.561447374337125,-0.0924541504036665,-0.522576729483516,-0.234675617653183,-0.290098453863598,0.0757977360251863,-0.45370036937766,-0.0866818961944501,-0.299627737283168,-0.228787026007208,-0.225014143000051,-0.332037309138041,-0.183893603833549,-0.282094543828194,-0.532981244494434,-0.283394009917236,-0.536328117467946,-0.16038595629612,-0.417917146491042,-0.317643070290096,-0.027484266474209,-0.429010308742893,-0.117389329272028,-0.124307871331878,-0.238611546229158
progressive,-0.0260133744826635,0.13150870106171,0.246314461549124,-0.0988801841509701,0.16375886793195,0.108374946809679,0.273138576542784,0.043980723583112,-0.0536249410781695,-0.175187042896656,0.130213373646283,0.150392420277134,0.003521377042454,0.0670965545596121,0.19652346728678,0.01251240679909,-0.131156899478322,0.0301767935098952,0.132836462472297,0.284179681441447,0.0171681807721603,-0.118270216574584,0.0106278167896902,-0.0620747479627584,-0.196518713007784,0.553336264875545,-0.0448340385638488,0.0820298421212962,0.123638267796326,-0.0759407012724835,0.151660886578963,0.0448667431223085,-0.0620308745322237,0.266484202457681,0.0458334327983562,-0.135610540842813,-0.159926143368059,0.172477225400861,0.0500551383594222
stable,0.177593840738765,0.201225916292679,0.224106416207355,0.164623702084874,0.125861486309414,0.193406504261921,0.116305388141208,0.162481231123443,0.105671961839442,0.172735744450204,0.209155952859353,0.175752418187721,0.28828594480579,0.194013065003734,0.204644730065621,0.15690780519801,0.168287030395292,0.234903572619573,0.233396960608011,0.148934781372011,0.0941891959416939,0.118586862534325,0.21604275314927,0.271835633788119,0.136849542974128,0.0054020217202837,0.247484804132344,0.194902133092988,0.188642477393423,0.161012706641327,0.0280801712185575,0.161156469900082,0.189833004144088,0.059658319858701,0.0812292721266956,0.203421727658835,0.177940409547248,0.241288615604995,0.188404820486035
stable,0.436862603246701,0.282700894174029,-0.0272411001215034,0.426184793144556,0.291161390121804,0.0176662428771556,0.216895768189657,0.198820019219746,0.225298984935927,0.292440558068453,0.299922751887673,0.387432991428021,0.229496797949235,0.322779928431074,0.142933931938812,0.226287772034399,0.081233885631741,0.222099577953608,0.453906201946785,0.239372453452143,0.136838780386646,0.242924100303654,0.333864666225378,0.268136782481019,0.134794184610615,0.293026914031824,0.223678597995118,0.274472245740823,0.110236662197901,0.0567428208479148,0.157264851495521,0.197263546733735,0.181483782805632,0.407359050763375,0.212287430245939,0.368274566747235,0.384261566674037,0.414778891197725,0.372387211804829
stable,-0.0723353503561904,0.0837398087898494,0.086075930465775,-0.052955210195089,0.013928129806589,0.0863575552715425,0.0567798299204344,0.147950058576241,0.0141396831477373,0.0193319328873744,0.0194145458596742,0.105267214336893,-0.050853540960907,-0.0597102377843381,0.163043482177904,-0.03979306534214,-0.0693737372436635,-0.109813059689236,0.0750817856325495,0.0219676096185154,-0.0013018413646797,0.130606941717944,0.0201148171781245,-0.0310431792285966,-0.260805680657265,0.214900560706859,-0.0840435877145391,-0.0659562927253608,0.100428502802184,-0.0394241189337264,0.0877534166147759,0.123165120991137,-0.0232776026157715,-0.0106536072126885,0.0082425632476602,0.137816547150457,-0.106884732950739,0.070054197853875,0.0095524867933418
stable,-0.332120193780908,-0.443614866866008,-0.19465522881758,-0.291968260042669,-0.225943228792156,-0.027337013579971,-0.282844600192805,-0.403909241155798,-0.17525596238584,-0.47423135175848,-0.365566474833393,-0.230689629721642,-0.451897965372821,-0.401026635757427,-0.161855517568396,-0.405025901988073,-0.285238826319646,-0.408341922968387,-0.305771545587117,-0.175303485373974,-0.348466831996098,-0.223559451947699,-0.369830420138721,-0.362041309153578,-0.403588107713226,-0.185968108322022,-0.505406378934919,-0.406697711912961,-0.162829389810416,-0.0465752531500461,-0.241307623154963,-0.29917224331723,-0.364559559997591,-0.230134139295585,-0.181664243146124,-0.296488428406968,-0.401671413545367,-0.393697291821864,-0.429008852290028
stable,0.0089071682445531,0.0269280056298517,0.0081380492482607,-0.26505272517357,-0.114999757581852,-0.473247114722164,-0.0802964804843909,-0.0280546968935213,-0.067433347193756,-0.127557082722372,-0.330202999200127,-0.364382499307024,0.0877642564498134,-0.278724128477946,0.089821050795325,0.103835904129931,-0.0289942408500738,-0.130127618728747,-0.108888747867466,-0.0043004229698371,-0.0654510404866772,-0.012752159733115,-0.240247546989391,-0.110122665906504,-0.253666589138926,-0.205713352532889,0.0505590002420044,0.0963787711741009,-0.173811055304785,-0.259818109458015,-0.0787993142098516,0.0056252708098447,-0.193281933311941,-0.160679696226177,-0.160079488260683,0.0490485447259021,-0.0105053437247113,-0.238685231566497,-0.0346590422602607
