group,CD273,CD252,CD137L,CD47,CD154,CD10,CD45RA,CD49f,CD25,CD20,CD335,IgM,CD195,CD32,CD185,CD62L,CD161,KLRG1,CD1c,CD64,CD366,CD58,CD39,CD24,CD370,XCR1,TCR-A-B,CD122,CD267,CD83,CD309,CD226,IgD,TSLPR,CD71,CD193,CD49d,CD73,TCR-Vr9,CD305,CD209,CD150,Ig-light-chain-2,CD85j,GARP,TCR-Vb13,CD82,CD101,CD360,Podocalyxin
progressive,0.150188112621109,0.492039184895211,0.137576720933154,0.0648944075852611,0.328128972565232,0.156373791923606,0.354340945616548,-0.206610026887005,0.12767940842633,-0.0764775007225561,0.221665056441143,0.0865395920946995,-0.14027571056028,0.293377719069609,0.397371724798906,0.263863411889541,0.339832727017021,0.0468884191274701,0.506824227308008,-0.0066268190203877,0.394608181996098,0.175849929136194,0.499391595118388,-0.0133937443125558,-0.0563158113205305,0.403477505809877,0.287883249693665,0.422178813593333,0.514777335751979,0.0486834559323669,0.330918742432392,0.270476607956467,-0.0666864910690859,0.0797926098872079,-0.35946403930412,0.448632939008982,0.206780757135906,0.214087746513482,0.118823046593897,0.170029523007522,0.0077247122268629,0.0644187844587713,0.273586532154952,-0.0011356364596128,0.351960854534403,0.330255132149642,0.0089681198114372,0.221730462529741,0.351851956336755,0.182554446068928
progressive,-0.0065594140217246,0.0345931000016857,0.0440381371009873,-0.361840303596776,0.0336931291614699,0.0142853898607138,-0.182864704228022,-0.111677478619563,-0.193370675885295,-0.161439417448735,-0.0430758760476386,0.145249752724415,-0.0693653050652049,0.313848658541157,-0.0617692041400098,-0.218816235290753,-0.357059086034821,0.0019226817921421,0.0840674061879154,-0.174352910185576,-0.0650906113275731,-0.0301949867640277,-0.355843123048043,-0.0474884921987598,0.0434364026684192,0.028743685779094,-0.0282205314478699,-0.150243651427786,-0.0118992766822831,-0.128489124312372,-0.35859663459768,-0.078786475262947,0.335226165441294,-0.196852633562313,-0.447538146101532,-0.126062216696719,-0.411903684960599,-0.226711065100764,-0.269376247661893,0.188524451145524,-0.212078012970634,0.0652506402678192,0.264493614324865,-0.0631143555461742,-0.0850883983152306,-0.0406801150075075,-0.321965419178392,-0.138539676526076,0.117589760296691,-0.115593767775893
progressive,0.129706412757535,-0.0697229957362555,-0.0233833908807872,0.0056988433797637,-0.0675735107622791,0.0646569444185027,0.0071217213615664,-0.0277421918247428,0.121181114588033,0.111333965238625,-0.0660651878369839,0.0138867342976392,0.112024775085082,-0.0182150745699576,0.0238951211256551,0.0260238666084751,0.0942775105216602,-0.0758521988056978,0.0590701025252844,0.0011139670607246,0.0028906153586705,-0.0002674649180384,0.116913460948794,0.0583528080511579,-0.094869861151708,-0.0468117921682231,0.0807118858025483,0.0051918381365176,0.0521978788306072,0.109890200225964,-0.0901037129253014,-0.0495558193878336,0.0417756453079061,0.0926010713596544,0.199713636095772,-0.0304555991792661,0.122347155678034,-0.0580598598980339,-0.0033584852396652,0.0474298523698429,-0.0863115656242239,0.0479155290646574,0.10793614501845,0.0343342312230867,0.0424069453709237,0.0585171207201733,-0.0758859297182754,0.0373597957851012,0.153139339303079,-0.0639148389955772
progressive,-0.361362274445637,-0.130460513904546,-0.277619840320891,-0.0683060993250226,-0.355033482039913,-0.22165022664033,0.0157860392528056,-0.445131323242219,-0.159603188950812,0.12559608165005,-0.415998809308227,-0.296844389425722,0.114801941569466,0.130772598725698,-0.0524938896323584,-0.145249757610018,-0.179448325222224,-0.17275313617305,-0.201271432993023,-0.385007873663268,0.178779146551765,-0.184585094439147,0.0723307765007905,-0.322040864474454,-0.43932539226047,-0.263948471903346,-0.35368745373387,-0.225110137643601,-0.166183091535627,-0.180657638471013,-0.101080093363597,-0.240841241212775,-0.0487010410738027,-0.458565324656001,0.0227529765079477,-0.100855240748575,0.141569697544653,0.0388842943839929,-0.112530443275169,-0.0140979953249015,-0.357978812542884,-0.283490325459892,0.122250194457631,-0.0804950478697369,-0.0375205220008532,-0.205623138855578,-0.113446018497054,-0.233417842976368,-0.120445292932884,-0.294575689168664
progressive,0.0741626197781175,-0.155198437591484,-0.0132124769539618,0.22453211579952,-0.0637195239631943,-0.396660063044547,-0.37996354035073,0.10049493460756,0.122727724617874,-0.258002214953548,-0.165894359271647,-0.0309724595543109,-0.154332341467029,-0.285980087840456,-0.131023403552406,-0.37742321846343,0.0977342738160379,-0.209759228762591,-0.147574001521203,0.110248456697342,-0.287731802731512,-0.113561980887663,0.12182631718098,-0.180901883877947,-0.100848364279857,-0.141552991780346,-0.190997312649629,-0.0501681718610405,-0.0076153356916885,-0.228067367986124,-0.0217892659212626,0.0221711067843525,-0.315877849231173,-0.0783810102106308,0.0456324256658893,0.144701649407533,-0.412276610879611,-0.190570260544049,-0.374801992435532,-0.375049230429926,-0.0105765275350355,-0.0900850146745729,-0.40722703991069,-0.0742326172356152,0.0018712493460453,0.0782617297333053,-0.127903225711014,-0.38527826356074,-0.0452661351403689,0.049887718439574
stable,0.117638944864444,0.106862807280352,0.0754890314170764,-0.0139171604918861,0.0146916350343032,0.0970805181255027,0.343273299819087,0.112660666663765,0.146251611876216,0.250949440019157,0.12472702412714,0.506119796402333,0.167057641911287,0.315993933031188,0.178132947199874,0.154395009446881,0.157990997694491,0.132325093099391,0.203099730101869,0.211059532098354,0.175271917958922,0.122139901187615,0.0001539864795757,0.251020367389257,-0.0132917508515911,0.0612426410288031,0.0001128897803296,0.0730364534361903,0.0848660038194457,0.161919614757869,0.190306496260824,0.158438668236286,0.0270814213955568,0.0750039605793952,-0.149178541967448,0.068177628173326,0.22250068857521,0.0470114455626547,0.139525626697381,0.0980459962322473,0.0987312232227623,0.0338300132754339,0.15379441581414,0.161733516533833,0.0917899055013987,0.146039005489702,0.175571334524303,0.162116061523965,0.20582080475581,0.0850799698437249
stable,-0.108164695567737,-0.0829014884483983,-0.122707644372247,-0.103953545427252,-0.219541909645569,-0.0353548510298328,-0.0176671119592711,-0.0553621679333593,-0.0684054998785835,0.0835154412890096,-0.175638790562872,0.311661707120065,-0.15961816421755,-0.0852554035285831,-0.11934051509802,-0.145944350090583,-0.123073851141041,-0.0592160684519112,0.0742669637124476,-0.0315447925370487,-0.0679147927743044,-0.0964374995432851,-0.0874716413379968,-0.182063730638429,-0.0499940893616617,-0.0236327772905766,0.0142325254781139,-0.105870133940557,-0.114441541158737,-0.183715390398125,-0.0374862973774585,-0.182508780084418,-0.0708660533997738,-0.0239060650765713,-0.362426198678938,-0.231613578949485,-0.0829924011110345,-0.159602863399148,0.0446823708939323,-0.208167311310437,-0.115098473170973,-0.208078089735259,0.0517673736854237,-0.168238217786912,-0.124153512893711,-0.152571441233832,-0.262542758761025,-0.138073250010517,-0.159610217408193,-0.0777734652068515
stable,0.0070265549220684,0.0209302449956179,0.060879189996143,0.189820216105954,0.126450010871424,0.129106710416414,-0.0114408501922517,0.0855638459589248,-0.0200944120198379,0.0432358227810214,0.306540922280736,-0.102268171728575,0.116813909728732,0.0635921695266454,0.223443167059101,0.196660115415337,0.0124134261430226,0.0337503476415579,0.028674984104083,0.0454457968021487,0.0832197559211213,-0.0326196928020516,0.200928158900971,0.0305319606316664,0.0468585470591288,0.096678199908545,0.0467938185937972,0.0083423735928749,0.101352946557351,0.0930596672955226,0.0004769000168208,0.0460704005309934,0.0014868192999106,0.0957481490036662,-0.0366556372870824,0.081381402577812,0.0748887175972965,0.408704255100302,0.191524272036999,0.0350536876197734,0.192891739264638,0.109548109261962,-0.0239164742605075,0.0699121462155941,0.020352845013403,0.0530897192502915,0.0749057513673495,0.139237981306015,-0.0141074524560144,0.0993166560244433
stable,0.0295851667626619,0.0350354882777005,-0.0431536756626913,-0.0980321327919201,0.137359590645558,-0.0742333102157626,0.0810753702439436,-0.0099737484995109,-0.109414439720205,0.161305472925837,-0.0030824862336228,-0.210479163527993,0.123803882086393,-0.0167722071618955,-0.0217314962692318,0.0196284368032754,-0.0725311362591891,-0.0263122702928011,-0.165242776975524,0.0918391490494437,-0.0237407004863957,-0.033768364391204,0.0981849912496194,-0.118510923173866,-0.196358203274323,0.0507892975863227,-0.0255460196049232,-0.115083431039952,0.0464517617075546,0.0472228834481638,0.0455382180747592,0.039723703679765,0.072109871363808,-0.0794125550750104,0.125764185706193,0.0687689749766281,0.200199956119779,0.322773461830597,0.0385448251199756,0.102228257837126,0.0125104634626042,-0.0615539152541716,-0.106640918223592,0.0525900693484184,0.0626776457925468,-0.0719658530149024,-0.0414147678051825,-0.0068529701608915,0.0217348693988362,0.0296659491739219
stable,0.0314766814486245,0.168195413400543,0.027333838962448,0.271638992448674,-0.121279963221953,0.283020277105341,-0.0504869707560989,0.108099559568462,0.351020845084181,0.255975166670001,-0.056829021844614,-0.0977212119580775,0.383842245631905,-0.0304696526518615,0.147663737620058,-0.0800131396059277,0.0098195859483365,0.0147703690705887,0.0408044144188555,-0.0861913409641088,0.08615778180637,0.0056567450641502,0.148182983655963,0.219782059719213,0.045497357017008,0.0132152042356158,-0.276618475848991,0.0686145463600844,0.168890060478343,0.120100186734701,-0.187464887011915,0.140261716549058,-0.174915085690934,0.141576376591522,-0.0106780873362517,-0.166685772512597,0.0065770339804957,0.0714927298866761,0.152750339338409,0.0032563792002551,-0.208865574614887,0.0356143927770559,-0.266871730992528,-0.0621828634189382,0.049895043278864,0.1508336048548,0.0369569335762202,0.0970157034224028,0.227230746609934,0.358016105913008
