group,CD80,CD274,CD269,CD117,CD45RA,CD49f,CD45RO,CD31,IgM,CD152,CD27,CD107a,CD141,CD268,CD41,CD83,CD357,CD184,CD226,CD29,IgD,B7-H4,CD26,CD193,CD73,LOX-1,CD158f,CD307e,Mac-2,CD85j,Ig-light-chain-1,HLA-A2,HLA-F,NLRP2,CD224
progressive,0.242604897220051,0.0689972018353661,-0.0482555006312035,0.188201241511855,-0.0753101590440819,0.107227024643164,-0.342876636477988,-0.0930194609898176,0.142426375400716,0.180744656130025,0.205220695871658,-0.310471629926008,0.0404931184511457,0.303179968208561,0.122673335746839,-0.46464178005434,-0.207040827355616,-0.108356071806134,0.0919771994563448,0.235965239082618,-0.168479976177061,-0.0965234788626564,-0.121515663627737,-0.0287901028121756,0.0478941767943503,-0.100815694314837,-0.036169733383672,-0.0673990422386015,-0.228941739915954,-0.0180944742564983,-0.204654043531872,-0.140644278435616,-0.0970069840307169,-0.276236514037177,-0.0766991870163748
progressive,0.173123466500511,0.0312647623444979,0.0441291605121423,0.12136819379613,0.526166705168252,0.190520023888065,0.220090992724614,-0.185111980676887,-0.0298628473074759,0.243829840754264,0.256399464483435,0.233478337707388,0.0569416054392735,0.460401196992217,0.0747374320161461,0.0854123717474169,0.356867491503073,-0.114469327640449,0.237246660870631,0.265013612338376,-0.176529369683804,0.369559246709719,0.255314979754009,0.152893951308555,0.217949158454622,0.106293254851556,0.241673475196858,-0.032389090951023,0.242797934945673,0.20306247511337,0.256889649856496,0.0139172328037525,0.165324016840009,0.289992980038354,0.240151550761837
progressive,0.193928891401143,0.144234763594028,0.202530263832781,-0.0874033746501131,0.204406830453981,0.0850925668542557,0.0021557268423877,0.114520708334876,-0.0681884394665284,0.0785156594255268,0.0971831205889046,0.139155222474384,0.146464637091848,0.0446493391826627,0.152558369154293,0.216059219008565,0.149995422559085,0.205594409031486,0.124780622456159,0.170441796612583,-0.0301810650796225,0.156870527373505,0.0255860737591075,0.139403752760006,-0.0447639182392164,0.0781452221439185,0.162825288648794,0.063275397103963,0.0448547875670509,0.162753521271614,0.0461132049556691,0.0869145319031545,0.0962420287481325,0.153740586337105,0.153985642091812
progressive,0.288781688504249,-0.0587146985547276,0.164396118705367,-0.028749927593986,0.368450541171386,-0.316123731418242,-0.0035418183401012,-0.0479973570791685,-0.204762502683384,-0.255586875068876,0.306720008707511,-0.223368019828122,0.111441670368128,-0.0270837128533495,-0.354369422254808,0.0819959023318621,-0.101939340952546,0.0872386464666023,0.0273807686690285,-0.174627646518965,-0.211662216974604,-0.0751139389210915,0.0174652558967284,-0.171431888477654,-0.323047202777748,-0.198296867348778,-0.0315409167163051,0.0329293616591986,-0.0018649614934073,0.0280363704144934,-0.259403295925901,-0.0776501844454043,-0.130777648439802,-0.0153610408930172,-0.136005296198538
progressive,0.473755556780031,0.515366083094492,0.514726291941439,0.5302830516104,0.148942153642306,-0.0682047588975899,0.504474877192656,-0.0544913402036796,-0.364583564495394,0.462290779854672,0.497589859112538,0.543142609050563,0.468040557524564,0.263453455864619,-0.0195498342733833,0.103687322277164,0.488699837651968,0.530691467792732,0.119416654363245,0.044812134711168,-0.424275008150289,0.297053112652102,0.515791833162904,0.517139559588818,0.004863742148456,0.548118135270211,0.484849097050455,0.520638479155306,0.453705654398265,0.477413316756083,0.397369283400102,0.550154281537436,0.47642432684125,0.463803957862633,0.400880187036425
stable,-0.21340885510191,-0.160241972420971,-0.172297808696472,-0.0924446684103963,0.151363836402179,-0.119037102215953,-0.110360371858898,-0.168328492112726,0.11153620801289,-0.147983464681007,0.0633013882829229,-0.275158980338117,-0.168509194068552,-0.174465780381993,-0.146483768713189,-0.0965567123429076,-0.238646654692188,-0.167306019749875,-0.123221687668477,-0.106848060845164,-0.18268437305836,-0.2169069468147,-0.12176612193495,-0.119335915899479,-0.0838774722959026,0.0503385724637034,-0.218347335891288,-0.0789581198944222,-0.19476334138227,-0.123104232548761,-0.190159854922203,-0.174915810015815,-0.11700685112842,-0.195242923232649,-0.0990063142179733
stable,0.396103291877625,0.0947181942339139,0.382770669255125,0.132763697043423,0.244832937412926,0.145757495853278,0.301407940899041,-0.0090226396608293,0.175577731037173,0.296258122281456,-0.0382223098840873,0.339866802424986,0.206376483636946,0.116833577881099,0.0393940967129701,0.363511389104554,0.0476017344120083,0.28148331984269,0.282580337279279,0.350363954759166,0.013813046289401,0.421808257496417,0.261390308083086,0.179445629433369,0.238132287468593,0.207656644320428,0.29359591901567,0.417315377997582,0.423386077516055,0.329469800877651,0.415860723496518,0.299165161003523,0.325962943214138,0.455654185528361,0.477534295530703
stable,0.11014145119209,0.0239208712932288,0.13292244728465,0.169370339650806,0.0772742827988544,0.157820049811053,0.0456574498300904,0.107665163338558,-0.317166336215163,0.211300084651071,-0.118040266827632,0.177812314168905,-0.11482596125265,0.19146186453385,0.0994715114784159,0.0129075310083538,0.13688376249063,0.121521779533404,0.198169913779886,0.0255178715184955,0.106700781893065,0.0017915102919194,-0.0393614918164321,0.138423695490347,0.462853811857388,-0.0593666383367735,0.106577279496397,0.0847959579093686,0.138359101131028,0.093330511627552,-0.006030575935435,0.0280496693815049,0.285168384170934,0.102162108597975,0.170041406387315
stable,0.211463725185935,0.213073764246588,0.346581248598453,0.148763867864292,0.186612422180437,0.241633004622203,0.325395084790215,0.235053068604052,0.100937555725543,0.328087354845059,0.164535430430105,0.345960305787036,0.179693207527578,0.0717964202387297,0.33404819295999,0.105339820162957,0.217334890395993,0.252790552843583,0.38877670058374,0.319209772681153,0.143290651942111,0.450523807285548,0.187007309889253,0.163637758297414,0.196059228885454,0.207783389925446,0.368659479578235,0.184550459796205,0.301519614952553,0.369732285933744,0.207182587788569,0.389402986776709,0.282375858416862,0.333332732156412,0.226379803643647
stable,0.142292891474489,0.0478703076616078,0.0138939906252361,0.148290788103461,0.237025860295147,0.14188520326994,0.312578297986966,-0.131472359716447,-0.306905289493177,-0.0447151039738802,0.12221116648167,-0.0731103677046128,0.288279221883127,-0.0018510235287883,0.252322746317265,-0.0396399469730421,0.137572028889104,0.106765947841103,0.0111353180319297,0.189827300188275,-0.048338218047885,0.119150850615237,0.178838231612654,0.248833999397407,0.221619918568863,-0.0757311772546654,0.0366117115744586,-0.0485589128980335,0.289580591289146,0.162435885479037,-0.232827578009938,0.030727762684873,0.0826716896476695,0.0182892724525684,0.282474807246934
stable,0.196288369196898,0.0646164834954181,-0.0136068539298104,0.15479533950561,0.110187051218163,0.0961848568119465,-0.0497636935053036,0.0511779008714519,0.251406067971983,0.17231476500491,0.221252906225618,0.0459082329638744,0.241442187235252,0.221506699620177,0.0002819724234913,0.0549273231004709,0.418090593156912,0.0445685210170959,0.142200617287088,0.137658051745676,0.12558642990499,0.0589797694753584,0.162994884865513,0.0937256607029066,0.0759255133443709,0.0047867470562128,0.167468958841009,0.048039542150946,0.0513268168273032,0.167161085120561,0.273606974325702,0.0130587078601675,0.227699890989708,0.230862405780819,0.301222123645478
stable,0.186029456786866,0.123000621239159,0.196013344159449,0.224892330965155,0.171548025058156,0.0191006419592147,0.0957650104834177,0.0889499090728122,0.545747641607579,0.17849306132731,-0.0489764487897806,0.148795586123847,0.197208027822642,0.200657402040189,0.0774307093643286,0.183368697023252,0.20724537843915,0.191840501358221,0.168103965320821,0.053821749731885,0.545964078098091,0.214375734993765,0.158319254526275,0.185995831775711,0.0245288337572676,0.151975374712996,0.340386881209268,0.109320189138178,0.226398770434179,0.20952926355474,0.489156137754481,0.195997260299169,0.226605600336514,0.258004752756732,0.196186522843475
stable,0.193542334522328,0.342803331752783,0.342135964441361,0.297038192215882,0.229339143692704,0.490372175975141,0.13098541189949,0.490924990849472,0.130922720471414,0.361409683535553,0.0755240793309273,0.329198236865462,0.228679702735108,0.292278707165834,0.549785983521862,0.30320966858567,0.225992786956689,0.347288323630637,0.507838539490154,0.463421085807571,0.30904381313936,0.298007135171694,0.303871308620024,0.324865041924694,0.219436765971958,0.209701607713906,0.384577826845581,0.151651459464191,0.339346414784374,0.321122696589696,0.19188150287038,0.341689773456851,0.319182991214349,0.409736564587599,0.428635634772246
stable,-0.139226752661538,-0.166495715451346,-0.0551432682715577,-0.0750117905541831,-0.160967324070737,-0.0357769772069979,-0.112748535487812,-0.224902592911803,0.0214481235390946,-0.151144616521017,-0.0410946372108756,-0.236394774221883,-0.0859369848215683,-0.342486180442255,-0.0117394183585484,-0.205152927109299,-0.16601822329982,0.0382512029777779,-0.226987465368703,-0.0946839576627438,-0.178287374094494,-0.224274120802941,-0.120781819161156,-0.140894045193995,-0.23678985323341,-0.173724855110335,-0.284106670509984,-0.130003005301007,-0.0871099812709401,-0.195689448502329,-0.094331604466626,-0.0983710338102319,-0.187723059560724,-0.214018099460461,-0.250256940961631
