group,CD137L,CD154,CD52,CD19,CD33,CD34,CD10,CD16,CD279,CD294,Podoplanin,IgM,CD32,CD185,CD103,CD62L,CD64,CD314,CD66b,CD35,CD272,CD58,CD96,CX3CR1,CD24,CD21,CD11a,CD79b,CD370,CD122,FCERIA,CD137,CD163,CD49b,CD81,IgD,CD18,CD127,CD71,CD193,CD49d,CD73,TCR-Va24-Jz18,CD305,CD209,CD158f,CLEC12A,CD94,Ig-light-chain-2,Mac-2,CD328,TCR-Vb13,CD88,HLA-F,Podocalyxin,CD224
progressive,0.287818994454972,0.417597621077249,0.0283885838178799,0.195021703757223,-0.185235264427328,0.111057387424898,-0.168220291311758,-0.0450002500020834,0.159728212525396,-0.0936456621832155,0.20877399552115,0.260346679395175,0.313324079572925,0.1777655223162,0.0910593260588361,0.15500256593048,-0.0375243627029457,0.483928339044896,-0.334987731286842,0.0086710835417092,0.0433687118193099,0.0911057126403279,-0.0356657541970608,0.135597236720241,0.0346706638490729,0.146710119285054,0.134169392485492,0.334501084016309,0.0302940226413888,0.287208837665217,0.219050560694689,0.0742110709109648,0.132501563506397,0.0440856893598048,0.0930050133982787,0.226515700772449,-0.0723374466669825,0.168540061829176,0.0200597368414895,0.238788499795103,0.23466661924109,0.0325245706269575,0.335937354285624,0.410156918829152,0.125889864608083,0.219212798352506,-0.179913772863618,0.0256703387622816,0.158678676704405,0.0875521811353549,-0.11314056342562,0.197804724873851,0.0199478689502999,0.157978458319616,0.240581491296805,0.0978028094794601
progressive,0.145032434213751,0.0108832928675237,-0.411750315868952,-0.474124872703999,-0.188595466366858,-0.170068622683503,0.158800380312121,0.0041560367346542,-0.0906493779320558,0.0166271168167053,-0.170335102715017,0.147183976532514,0.101684434329766,-0.0390690216185562,-0.126342857392752,-0.183640647999545,-0.131411944037647,-0.0179752438987281,-0.107987431445179,0.010629893197526,-0.0685434282701964,0.0273047865196119,-0.116908321024875,-0.0398495749997327,-0.0128992116101414,0.341764390676896,-0.158543402870989,0.217923145315719,0.0643357849218059,-0.127545701719613,-0.0102551218283498,0.22821653593278,0.0419522520289957,-0.0353157892949329,0.122947343899156,-0.0039074316397365,0.0052733332669694,0.0969090675957421,-0.430811880999769,-0.0830114938161141,-0.406218414329344,-0.168333227386769,0.0904498264630157,0.0327303007923088,-0.204953014839298,0.066196470935072,-0.0592813906432661,-0.141144411242133,0.257470652122669,-0.0912636608980909,-0.125465613761751,0.0897553458501578,0.0872970504589703,0.0715520714067116,0.0362892992195851,-0.0834042585011826
progressive,0.261275697244316,0.138283961308627,0.0648850573533271,0.124548982673791,0.141725982169474,0.213365316139179,0.10910803607742,0.189637832710437,0.311939409045346,0.328569036535028,0.27220876944379,0.37334974626919,0.0098111430717079,0.169540713087984,0.18169790776999,0.271807494815963,0.179600136704338,0.255890818452452,0.136031261781753,0.267965972817345,0.12742839677204,0.308673598156959,0.258502183522512,0.262076863606618,0.0627272802934168,0.285452821876019,0.247090501428622,0.381249315755122,0.249075684363055,0.254001807320025,0.23132613657402,0.164726214577112,0.106577124318451,0.209942722218977,0.289666714488975,0.438644556535619,0.026328177566991,0.122832240286465,0.117033740609913,0.142177118960037,0.132514700422545,0.431552404335301,0.224084672134823,0.273002525658062,0.0714167918292176,0.28753559997096,0.100754459533979,0.281350469656274,0.448055349588504,0.272740869683556,0.249810426766981,0.317751674344837,0.240112937981222,0.287461922397631,0.349217653117697,0.286175917216263
progressive,0.496055032488097,0.447419729784464,0.30992234389829,0.0860709845507654,0.489941108354132,0.423801046502798,0.487784269826415,0.504924494159306,0.369389349352395,0.370152456826552,0.400985956050851,0.482455641178414,0.176077917447404,0.42546518109588,0.425263653389188,0.246913609119374,0.449548056661345,0.0510825850423257,0.444237725428401,0.691069306509522,0.454611789922346,0.40967818706482,0.410659417897063,0.29526180652443,0.432536468042428,0.417585350523402,0.457555722924137,0.497781328843392,0.462575369127026,0.474343134654758,0.405691615042154,0.40736584850815,0.482084699604519,0.499221907545423,0.436841078702884,0.329778769081202,0.611777802321698,0.423944010589571,-0.389700489797889,0.416743543922877,0.189421137368936,0.476387527523664,0.476552513374196,0.547288584136214,0.413789162468851,0.24345645090398,0.416082939077656,0.498740096372631,0.431323201752483,0.40261227534146,0.45769796782003,0.42045328392857,0.518324158318025,0.516956351479688,0.411726511981648,0.45521257350831
progressive,-0.0459133574150171,0.161438213162648,-0.111600374614717,0.0828721552875558,-0.234415124353921,-0.076410459252958,-0.031622621692718,0.0024255142912694,0.0501574243921035,0.0756468445629527,0.105967866899292,0.231779143823404,0.0999233908145183,0.121528954019623,-0.120460660751471,-0.239915024904566,-0.103455227016376,0.0386973374794496,-0.238295915039979,-0.157086941407647,0.0416809468540844,-0.0300637514620479,-0.0947942711117891,0.0673765498730023,-0.111145940857287,-0.22518582245129,-0.159487724473796,0.031779584151071,-0.0257437555875329,0.243768694108932,0.193369569795967,0.0938055934345934,0.0186805070444766,0.163691773097523,0.0519029602094563,-0.0325415901517016,-0.251601957636575,-0.263484017629841,-0.0673566786907082,0.0824810472904452,-0.0454979882396967,-0.150223308630721,0.001100673972471,0.0673562315929888,0.227451007937658,0.0717848459692695,-0.235778727476378,0.142577255994345,-0.187790904395492,0.037149348640168,-0.0874190681075412,-0.0466496986488846,0.0315772811221919,0.0062919802200999,-0.0262047575979301,-0.0968171755109877
stable,0.362358723692827,0.286309705499876,0.132204361889005,0.248945487865203,0.0469083079314311,0.170020057753561,0.15451717987481,0.20585620694854,0.285125972789789,0.318335567517363,0.327626300998314,-0.0178942849520282,0.250752032553979,0.27701558881176,0.143999673649312,0.266738857954228,0.0226871261927916,0.215609736656661,0.169592295002765,0.244823685110178,0.31302078125667,0.363689399317892,0.416410204514165,0.392678435043875,0.179277065100447,0.226051510533012,0.32595913928809,0.204868623993347,0.26961409609912,0.335648103745965,0.202475769141817,0.186297161354532,0.184830629410793,0.268163930167607,0.231882620145733,0.109423239849771,-0.0052267868740082,0.279370588961117,0.15745178272811,0.229334085557806,0.258323453573999,0.222395357110797,0.388387019269137,0.0930027668048908,0.289583458033136,0.303788199862135,0.22043394661088,0.242704858910846,0.0517337932804269,0.284512410545197,0.243129463235359,0.321592877427161,0.300331298762714,0.236311897254156,0.390190055863332,0.314487744950578
stable,0.344943942959334,0.21109831466762,0.0613349484020541,0.152404470484355,0.248434404674877,0.282128296293848,0.270405878641601,0.0780791284473566,0.430018910578173,0.448086859779391,0.345639086292576,-0.0463079771300979,0.30159016832273,0.310203896379416,0.303531348955723,0.116847088664498,0.19279724367143,0.372379534168605,0.192631399681105,0.25913757231787,0.343806756208371,0.396333458001194,0.340224153887073,0.406969923016723,0.217196074444106,0.15555282962246,0.16597073158175,0.233205368294682,0.167835264829107,0.31248517984246,0.311431966838561,0.243404900805137,0.127606874720038,0.218439989048475,0.310492541348817,0.0438908196915416,0.122381548248175,0.238138174132593,-0.103180983739728,0.227113254409084,0.110173011295884,0.212424432399849,0.244218417264558,0.264455303107798,0.343636055397021,0.386515392048571,0.146868323079085,0.259155116860227,0.0727298386554232,0.274371058837988,0.277958062560276,0.279694812910969,0.397206997293576,0.299481109286837,0.396945762974508,0.347711396968045
stable,0.240632640443168,0.143196918501333,0.0324557499009051,0.155661874288612,0.160657368121395,0.0137785313865518,0.101941340039972,0.141822982228987,0.148285164699012,0.104275750709441,0.124055624251331,0.0430770745633004,0.0093041287805084,0.321021494277182,0.182870283660918,0.29932587275039,0.147851309271579,0.0314678852404763,0.0268474303133009,0.162093926142416,0.163198146316275,0.0347645408110171,0.168748272142521,0.197174269763568,0.101132160074252,0.159719868875666,0.0793698929222658,-0.010384856890803,0.134890360849532,0.18041335664278,-0.0832692872133202,0.187307628698313,0.0252376684017975,0.30303178306957,0.132250999194812,0.403196939760112,0.0531673350174162,-0.001412813569057,-0.101859566443596,0.187479253220986,0.0494394436683396,0.505077083600342,0.169051695852981,0.214186691972847,0.143144085765133,0.144349069340922,0.0795719998959057,0.0916846306309868,0.104497716579936,0.253148736390304,0.0781923960664694,0.13577694921506,0.0980123766565319,0.227081756842975,0.157411132884956,0.225050875678471
stable,0.0475566330950848,0.156751604781082,0.0433870416780628,0.223547272267821,0.0037337645580571,0.149082225905237,0.0722869018812345,0.137823164796661,0.096774600708958,0.0021343546866973,0.153174328828817,-0.194083730308382,0.157235482058122,0.186677910850048,0.0971789711922987,0.259759798320881,-0.0874087948990591,0.0957792084244076,0.112313620538048,0.0554992119162798,0.297539992002061,0.110047231012095,0.0526282539199276,0.182315965607027,-0.100947709316318,0.101270600992269,0.0253275201545292,0.0280242110446861,0.115931805725137,0.0914282037376392,0.0390828834435533,-0.0027604170333601,0.0102181009692738,-0.0001550155108378,0.136086921606479,0.2108671960424,-0.106994377946427,0.188439217025797,-0.135682657769885,0.0839813276616205,-0.0117621517298016,0.635711274821072,0.138580749752801,0.145352237784538,0.0545511286470436,0.186432105210747,0.0931786688962674,-0.0179641216569335,0.108068688612814,0.0953293776269909,0.115561519979785,0.1097878471414,0.168227494491808,0.0068888314368326,0.135979885970515,0.038708521657879
stable,0.14231448900219,-0.206359169761486,-0.0361692712669423,-0.0634671533089211,-0.023263529647811,0.0160358196771227,-0.0648537644745583,-0.213738489417778,0.189865149373966,-0.0928949058344961,-0.212186069693619,-0.118910440622326,0.0128937773633173,-0.0158558558841037,0.0857350836362156,-0.0787331225823496,-0.0349078924942684,-0.0040281150274448,-0.157364603908046,0.046103990184168,-0.0262219016977298,-0.24314375273609,-0.0322281151837897,0.123608006106175,-0.050174233869475,0.27133790920876,-0.0625863200809697,-0.174371258192362,0.064947354968425,0.0078354629539801,-0.085458168623227,0.0994767211059301,-0.168680805496983,-0.109807683583779,-0.0059827400688915,0.331685048159049,-0.0904686684012206,-0.247308231218444,0.0633744483406539,-0.0905970550171909,-0.076264034470467,-0.158551411162678,-0.0489620038136574,-0.0297970938850413,0.0818951763355327,0.0040652951748249,-0.292999592401626,-0.0068145494850361,0.108358089874644,0.0797959703276941,-0.0973132172800536,-0.0618514159204906,0.0102988929268393,-0.175725970906973,-0.0613824426866248,0.0046003315300276
