group,CD137L,CD47,CD154,CD56,CD33,CD269,CD117,CD45RA,CD49f,CD194,CD25,CD279,TIGIT,CD335,Podoplanin,IgM,TCR,CD32,CD62L,CD64,CD141,CD35,CD57,CD58,CD96,CX3CR1,CD21,IgA,XCR1,CD268,CD54,CD62P,TCR-A-B,CD122,CD41,CD254,CD357,CD309,CD124,CD226,CD29,CD303,CD49b,IgD,CD22,CD71,B7-H4,CD26,CD204,CD144,CD1a,CD73,TCR-Vr9,CD305,CD158f,CD337,CD336,Ig-light-chain-2,CD23,Ig-light-chain-1,CD82,CD101,CD88,HLA-F,Podocalyxin,CD224
progressive,0.360096070005851,0.333897178075593,0.482188113439984,-0.0736884190472765,0.0344053544090041,0.433692518251508,0.391097333926628,0.587309755369736,0.112100980308762,-0.023777581193539,0.299654168528258,0.299073650302533,0.463305619870337,0.173294430281491,0.497181871857473,0.0756210454285458,0.428966345108502,0.123002556437117,0.467299505074789,-0.0326370836754097,0.112333226282426,-0.0581875342930492,-0.0045094108281725,0.330419139027224,0.351735516444474,0.320578185419466,0.287833594954949,0.22303767071722,0.440433794506372,0.362814108296791,-0.0593742840621349,0.369479665368304,0.110783301147096,0.371584007802098,0.151258898095324,0.514654087376058,-0.035231256809685,0.41913760149316,0.447836434973577,0.451779275418603,0.365169855855363,0.35591218777284,0.165512017146672,0.0098265988099282,0.297389283607243,0.0844281293569516,0.238612722727354,0.358486550588645,0.36489555483605,0.383177047725521,0.360790352545854,0.284570586917485,0.398780243945521,0.17999967997233,0.404979943659859,0.218621474905649,0.315154467993992,0.519958045913721,0.422428519669946,-0.0059946864809113,0.246167288722417,0.372291003169572,0.221550285946107,0.443905783507332,0.530035826423087,0.415718670455617
progressive,-0.0836051394285257,-0.0421189069046029,0.0299837938409411,-0.23198800138434,0.101600780519647,-0.13923049603109,0.11388011614141,-0.27671142888157,-0.202608956127729,0.189353853845136,-0.0810854906324268,-0.029694827802585,-0.26409605279671,-0.05816882378914,0.0112230907269655,0.124509123106487,0.136966645213937,0.242587295789332,-0.0208927104413545,-0.230539490808181,0.0969213297775291,-0.199459366637248,-0.369787347957867,0.0619871894526009,-0.161213368239569,-0.0377595623249215,-0.137293981515914,-0.0364156634007283,-0.0335151631343453,-0.0675020835116124,-0.198687497110135,-0.106209750218694,0.0368654634796381,-0.132108167534414,0.0062281193346788,-0.0235092940682079,0.0265744247942687,-0.218251984576433,-0.114161672791633,-0.0899402877197349,-0.0580883039971792,-0.131236386008241,-0.234629836766081,0.229187911513275,-0.0943424829660845,-0.398725025629591,0.177577447893101,-0.190198937791902,0.0009908260301118,-0.0303453418856447,-0.028640608009163,-0.191231881920193,0.0289666992434072,0.3668889798273,-0.169828711543776,-0.0520741600568831,-0.183174223408306,0.0273958795815392,-0.22442077247234,0.0352116967938743,-0.0872468282190351,-0.0595864114272936,0.132378545865949,-0.0198118716234752,-0.175417279194427,0.0421963203902975
progressive,-0.160055625803396,-0.0112995895681894,-0.0307341519742015,-0.2133086158183,-0.22553377895479,-0.0697320354472171,-0.0715905941839389,0.201019100165301,-0.103042426777616,-0.112512326554237,0.056598115125461,-0.130502620575159,-0.172562884301335,-0.0807245531652161,-0.167388983740743,-0.250798580570783,-0.11224289096483,0.371327906113223,-0.196954610686759,-0.232929960235117,-0.106141100279632,-0.218761742791622,-0.0367387453087092,-0.0903127100324496,-0.236227063463026,-0.13898956962272,0.122002628685327,-0.114937082258287,-0.132995037587097,0.0546530103459312,-0.171268594816019,0.0783888082111082,-0.0990320269786868,-0.0775286228865473,-0.0230548379527067,-0.0926045491648351,0.0008585546508714,0.0467923037845683,-0.165326462751431,-0.193098108066388,0.0022410328793762,-0.0627705475416389,-0.0879088124775369,-0.458771524475316,-0.550651864200361,-0.375473729495935,-0.0944057945665253,0.0279772160013614,-0.171437204717345,-0.107217592379999,-0.134987408823391,-0.528576624975356,-0.0255977905466732,-0.313342883161663,-0.0935946369360131,-0.0541276025215245,-0.0994231429799732,-0.363484861376075,-0.204762296599928,-0.208278340496607,-0.0196334043146829,-0.170554921971117,-0.158206632538966,-0.113896486771706,-0.100630995318878,-0.112837911902456
progressive,-0.0040552444105301,-0.302529917333084,-0.0823057339019205,0.419690904378863,0.0225412688552645,0.390591982368873,-0.0203461026049747,0.0724623051812812,-0.169804864452073,-0.0197140725696391,0.373551153057553,0.185189539836092,0.0907910810968629,0.0646461925588061,-0.0856517393148772,-0.0763823147584565,0.191989690117024,-0.0773692278653293,-0.267883150845386,-0.0352849443380489,0.265385118924701,-0.156712513211008,-0.0422847553994949,0.064265391717544,0.119524369962029,0.0128184160902999,-0.214549419224378,-0.0744471318022656,0.154603109950896,-0.099822827373774,0.373259781472865,0.135297649352192,0.352914969435544,0.274123401904044,-0.196006128258621,0.0785738069871925,0.31055170715673,0.301220921954782,0.0997921501201044,0.210612872602167,0.0744961101837493,0.188760391075199,-0.200616725846977,-0.233478520442054,-0.125039059834237,0.0422714612574127,0.0299359201831504,0.257888873462451,-0.0027430430166102,0.0347817854506175,0.1911352373974,-0.256592405878552,-0.0606102387532922,-0.240106482877228,0.190778739304873,0.0208219423147493,0.453020956160823,-0.132756925583801,0.163384630358699,-0.171037546743882,-0.121564979201872,0.114242081907645,0.0498493959067219,0.0600038622253209,0.0036164426125617,0.0367937033194112
progressive,0.178368438878484,-0.0020248387196349,-0.0379310414880721,-0.176302013702657,-0.0956349104770673,-0.137992790326243,0.11152020080507,-0.0299883530823435,-0.353983796983788,0.0456394378890973,0.154337706852175,0.111974250068336,0.053661625433803,0.361624163142883,0.164765772342378,-0.0785168993129578,0.100838639524057,0.155959290154095,0.160574803013228,-0.355512353303879,-0.071757291008177,-0.0856738137146453,-0.183516500484563,-0.0138249368037155,0.149953306915513,0.130363747962747,0.0430195366268942,-0.0707316099686108,0.170332087035924,0.0153709437999091,-0.0434822502865749,-0.176912991714724,0.218076536523254,0.0772413042530117,-0.356070577046677,0.147867879553768,0.388838930500662,-0.0111239936545393,-0.0173858075221789,-0.0295248897276774,-0.250246737604664,0.0620695396188494,-0.150768738379297,-0.128370962529471,0.224294703002278,-0.286553242279753,-0.13914011968091,-0.0102870770928908,0.0764166371580871,-0.142426646896012,0.159848307044294,0.266732041005098,0.15793403471595,0.260687418497003,0.0164392777028861,0.0526209556968866,-0.32108556187301,0.164358103497162,0.116917651982796,-0.211623266269922,0.0848662604932307,0.0798908435848996,0.0519709418469408,-0.126281146873584,-0.161066062390624,0.0769487982235855
stable,0.0912104512160052,-0.0994538968795856,0.0355086136308645,-0.0653807453765693,-0.0756323794497325,0.0352246733230187,-0.0789398518399427,-0.158680141279856,-1.47857816674551e-06,0.011330033351443,-0.0161084018910074,0.0528288130666916,-0.0518397182993087,-0.117131487737846,0.0643933288885153,-0.0312154055779692,0.0928227117263249,0.0315401248053254,0.0946320292937764,-0.0344503433479232,-0.0550623338869101,0.146958749310283,-0.0477796900686424,-0.0065936707582002,-0.0234790502999575,0.0628139202458341,0.135027412697838,0.178426512844474,-0.0650004782496431,0.0471814739487382,-0.0859445540500268,-0.0072065665196183,0.0384635056295548,-0.0645996472971534,0.101352306841142,0.0575746891212349,-0.0980297082546009,0.0203220837653304,-0.0242206658848503,-0.0541939187577704,-0.0502407720972758,-0.0986055391804005,0.0046999147604151,-0.11479773463414,-0.0446506009089891,-0.237697883701938,-0.0535824673019296,-0.0536350341998656,0.0682191005007408,-0.0293171934578192,-0.0084319028792731,0.162347758876746,-0.0374830621638983,0.0090909640644675,-0.0270322964884388,-0.0053218932036604,-0.0040920573050375,-0.0090142527932852,0.0188284278842114,0.205190008719814,-0.113621699827357,0.0209318069179059,-0.0302802821324332,0.020543404125744,-0.0214446286257945,0.0641921019045061
stable,0.114677868272893,0.0368551200140905,0.13761608096408,0.0786397357844314,0.0080142337786133,0.0546106763646076,0.192908604478313,0.0204234129079005,-0.156594663007314,-0.127160980597321,0.047064156351156,0.160477748821269,0.165153735713095,-0.0041323368945683,0.105426460503777,-0.0359020467713901,0.0895011180194597,0.221337028640349,0.0711400032046454,0.0630419742854283,0.0458865141791406,0.195788446991793,0.0539175220974891,0.188109809462496,0.135967560692114,0.233907903733997,0.331861807912401,0.140281506365463,0.114027528729979,0.112880423900224,-0.045961861187227,-0.0412941357893547,0.032251883829713,0.0185962446137546,-0.0839966276884226,0.272900989683516,0.0414729118810569,0.0518226123919226,0.0107791553272871,0.107939562883506,-0.112361306410806,0.270694284497281,-0.0772545220605756,0.28870312165832,0.0924478132469924,-0.193741549485795,0.0874239346243653,0.0437405721871924,0.172854466201611,0.0202254852273571,0.029171717841236,0.174570630218267,0.0833425371312385,0.313450788189694,0.203999993313914,0.0930065313824095,-0.0973895709778524,0.199292221284318,0.144194021828261,-0.0286507271276247,-0.0152214705353109,0.0577161740365232,0.122192588657644,0.0631299149615239,0.174589665474082,0.118042962144111
stable,-0.105499039406118,-0.110981098786616,-0.0058618897689729,0.0932560408871739,0.0106134325023118,0.0113014262965927,-0.0418617573348135,-0.19376745830698,-0.109375549501103,-0.177606525545167,0.10277207030611,-0.014094850278234,-0.024146114201649,-0.0288266862262321,-0.10789962959164,-0.0990494534715926,-0.174130318872344,-0.102640047330309,0.064515023739555,-0.121495370260347,-0.0050881228820171,0.0237175816599284,-0.091342412761992,-0.105639196401049,-0.136812754149935,-0.0511355814423083,-0.0314290347870959,-0.102431404900242,0.0045574418065474,0.132296276740643,-0.136118002428079,-0.0592950657358205,-0.0545405509332282,-0.0530159941809367,0.0610907717038094,0.01085283561621,-0.142835027164488,-0.232607983204393,-0.159331083680212,-0.0415454489344971,-0.0734439876462093,0.0375928221073919,-0.0839459044666236,0.177852355330431,-0.0705894453060457,-0.0155583896371918,-0.161848116259751,-0.0431096836537489,-0.128904607827389,-0.0463812040087379,-0.116472488532655,0.252625481654479,-0.116716542256883,0.101851025257471,-0.164845774364196,-0.0477874383914808,-0.115505495257517,-0.0547510779255101,0.101812191351206,-0.0391389811161028,-0.11251382709944,-0.0997066834288572,-0.0463256951527814,-0.0316663497107078,-0.0528258616813611,-0.0585708872505135
stable,0.289765075537557,0.356562845892896,0.199472611645934,0.134705731556283,0.20486983533509,0.342661436840855,0.265348909070242,0.254752738659652,0.275603312290525,0.149906071784711,0.237425664365495,0.365091596084618,0.244180243240226,0.116946675244889,0.379010789576082,0.162020615907598,0.375178128252904,0.308054057222329,0.198776204639382,0.0515381306903625,0.311218626607145,0.072302691965984,0.16282226721989,0.356436958029481,0.328993094304211,0.403345923910856,0.0024280311290381,0.219833352399705,0.211154858043559,-0.0060680262015867,0.0855111643601707,0.178652572236482,0.273104842569264,0.266199191984048,0.37111835524485,0.340237225880452,0.216217198484631,0.150092708159867,0.31766337432458,0.365424367335057,0.35607918012039,0.178957770821146,0.374457477440166,0.0783508183634224,-0.0081496739990031,0.0659877326092185,0.376465263827205,0.307905971612033,0.328326478351006,0.331860058706048,0.215843613065996,-0.085741267997992,0.220627127957475,-0.0379001198953429,0.406528902559081,0.45492087688344,0.362492905247419,0.105445495914502,0.0637127946187465,0.204826876896362,0.381337689464656,0.323550118223908,0.353217614606755,0.254225031654245,0.377420289847662,0.295924503617414
stable,-0.105620076767518,-0.289864214380781,0.135418562446073,-0.017947096261217,0.353966636451607,0.135739196370108,-0.0406761387466659,0.0288949056352408,0.130236648002334,0.42363438495794,-0.0012963838028677,0.0729118834549668,0.0355236044578658,-0.06687240560825,-0.0719959991521101,0.0653731587310003,-0.0202543108710211,0.1322992798359,-0.0599675899914031,-0.0543721712229565,-0.397091724980504,0.148821852508937,-0.0618295896893696,-0.0378640850464181,0.0144095698796239,0.181971770764327,0.111881566572445,0.0056779385344507,-0.185206488664711,0.0713894750157005,0.0900864466957272,0.129529143092802,-0.0484337247076301,0.0954962115714316,-0.0526544284503917,0.152662489912031,-0.0800679906560301,0.181188769979492,-0.0893057235147116,0.111737986126016,0.0147870537828739,-0.103837361661249,-0.126380599640996,0.236471928452216,-0.0128860305685137,0.141484657205335,-0.0829494578822298,-0.210130025150575,-0.0939298611485013,0.210028424901957,-0.300231241986433,-0.225542840082166,0.116279527578976,0.387264284288987,0.0083711403599944,-0.105695858509304,-0.0396156079512768,-0.101416061948736,-0.100024776802092,0.411701726573025,-0.0129554718095841,0.136183533996665,0.0066172793338336,-0.0775411818489465,0.0070288914762723,0.0217732968751047
