group,CD273,CD112,CD52,CD19,CD34,HLA,CD123,CD49f,TIGIT,CD335,CD31,IgM,CD5,CD32,CD62L,CD161,CD27,HLA-DR,CD64,CD1d,CD370,CD54,CD41,CD254,CD124,CD29,CD98,IgG-Fc,IgD,CD28,CD22,CD71,CD304,CD207,CD73,TCR-Va7-2,CD305,CD336,CD257,CD23,CD82
progressive,-0.0198868717632246,-0.149978785757287,-0.203819376579846,-0.161823294800494,0.149052732324603,-0.0471209919725265,0.0971708935562022,-0.204325360168756,-0.260132209442689,0.0398916349296628,0.0006311753078189,-0.363628043044644,-0.0633036078460933,0.16674855163189,0.0834981786900023,0.0628249051555955,-0.303330589950652,-0.275434789783611,-0.0812613682375048,-0.107965266792282,0.0240798641508475,0.159723008948399,-0.044254119250729,-0.0288633894700519,0.18687138436068,-0.0887144375728353,-0.0714995246311542,-0.206381945042962,-0.228447425324828,-0.147721220783972,-0.168455118640404,-0.0591319150267199,-0.150994861575754,0.0935498589115363,-0.396815286503596,0.11383333724627,-0.302479223609233,-0.21499912390317,0.0075631262542539,-0.107174228117493,0.0123881655022396
progressive,-0.0466191491680468,-0.0770391741552722,0.294457180150017,0.312597223268858,0.050119390469862,0.225020771404234,-0.0147780869362049,0.174650881246884,0.216986750600251,0.0440331177375861,-0.432817788655406,-0.301163874552943,0.107793088569338,-0.302939886619283,0.0229935102650101,0.23656226542091,0.0769143863576955,0.0316634273047886,0.0657846446749908,-0.219649314310553,-0.054055056462584,0.269407432533227,-0.0146983616298421,0.0497798755310503,0.0476490927048421,0.113397809703537,-0.0249749796244265,0.0143180820106267,-0.412352047672605,-0.0164701556551044,-0.12954331651191,0.450243482914259,0.194737549607271,-0.0137259420243394,0.120365057867295,-0.0929909312260543,-0.310183343438717,0.0348558373089826,-0.0383734551752186,0.058303338406093,0.308219664892501
progressive,-0.0433698257781892,0.0294131862161958,0.1719345286989,-0.0218474383607522,-0.0294484636121332,0.002922642215616,0.0409165480164691,0.0424918002394811,0.0568131601095815,-0.0071734563108856,0.155225657047508,-0.209391514505103,0.383652775921305,0.216521545896291,-0.0374411295648523,0.0784543459012573,0.0985789842659415,-0.0548251436940261,-0.0306132850641479,0.053962285552284,-0.0513864596497691,-0.0302481588353097,0.209083919567675,-0.0684661453403508,-0.0468576277268557,0.0937030963272338,0.142743832490067,-0.0479230845739202,-0.193918347440134,-0.0410330499276541,-0.355861045248703,0.0329086684606381,0.192914233976019,0.0406454958818154,-0.337847757780379,0.115499649617298,-0.242877986079366,-0.0056754716466835,0.0862057105736295,-0.0037950448018137,0.085098182537065
progressive,-0.354519128136648,-0.490127832579564,-0.414510160376715,-0.177836232710487,-0.367331076551577,-0.127629365241276,-0.555046355383018,-0.258676761041923,-0.430596535105025,-0.236065039378517,-0.0249894496719524,-0.0173697392162088,-0.274749609555489,-0.166557234527625,-0.558163089712271,-0.0325661348445552,-0.362384010287763,-0.476780078309029,-0.275244898080033,-0.395980796378129,-0.434477055852278,-0.454676245023174,-0.112160281679905,-0.0731739240385636,-0.417082830072463,-0.0921341598007841,-0.388698045753885,-0.354800078320575,-0.36371524114168,-0.425433805338791,-0.2159765578955,-0.25474410953016,-0.378504396851287,-0.436489967710853,-0.114236345082917,-0.368724308731508,-0.353441148418819,-0.0274425100654727,-0.474999532331096,-0.351896917098958,-0.0624282248789398
progressive,-0.0736108145714351,0.143246506631134,-0.0303659410570333,-0.193149123831578,-0.115837367733772,-0.0327078704046389,0.0883973963736782,-0.392644143412051,-0.180325420468176,0.357444879074458,-0.234559431494028,0.0596591287356099,0.0053605311439828,0.00503447533129,0.0741028757833425,0.0810060159295883,0.0803956230606291,-0.194096167300791,-0.355370827685526,-0.148282996364655,-0.277025195996278,-0.0386263644677695,-0.459311274894881,-0.0124053951385933,-0.086153874218186,-0.351594475032122,-0.0287122960477676,0.210443467529478,-0.0440994652745474,0.0589025168764261,0.145561309509741,-0.251380642144332,-0.128002369559716,-0.218527886749741,0.0881000566436235,0.0538515525841777,0.0269867331833978,-0.368719134238786,-0.0636678120805776,-0.0611060181117629,0.0597247680573319
stable,-0.008150963121748,0.0238941886990614,-0.232337985336051,-0.305102224687048,0.0990682391146567,-0.0127261929901251,0.111533243431603,-0.0410859236003423,-0.113194767464252,-0.0045243273218877,0.0625532364578304,-0.171469577406029,0.0170507017426046,-0.138558601745576,0.102985237881068,-0.010064260657454,0.104745740847882,-0.238600203218104,0.0078118432678331,-0.0715333181226634,-0.0857812967582191,0.202371940024853,-0.0544637829764859,0.0397161248337088,-0.0558598459993843,-0.0534162376239701,-0.0448643220179187,0.0333882058528657,-0.322244908166482,-0.1156175346349,-0.0570322449458912,0.0453344160053091,-0.112288391893051,-0.159719581288407,-0.27705995191308,-0.0982761994061715,-0.25984542993693,-0.0706592000354577,-0.169674917687488,-0.0618633986841785,-0.012138652707134
stable,-0.107348464886218,-0.0828298432760393,0.201916338029684,0.0732373408675279,0.0831493661630175,0.22708688948679,-0.0426059798620868,-0.134560801826833,0.0322635736689289,0.11419177524022,0.134166989683111,0.0476678145537595,0.0252780395018524,0.0830106294110032,0.189033341076707,0.040430947439048,0.0770893828817948,0.0325214752785386,-0.139452000011595,-0.0775755335336753,-0.124510070890358,0.169984034266226,-0.0641245759407181,-0.063064526857847,0.121636537047278,0.120110872540684,-0.119878870233256,0.0276098430094997,0.0274439869880727,0.053248098901182,0.0619705121765553,0.18567093707159,-0.132098777133736,0.0985230731449666,-0.118235255891188,-0.127531205804592,-0.128245515095844,0.0843664317652448,-0.0260072353853813,-0.0435869618368546,0.104916890682694
stable,-0.0257238859513391,0.220898776648877,0.0753896707827489,-0.0087570083376684,-0.0448533831731664,-0.261818413330412,0.019496319219464,-0.0197249695790592,0.0713571733123358,0.055250615720098,-0.104355112411956,0.202204030032657,0.0225501708617395,0.0850133753556361,-0.0036829718349257,-0.08366990092511,0.134914559787445,0.17709649132471,0.0934737411498739,0.0198740085875528,0.001332463111816,-0.175005305707181,-0.147542912628487,-0.0651949682699955,-0.0421446871330429,-0.0567894838451748,0.0839352651728488,0.0142038674960452,0.206198854517267,0.0407912555444543,-0.0738634747419086,-0.123635802246594,-0.057769808961354,0.210181721773571,-0.173803636242798,0.0239995791800014,0.0111746869438435,0.0663611041483681,-0.0175124786093016,0.0717912471619104,-0.0532196486022249
stable,-0.0694374699902056,-0.116318825979888,0.161930024216897,0.0453637313542416,-0.210589677100535,0.28589385484941,-0.0898639066932908,0.016173848023135,-0.061015388118471,-0.106835210919,-0.0105480570838206,-0.0337388859205967,0.0865357424524316,-0.0582579112342201,-0.0757491423677745,-0.0840564719069279,0.215273751170158,-0.147173240078434,-0.105557440351389,-0.0784406832300342,-0.0973975597324647,0.101212843321731,0.036214794544855,-0.0930439445384774,-0.163931909567516,0.114131779447284,0.0687275879832037,-0.0772340681622892,-0.456804896114816,-0.106494547685329,-0.100927109213919,0.0939869860942142,0.119765095000779,-0.097568601865779,-0.422114858042054,-0.0693649572985273,-0.251767373203005,-0.0880281132544836,0.0108854085563288,-0.209989220033253,0.215884044955011
stable,0.0297798915892846,0.265806739091278,-0.172830332481057,-0.174486517461969,-0.0018417863335133,-0.118040674571425,0.263361795976763,0.245707181339717,-0.0536795659595628,0.0359157414390376,0.165750141990148,-0.023370841556307,-0.0073159340851646,-0.216721107041531,-0.133991215977569,0.123687107854299,0.440792921659727,-0.179844844719133,-0.092981205636907,-0.133090206198564,0.232593631280827,0.188007572020411,0.0581047944267723,0.104823552981072,-0.106287415771726,0.177468689384377,-0.0197344725511291,-0.0882670457614807,-0.246178593832165,0.0048347968125975,-0.0591775613346411,0.183502930873486,-0.0316237608442546,0.0201178575569236,0.0722471378700037,0.0411243469787651,-0.253287540049919,0.0771742051048391,-0.060256226703454,0.0843594177893129,-0.173472800704076
stable,0.0321674054109775,0.0062609238668847,0.0958401011731827,0.37674817016667,0.15156248733749,0.259748429898224,0.0343602884124334,-0.0127954920986265,-0.0044716385655546,0.120832587110764,-0.101674796623281,-0.212989611591975,-0.0671552295959951,0.419158938992294,0.038697143113612,0.357058217888405,-0.0835356829354674,-0.122571115693981,-0.0686014340419551,0.201840088267809,0.125804980744119,0.352734553931553,-0.0757025463968311,0.055877075900954,-0.136524762223961,0.0897169132721358,0.160857172318111,0.0765963370309838,-0.315944364960743,-0.0169268070257025,0.230164789102681,-0.0875591589089178,0.0257779473562497,-0.0443599089963815,-0.0667140916474348,-0.110731993305757,0.0905749503680782,0.132889330646933,0.254263749115128,-0.0727812189899253,0.22484617093635
stable,0.0062596681233475,0.0365616446703048,0.360758721312475,0.254085572835753,-0.070739307313684,0.541386226271316,0.0387867296403904,0.10176739572211,0.100116452540715,0.0558378817071908,-0.0808346860240849,-0.499755976662502,0.103544291392339,-0.319220369188678,0.0403250069353696,-0.0286482197432826,0.379959029348006,-0.270748861036415,0.0009893907296439,-0.014901082547923,0.0199270311383267,0.282490643864455,0.064976086633076,0.0576373500535467,-0.0360758954531373,0.359295105786023,0.0268213416294884,0.0502407536057678,-0.697664138837664,0.127239900548145,-0.108843677045061,0.367879018201697,0.091008365465026,0.0068027108574151,0.176718313097885,0.0727717460754272,-0.411181707730577,0.0441429611303013,0.112922520838091,-0.0248068988503936,0.351654882193327
