group,CD275,CD252,CD112,CD70,CD52,CD19,CD269,HLA,CD45RA,CD123,CD49f,CD45RO,CD279,TIGIT,CD20,Podoplanin,IgM,TCR,CD32,CD196,CD185,CD69,CD62L,CD223,HLA-DR,CD1c,CD141,CD1d,CD21,CD11a,CD79b,CD268,CD54,CD122,CD137,CD254,CD124,CD184,CD226,CD29,CD81,IgD,CD28,CD38,CD127,CD22,CD49d,CD73,TCR-Vd2,TCR-Vr9,CD305,CD133,CD209,CD158f,CD307e,CD150,Ig-light-chain-2,Mac-2,CD23,GARP,CD82,CD360,CD88,CD224
progressive,-0.0572486948891797,-0.172687923642483,0.140340915646616,-0.237799707843804,-0.0137756934880329,0.0949717041616016,0.106753914132238,-0.15995338337856,-0.0291699785290162,0.209037130402977,0.152920359008148,-0.0124781054414458,0.0178822856527484,0.108191177217579,-0.0447636164943533,-0.0333069463485518,0.0147198184684442,0.118056499420728,-0.294208817423914,-0.123581788109892,-0.0273838455203096,-0.0824047394412816,0.183802944124561,0.0539726645106386,-0.119178514810216,0.092217407053762,-0.15634408668396,-0.0272385944408999,-0.0049389168191988,0.0055148455244599,0.0387013504646818,0.0392790202714475,0.21786032875924,-0.15473830573577,-0.361072843452098,-0.0478002164239484,0.203776619620692,0.0743937209415251,-0.0424277032088576,0.130493629968247,-0.223429406143778,-0.10238140127609,0.293964451470578,-0.191372724082208,0.0084709561659045,-0.244039924672153,0.0601042734075032,0.124431710537024,-0.033586250806634,0.0733749527904364,-0.328785099293301,0.487819917611752,-0.0861190689846304,-0.0122583615233365,0.0671663643022197,0.0475941136942451,0.0443755994404412,-0.191961764015765,0.0848526342442346,-0.196020083251818,0.0462086173335072,0.0094504077062702,0.107551628028613,0.0809350395537682
progressive,0.132638763027568,0.0260116684959308,-0.210658746105605,0.0626906756400992,0.421134792352312,0.424798888389251,0.0646199748648782,0.382486985461385,0.266426329946563,0.0112984819789267,0.100452963092874,0.0187715051744322,0.155522525732133,0.235904659356309,0.404011253530364,0.239320375964514,-0.268242862575905,-0.0352894555062626,-0.190878198257108,0.119670575228688,0.0478453960401159,0.126922059593934,0.230959883051884,0.071182577848917,0.121543432405446,-0.0066463264163082,-0.0658634511560169,0.0771816400976674,-0.263928106476433,0.236904080762453,-0.202225668329285,0.243496263281713,0.403704266979598,0.228606225840215,-0.11748653676932,0.0502273063588846,0.0496615376787434,-0.175739520299523,-0.02760568583055,0.173909631844766,0.0043979265149112,-0.235350639267221,0.0039441012372208,-0.0202751933931152,-0.0203843211149665,-0.0548261945344072,0.393423317783376,0.174898118635073,0.0399739274440879,0.357541322553605,-0.236696273019101,0.240700263413413,0.351349862725577,0.115941972720601,0.073123197283952,0.0128876045673938,-0.244437046594269,0.0889509365478469,-0.060937295422693,0.123557726556822,0.388244577886538,-0.177425948926744,-0.0152300635678709,0.123750530009503
progressive,-0.0251795745760626,0.0160977380431441,0.132298194780541,-0.0376852318901269,-0.0586984100374619,-0.237939285072397,0.0639972220412438,0.141761844824867,-0.221339887156956,0.0540854730428664,-0.0581574505941873,0.144330295894008,0.0628945325729972,0.0414095047741781,0.159219825665211,0.0929826019182001,0.146823886085221,0.0050408178900464,-0.387289008417454,0.126275117041252,0.0493631230134827,0.0838359098133112,0.153529132197919,-0.0406120050796129,0.043989312610431,0.248653776774204,0.0064296548033441,0.124457003218507,-0.0293102277499275,0.0647723124049131,0.164659619409102,-0.0486833620825855,0.0705941107616522,-0.0266679960666338,-0.0173700820245025,0.0215604973373001,0.101782378529426,0.0142463953082983,0.0144353985825052,-0.162167366838292,0.198749135401812,0.438132452814303,0.0747278356871956,0.162577327459352,0.0604006276196144,0.399544199284455,0.0999380203754862,0.33171643720637,-0.0186130131942226,-0.068456712177466,0.26658717617616,0.0383102015680722,0.0721178386778559,0.107311306337569,-0.0089634346766057,0.0353541618814613,0.344269890690735,0.0621988283170411,0.0457279805039637,-0.0400163571987342,-0.041537252280609,0.0022098563474533,0.134231964639823,0.0171668565775912
progressive,-0.0225087664995079,-0.269061059873962,-0.356435301627309,-0.350805493675045,-0.0842848300686568,-0.282523079059764,-0.366289947429819,-0.28483806834963,-0.420632170923716,-0.206916773296086,0.0069465626366756,-0.259991602528057,0.0320012803398473,-0.251989323384133,-0.227081222669201,-0.185870846057988,0.0055672241077592,-0.352748180643094,-0.486101994593766,-0.0681677362449403,-0.405393988001155,0.0056577731760646,-0.41159587398334,-0.248853885258334,-0.357393382844558,-0.310024726621297,-0.430149230169671,-0.240204897303224,-0.289940623812511,-0.48557827437595,-0.428845957675957,-0.367675220205064,-0.342522036776605,-0.16403544369938,-0.0768764344460906,-0.399370934812883,-0.290694093686868,-0.0445027525646085,-0.173813119510993,-0.410714583939524,-0.465462844294598,-0.453404488730086,-0.26004862012021,-0.302756673666479,-0.427976238959776,-0.621774106889753,-0.600899417148255,-0.474630045291619,-0.414743961488894,-0.456611798665909,-0.353331007830343,-0.450506655596117,-0.163027866351787,-0.318694679320999,-0.199831605685274,-0.379229998236096,-0.379774552164708,-0.321980116655908,-0.463380318337668,-0.361341332113788,-0.210544399899271,-0.197548107650328,-0.331306754333906,-0.24123966789483
progressive,-0.385796372727818,0.0257929221565393,0.117952757900348,0.0007906901255243,-0.0652756908123818,-0.122444705629894,-0.371240158051253,-0.0024146749963156,0.0858555441950055,0.0549709067552711,-0.0314115314729641,-0.063899391760009,-0.0993248996185733,0.0978206713637034,0.0923318565003972,-0.145897787759895,-0.141719003126736,-0.0733272280886896,0.0212323524841364,-0.0315449519439909,-0.164198127214013,-0.356720379185515,0.346110574711371,-0.372965954601117,0.0725122250299796,0.108624516599585,0.0352648584114836,-0.138624296379392,0.11769495869622,0.135953159777937,-0.0356283227160796,0.260175828142579,-0.0474552477746883,-0.378029330256871,-0.159949133157202,-0.0893853024718282,-0.288139306832545,-0.12124702639997,0.0458788249299968,0.0141339006790725,-0.139127190933444,0.053637517560391,-0.0139505961023114,0.0037238501408431,0.110112723785605,-0.0270681138825984,0.0633841752626733,0.162493203596144,0.0644052917121199,-0.139843207127264,0.0275397400109265,-0.0075947285266815,-0.226894348593709,-0.169982131447843,-0.0402697457433919,0.12422481241188,0.224144595508788,-0.136507369855292,-0.251483251434692,-0.0706671811859462,0.108470718457066,0.0429131924721814,-0.151636735388859,-0.0088913732612131
stable,0.0575693711240049,-0.0627259445419374,-0.0693534625386145,0.0579746506016349,0.0624744474423638,-0.198197371397804,-0.0714085431388406,0.0788829936853194,0.095947772211625,-0.0401749696727106,-0.0589285984194453,-0.0091162240689771,-0.0592869436969908,-0.0593532509142252,-0.254537590102286,-0.0833163943789042,-0.0717384209019121,-0.085688907467111,-0.138462436745791,-0.078884212478692,-0.0515609960525577,0.0786228362753249,0.132784214914516,-0.0623804427743754,-0.258451447672282,0.0811824849832131,-0.0248728666039726,-0.0197633786219675,-0.172449038050435,0.0267462193364523,-0.102552308977082,-0.150619719617453,0.0846076136756111,-0.0311152466002141,0.0679529739507157,-0.042512004269248,-0.0917252199516256,-0.0082869101961273,-0.138315287966348,0.0036544895234219,-0.0900013704714847,-0.43366877572179,0.0056323419515254,-0.150120167725089,-0.0497841842971362,-0.11945635561904,0.038313789031441,-0.118705394456468,0.0455092108359968,0.0574268422060853,-0.161631811138486,-0.1257963603533,0.0430444150916896,-0.0222538313225901,-0.0828147296139451,-0.0293719494848552,-0.343647571912062,-0.052456849476158,-0.120283613763331,-0.0402190807010665,0.0567266250316885,0.0098858106369931,0.0351928129863894,0.0519027105424285
stable,0.245995209659742,0.364671863057127,0.182028507098499,0.0940029989335324,0.255131211109766,0.0693445779364981,0.319934089285545,0.179637792606353,0.050572418005266,0.163745675657084,0.0413704424149628,0.291977098957917,0.352267826613617,0.350094486909715,0.295317828855207,0.376045060600401,-0.111189261970601,0.251843720467725,0.207965339771574,0.0977668075574893,0.258280725465258,-0.153645082157437,0.349722390629465,0.217730936367356,0.234162846961289,0.0892551916631985,0.13373237903677,0.378282001668956,0.0232644699234731,0.287225433370129,0.367158980140686,0.264543861411638,0.233792567657485,0.31049148828105,0.119378742103624,0.173289603351139,0.350150663415267,0.356664884887855,0.230721905471934,0.292932283714286,0.339847146932213,-0.129028555683294,0.294879646052282,0.416046687172309,0.119977020338564,0.292573666478221,0.263370682307554,0.108249448804102,0.116759218228636,0.0881079050230732,0.161285717382313,-0.0127469770232571,0.19573693174711,0.401354537285998,0.421371918811481,0.255289292468363,0.0797228077916228,0.321249141107673,0.220358696942055,0.18832242836719,0.320074478201743,0.379094636576405,0.363889229381522,0.364773129665357
stable,0.109142909157652,0.0482760041404359,-0.150393523959692,0.0075466325873154,0.109360954982188,0.0889944160581127,0.0997649586787875,0.101353069417363,0.197251752533893,-0.18676722432804,0.0556673108704361,-0.0838745206469549,-0.0769276526107942,-0.0038613189021826,0.0709110316716077,0.0051442127500207,0.0996781093811595,-0.0207895488678014,0.0667012992274653,-0.131223593764426,-0.105320063325915,0.20361496634483,-0.210270151173721,-0.112091542632562,-0.0007399445215819,0.218308560591003,-0.0926945158704112,0.110725287800591,-0.17009808568538,0.0710841357490244,0.135385061361742,-0.0973281253646289,0.201401893960379,-0.0204180488122462,-0.14843228311191,0.0159541828560088,-0.0407915602166676,-0.0361692739767164,0.0219652571496585,0.0280192280942216,-0.0330440102843639,-0.121029592496305,0.127456482854652,-0.0145979209496821,-0.0790966173627507,-0.0529638900747303,0.0091790918107753,-0.439665710715617,0.0237323672768978,-0.0628897551354459,-0.0509683484094653,-0.0635325986041942,-0.108496921498027,0.0713846480216994,-0.0929463689735537,-0.0080619282813111,0.0267792554487384,0.0871676348961981,-0.0655511048925891,0.0490353897823296,0.197139757499064,0.019635603512947,-0.120338686664103,0.0018816209968357
stable,-0.11133456911164,-0.116061141647097,-0.0556047948757938,-0.0137212057910972,-0.0790112065020638,-0.151250502652468,-0.0905340461157826,0.131891434441104,0.0538745746672789,-0.172685372496544,-0.0303936695902628,-0.193746479348341,-0.104739246878931,-0.0546112596991615,-0.145505932602594,-0.138483688956653,-0.232149422354762,-0.103206442595981,-0.346170193052445,-0.226536178217273,-0.110114707099318,-0.0780015422440724,0.0904717579629636,-0.126927314908021,-0.269753140152878,0.0629585418304949,-0.0428056238118697,-0.148195452426519,-0.0622555323660846,0.0499930862778133,-0.0518046161941991,-0.112413505203049,0.139259582730311,-0.186144750940389,0.0645449175362556,-0.0846871903912605,-0.036290397045669,-0.0668166577942374,-0.0765860666932213,0.0535864555942709,-0.007815548270931,-0.333494175347892,-0.088289084838076,-0.0893819601924757,-0.178593526015475,-0.199174712234255,0.0788217968458629,-0.0249961430390009,-0.122157907469954,-0.0176754639942179,-0.211217950673942,-0.129870434470173,0.0247831881609083,-0.17232970698755,-0.0628017218042412,-0.121240775791228,-0.13837726827464,-0.0754481637566507,-0.0020291448645964,0.0087561890878469,0.0782924338411964,-0.135562083438276,-0.134734263542807,-0.181537363270566
stable,0.169909105468892,-0.0627374458964178,0.0638717414954714,0.109940275157908,-0.076735210162707,-0.0692215727477801,-0.184550022074471,0.0072402785466013,-0.142478418435606,-0.420427596670549,-0.0884516852270447,-0.38200982374409,-0.257398485025275,0.190600643335997,-0.069850891460991,-0.178185285334684,0.0573237594396113,-0.236725265180189,-0.261933365468209,0.389243772555381,-0.157950588906831,-0.0775508409365475,-0.168310162968219,-0.0653369567816272,-0.417374863192889,-0.387629161645871,-0.123569713395409,-0.23820327508108,-0.396301314307521,-0.160164301082113,-0.119096315653406,0.119866280404778,0.0937937078766214,-0.169004908638156,0.0771903933804176,-0.0841062851620867,-0.0955979385283978,0.0241266498224838,-0.005122727301946,-0.076748415731599,-0.391364757757614,-0.351317876377287,-0.352089826171677,-0.124484217267298,-0.0381357328995643,-0.232513081096249,-0.0286482790985637,-0.149347633766081,-0.229649589678441,-0.162359415490595,-0.0086183870563143,0.122357613338364,-0.306857305085949,-0.308986488287727,0.0370849719211019,-0.09656422757031,-0.238623202131393,-0.36449503950715,0.157675243976449,-0.421943250142055,-0.0593873026793806,-0.238492480825392,-0.168247334916963,-0.289700458864778
