group,CD273,CD275,CD137L,CD47,CD56,CD19,CD269,HLA,CD117,CD45RA,CD123,CD16,CD25,CD45RO,Podoplanin,IgM,CD62L,CD223,CD27,CD95,HLA-DR,CD64,CD66b,CD35,CD39,IgA,XCR1,CD106,CD122,CD137,CD124,CD184,CD2,CD98,IgD,CD22,CD207,CD49d,CD73,CD305,CD209,CD257,Ig-light-chain-2,CD23,Ig-light-chain-1,CD82,NLRP2
progressive,-0.0846919673931921,0.172916017124402,0.184143483145368,-0.0908521706193655,-0.0823678559197472,-0.304394544224255,0.0170715214497182,-0.337510744434457,0.227387510586304,0.357312686056501,0.197644111447365,-0.0827277323270623,0.0169410292373341,0.361865057801928,0.216873639292275,-0.197827889966014,0.162871104269977,-0.0242993814247031,-0.1743721303439,0.216743224527829,0.0516818575335731,0.124998373772064,-0.268020590087907,-0.0807779887832918,0.131937241846929,0.0910604800079801,0.391843118627648,0.372608342626189,0.399911039787011,0.100444181483245,0.226621532134223,0.186138326620772,-0.0789861799047342,-0.110316167964841,0.0611432814839982,0.0920060372798102,0.104090688084667,0.317772790204283,0.0482046738886411,0.191580400754529,-0.0956028740948384,0.0646374398430566,0.105458196285205,0.508351367319063,-0.224686919873146,-0.174118326169515,0.144887268513442
progressive,0.0427576617712421,-0.170156254745548,-0.247296940068971,0.0404596370139394,0.0868140854554846,-0.287800642554531,-0.0658433070650416,-0.172205621430131,0.0203941500630263,-0.162691564971936,-0.0155695264951152,-0.0126328311721044,0.0053555585528853,-0.0572040363259874,-0.189943843623982,0.147850499601521,-0.0986094941615863,-0.0413183986125768,-0.170092307441504,-0.0231747136771702,0.0436465826123678,-0.0536261432673495,-0.148278412554608,0.0268978107966003,-0.444346221322375,-0.165522290681725,-0.0448825062453851,-0.189106827448352,0.0488654068465436,0.1521700964794,-0.226654799434019,0.0458135998307877,-0.186185818866202,-0.0503523179539646,0.428598047006946,-0.0563133666796853,-0.113902192834285,-0.435162787588696,-0.105299809424974,0.0844535424259416,-0.136095180912993,0.101137491590172,0.0717101383780983,-0.108373970581557,-0.130413691829164,-0.24187704471489,-0.376997237731669
progressive,-0.0499171712143533,0.0825912908134821,-0.0716220865431855,-0.0139082166933711,-0.0883350297853977,0.0326082506715805,-0.129422114267019,-0.207476365776152,-0.0938045655811713,-0.194668456658957,-0.0446868476976456,-0.220602596269124,0.0320260905701844,-0.122479725951907,-0.134392506207358,-0.106276144109884,-0.0539405751994738,-0.0389460427578567,0.0072068310600639,-0.140429601285383,-0.191617583889052,-0.0225468515406834,-0.241114128454907,-0.155105429639422,-0.189243366062384,-0.0591539980029885,-0.140190903164389,0.0278223949882653,-0.0047749118659716,-0.157574087701435,-0.0121802044434035,-0.151298201102485,0.0456022298516458,0.01350555328483,-0.362886902093404,-0.479391680097064,-0.029047081636959,-0.0786901151031432,-0.271272516022982,-0.291004385583126,-0.0647299666103303,0.0749520081497421,-0.281733095828427,-0.138256176380947,-0.176541851519614,-0.0066566901077244,-0.205380192783378
progressive,0.111035567529722,-0.0049896280417628,-0.178430754063328,-0.0146527600164968,0.223366874631763,0.222185785818706,0.147021813183329,0.0109553103211396,-0.146292900795552,0.250164872047933,0.195421397001859,-0.463668201506931,0.131268642230002,0.0869959129787367,-0.0508214923812059,-0.121810863477772,0.232311781634769,-0.034749866860398,0.228563206488708,-0.0150983692588486,0.373932273684131,-0.119142517749045,-0.414687544136046,-0.418521040526461,0.300807687310158,-0.115283573217332,0.169909258300736,-0.031921312373714,-0.101316009343735,0.0099633670563416,0.221784756544461,0.004748432655777,0.0248637696267073,0.280796664600542,0.0027545837711426,0.052862938800176,0.458566610493661,-0.0219410979839454,-0.19112619273488,-0.023900507699247,-0.0747440386582468,0.210108953076688,-0.187260593300811,0.0282000335810515,0.0077744339429037,0.0736192247693648,-0.0508011566676211
progressive,0.367833350774503,0.43226453348081,0.355525734036188,-0.0409467385526179,0.390456673622175,-0.030583771594217,0.491324648359042,0.186039732670681,0.495095730187026,-0.143055551000216,0.150810919958048,0.31487585526662,0.513634088547399,0.101031658629462,0.350154690623749,-0.0522303100233213,-0.118564601253348,0.355029509534637,0.211208840244026,0.369238854382122,-0.0946383118216048,-0.37971323404232,0.15541516491291,-0.134160146188235,-0.0553232093158658,0.400593133667186,0.0990536301819912,0.24075157493888,0.158571204010117,0.372656941337665,0.375843507836148,0.354201056994606,-0.0622508999019756,0.420536129182389,-0.324069352959015,-0.0624475988328826,0.122764619100771,-0.17897365889866,-0.109765817123109,0.0019908245791031,0.32096977772113,0.351368873467946,-0.453654645428876,0.306743386947315,0.430154442267826,-0.172916378107165,0.239750968987453
stable,0.045123883683165,0.0009666276924623,0.0325354113313389,0.0721800582605991,-0.0145846768641804,0.0672593569966774,-0.0731376632379073,0.0567410863146808,0.0152589426536709,0.277976490005948,0.0162684236174722,-0.113042340926749,0.187160139785521,-0.0306231542376287,0.0632279370175336,0.254205168397608,0.254217603962689,-0.0689594517928621,0.28068889117611,-0.0558190895926057,-0.14063238482226,-0.0541544388761824,-0.0540187387432278,0.0772336066695925,0.128569052283173,0.145943671224984,-0.0399594288894865,-0.0161289822787852,0.0642904820359404,0.040603091008174,0.0960616739740986,0.0979486593850588,0.0428836815883101,0.0193385829252743,-0.23308411415599,-0.0761231884308393,0.0708637351414327,0.14208681331848,-0.0301410424343317,-0.0154680325455112,0.0598908478343032,0.146144870714501,-0.243921115734209,-0.135826182614491,0.274552956654954,0.220199718787485,0.015863245318051
stable,0.0897521272815623,0.226934834492958,0.226064006602409,0.107932127125554,0.0827508716686993,-0.0278805548282094,0.180369798318934,0.159538251619713,0.0558758603965698,0.137322319367467,0.225247724876088,0.182839339775427,0.190960300229908,0.162734284862974,0.2119715739605,0.0882942105071092,0.176636523694495,0.115334757915559,0.197049526954892,0.193283084644432,-0.225735557236861,-0.0152442691868067,0.178022506435376,0.112586497467579,0.125361974513483,0.11411882534196,0.21035575683883,0.123105144932734,0.145781893130652,0.0680620580765685,0.0970338835357792,0.240425701935084,0.094082738266156,-0.0156320317962806,-0.335556529524969,0.037223078488128,0.311632388082087,0.149671746044695,-0.0019951410214461,-0.131838294527157,0.0384258948318298,0.314844679801009,-0.0796734804758255,0.0981682814555913,0.349491500789889,0.220192952162836,0.194470937347028
stable,0.0442460223788128,0.087247749963109,0.0885987833663046,-0.0892780727939304,0.0646962630969127,0.159384068300318,0.177977238601146,0.294994746600208,0.0910236363000358,0.193795419651645,0.142435837218468,-0.0253563007137361,0.146923771029257,0.105541680831535,0.250604189262026,-0.0379723885776169,-0.139137603473904,0.0586564689965892,0.233444473894543,0.0805595825918882,0.0323558969206651,0.200507445696233,0.178349310254618,0.114443148443832,0.0958191191933926,0.143249421340782,-0.0126972883140722,0.219122088627046,0.204088711124144,0.248446250018516,0.106330239054685,-0.105591198593912,0.200263159388771,0.274125405354982,-0.0784512151947616,0.0706283847617529,-0.0419588105611066,0.268521987058843,0.2251136752583,0.176203036951154,0.350125037182531,0.0243147939895511,0.0090396270564452,-0.0803659881124115,0.303538988750231,0.262876290006015,0.0636144497679558
stable,-0.0572969112928085,-0.0860829752483405,-0.0650042139414331,0.010458249767908,0.0559071213278686,-0.102500050435701,-0.0623383259992745,0.304565937954305,0.0629888494761888,0.386570593727801,-0.177247301051203,-0.168779764026508,9.70317412959031e-05,-0.13949561443495,-0.0515428897661345,-0.0343295504583653,-0.213108415326296,-0.11400354755835,0.330914186913891,0.0980329987803668,-0.242280923801688,-0.0571550309302248,-0.119083550273781,0.0805357292301699,0.0827760711225718,-0.0661141669895607,0.0119327316232216,-0.0547800147845492,-0.150534774450652,-0.0507558682353905,-0.245103231229372,-0.172351480678209,0.135183784032329,0.143231927578048,-0.455965391066016,-0.0653019412743133,-0.0278220573284698,0.140028015995796,-0.455643440021987,-0.259065484576665,0.0554575256528937,-0.0030642665213985,-0.199682337761831,-0.166123747418489,0.102073664214365,0.246622909441128,-0.0999213419154975
stable,-0.060322109057403,-0.0315820714198672,0.136283191790705,-0.353135731738444,0.132441910061816,-0.118651794956891,0.0306492219027896,-0.268348857198869,-0.0060586681136175,-0.0571082128224725,-0.143847781997286,-0.123358882286349,-0.302805339800601,0.129238388422514,-0.134414990395617,-0.0080493992913889,-0.106362169279959,0.278683664483146,0.276840893945621,0.0253950050316009,-0.19532546522173,-0.24912146619098,0.0830327861024992,0.0432660815551999,-0.106251467310668,-0.0265852630532545,-0.0100203196951373,0.0614841600684609,-0.0441920110604479,0.287114809284969,-0.195204431023044,-0.171365482258984,0.467392873349504,-0.0835490047922628,-0.0480943319830621,-0.13779462021264,-0.212282424358477,0.0496356684295837,-0.0448872750079905,0.0573416547894549,0.0868385961381235,-0.229747136846958,0.0414600006924486,-0.261397434707023,0.118278816115643,-0.209535419994933,0.0167893585741832
