group,CD274,CD112,CD56,CD19,HLA,CD123,CD16,CD25,CD20,CD31,IgM,CD32,CD185,CD161,CD27,CD1c,CD64,CD141,CD66b,CD57,CD96,CD39,CD244,CD268,CD122,CD124,CD226,CD29,CD98,IgD,CD71,CD304,CD73,TCR-Va7-2,CD158b,CD133,CD158f,CD150,Mac-2,Podocalyxin
progressive,0.244486744142689,-0.0495420340776609,0.375993205315432,0.37874988483282,0.637233640233941,-0.0871813624429478,0.436290302629626,-0.164592201489329,0.376469601771154,0.350381192752994,-0.0365569118007516,0.101016227245961,-0.169963421078569,-0.235827815621377,0.13264064912598,-0.278633615762262,0.0834150844191309,0.153295376993623,0.464589292857994,0.158606863611588,0.178328770985304,0.0372538027851954,0.109423707059075,0.262310704201427,-0.061804433421629,-0.164026471847149,0.0143951135887195,0.186982737653514,0.0105280990173915,-0.104649077924535,0.137840199742122,-0.059632606366771,-0.266794628269339,-0.170671173918403,0.0033137072564949,-0.0098213459626331,0.270289304699741,0.351044481897681,0.184899879500945,0.000529581899081
progressive,0.156879113160248,-0.0236753828417745,0.289105836422002,-0.0772777995170957,-0.0029249902465792,-0.255484876922035,-0.0869473294914551,0.328322970945532,-0.0485346852425916,0.0257653352355546,-0.100592707100938,-0.0414457401904149,0.3686334628739,0.373111385417972,0.253209466892562,0.306022869803193,0.362566511975862,-0.0022953004242203,0.0291666158848764,0.432455229855435,0.304333176128967,0.0363072501904515,-0.0427203554645893,0.118478705873904,0.31366634756295,0.417416751168961,0.328086858459039,0.233825090882485,-0.024486401196791,-0.106090702674861,0.342875428159162,0.141543745011442,0.402930008469061,0.0917820219536151,0.0419777373999419,0.387850244999924,0.503204625240893,0.220638329623252,0.364330328823331,0.359042399887734
progressive,-0.0784657468359786,-0.307341054717963,-0.12839012317897,0.108511059797217,-0.148477084747433,-0.0322425052334932,-0.0347183351895162,-0.206899027812904,-0.177500700933944,-0.0523197890706228,-0.290994948513081,-0.115826209314029,-0.144008915496274,-0.102927899867279,-0.176517390283433,-0.182498905884423,-0.0526601411800022,-0.0186021499064347,-0.116636176239192,0.0969590373421513,-0.165529018879337,-0.021854678159899,-0.140550197721562,-0.0891523914005011,-0.183310068615737,-0.107358316698873,-0.164730158586148,-0.149488219602011,-0.234710746824326,-0.0906870464016937,-0.0302522846668354,0.0437910202405249,-0.138527952561403,0.0108128742891494,-0.0336677629974996,0.0176525637450924,-0.126476168363892,-0.0793418000942395,-0.0534139956749012,-0.0903363770369128
progressive,0.233206410582286,0.315425322807599,-0.0175602888861449,0.27036801635603,0.198619776122261,0.46004045130426,-0.116108558366498,0.0038738638094857,0.151350950051238,0.027081077618063,0.119027251423892,0.087108777059126,0.0233796315169327,-0.0859879793327127,0.297972808459186,0.522082529227758,-0.115234375179957,0.0761908517131445,-0.0066761520697542,0.155228109899973,0.0584463203575793,0.392905195098951,0.0242834838877911,0.169356114658496,0.0084430007786445,0.131444285841019,0.048080629782814,-0.0130368192821561,0.114228221199647,0.209127999905153,0.453051914584724,0.354868975103214,-0.0835902486616343,0.37851046335617,0.222813116668442,-0.00672230771842,0.095827437940163,0.053737044284467,0.0115188798122216,0.112548077669724
progressive,-0.37825650736585,0.0413088861181177,-0.216658531459155,-0.136475970017205,-0.337944741529809,0.122868463792661,0.0825777365527654,-0.359183890655244,0.0367790391529525,-0.120979745020104,-0.131661525485484,0.0290029557128668,-0.349619141618953,0.0949844232045667,-0.301029373917695,0.146888673340764,0.168698537077319,-0.110481676668888,-0.0826606153325746,-0.0493311952152071,-0.0149733111163802,-0.057743599723435,-0.184967156869398,-0.0450956365894393,-0.399024820683298,-0.201099531594121,-0.0144880499778937,-0.0449216998327112,-0.157917628262722,-0.0445483147938812,0.0014942607900669,0.0524901803230488,0.234454479474436,0.148794181161934,0.185824514010156,0.002921049433339,-0.316510893372901,0.0912964268523483,-0.148157757298658,-0.165890369228737
stable,0.125317078902667,0.20317279340861,0.15399778418351,0.123716928008107,0.0886622450454247,-0.0167211170602839,-0.0046609647477246,0.262032596642826,0.0645452099671971,0.0042350576219294,-0.0481126191422923,0.206907842091389,0.083229323832095,0.234835251100865,0.143034657697435,0.144051022535454,0.136601926845512,0.205341133720846,-0.0309594089944013,0.126982040712689,0.380361069082239,0.254132375544521,0.389027125339801,0.186284943335664,0.22907583335989,0.302020732494739,0.368787291244509,0.291580947694419,0.176928828332825,0.06617520712417,0.105126735320314,0.141141356299448,0.100057865217276,0.117627668991133,0.20084025226736,0.184241684978458,0.358819111785358,0.301057349734017,0.203130448738284,0.324054681099608
stable,0.127037026693444,-0.0380016798480327,-0.0072156507619581,-0.0103944351422543,0.289189359685379,0.0393079713516798,-0.0049572220507114,-0.0615713511146106,0.0148830895787887,0.151685103541441,-0.147034509635843,-0.0399720978301707,-0.121588538729461,0.079004118432479,0.216994427302479,0.27022858721033,0.0505397338534492,-0.0601334280794463,0.0071108149300981,0.0270229628421163,-0.0448687670246669,0.0662116312443556,-0.12890808485706,0.0558604383104825,-0.0390146804395513,0.0183057228465243,0.0013916648155119,0.170722398993232,-0.0317543805750189,0.0286833167027589,-0.0142012238223728,-0.153326074623978,0.0696497837765277,0.164757770927349,-0.210799500021109,0.125820721457889,-0.0325608919224632,0.0085305577702483,-0.0235051877162868,0.0079188425648524
stable,0.138454769820378,-0.14177115541803,-0.0535516791488167,0.105340107560121,0.254579573686171,0.111640814408075,0.0217348590507335,0.161466380025685,0.0721833123965211,-0.0294395584778116,0.0124929645628689,0.128125606748252,-0.0317283243629385,0.0546231781195578,0.0116181302165865,-0.0226100658628893,0.0047495120251019,-0.0168717242965896,0.127318817169102,0.134378983406351,0.176558014444214,0.0595357259980224,-0.0681250761354103,0.0231987030683605,0.0996433759535315,0.170419250275734,0.0951605389929818,0.181306455569205,0.210949128354326,-0.139545261233258,0.270426883060611,0.248230220709367,-0.0480218495257945,0.0854519502675564,0.116864268922463,0.171327945914404,0.0517802510986966,0.22805581479726,0.159898407580311,0.184651456739923
stable,-0.10673470095644,0.136645793296144,-0.0622104757265841,0.0153834151291587,-0.203109450668791,0.024432327824648,0.0976988111751849,-0.101643790300842,-0.138222407938012,-0.0206145517938905,-0.157622802514025,-0.0787339035120846,0.0230425975329585,0.0753771432480978,-0.186390374133967,-0.243969261520829,-0.033639379491843,-0.0432463337222502,-0.0039744378372513,-0.0876137902709914,0.0064365325593673,-0.264804386763206,-0.0709929166888876,0.0928794914705886,0.0842192752216485,0.0611613668704581,-0.0028519142669886,-0.163951930014416,0.000249291090343,0.0917973484565906,-0.244041169088001,0.0329307968959237,0.455587722869972,0.0062165127541173,-0.0325892648734891,0.0430218168702174,-0.0250110516239964,-0.0284798027994368,-0.103801642086292,-0.0526328314871366
stable,-0.0661440423461826,0.0189767694773735,-0.173479477732282,-0.146460809399912,0.0659106690358946,-0.131365557582103,0.202648967070363,0.0125400202469704,0.180888474363748,-0.226638958698555,0.0532112937580294,-0.0540482175881326,0.183169181777714,0.0622651018087701,-0.318241334101507,0.201083745445456,0.248535673944699,0.364846343565278,0.153580526283055,-0.103065817240406,-0.0918730965479376,0.150054926349949,0.267529456291376,-0.0689881471945697,-0.0443366657611367,-0.0972985371807454,-0.0424248401907644,-0.187495033168863,-0.0996879058493753,0.0657760716827173,-0.218580447773072,-0.0785336218208496,-0.185760392428025,0.0299492526910572,0.0968662279276218,-0.0249012911442746,0.106539599581654,0.048089081845984,0.0920964394060698,0.0342778817199034
