group,CD80,CD275,CD137L,CD47,CD33,HLA,CD90,CD10,CD20,IgM,CD195,CD32,CD196,CD223,HLA-DR,CD141,CD314,CD35,CD272,CD24,CD21,CD11a,IgA,CD79b,CD66,CD244,CD370,integrin,CD122,CD267,CD137,CD254,CD163,CD83,CD29,CD49b,CD81,IgG-Fc,IgD,CD18,CD158,TCR-Vr9,CD305,CD209,CD158f,CD337,CD307d,CD23,CD82
progressive,0.465025066991393,0.162464620509756,0.0744006412543682,0.0258032525398538,-0.351962820965674,-0.166706633435814,0.030818170222147,-0.213007701901804,-0.0550820094489838,0.274904741616714,0.233661062404526,-0.122775893249579,0.106267208235266,-0.0276483346338769,0.114033029726347,0.543061185096736,0.45602850588246,-0.018939471946365,-0.160159891894118,0.0059697831793105,-0.137480012442617,-0.0605877549399577,0.162154210246769,0.135758266630031,-0.192005022895177,-0.0377882717174349,0.0873089267921051,0.406580124446607,0.190412188262225,0.109234351960365,-0.197715626879578,0.0512363342180022,0.168979403580146,0.131124942302587,-0.0385945715594642,0.140875896622075,0.154335531415508,0.135242421086602,-0.0990218803154312,-0.196619336419298,0.179852537283037,0.371312456613126,0.287370601131794,0.0383176319372112,0.187583198866366,0.1395925093506,-0.0304414958375231,0.115888822985819,-0.027968373649228
progressive,0.491189919017907,0.134626869426298,0.316332785221514,0.0047123264894844,0.123319977799375,0.0399197581913581,0.413809693030418,0.193823862967055,-0.0117717564677871,-0.341168327773155,0.123664961902098,0.0238044083353192,0.0166584112744203,0.171462253273336,-0.13977811741317,0.217508892742641,0.19138272818596,-0.10325819971375,-0.060218108741104,0.183230047411711,0.167713235390957,0.285264247224777,0.511869804631718,-0.0031877562488633,-0.0121945835889915,0.264850555398599,0.288406276245429,0.322443815642555,0.120263548761727,-0.0067995866755903,0.281741183366629,0.204399185892646,0.195487213978657,0.111183009714136,0.343898493498372,0.028794371279002,-0.0029708707136126,0.26235250448915,-0.67449088438943,0.0625435001440013,0.118903147964191,0.220387132135107,-0.280601187635175,0.179629691155904,0.203667810518046,0.295019217772909,0.0754139722685881,0.4062274287679,0.253909339325254
progressive,-0.142857995946313,-0.0673809770920579,-0.123194740133996,0.0651076783826102,-0.0955344413409221,0.0688644550576416,-0.103022499311648,-0.0822940897080959,0.0520019248569955,0.0646407519788413,-0.127680242178603,-0.402300566261365,0.0990327669847604,-0.0645108726996369,0.04084016762985,-0.0767459391406538,-0.163402711218437,-0.0144464926156573,-0.240137721641884,-0.345638428513469,-0.16860519908316,-0.123175109873884,-0.151015572394588,-0.0700240929992358,0.0477023983316636,-0.0678543777075151,-0.0617166576521337,0.0596795798961891,-0.13226609562637,-0.059878283683063,-0.120178670394857,-0.0803094915183676,-0.0892547646168327,-0.0283135339399121,-0.169476934047321,-0.109572807845529,0.192626065313958,-0.140428497455122,0.161032912591105,0.0803861343180628,-0.109897080441462,-0.138931373455352,0.0464689025791497,-0.0663800838235807,-0.117304345655435,-0.15558724429598,-0.0660007239705094,-0.119998469868789,-0.188738462188359
progressive,0.13820982469486,0.233847234223952,0.344695774895065,0.46437130428221,0.419886380637281,0.279250860085848,0.199543868559028,0.429021697352393,0.444737259455413,0.494480845251174,0.198395588343349,0.177281681954503,0.441749280944671,0.267349782135643,0.314238925951896,-0.0094820240052961,0.0464587303617704,0.584000687343679,0.477649549546789,0.1822188929615,0.46031810378481,0.343166792193103,0.255857275032198,0.425996482874123,0.117893023241271,0.138305478688192,0.401530406169338,0.212605936563421,0.224781189561316,0.0901853971272101,0.328564672698903,0.263933054325843,0.307053947673417,-0.160769743460982,0.109005337695339,0.455033201411728,0.424574607735006,0.0912279562484158,0.266864075748303,0.551573584716234,-0.0593102983184126,0.240790948513533,0.494421101667833,0.273657849932845,0.146314808100637,0.245698919314042,0.123613867330056,0.169419657000559,0.293160310855056
progressive,0.147524169308478,0.476409286196152,0.406834186207406,0.0490460934311577,0.0940198456439202,0.207332775820009,0.339971313928679,0.366249458211132,0.0746559600716648,0.14251902975729,0.475492203031896,0.12597132839815,0.163132465767496,0.423972720258919,0.0373514633462584,0.275980996365819,0.130950015940487,0.0454148000996967,0.183550132716271,0.452861762996471,0.172310057756239,0.139346515617805,0.322185224942292,0.369368938281826,0.480736695537163,0.425469519790328,0.217478770028593,0.230111080059599,0.564226179564918,0.451070680752625,0.530709885329126,0.488019383755731,0.420370900561374,0.445956153094986,0.266024115106885,0.211849406748346,0.490409151388255,0.620549947474865,0.158443880324837,-0.009466933282997,0.414712850764955,0.422304288189872,0.39307725300736,0.447776776272766,0.449230662027535,0.494835137777208,0.425158057777823,0.386269450229953,-0.0416097189222955
stable,0.17814704994262,0.0273258213061477,0.180953639329454,0.258258583478223,-0.0599315723031942,0.0565497230072417,0.173016892999819,0.0868431340038086,0.090445129658147,-0.219682963687625,0.0910066599933875,0.0723252574116525,0.0647779417177764,0.0422691712587723,0.216670578799344,0.134892349831986,0.243684673944769,-0.0499235148335766,0.224132398506074,-0.0592727711568291,0.0358356224112905,0.142234050073277,0.192253198084091,0.0423298500948588,0.100329676347614,0.15897891018244,0.129696745652527,0.058292925135792,0.204643764801526,0.226670923458148,0.0124974564131635,0.138086205350566,0.0642146312827139,0.0080763507659708,0.143988805450174,0.17232931370749,0.160022860108668,0.0677633191445057,0.303703310593736,-0.06598643898904,-0.0205670825538993,0.0717093212404374,0.104929974756727,0.231941492247154,0.127274604780342,0.0729300628179018,0.144288468743146,0.207696978560914,0.16638128623686
stable,0.0376585197424028,-0.156605063428166,-0.26931496326325,-0.0818583888673964,-0.0508737059927346,-0.118892329973966,0.0254570121601827,-0.164218898833516,-0.178613593357871,-0.0088890601121663,-0.0930927801301116,-0.381628033181242,-0.0880497835041265,-0.21188134880189,-0.0751267463819351,0.0774806455838256,-0.147952070191683,-0.229878009019888,-0.16082876369468,-0.302611471384745,-0.373909325635765,-0.16060369055771,-0.232414996032153,-0.18805587284209,-0.0910372253267631,-0.233274492723028,-0.208438597454258,-0.347080764326521,-0.236866718105444,-0.205417145943932,-0.209450578319957,-0.193540060553635,-0.237609474454823,-0.0909749493225543,-0.155828624478285,-0.0826814789110673,-0.176442423685266,-0.177734062663755,-0.355164917623045,-0.0167702620263387,-0.285368155277647,-0.0259574928137343,-0.294728229702056,-0.195121307660112,-0.226113100309261,-0.231051898763255,-0.179636629400645,-0.213166451151559,-0.189169831598069
stable,-0.0293910914819715,-0.0396135309925368,-0.137113905339212,0.0764544098261902,-0.0052153298074008,-0.165954629133301,0.0206195574395135,0.0212560658035776,-0.139173547248792,-0.470838130029253,-0.078477231046622,-0.309331268189305,0.0411725748160992,0.0343700999063422,0.0251286400526347,-0.171635986723093,-0.152589881741851,-0.004641138281655,-0.109605129826841,-0.127811644809063,0.0679903259734129,-0.181798165670271,-0.0286716075339576,-0.300802215965478,0.0318114470804257,-0.0483963545223785,-0.0963898491498321,0.0231958336533982,-0.149563840869165,-0.25632567527711,-0.170164436363391,-0.0036326830894655,0.0015510765193592,-0.124654901217932,-0.116870144673672,-0.0050119522109361,-0.186094308769225,-0.102493638160994,0.0531987385047959,0.0140648433073426,-0.14011882171604,0.0753119217657389,-0.011344472402009,-0.0519699660942696,-0.176866328354981,-0.235624145044987,-0.165980907841848,-0.0542583798967093,-0.229396535561782
stable,-0.0571463945459344,-0.0350058217457159,0.0188605790786976,0.0726367660035198,-0.0652306520236075,-0.348047697613416,0.0433200186417204,0.0026469549481618,0.0256531829717657,0.237917531103864,0.108647547589157,0.127957684340528,0.0884870399525883,-0.0444939404425266,0.144866142543673,-0.0518160165238349,0.0810076582659711,-0.191677735953787,0.197521701775202,-0.177044555845506,-0.0039546890298679,-0.162724799777437,-0.0542754272181859,0.0066331083453483,0.0957759218107782,-0.157186539950027,0.017743724177284,0.0424945672981866,0.0986634756530369,-0.108374233673146,-0.0491704172517007,-0.0075203898944008,-0.113839296487681,0.0210772137827818,-0.163032343861293,0.0013624141008079,0.032918519658204,-0.107741321290369,0.530887965576113,-0.13377377741904,-0.0235476203177027,-0.0342807411740987,0.270608895079313,-0.0111168026048936,0.0858944004537311,0.0571918239676967,-0.0496167583465521,0.0256255617733278,-0.275451219800644
stable,-0.233536783221105,-0.150813536417342,-0.118840680255092,0.138844429325102,0.223710925190803,-0.0509232924444297,-0.0668891412256613,-0.281493450811657,-0.15984875852472,-0.0806193729651576,0.163156716294599,0.0978678520165387,-0.211943718861588,-0.446221429867272,0.234111281131037,-0.0770932700968522,-0.191713862488027,-0.0518760077346115,-0.0368217312053757,-0.190317731951493,0.0828271461750466,-0.0423406302005946,-0.17445225556484,0.0009870525453385,-0.119739168410113,0.0398569347382244,-0.240070640543557,-0.167438203795325,0.0917351893535211,-0.130441963927941,-0.211351134456516,-0.116322364393483,0.102910425239224,-0.119091974683897,-0.0486650355390841,0.124224182200802,-0.0157570108810313,0.152989672536848,0.164988922852645,0.0834627747202301,-0.003906401442182,0.22197936525302,-0.0150087251861383,0.125898918125098,-0.0621581226730624,-0.158483500370327,-0.0598293885784423,-0.15132639505978,0.0924769312378145
stable,-0.385629948867457,0.225826976451839,0.0504981274513886,0.0495722671214914,-0.0778727133076982,-0.176021805079964,0.240493808734818,0.0014758123840447,0.199937238197621,0.0181872434309954,0.0064508143971487,0.324743680297002,0.111078475577247,0.0989119458578128,0.323417289717695,-0.0214022177894344,0.113415953641559,-0.175060872771942,0.167484496274662,-0.0274261930037817,0.0936839342768937,0.0355705226749161,-0.0402042883488361,0.0640912304689116,-0.0878830252053944,0.101771028878528,0.157121918386508,0.27401525067497,-0.0525179530754674,0.0006886407871403,-0.105953852919095,-0.0131699663548289,-0.0854195273822091,0.171044277787232,-0.16290868795705,-0.0084263265533538,0.0393287514114039,0.0636782042121386,-0.0183756266461158,0.0948991557084343,-0.273546709515932,-0.0404618990727118,-0.0547293494822165,0.0453771675534607,-0.0702013154516757,0.163125384702985,-0.0372133170836105,-0.0440199278587767,-0.122904303867421
stable,0.0118296595936868,-0.0820185555674988,-0.0732402509171028,0.0652744396294554,-0.0815321134150797,-0.437129865043653,-0.122374575142018,-0.012443102432321,0.0457593754024016,0.504815486034233,-0.0965602625831461,0.471388833150437,0.172332770790069,-0.0063149211482077,0.402857391925431,-0.0616410225035512,-0.114635044249634,-0.192916771606062,0.0659561406964879,-0.123802602901059,0.0391445795479694,-0.22187583098043,-0.153377313923559,-0.0498974557839019,-0.136861935692037,-0.108329880270336,-0.0545813608434216,0.0141296319721449,-0.0463758725796734,-0.105395231819509,-0.0673671078222239,-0.0579895540920456,-0.0473364269207708,-0.0467914147688642,-0.343229999386307,-0.0965986377138236,-0.190890869714896,-0.0703961957865934,0.672825135251011,-0.125423039038442,-0.0782752389651022,-0.105022245661622,0.391574047185969,-0.0326077449675571,-0.0350906302964018,-0.123400373190357,-0.032285308883336,0.0233492295147768,-0.263531292707457
stable,-0.24655438174025,-0.23421001698939,-0.245410712828836,-0.199576288974114,-0.247412179005283,-0.414905917850279,-0.128615416874405,-0.180658647328034,-0.281032590437872,-0.0631807638940865,-0.178893431100341,-0.173388002901052,-0.0173889283361262,-0.115192547981534,0.0182417834084774,-0.192069100679036,-0.168582914163033,-0.289580551691648,-0.0892359357721068,-0.364842877357091,-0.0176110130014983,-0.408170300537227,-0.387295075476549,-0.169242197352295,-0.249824745499201,-0.25361839589925,-0.0956001058831654,-0.312838867363229,-0.248927251735448,-0.148845462383314,-0.185417069199767,-0.258029239699969,-0.188374250171912,-0.252577760006446,-0.409781185925357,-0.326983830589955,-0.205300926012383,-0.121418141570452,0.41074444460573,-0.242387868527799,-0.197159150743086,-0.249100624615585,0.161543116488895,-0.235550289055433,-0.255801905227624,-0.241651524370684,-0.287627911034846,-0.147250921268987,-0.413451407245695
stable,-0.220552770763985,-0.0777067957895401,-0.150776629547979,0.075717949405677,-0.0481812673279152,-0.141620196371379,-0.117483764430082,-0.0773288727428152,-0.0472016297042625,-0.0925791564611755,-0.208089951806851,-0.07874199565433,0.0292795873865378,-0.159773306385608,0.0749863896239353,-0.118312219042449,-0.152809172210949,0.100326179615079,-0.145599552483216,0.0726595566861589,0.187857720974411,-0.0894460167557207,-0.117919991012258,-0.136581809909791,-0.0085666823630062,-0.0876015262280085,-0.232461189340657,-0.0784814537716847,-0.0779490141635569,-0.204108781949762,-0.23039830662697,-0.103678270716602,-0.200424395727868,-0.114865578689292,-0.160698868798676,-0.156611790160584,-0.0077390834627942,-0.167143853060151,0.205449001571621,-0.0995036939311149,0.0096372964339336,-0.178901050196775,0.0434340978354296,-0.0378202227048561,-0.152438958858044,-0.190556469769232,-0.120762219140656,0.0463475850496632,-0.142153240042919
