group,CD80,CD52,CD3,CD56,CD19,CD33,HLA,CD45RA,CD14,CD20,Podoplanin,CD146,IgM,CD27,CD314,CD35,CD57,CD39,CD11a,CD206,CD169,CD268,CD54,TCR-A-B,CD41,CD29,CD303,CD81,IgD,TSLPR,CD38,CD22,CD71,CD204,CD158,CD207,CD73,TCR-Va7-2,CD305,Ig-light-chain-2,CD82
progressive,0.14928934955333,0.0834913577700114,-0.0160821450188028,-0.0149286314206497,0.262024885304594,-0.365092220579225,0.0645732112216104,-0.108312118666722,-0.0823283750407089,-0.0931690187373997,0.147156144776329,0.144906317909357,0.0045291749133674,0.062188089658078,0.410777269629959,-0.0548408002944947,0.0394962189777875,-0.247590838553207,0.0525043512260232,-0.0925140022268971,0.0975669171962653,0.0097004867876854,-0.0760733014546103,-0.231686599353996,0.121603287958393,0.141943100116536,0.192533760836593,-0.0682399054900559,0.130349413273579,0.307032176959858,-0.0030714140902082,-0.237047151556949,0.317008291049241,0.07131015000954,-0.230590214322397,-0.438267912964081,-0.157887772446853,0.0804874219726049,0.089961493228608,-0.109086865404696,0.0422565645352467
progressive,0.0024347106300191,-0.175407660171218,0.0170701258412561,-0.0408183893196098,-0.340510870312076,-0.0662579613032971,-0.329633683440587,-0.0134615678464419,0.125579450002205,-0.249187893384452,-0.0965996499817595,-0.100917881903148,0.139303321422488,-0.127231826989786,-0.0645474667272507,-0.0990771928541753,-0.097996640068643,-0.40648886402037,-0.102186474188836,-0.0612441643460211,-0.163516845178621,-0.0748995721156247,-0.285346866380185,0.0485367601960875,-0.140716161473207,-0.150994062377989,-0.12011509320508,0.0279184007672241,0.313053457713795,-0.267446447336275,-0.0369279550617535,-0.240496981207843,-0.494686443919489,-0.0308553388095099,0.139289937843747,-0.0442794264511644,-0.196070546784481,0.0915782731998332,0.0697405177057105,0.151240440073236,-0.129804089641558
progressive,-0.0244777101145197,0.0132022581035662,0.118573134060227,0.180058435705082,-0.0862915582265321,0.134739599737206,0.248432952546168,-0.112746435319796,0.0814477626848349,0.255235916971109,0.169805469305307,0.130701750672523,0.146381734838971,-0.189492875474013,0.190739906160401,0.251797909198719,0.120648640364848,-0.207289585128817,0.144760012106722,0.140935945346552,0.134556957865846,0.0369632263852386,0.181721064049434,0.163045223656984,0.0776842013806661,0.0661763691587918,0.177598963729711,0.314819193431692,0.48446231522083,0.167465422060473,0.3808086018579,0.396376612860649,0.200986161038001,0.140737615217098,0.0696171780677339,0.030719529293974,0.437899821758781,0.0316749193723754,0.33388303959766,0.468692281260547,0.0184640863303067
progressive,-0.04488199786626,0.101295440303868,-0.452899764119025,-0.415944709416485,0.18046435437616,0.0897230897572295,0.104623213566883,0.179456571228075,-0.489140450272449,0.181051245101119,-0.204490789387309,-0.399580208326597,-0.119361284870358,-0.0637296018092273,-0.472513911641513,0.233863288945658,-0.363670977247875,-0.0835945004749594,0.051228726872846,-0.410902811304815,-0.581768083787894,-0.0349324622924835,0.0106865994105277,-0.38591108446407,-0.39343895285955,-0.0734005791516354,-0.355698131304262,0.354733079341325,0.253201340243436,-0.544489116775925,-0.0301206346881062,0.239152376576162,-0.313411097977123,-0.300088906017157,-0.369967422656615,-0.216956245824958,0.10731625879424,-0.321705772718766,0.292533402991705,0.240122584279357,-0.251797497534564
progressive,-0.124165230893761,-0.285262526572276,-0.0313510074818013,0.284704922712812,-0.558619713419821,0.0595266752788501,-0.33190805403902,-0.489920834985989,-0.277550031066075,-0.355274539399864,0.258886300085228,0.0125728514257339,0.0956603271105469,-0.278318745934466,-0.0268331108023691,0.120009157751373,-0.0790635408641017,-0.0458721610577388,-0.129713763556245,0.016874724024064,0.170983870349838,0.0384273594997728,-0.519910865736178,-0.198876922875151,0.323780401336707,-0.0142434658006157,-0.114476238820845,-0.0906314272366437,-0.121077157840297,0.267264145149034,0.0049651335211242,-0.319875470280665,-0.595405453272813,-0.216440186170304,-0.325588514385936,0.072079878875569,0.0716296570954429,-0.0984546863549857,0.0351712342308217,-0.296085484248052,-0.16512141757027
stable,0.201763543559785,-0.0300182902967467,0.0965148857758891,0.0720927018412918,0.216021464054698,-0.0278931099675091,-0.0091954333587886,-0.159129162661786,0.0606861907475277,0.0563716455558603,0.177776673695311,0.164096916739527,-0.161911324495982,-0.0720135303180299,0.13262866602756,0.0696742684985625,0.172930472043393,0.0162036762138742,0.125337619381494,0.140924256824416,0.193296486915565,0.160117004275079,0.0710305520568717,0.126876850927144,0.245281689040178,0.222849662829132,0.216378663680379,0.155424803105929,0.242129861091184,0.0915473411476036,0.114097714262245,0.0524837219704487,0.0281665738260174,0.209011771824629,-0.0126142609001573,0.129214609130623,0.189706072610754,-0.0804916941634997,0.13153237668534,0.224084758468975,-0.0040059834607306
stable,-0.111057857125249,-0.237529164808602,-0.275406517084043,-0.0112071698904169,-0.233529518120684,-0.0563853092445366,-0.150415137568927,-0.0756254905749315,-0.0640776381865601,-0.113605381329766,-0.068181897482126,0.0731978666755801,-0.415341793145508,-0.13606553993772,-0.0206010262737437,-0.308346987367641,0.136513557282173,-0.50152404422189,-0.259266206186106,-0.059837211039615,0.038781482256713,-0.117403326616297,-0.107723993869142,-0.104725401724846,0.0376423961018121,-0.238843240216831,0.0169866314602878,-0.0554047559104437,-0.0976507507028909,-0.149760355385714,-0.240035650868894,-0.131032177487741,-0.197916542706302,0.0392443463088187,-0.0652586683507985,0.0095237817985692,0.042517549548169,-0.0334272022303185,-0.048063033489956,-0.188686848387895,-0.148723738965043
stable,-0.0196391723346899,-0.158974107536646,-0.100828971534818,0.0533488064757733,-0.0339186674822414,-0.0233602657778021,-0.0842114723014071,-0.235072578009895,-0.0284437956660777,0.0065894832179357,-0.0371985257518098,0.0041050645289025,0.0526310727489439,-0.204425477037128,0.0849781667310121,-0.234565176315853,0.164702416053359,-0.166656926304693,-0.115744723589597,0.009215965768387,0.161921056222495,-0.0631511580633937,-0.15629567018967,-0.144304720388076,-0.0500170772419988,-0.0875552387005844,0.0016933278715876,0.0287792091460559,0.106172343487839,-0.0809045571219384,-0.235687400219483,-0.176056182299933,-0.117247803918315,-0.109895489936407,-0.0171320230841589,-0.16079523733715,-0.0658103647161007,-0.0962798319929126,0.0671587158605817,-0.246348059216064,-0.117360724611462
stable,-0.22080869801147,-0.297446987941363,-0.286246564814261,-0.0601470569578224,-0.274676108662764,-0.180601093764141,-0.424955524555987,-0.427282045673807,-0.271242637564899,-0.0593398416650108,-0.384699785252178,-0.220717512088311,0.26954880538626,-0.32172370103095,-0.154459216582258,-0.360497817829158,0.047526812191433,-0.257370565038651,-0.387075550272244,-0.197564025884266,-0.0280839638591148,-0.0678591009734566,-0.305420579320079,-0.131498980264388,-0.274555176347834,-0.411225790731589,-0.19860945695271,-0.201883969713254,0.403409774134923,0.0205561483171916,-0.191543297969274,-0.0792049852554844,-0.338560281031549,-0.375896885161754,-0.206057607688631,-0.261174140625071,-0.187430785005665,-0.166704670447714,0.0442385714348665,-0.098197035046065,-0.459332983139609
stable,-0.379422929530809,-0.103916818321007,-0.0610529132024399,-0.127024951129315,-0.0750723004617663,-0.109724643608264,0.0234102339673445,-0.0552825026938768,0.123018155794474,-0.0873920306983452,0.0412677602091808,0.0891017337313933,-0.235538964311579,-0.129307636615917,-0.142131428422933,-0.190404428945257,-0.0833140107663803,-0.155770591375588,-0.326909051781335,0.108341615155861,0.137055950713289,-0.45004885581026,-0.10014548203322,-0.115634000392202,0.152610247338658,-0.0738871809345877,0.38807927592084,0.0086417356550655,-0.0474114510015582,0.219520495033085,-0.2992591811464,0.0022826682721367,-0.2367331962447,0.101505240313531,0.195494242874041,-0.0670259534624913,-0.0694809752644693,-0.124217381393589,-0.183654890083562,0.0895257373005539,-0.0420327714120647
