group,CD275,CD252,CD30,CD269,HLA,CD117,CD45RA,CD45RO,CD279,CD294,IgM,TCR,CD195,CD185,CD223,HLA-DR,CD141,CD314,CD58,CD96,CD39,CD21,CD11a,CD206,CD268,CD106,CD254,CD357,CD309,CD226,CD29,CD303,CD49b,IgD,CD38,CD22,B7-H4,CD193,CD144,CD36,CD49d,CD73,TCR-Vd2,CD305,CD158b,CD209,CD158e1,CD158f,CD336,CD150,Ig-light-chain-2,CD85j,HLA-A2,GARP,Podocalyxin,CD224
progressive,0.0506970731307449,0.103111989556298,-0.101788960483814,-0.141807438175659,-0.519469099909688,-0.14779040152883,-0.0931406016838023,0.0680483017241577,-0.0543288085297482,0.0229940321244038,0.214246149026971,0.0282851574525,0.179179684402252,0.313919838031705,-0.0312309357413652,0.162461124633355,0.218412689097493,0.107089496604312,0.0526338073857256,-0.0809483890374904,-0.0579856631837797,0.0499559291384538,-0.160308249354851,-0.0899058131093892,-0.0265570703859584,0.148506105660489,0.0485637981559603,-0.29855058530285,0.0191336903207354,-0.0862949177765871,-0.0730946306155668,-0.0787814341562538,0.0477467846699616,0.102549377324123,-0.123722859890185,0.131212709015613,0.006758921808636,-0.0202454466299524,0.0266095172031612,0.167566581592836,0.18110055644017,0.260429437836378,0.297177621595085,0.458167059290455,0.222422496826195,-0.231741366805888,-0.103120595158108,-0.0454770078736127,0.12359595653761,-0.141948686225034,0.0182945401441001,0.0193058198134187,-0.188184935018775,-0.0886044559626312,0.0609775729513285,-0.272077885303649
progressive,-0.120043147004642,-0.0374450891074559,0.0554246875473317,0.0513034941443502,-0.336831702916951,-0.0093281513446173,-0.442092745754318,-0.0445937708290169,-0.0172138397673083,-0.0569637406666974,0.0356524496519888,0.100436297479611,-0.059246783006435,0.0015056243509127,0.00423845121073,-0.215037404979818,0.0038384685060407,-0.0795608806653929,-0.0088987744367537,-0.0943995247805338,-0.145188911784783,0.0403472809000804,-0.28559322794901,-0.0015093591046011,-0.276230150354467,-0.153809102287123,-0.0212082212393458,-0.0963514173442871,-0.402446045480666,-0.010748219276541,-0.0862696327821803,-0.0132762837961616,-0.109233751766843,0.219812698015249,-0.0633274035286246,0.084821925571759,-0.145428054429765,-0.044093744634223,0.113652252859033,-0.0228419697800569,-0.360865754305072,-0.0343022106460143,-0.0960650600091446,0.27944339877567,-0.0373838964328751,-0.208386903830394,0.137697212468405,0.0135001794560526,-0.0860150064690132,0.0823663949051067,0.216724817363983,-0.0369066048518549,0.122661662552631,-0.0435756508582339,-0.0024446194587713,-0.125296461267046
progressive,-0.203050433283322,-0.179373072807465,-0.233343607838036,-0.132729288885374,-0.231681954572695,-0.193205401852466,-0.0040948901505369,-0.191307841772803,-0.234409339853701,-0.165998573193386,-0.277534355814672,-0.229935929738344,-0.179402215324259,-0.133535529993972,-0.243304139566018,-0.2213661289899,-0.108051190899549,-0.201823851512657,-0.169168571796348,-0.219900438287821,0.140970750217217,0.0342797712624986,-0.213960542404032,-0.18792107679193,0.0555236450360019,-0.180714986648832,-0.191600472760553,-0.118513287555398,-8.11877371709163e-05,-0.268691293226497,-0.0550667031045474,-0.163756957936165,-0.0823814037789686,-0.515037386469242,-0.291477772782015,-0.527740684637133,-0.227062858367122,-0.22810004213993,-0.198849263255712,-0.0274434940982315,-0.0912084879624658,-0.543033659670344,-0.101162728537319,-0.365296648710859,-0.166408892932344,-0.223009058311325,-0.1093839208742,-0.247330078972261,-0.201772041885524,-0.221695960372466,-0.493162418402051,-0.22436598550617,-0.243740798805016,-0.131992014501212,-0.188167322013092,-0.185737257085485
progressive,0.436204371473223,0.422181663040173,0.548446854013509,0.423691134027947,0.0945443280714348,0.420080672805972,0.161587651796079,0.296184558690966,0.42459430718952,0.411085414548551,0.452615319960825,0.563805339984069,0.470687960434811,0.503544327859976,0.454550677802948,0.0733844825332068,0.454021620018299,0.514568970878945,0.416466013787968,0.452657430461702,-0.0096072939779676,0.207574902500365,0.341634308910582,0.591363895279373,0.391000376988969,0.445027123885951,0.431549829118999,0.434838441428247,0.301557481644117,0.519906035487513,0.414110730139077,0.474891899377568,0.433270263640883,0.039555822953609,0.423571425301493,0.101421796988229,0.450683633526549,0.456601182733995,0.421441129071993,0.22435267146053,0.481160560813759,0.347981481944885,0.537072028348464,0.191864905124831,0.484570966938399,0.28334485347029,0.306669620567846,0.468733067867312,0.499563453231865,0.430335024024997,0.0896355499201429,0.2889060357556,0.503353317274806,0.484465860321866,0.401753897504584,0.421923032409795
progressive,0.0108425708423648,0.145498535242016,0.080776055714891,-0.0783350792218241,-0.235101538277639,0.323431066246156,-0.128727782305319,0.0289312754136226,0.014299265725819,-0.0650914709030058,-0.17143427797589,0.153121281972944,0.0052907513121446,-0.0504881316331524,0.238891027729179,0.315680109571603,-0.125770555157411,0.224755023125629,-0.0340137334059666,0.150173502667225,-0.427256535278989,0.116187535579914,-0.0610804051176241,-0.0057729319029692,0.336465438914187,0.182448016735449,0.0546058911011292,0.217617242354064,0.0990838197682676,-0.095708936217601,-0.233045013522382,-0.0768480014328612,0.0462799277515939,-0.158780517464337,0.0707531526760199,0.112652772714714,0.0615087671922753,0.17880119647526,0.0086751774130955,-0.465169540331581,-0.0960264665796056,0.504060549930895,-0.0424650275024966,0.0553006827528644,-0.100756631423893,-0.0187037539566944,-0.021620794828694,0.0864706007171811,-0.103316336358177,0.13017174492096,-0.114098030542334,0.0406799128425602,-0.0136438261821284,-0.0288392546272865,-0.0749960426652057,-0.0451154865476371
stable,0.0395515661291906,-0.0631810766749464,-0.0831341492430971,-0.0251476297895814,-0.0803669921474656,0.005353622456977,0.127638777876573,-0.102915675854288,-0.0940390591128107,-0.137132331750382,-0.0872742717560136,-0.0745302911172974,0.0340027068810528,-0.234492052363094,-0.0105332952180604,-0.166006805549213,0.0018135454936777,-0.11143921467617,-0.097550637492424,-0.0611251801061341,0.0430494233258496,-0.19443105771239,-0.0606183610964318,-0.0054039961461029,-0.0879619988074378,-0.107482872416313,-0.099054607880456,-0.0880349193313544,-0.100287543916249,-0.123411940337422,-0.112713840231122,-0.0551039245829995,-0.0332504114827187,-0.173189614243009,-0.262076948051279,-0.169539668691442,-0.0356578732225991,-0.030262475882784,-0.102919837115436,-0.0846226952402628,-0.0168080740799956,-0.297429042353781,-0.0966088059324528,-0.221930795452079,-0.0956211773761594,-0.0300480189011078,-0.194018543681504,-0.0851885318221184,-0.0917108227769214,-0.0395481356452582,-0.269300203661098,-0.0435263515615665,-0.0282725806829746,-0.0330089756427596,-0.0716459680132086,-0.108678216861845
stable,-0.381750230412669,-0.212502697088896,-0.201393728350591,-0.300931524587159,-0.182353456593637,-0.0632292189368156,-0.255324076896461,-0.189549895630151,-0.240743852779074,-0.31890198293727,-0.013676890648056,-0.190501791571331,-0.0031576142569558,-0.330758208959088,-0.178051623798069,-0.292819941826344,-0.408531098107454,-0.105114224747812,-0.300205300878257,-0.134241648497512,-0.289570339644582,-0.18050013982671,-0.259359874691425,0.0674540904369704,-0.173449225658765,-0.134228983935492,-0.306667757772682,-0.103564862973096,-0.336521078649553,-0.116878459582669,-0.189868482666687,-0.331331967829032,-0.293652767868538,-0.361983760298135,-0.178866385386447,-0.302948416063172,-0.25746990153241,-0.239454419586071,-0.111226158757437,0.0404586804000206,-0.108963644157568,-0.017398976637658,-0.315753505457461,-0.356928432489176,-0.0557119951170664,-0.133223707408917,-0.0562041861570144,-0.273369994589048,-0.22951962057027,-0.218321346362855,-0.187448732761382,-0.188198405401889,-0.207162727737644,-0.126581409692986,-0.216785102087048,-0.291111082092955
stable,-0.352475319864821,-0.273241093155696,-0.389851393433194,-0.221872949164481,-0.432000226755213,-0.0929908005926325,-0.384280526776516,-0.2827885027777,-0.297022845001616,-0.273800370433061,0.248015757802574,-0.337656353823093,-0.144225809011529,-0.448622842035981,-0.130079336646779,-0.206331280535893,-0.217048113163274,-0.260528094922023,-0.339818730462405,-0.318092685251572,-0.401813840603993,-0.416480659810289,-0.419659721444795,-0.30269438532877,-0.403727032619719,-0.308945136457741,-0.176977148298068,-0.260029282152055,-0.174395977484512,-0.341661777335444,-0.26710981364076,-0.189820953820474,-0.261569553295895,0.0774271703562322,-0.353198477611821,-0.116735815475556,-0.222142614852927,-0.363060603943006,-0.242166302483496,-0.0606679088575657,-0.493124157741885,-0.469739137819075,-0.113043554998507,-0.137245841458329,-0.2647688909231,-0.467211571406388,-0.418606491881207,-0.248286668700691,-0.235758068678888,-0.219751609341631,-0.183847621811903,-0.423270156477387,-0.168120673806111,-0.276764153643884,-0.300072006066819,-0.428500369715051
stable,-0.0266973843602619,-0.0082172249559393,-0.134471859728687,-0.0856561218021625,-0.0676220467174583,-0.18773522898306,-0.0052764524758482,-0.0513155207276017,-0.141546043282821,-0.153710450132193,-0.270471899867513,-0.161537078589731,-0.0973368152821478,-0.0530985963956395,-0.090103116620737,-0.124982341654813,-0.179510403152599,-0.161548180811256,-0.0788383703102691,0.0055339231974807,-0.0068114257151523,0.132010467055156,-0.0445727132293809,-0.187052403999314,-0.0814954532802317,-0.132101027474497,-0.120385650596046,-0.126791499237651,0.0026552555811487,-0.0930619844622154,-0.0838311301161172,-0.189221454183914,-0.162105173932565,-0.334244383646234,0.0535559537358131,-0.121480808775795,-0.179767372108952,-0.0894914793161269,-0.0541877511608239,-0.130865413675469,-0.17841702024327,0.0699938864645514,-0.158136594213298,-0.134005570434994,-0.008052183260349,-0.005125038319155,0.012589544000384,-0.15309898221729,-0.0656021788748341,-0.120246499829488,0.0530498620848099,-0.0832607785376644,-0.129212668859174,-0.151560192073529,-0.0987420226948974,-0.0944735491091409
stable,-0.137034485952304,-0.0192423879196189,-0.106142228469236,0.124294233760838,0.0624112010717039,-0.17521277302768,0.0315969566255624,-0.440204307283287,-0.0379633822554144,0.229105296269248,-0.0700874486586674,-0.0634089827268547,-0.244172292575176,-0.0597999227285447,-0.127272259430775,0.0822904523761708,-0.344201281959881,-0.0470190881385381,0.0143223970773165,-0.0738853113290782,-0.0668158745573542,0.0818717310017763,-0.070679792785224,-0.0764522021509149,0.0332433820237792,0.0421325718397421,0.0517446513558497,-0.250805139270255,0.150850069858337,0.0437476101513608,-0.087135419364447,-0.218920912327338,-0.194707534262853,0.0240715545980134,-0.0334784330642528,0.159222248186569,0.0142633487368047,-0.252898304475666,0.0884317496913241,-0.188014352026902,0.242291034577362,-0.239298212311505,-0.165539870872097,0.366746646921966,-0.196152850930999,-0.08883544551651,-0.206851424504478,-0.205381598832278,-0.0966069071114825,-0.113068458369433,-0.184552251054509,-0.331778304162887,-0.0799452867339351,-0.193557940552956,0.100402418998397,-0.116043964982583
