group,CD252,CD137L,CD30,CD16,CD45RO,CD294,Podoplanin,TCR,CD32,CD66b,CD58,CX3CR1,CD24,CD11a,IgA,CD66,integrin,FCERIA,CD309,CD226,IgG-Fc,IgD,CD127,CD15,CD26,CD144,CD1a,TCR-Va24-Jz18,LOX-1,CD133,CD158f,CD337,CD307d,CLEC12A,CD94,CD85j,CD101,CD88,Podocalyxin,CD224,CD258,DR3
progressive,0.15933420019737,0.187101306803799,0.171773614895504,0.0375002083350695,0.0192984363659627,0.0210968347544035,0.0070398772963984,0.203592630647406,-0.133051291084621,0.220816736870496,-0.024915859899142,0.211676891009456,0.0180624209015038,-0.0474427806761764,0.35289717584488,0.145251300806747,0.0151441332375721,0.0211444638448346,0.563110779480333,-0.0654598849508088,0.318581346413264,0.0168815928273127,-0.0135854957377715,0.120925736904955,0.0994219066045117,0.377170899556808,0.0507801572374097,-0.0333436579936103,-0.124437135708666,0.559975128675936,0.0607621253286372,-0.0299398196429703,-0.0971698620250114,0.0275969431256905,-0.166590596062641,-0.0651855327817783,0.0686580422937955,0.089196554697919,0.0773946118228401,0.16610593164493,0.176372107111131,0.011721655064625
progressive,-0.341907658242646,-0.550190916795289,-0.452007531004983,-0.408140546524229,-0.305341096711914,-0.525429583863474,-0.458651996661362,-0.43003246785206,-0.17159169198224,-0.493209755234833,-0.38203883757106,-0.462602138768353,-0.569861906385117,-0.410466719005179,-0.415761312382246,-0.416979834395186,-0.451534660391446,-0.414905668108727,-0.138407580735645,-0.449967609123211,-0.425648044834763,0.0940930518347307,-0.312341266553063,-0.421179896926733,-0.426599318884861,-0.217608210778446,-0.461359789719477,-0.433587503793426,-0.252812552745611,-0.291136876502359,-0.498696122533243,-0.346585708709082,-0.4067380200446,-0.558971566155642,-0.408148624245413,-0.39201210820636,-0.440713392106004,-0.46121349872062,-0.390455126611843,-0.55261973830068,-0.41537711967601,-0.431924891466742
progressive,-0.119374968197873,-0.10171930900916,-0.0188946961930051,-0.182807878232561,0.0082225075489621,-0.122431299573231,-0.0652027924223751,-0.0837814761392216,-0.402029639575661,-0.194629396890219,-0.14625694447208,-0.0924643936050219,-0.354494314607181,-0.0861488549298319,-0.156834738069058,-0.12862557127217,-0.0339465980889242,-0.0916728631501866,-0.203983440095277,-0.0278364464497262,-0.165921493171452,0.167286386593607,-0.0248761230050895,-0.0992297172673509,-0.0851125067862855,-0.15816534107933,-0.0859840910413801,-0.107138068651513,-0.150400689587458,-0.114821111924236,-0.0894585215248612,-0.080682233765987,-0.0536315722229397,-0.0710610311632919,-0.0777483472064083,-0.117791272717716,0.0258808771333985,-0.062147104471684,-0.171134819164892,-0.143275142140601,-0.156498939684615,-0.0891894584714879
progressive,0.0647902552190365,0.318062683225908,-0.0177661248450687,0.400963014000801,0.0971786407065278,-0.0156927961239837,0.272946463392166,0.0516136666924192,0.165572336294545,0.480026278326919,0.300197110885018,0.0153382756636067,0.289419399007567,0.208089337148035,0.324063985492215,0.227772833543423,0.186654038203567,0.190325817235531,-0.282485765915136,-0.109961166974818,0.126563510556572,0.142246705941808,-0.0579072796498833,0.276308080168687,-0.105233693757503,0.205618504525101,-0.0556289123768551,0.118150795788216,0.416765122537927,0.0640860002489378,-0.0272697509109721,0.119233017044459,0.100978794734508,0.267113618943868,0.185011177664303,0.189574051513625,0.135621358272319,0.28167647665095,0.180274184777698,0.32347797501649,0.182386408878295,0.0603104552624028
progressive,0.0822287176443517,0.370279666634778,0.159461178107462,-0.0974615742491918,0.406518590359131,0.36009217433673,0.0534227237887737,0.218666397663581,-0.202582909526477,0.0518417441033857,0.0345623420092887,-0.0061450924965604,0.18862801680745,0.0106179198860386,0.0142559834045262,0.0338251158506258,-0.0950881688361645,0.223050580509208,-0.0569961324361447,-0.0055976556732771,-0.0007860748520311,-0.108621583678783,0.25770078633858,0.0990105828622262,0.312262565948719,0.275848679261976,-0.126514489401885,-0.117882182451648,0.289337426929445,0.0199799781240391,0.208669231641968,0.14410215691888,0.202535056080557,0.0467329238037181,0.183234912456411,0.259430387561987,-0.0517587170955814,0.307220630917992,0.374980213326028,0.262789476386967,0.0491499235279144,0.0107596526019639
stable,-0.330429669010601,-0.403942257489933,-0.334023933482497,-0.266657068143598,-0.367767294132811,-0.292323498500247,-0.47144357012768,-0.390052300524554,-0.348936364327168,-0.206248678731611,-0.431516676335093,-0.338877293827347,-0.289442690239318,-0.31382431992863,-0.275473635411241,-0.297850186736614,-0.242328791053475,-0.25511654521127,-0.23136492926026,-0.346513217052848,-0.103798685925314,-0.19329306347427,-0.089062255847002,-0.333227212628795,-0.176156410214002,-0.416232411087667,-0.262391480647126,-0.345773008952585,-0.281557088007524,-0.250266649847043,-0.449516473858168,-0.336929117446608,-0.302218914547231,-0.236668171832608,-0.238911906047941,-0.425629507645129,-0.360452265286423,-0.374770925296991,-0.418513871335611,-0.268659239251132,-0.296335137385874,-0.377070065442731
stable,-0.275780735469996,-0.0364432105655176,0.0123955424237027,0.0994342022500064,-0.0556825868655744,0.121427124367591,-0.0762806158458887,-0.0927629716342175,0.0595999031452323,0.15822263589421,-0.0013788773843142,-0.0218519052570596,0.0071544095574842,-0.143406481642652,0.0807938061328037,0.0660176141293667,-0.167750186677741,-0.0195784463380517,0.169837837140924,-0.107057846168241,-0.0020681781837236,0.189669717396187,-0.150711730060407,0.155177157495308,-0.0710951195829526,-0.153226469617474,-0.0693510074004681,-0.0701032303002943,-0.0365680548800057,-0.162781514664429,0.0251915015778087,-0.0374142420099718,0.0613125186500705,0.151321730474123,-0.226533881277596,0.0614717830777159,-0.0900494911993353,-0.054468796442279,-0.0961959210968687,-0.109294832751268,-0.196268045569916,-0.037222715879737
stable,0.0991406425406364,0.0893299247818709,-0.0881909445175487,-0.104206867432784,-0.0743910606557603,0.0346871086103049,-0.0006193545224074,0.0316778345393821,0.0398992055870805,-0.0190938563539819,0.0605182368028928,0.0582847842992904,0.172460533474725,0.139079140244241,0.0452542176495223,0.160328440866169,0.237500815436013,0.23630309384603,-0.0568019713368145,0.0218054251831156,0.0819289628795763,-0.176195122461971,0.0579044138268948,0.019146113065055,0.0388904247003434,0.0044101486813109,-0.0127372827728147,0.0648779127262496,0.0595739010588887,0.0731112259951501,-0.0780917012553903,-0.0478293953645742,0.0851557060256379,0.0769806523187138,0.0238396839104629,0.0202573283472069,-0.0005130704121553,-0.0453656576086206,0.0811233237027991,0.0617348671115294,-0.0286644952568335,0.0096716688680827
stable,-0.0487714413856924,-0.0077938098125756,0.0339450089653937,-0.105909734057914,-0.0479324369907282,0.0923878847095677,0.0179406777055153,-0.0021255442550697,-0.163323594896893,-0.0433976235146558,0.0625677090626455,0.0070059986783542,0.177083248282896,0.214406882175508,-0.0070075449800659,-0.0099604973911232,-0.0649095450790732,-0.0273722821318184,-0.0829571441659726,0.0044166965541043,0.0966736072569696,-0.545777404002726,-0.0288008468811847,-0.0105324975912679,0.124354357422314,0.019001709881005,0.0952906786838858,0.0027732024657793,0.0433386863513942,0.039564219530751,-0.108156655340217,-0.0718682878782324,0.0017843288540029,-0.0007803403108447,0.0565962808850625,0.009105527456174,0.0907225749486121,-0.0821446419112855,-0.0120458633477321,0.0292186204900733,0.0594149863799942,-0.0199534670420364
stable,-0.0105046495058045,-0.0127622248995013,0.0173160359072679,-0.218584128530452,-0.0305111742341059,-0.126294506187904,-0.0959385189236174,-0.0988660542516589,-0.0309018463064979,-0.116053081301461,-0.0458075993918205,-0.0396469431808052,-0.106920346607306,-0.0109514052021958,-0.0765559339687383,-0.20147830703313,-0.20907601492159,-0.0926442037537758,0.118005884281551,-0.17633726092896,-0.17709817656117,0.236545094271663,-0.467362391542697,0.103272776265177,0.0307286391941239,0.0203144226960949,0.0560295822417725,-0.231349093044493,-0.030578063117781,-0.0830969989758685,-0.0191237258224012,0.10244033925337,-0.144261742032362,0.0550829531741798,-0.117611391289613,-0.148358108737521,-0.127289423546263,-0.0424949647401827,-0.0934698137067311,0.188541336214956,0.0708006573708364,0.0090782601413511
