group,CD80,CD274,CD275,CD19,CD33,HLA,CD117,CD45RA,CD16,CD25,CD20,CD31,IgM,CD32,CD223,CD27,HLA-DR,CD141,CD66b,CD35,CD366,CD272,CX3CR1,CD106,CD137,CD309,CD29,CD98,IgG-Fc,IgD,CD18,CD22,CD71,B7-H4,CD193,CD73,CD305,LOX-1,CD158f,CD336,CD257,Ig-light-chain-2,CD23,Ig-light-chain-1,CD82,CD360,CD88,HLA-F
progressive,0.0229019022975728,-0.168190283761266,0.0198108562695526,0.204799317354068,0.310676395674869,0.34001475850063,0.432885816181802,0.369277851512103,0.0385608202879805,0.364387550889264,0.216231028828656,-0.0942029146919781,0.082819198415862,0.0372483171520261,0.319708207526943,0.161198074508439,0.254020491566918,-0.0698858067477303,0.0323053745851845,-0.0810061751922841,0.26198085167829,0.378981672933303,0.0014368920790209,-0.0812754345707794,-0.112283903953921,0.350209266280346,0.0625550521346915,0.161858078806505,0.341237738281975,-0.151178443229666,0.182382711277392,0.326853215272426,0.324661604302018,0.109585664829908,0.398057811876364,0.0645057713389061,-0.174247666338787,-0.181483688617291,0.150354100906603,0.358610928082031,-0.389150135412178,0.335878685372879,0.148606775649362,-0.0536486498987889,0.266231556775124,-0.0531097292583782,0.0069779617620821,0.352296523509672
progressive,0.183781800801073,-0.0442562331906627,0.135511897436056,-0.424010079767245,0.038604628699252,-0.0258670876588794,0.159894736678351,0.0664240636076571,0.188719546115671,0.0564343603442062,-0.375426330327571,0.163251289028576,-0.133317682881209,0.200268347637654,0.0117922553623685,0.242848790956396,-0.225042388617575,0.350493671558343,0.271267265897135,0.172738931889236,0.18407221339526,0.180616019538362,0.300277821024686,0.0997822328444014,0.103870504794083,0.0116224157136143,0.168872266906609,0.0963361699667177,0.0581591751329318,-0.234262327770248,0.284863106284701,-0.032186654287092,0.0902646032707907,-0.0489163627922983,0.188773899633032,0.0506621288763475,0.0400022555390897,0.102577699881627,0.236392448148853,0.144544349030141,0.281961474983128,0.1495068439981,0.189224999004149,-0.0277034133710885,0.143359459519058,0.188320638916596,0.356365733875361,0.447200446291948
progressive,0.0899195221522755,0.125821743995019,0.236778378970819,-0.10956943758847,0.127326651611603,0.230756979403555,0.246023453541545,0.0642732977032698,0.269793313744797,0.0300514495194242,0.340792292647151,-0.0499361881753453,0.23959576720299,-0.124937075782858,0.227962714106137,0.120311181275056,0.112650322804499,0.165856100642961,0.14758779336492,0.355743425596101,0.190113744314107,0.114079176144988,0.248141860045287,0.234095835820088,0.0998500148766635,-0.127874078729031,0.156405607971711,-0.0092835822716133,0.154006004137167,0.348982198952451,0.113228872210178,0.447961502098471,0.208202506028794,0.122821352311949,0.240369780960621,0.359299334457066,0.137184283647027,0.172335122705455,0.312913713775099,0.224134910845836,0.0978569492398609,0.395705509276778,0.251228424864634,0.234753777902071,0.170078159943329,0.104901972290158,0.291578958117966,0.181024371465691
progressive,0.0810771574358246,-0.002533654909491,-0.0093139723446239,-0.151883531261974,0.419002409309623,0.0266214040803692,0.051418139735398,-0.182854954678331,0.377106590132849,-0.187273644732853,0.119568346492325,0.40115222292773,0.106333980458201,-0.0465090832288047,-0.175654972162077,-0.157563204473081,-0.23001106465632,-0.415870417549931,0.444784951007889,0.23145232720395,0.0893895732758827,0.0309364200671094,0.0546699968295698,0.0350033701201416,0.0980485894408166,-0.275866758691549,-0.10517097908294,-0.0507297538258251,0.0573369371792723,-0.245929239087619,0.408448688215511,-0.221604971003661,-0.135067914466298,0.0640387450071788,0.0482255408819604,-0.240775065790148,0.0327117547773104,0.38645292769584,-0.0354835313058432,-0.0215149278913306,0.0999821037441107,-0.157163186428969,0.121907538165557,0.202025783445879,-0.0676945777685516,-0.0325347137247014,0.125664301329692,0.00153856056988
progressive,0.187438471842363,0.0807186382049236,0.351277167597024,-0.0987669469763066,-0.17615742858683,-0.0741963771595164,0.350749018661108,-0.207808180063202,0.127229249642044,0.277515395629968,-0.24482763376443,0.105955383729377,0.0980604070022093,0.0765021360124297,0.420385431245623,-0.173282091512034,-0.104934609635529,-0.0959739817527717,-0.0096859309577451,-0.0768980069320952,0.167645856008466,0.215993086072353,0.0950294661075244,0.37952734465503,0.256097077914181,0.221677110662108,0.0462364812912296,0.459768016454554,0.362043617564054,-0.0342247758492035,-0.124162471134692,-0.121413407083356,-0.350001854288748,0.203299174867107,0.0377530699678414,0.198197492549582,0.104075884940891,0.0027982343029927,0.177325008821799,0.210602137080168,0.104214755015615,-0.157240663971968,0.426308231050476,0.111294101173042,-0.136576491660516,0.0608403747059909,0.153829602133456,0.174409276276454
stable,0.15677557833855,0.155702946742653,0.229653705450842,0.172811122584677,0.208982658530535,0.298513699992101,0.181346312120399,0.430928563886329,-0.0496043233330257,0.163718527565437,0.213794909699366,0.235424971136805,0.281202979448631,0.377254230094022,0.249436844830216,0.169255682541505,-0.0358914600045587,0.228507415219929,0.0146903911790494,0.248323213468032,0.265551052419793,0.182228466957409,0.277568945361115,0.211281497060017,0.349327169454783,0.0645228082532185,0.288378174070025,0.119757995909704,0.0741863268427903,-0.0374448612495696,-0.0302482817770028,0.123783354755735,0.0611862407910497,0.3710324221129,0.112918732153045,0.144413063572553,0.037210727502685,0.181742116671877,0.359260792913239,0.300298059615284,0.0030844348288207,-0.0986054604489117,0.178407404691541,0.420000609565097,0.401648389613693,0.189074674444615,0.279738031250969,0.169984681117491
stable,-0.026051991414763,-0.393111982208715,-0.0057768802365919,-0.0045931965659525,0.0036504535503865,0.0862977667070346,0.1387373635666,0.0891920468337822,-0.23818867492085,0.157392619081353,-0.0090174013330307,0.0736054778173612,-0.262789417403578,0.0150429445624643,0.0324449996777868,-0.103601631654586,0.0071162317680808,0.0234114180900768,-0.121381528460311,-0.0837216225234362,-0.0192105484228874,-0.176348414929948,-0.0463657459367999,-0.0393231356995247,-0.0856211886024962,0.0700495392112988,0.044635263716431,-0.109943595377604,-0.0691144188328638,-0.0488481385502866,-0.0842705203095445,0.0123728744644162,-0.0362978005762945,-0.115402096753393,-0.115299687081384,-0.0626945706460686,0.0726827634255489,-0.0989824477935872,-0.0838965356249783,0.0580923144440686,-0.215575453892812,0.0063829546641727,-0.0466908617915289,-0.188605636274784,-0.03859347402104,-0.0674208476902078,-0.0710231353440779,-0.065057369291064
stable,0.0509548397593958,0.0602107059876857,-0.0507762308429389,-0.0855639154495754,0.171176262923271,-0.184153410422048,0.0645890830114626,-0.236163070451845,0.250121628583192,-0.139701235557318,-0.0254378566889703,-0.0787127917221624,-0.0128230089153916,-0.0804217878024551,0.141705285117101,-0.206694530898958,0.0352443176736749,0.0535213222833962,0.174593065297395,-0.0319636682592861,0.0008040933264423,0.0597813676426022,0.0319742898076052,0.0073145957186087,-0.0958245229015266,0.116843683454566,-0.0956675787613138,-0.0330705590789992,-0.007935700456004,0.25469167704653,0.111983208060802,0.131953354765937,-0.17634894218079,-0.0361052251980322,0.0071976125526714,0.232624657671522,0.0955938859414102,0.0357496792205999,0.0267164804422082,0.0125225184459982,0.171093432518036,0.0788102260047161,0.146972181995093,-0.183742412735508,-0.226267702585721,-0.0672853164398278,0.0117457020572811,0.0341757468070435
stable,-0.0025256134032164,-0.0756869916493571,-0.215802720968397,0.0870232813722889,-0.201699586448185,0.122448873143793,-0.0328711382456665,0.187282910616594,-0.0988759224969722,-0.148933874891587,0.0970730934134512,-0.051009940330626,-0.036875378377776,-0.0138464538118301,-0.0829911370563748,-0.0443288337017644,-0.0754508244998401,0.0874538458619879,-0.0269063950130672,0.0441044965181877,-0.179770590634741,-0.0533475328187739,-0.0330211366278745,0.0840987942303528,-0.15327136638322,0.0045428849618002,-0.140519618255488,0.0902789431450983,0.0443292487534089,-0.0919120759968225,-0.0479837743385212,0.156285666962064,-0.301030815728607,-0.0529079095378983,0.0307295921672479,0.0113134391489591,0.0141695163453913,-0.185806828854373,-0.129163459789498,-0.0184092465503608,0.0072448350286122,-0.0305848854868492,-0.0663732481360379,0.0394018140500902,-0.0261786200693856,-0.135035597358815,-0.0698842988013345,0.0133926085339779
stable,-0.392532114412384,-0.113572243523486,0.0697732095229652,0.003828253936312,0.269009630011487,0.0600943119367915,-0.170424470808854,-0.245253727274685,0.142910192337986,0.196751172542923,0.141004701104674,0.017336742693986,0.168435560873084,-0.025427393347771,-0.149320017696846,-0.318869803781293,0.0223180951880369,0.0313684673907244,0.0417694683064241,0.0354979079352279,-0.0344534075373262,0.0686936559208484,-0.0141458753581999,-0.235623958445628,-0.37500559180512,-0.0879648656006681,-0.0627548136151233,-0.266127184778509,0.40155497089545,-0.0695563056874712,0.0461173084042062,-0.201267525070119,-0.006833975895201,-0.0752023598373664,0.133629424542757,-0.0571086843378971,0.247239978678017,-0.215819083164628,0.098409009232004,-0.009607450431678,0.133212420028878,-0.0263508810890012,0.0177816419850022,0.178248462048538,0.258843558971708,-0.192755547118849,0.0509410194535485,0.0193305862558521
