group,CD80,CD252,CD30,CD52,CD56,CD19,CD269,HLA,CD10,CD45RA,CD194,CD20,CD62L,CD95,CD1c,CD39,CD21,CD11a,CD79b,CD268,CD122,CD29,CD98,IgG-Fc,IgD,CD127,CD22,CD71,CD49d,CD73,CD133,CD336,CD85j,TCR-Vb13,CD82
progressive,-0.320160830763357,0.177999063649062,-0.0441009590164771,0.0606587166296254,-0.0059888114420048,-0.174556931112664,-0.414344793941827,0.0310345985777187,-0.0789511862449097,-0.0594348087990678,-0.0288893738931272,-0.0089527232988706,0.226659740323181,0.407367966307589,0.1387801801767,0.0545700693250091,0.149462958167886,-0.003172924822292,-0.119442991434136,-0.122766816394969,0.0282512912576809,-0.192821209186086,-0.455088523612635,-0.213186595160527,-0.0295637844538013,0.149360538434676,0.0249068435676344,-0.169984115403786,0.0510453069044064,-0.115737791896882,0.196822941267284,-0.0910987438272901,-0.323959227378896,0.0274897071704472,-0.207634773939378
progressive,-0.0952256769283555,-0.0204350112266123,0.0437750744694621,0.304739079247906,0.0379715683209088,0.356108924676244,0.120995200422406,0.395064443521675,-0.0822240462913178,0.238440101835739,0.0253283278479851,0.260464397962008,0.203278002448716,0.154362893696396,-0.171889124503206,0.199456023681516,-0.0883856759210865,0.270991545034954,-0.202847979310138,0.138042421271301,0.113667671998826,0.23547460584964,-0.0238684931853697,0.0643413990531395,-0.294683284132349,0.0266132349769824,0.0938246283797823,0.503960026359269,0.404262888440234,0.14586612944935,0.105378631141569,0.144213961946644,0.119400735366661,0.0094492680504481,0.304551591957484
progressive,0.111416147320529,0.0595707086046968,0.0472327471634776,0.251572956589348,-0.0045154811721647,0.177934272115333,0.100603558652585,0.157962108868615,0.0812535159032173,0.181249433425798,0.0725300385382628,0.0157616254931285,-0.0552930555890178,0.101051785158354,-0.064252299110495,0.260084809060417,-0.187261634886161,0.0775667619786828,0.0039571047553648,0.107370318294756,0.0344293689357559,0.142480463915301,0.137876778209699,-0.0429940704573433,-0.415292931715012,0.0352725117321146,-0.213751482564002,0.0019713876892241,0.227232533737939,-0.282505510096145,0.0779389875544919,0.128167719082083,0.110526629603666,0.0418493048912599,0.203977412422293
progressive,-0.0767337382874768,-0.027280107460647,-0.31255219634843,-0.0866992392633319,-0.284593748548122,-0.304533598009769,-0.289645068006647,-0.149539985883556,-0.401782224504622,-0.318571042143424,0.001652017254439,-0.271467272466993,-0.0116375467170536,0.123694788150271,0.0495950602844686,-0.0300365972644504,-0.461093050087478,-0.142849334549282,-0.333278956629845,-0.362921752234884,-0.0347588473614328,-0.177585580305673,-0.361320083371693,0.0271128152553148,-0.207585432993313,-0.402102773584296,-0.432946365163028,0.227864367675183,-0.179608284501744,-0.180691141982114,-0.457901194086379,-0.146433233709362,0.0107326730492983,0.0460350310870697,-0.237424742773332
progressive,-0.0936625394687185,-0.0248008866889801,-0.100804995960273,-0.0771339232689605,-0.421534138025901,-0.173308039033896,-0.374096696704503,-0.0979040953051606,-0.0147645690133248,0.108069139070816,-0.267058492994619,0.0252512806124749,0.325049757383474,-0.0592980991991561,0.0264993563103088,-0.0592419366424063,0.0026669793596187,0.0992830240890413,0.107654715861241,0.103527827358211,-0.42941303051102,0.0475512627497479,-0.120789659235436,-0.0129140868547972,0.207256265552389,0.0279908394497021,-0.0412199078627121,-0.0994258141082979,-0.0704268614029704,0.122146251682815,0.150375624828294,-0.17178959663398,-0.140241532414109,-0.208222301969257,0.130538141948837
stable,-0.023699662746492,-0.0253356442083818,0.0200163914742889,0.0638123207580112,-0.0645075831098738,-0.204278938382714,-0.0756209342026926,0.0422141326188282,-0.0670449186599108,-0.0707179901697618,-0.0147487852154659,-0.10034959792442,0.14905559978891,0.0349150303305041,0.0576133941183685,0.133763103298757,-0.199149521062578,-0.0044834649110506,-0.0183659300082103,0.0081092627980579,-0.0125172533922128,-0.0403579049345336,0.0992517471752856,0.005093345224625,-0.228910760270485,-0.0352057049174003,-0.121600248898033,0.0873035484470678,0.0236879232069874,-0.170633315581101,-0.0649993733517049,-0.0555089149968643,-0.0002427219021864,-0.0944889396403384,0.0595342544707563
stable,0.480269849431891,0.447273127235834,0.42234468468766,0.448869556019177,0.0181062963139265,0.491565973067962,0.379697527212994,0.497863486727723,0.187025011208165,0.490641410254581,0.433985032347528,0.389609882398603,0.363676224548917,0.358523636213643,0.521669350825636,0.369046633347076,0.0961030991451474,0.469382739993764,0.480078867048164,0.281141761515618,0.192090285543834,0.528409866469489,0.0816050897803741,0.18469737687324,0.0831362606566062,0.223143859538924,0.261953160842224,0.367878330307713,0.384015942008916,0.102487952959892,0.0485619363389354,0.451954772281349,0.443295527002202,0.492232160376515,0.516275689691922
stable,0.0079910029740028,-0.0479956466393783,-0.131940493723786,-0.0780570111481681,0.0065321647452658,-0.124644625231502,-0.207749277919923,0.11931743835649,-0.118439769794235,0.157197126300735,-0.227651329176498,-0.0786750472172989,-0.112544586308414,-0.0670391157765506,-0.0380137866895181,0.0413633514240416,-0.0842453268178045,-0.0799142127365663,-0.142444404205587,-0.0787704113266266,-0.0767566814407646,-0.0672154235674473,-0.204915744600079,-0.0818928486907184,-0.385258175672651,-0.0139493189218529,-0.10991518041388,0.0182305888364137,-0.0419909898749308,-0.0383746306924411,-0.145413375654842,-0.163663763314279,-0.0911688402327566,-0.0683125833848267,0.0448481579906825
stable,0.194946056748668,0.210409996410824,0.312254399134715,0.377570895389014,0.0975048482909498,0.503794069979769,0.282030813998234,0.544343311519654,0.21929772573177,0.514193466159155,0.211798896876226,0.418075858503497,0.187101838511294,0.252403664090417,0.126531838696224,0.411120277576725,0.417266710847453,0.394714711024372,0.31625943714135,0.452890664744934,0.239074367175052,0.373042974373654,0.0810333325316631,0.327305954882824,-0.0324707837480867,0.0608975209707377,0.538867106543097,0.150649397447972,0.405379486196572,0.273807799994601,0.0934388700762542,0.31595653588221,0.450222760798224,0.219777588504391,0.417611360970441
stable,0.126532132335204,0.0964055736903673,-0.152825488453544,-0.167291988727624,-0.162864426894855,0.165939158044417,0.230475359324379,0.0949924545314101,0.131404002608765,-0.095667210738413,0.272950619239699,0.273636946479827,0.0004588740273204,-0.152062832548094,-0.0583577223122516,-0.0061649312721951,0.0694023380993514,-0.115181884538884,-0.0187299239091064,-0.129796771498413,0.146173575046097,0.0076219447954,-0.260418185765108,0.43459073378534,-0.0029754099908385,0.255469477722474,0.0757698597428607,0.087987439650714,0.229604995251687,-0.277094052276217,0.156435725483016,-0.0569670990331738,-0.249573713822681,-0.172567137055923,-0.0245573868629429
