group,CD137L,CD154,CD33,CD123,CD16,CD20,CD335,TCR,CD103,CD152,CD107a,CD1c,CD64,CD66b,CD35,CD58,CD178,CX3CR1,CD24,CD21,CD11a,IgA,CD268,CD122,FCERIA,CD163,IgD,CD18,CD22,B7-H4,CD204,CD144,CD73,TCR-Va24-Jz18,CD209,CD319,CLEC12A,CD94,Mac-2,CD328,TCR-Vb13,CD88,HLA-F,CD224
progressive,-0.13264701483577,-0.234488210910167,-0.0333771484151718,0.435494021672869,-0.0262880248328669,-0.352039289040338,-0.147292190509524,-0.0968804457129744,0.0779959628267668,-0.427118189496362,0.0238999979889106,0.419560306756686,0.0554996092957474,0.217472180442853,0.115234136541137,0.0556630912640407,-0.400742848068091,0.12924466121299,-0.128656481082321,-0.151891933652738,-0.157286416190763,0.0303282827933555,-0.428014101459922,-0.117928312300829,-0.0856426844938263,-0.183586503653441,-0.242641401383614,0.0538683113477529,-0.341781607316118,-0.16753012932417,-0.0268550990461459,-0.0316273118757573,0.339683821154095,-0.172098743871566,-0.331856696558003,-0.0274832421903838,0.136993665184712,-0.12461921132075,-0.239876270777612,-0.0671172833880796,-0.206967960597334,0.0461152255581078,-0.189376486849934,-0.228357835899838
progressive,-0.279090264892672,-0.192241454841016,-0.0835363818171462,-0.204368797824137,-0.0608580623065373,0.196284832494699,0.0296876052882356,-0.196668755982516,-0.0948634488654198,-0.228894992679682,-0.172021991676037,0.0559830288958502,-0.183335897107927,-0.132098669511608,-0.437345987229319,-0.234930180393671,-0.0301098589380798,-0.440600005337159,-0.212077839153086,-0.128857229760284,-0.175992034360143,-0.3249436603488,-0.322649391344644,-0.165837371636033,-0.232695720890233,-0.178919830755142,0.372858141300502,-0.377971317403456,-0.013543889180212,-0.017795851537785,-0.364535058796421,-0.247407818786599,-0.156014248191746,-0.317628793687469,-0.297012106218547,-0.103085940329602,-0.189265006853984,-0.180099201490435,-0.130859534938533,-0.276813859992833,-0.22937336154717,-0.197927420622256,-0.253451808492471,-0.267699538908536
progressive,-0.113240548066672,0.027800117422197,-0.0298571730866048,0.0596202422622808,-0.180380799925258,0.029740951250149,-0.139663339385343,-0.078125475908419,-0.0908019110570132,-0.078639761911188,-0.120732867045913,-0.0212933244001723,-0.0400131496035572,-0.0205665189133447,-0.30607495342536,-0.0151600495019424,-0.0676802567259861,-0.067663904235092,0.169180627725119,-0.0208189040180057,-0.0316581985160833,-0.0725779040339865,0.128313850975959,-0.0394098251458655,-0.0543652703724602,-0.0445522613760481,-0.369776032963207,0.0857989675293793,-0.264734893753124,-0.0811146267677452,-0.122949324230989,-0.121342614353392,-0.506998732694212,-0.0263696987574923,-0.0219963876407323,-0.149736632969731,-0.006314048845952,-0.102472356037511,-0.125378308773752,-0.218496137478896,-0.107359591845613,-0.111222588907624,-0.116464035998386,-0.0119805124384493
progressive,-0.560829341856296,-0.43999781299923,-0.493256000832848,-0.333816711602944,-0.597176628657852,-0.0656475156268587,-0.421152578559016,-0.405457678900108,-0.483264272084415,-0.267004845432778,-0.407150445567902,-0.204051425161435,-0.440391836928053,-0.568567377088086,-0.631671976327447,-0.458068822736293,-0.242256451169877,-0.21418806373108,-0.482951460127617,-0.0932149695494975,-0.48645397910882,-0.411648846436057,-0.0179084142132352,-0.524452892522817,-0.426009143137118,-0.488752537773322,-0.292316429793662,-0.420198581986094,-0.185737632569303,-0.439060162686205,-0.411237009050203,-0.441300760512251,-0.382911441306777,-0.500248494702195,-0.418852823408879,-0.432153895002826,-0.511300442668325,-0.523430200153454,-0.415886413029829,-0.609568478735362,-0.43700397367654,-0.501123377752409,-0.449479480772092,-0.490363700786676
progressive,0.159100243320623,0.12882676895644,0.322782243081827,0.174705637146206,0.0017640103936505,0.442885504307494,0.154285236859355,0.331013794959406,0.363625197538426,0.157581622649819,0.383633549555609,0.27081885263682,-0.0812357049348833,0.335815629000912,0.213252104815967,0.144393784394362,0.225362461835636,0.279272507209757,0.338956488950076,0.427992209406648,0.399868673646381,0.213730089657089,0.433211967537145,0.157024167873433,-0.0468472669093323,0.0403356171215131,0.0351224748878711,0.334012825574459,0.40444928668563,0.208158036189298,0.140686121010698,0.186131971078443,0.192781052429711,-0.0093557287660037,0.13148293704081,0.327548821723468,0.28673986819567,0.121311869281124,0.277740840277233,0.214674673580544,0.0793593697015143,0.17685470295172,0.211719615125468,0.266411887715609
stable,-0.114579739664669,-0.0506920377011171,-0.041440870150783,0.0256280398393802,-0.168999273889312,0.218830994077055,0.0794904108601593,-0.0497822392269219,-0.0223922721186657,-0.092901342102625,-0.119352454045427,-0.102526264562914,0.176087248998678,-0.179503393372518,-0.133297044473148,-0.0945108801085654,-0.0741310883201966,-0.0992476914206721,0.0060697358416322,-0.0890039044877588,-0.0498033737751694,-0.0879611368067402,-0.102157757146991,-0.1236511470298,-0.0404078917928441,0.0959961382076041,-0.0726452090094559,0.0186201438927886,0.048483085858633,-0.0757011707437074,-0.0553455367495652,-0.157571528071479,0.0727890802736557,-0.0564224070688995,-0.0255023547201529,-0.0957818543471429,-0.107542905220512,-0.051097962467771,-0.0679487436065232,-0.079563677548724,0.030684664610087,-0.107012076615004,0.0357458496383506,-0.0485481994701827
stable,0.0349935960263245,-0.0145897623739334,-0.063735824195807,-0.0601703330454249,-0.0113138591605743,-0.0200236195198753,-0.0023717945175664,0.0191286412940085,-0.116827900802019,-0.0114636156229857,0.106831566781554,0.0126967019051117,0.0463323508251414,0.119911575524587,0.0394836361972378,0.0763236604670832,0.0364302601305727,0.0651211140695165,0.0250644637821151,0.137560028853722,0.10691356063198,0.0663737415606337,0.276785940540072,0.0248048870692646,0.178151618943222,0.224649573141288,0.260326686599197,0.235681445917768,0.0442805364308622,0.11902657790972,0.185652395668247,-0.0079197666463573,0.0847993862330448,-0.0106763141656097,-0.14317159528372,-0.160845726336629,0.0165289610768758,0.0002245754512395,0.133655782466664,0.190554210593176,0.0537216887242759,0.056536648223548,0.13017094222467,-0.0239779396039406
stable,0.0494033810118183,0.0080618688017311,0.0492494150422743,0.124809727795665,-0.0011036626756943,0.0350435761620666,-0.114803173134672,0.025206319252824,0.136726505961984,0.070974841755612,0.204404124518618,-0.169626153690729,-0.0504149963009695,0.0903520784948526,-0.163832801815456,0.0793236805978523,0.0077503266956281,0.0935139326373105,-0.0089636969474101,-0.0965861060138676,0.14146267173877,-0.029867938814869,0.250307545551259,-0.0086161490454846,0.164106502521822,0.178657245181627,0.197620329282135,-0.0034801807205522,0.0360205541074054,0.101858158878384,0.157784084099205,-0.0240956466209144,0.264410489405361,0.0426947851591355,0.0460568042813754,0.272807546578091,-0.0009657099038421,-0.0025276971391427,-0.0036742149056962,0.111259049307956,0.119752472886075,0.159763917785878,0.0667107339741753,0.0913176130642565
stable,-0.0692200306601862,-0.155236262506383,0.0418702336455904,-0.112072917457379,-0.0005265573218577,-0.0005688200206787,0.10658569459872,-0.102675127945473,-0.136831901635685,-0.118848728359632,-0.168086940962,-0.13751330802117,0.0875292258647508,-0.137271408399043,-0.181920664782331,-0.198326253115589,-0.0992114783444862,-0.14553540111692,-0.111563194472014,-0.174770649701724,-0.241664031157642,-0.059738714272109,-0.114761040035964,-0.0773006967817308,-0.0188685786501326,-0.308578732324926,0.473269020603705,-0.0736813087280388,0.0429367243404873,-0.0283218531145709,-0.110887234199971,-0.17090064499533,-0.128112304867251,-0.114202471908345,-0.250555672167418,-0.102938067568862,-0.0570720496662287,-0.131230606316312,0.0104637666153528,-0.0512097070108399,0.0213341566760608,-0.0022459951373886,-0.12489866840799,-0.145133882944756
stable,-0.0371286656338989,-0.086441068111033,-0.165050731897831,0.201266014307127,0.280516700075035,0.113498650581175,0.051694623661209,0.0314639413530827,-0.0329617967764235,0.0224058404361559,-0.154110169329022,-0.323624742034579,-0.0034348727168273,0.236733824411828,-0.17801864128493,0.0436893288997132,0.0279971025982807,-0.0250199155995372,0.151904978713577,-0.27927520449439,-0.11364484521226,0.0989789793675014,-0.122167552900028,-0.0935915913456948,-0.0486085676002443,0.0045897851179499,-0.255982813638043,0.0978509117427602,0.0804088307475256,0.0061301025027891,-0.0232101872819925,-0.0080919519657453,-0.028164564710896,0.0407452805675353,-0.19686012652288,0.268902557986447,0.143079850627251,0.0877675309562101,0.0532375901368595,0.100488318516339,0.0817296465922493,-0.0305357362713997,0.0716569027622594,-0.154074977997837
