group,CD273,CD252,CD30,CD52,CD19,CD269,HLA,CD117,CD10,CD45RA,CD16,CD279,TIGIT,CD20,CD294,Podoplanin,CD195,CD32,CD196,CD103,CD62L,KLRG1,HLA-DR,CD35,CD57,CD21,CD79b,CD206,CD41,CD137,CD2,CD226,IgG-Fc,IgD,CD38,CD15,CD22,CD193,CD204,CD1a,CD207,CD73,CD209,CD158e1,CD319,CD150,Ig-light-chain-2,Mac-2,CD85j,GARP,CD328,TCR-Vb13,CD82,CD101,Podocalyxin,DR3
progressive,0.336617937490258,-0.392038005914195,-0.023378821647289,-0.045665282280772,-0.134764317637133,0.290974598931864,-0.153276012535432,-0.355278634850765,0.008025047972619,-0.12801945000536,-0.133182558086974,0.148589670190846,-0.0128271826200093,-0.179813171341724,0.144566439594024,0.0194542845717677,0.157276430836752,-0.343016957140362,0.0200225473431697,-0.0069927414948135,0.0305574304446486,0.167078051923371,-0.421929776877312,0.0438117905265311,0.227336504509942,-0.313985564341854,-0.0308093103699232,0.142683287016607,-0.043336935432061,-0.0105241977517114,-0.0909663013337995,-0.146527103582019,0.283784840130262,-0.148574814485155,0.0160658583180125,0.0287845897670485,-0.144883973308258,-0.415455039778908,-0.0197240840451919,-0.295088290033283,-0.160418243978585,0.0742864298090652,-0.0146081191616913,0.0811948788322292,-0.0343734071338885,0.324898034087944,-0.0942697998334415,0.0023539615049401,0.0906994985744139,-0.0568174154353094,0.0686513927226643,-0.209164108002135,0.121905628623266,0.0642432236097155,-0.0786807392920368,0.405995507238373
progressive,0.272465016352691,0.0956307597028566,0.368641577156255,0.121049490376892,0.513425353887454,0.187450173587529,0.379205909445657,-0.0302078764091443,0.0843962433184388,0.193482820065034,0.0755942535333752,-0.0134097465740894,0.229010303156502,0.437955056160779,0.23652390983153,0.223283770027337,0.293912063816603,0.0365102169310983,-0.0690690853424793,0.0595828018953683,0.168678854133511,0.0362253622426788,0.343948258796591,0.14872981674107,0.278322949731537,0.219396969959404,0.207051753486926,0.0758900641321937,0.354438993379029,0.146816344776471,0.187733307586962,0.235928483034829,0.361936435744389,-0.0084573604282889,0.0182164012619377,0.183527992638554,0.29285340771527,-0.0136635849724026,0.172962656743634,0.191281532885407,-0.0361309237033157,0.268519745022727,0.280369962568819,0.106095844322626,0.148569955475655,0.30600125130462,0.221900297617493,0.177723971222598,0.277764083145701,0.0752323042870971,0.243662117022489,0.126383960174745,0.241204353138572,0.396709360649147,0.161826208317424,0.236768778799287
progressive,-0.164671936334883,-0.146142707023789,-0.154165613901833,0.10078148539413,0.0835868064742238,-0.183383066997474,-0.111889152478355,-0.0900937717770851,-0.16223198620615,0.151304926497723,-0.208672582914658,-0.199533806359228,-0.170076017566499,-0.213141705370391,-0.175679174726817,-0.220300749081985,-0.15348011173723,0.253140884518427,-0.114562241898822,-0.133551867154449,-0.296411749162022,-0.210019347442832,-0.175694260075398,-0.239107219892006,-0.107689970810043,0.0128941466499538,-0.291821018866995,-0.152936126277284,-0.0928085536612349,-0.104354095643967,-0.112934992641838,-0.232786298248982,-0.120715800810113,-0.590788141190318,-0.310466816247181,-0.173558580571863,-0.455738753146769,-0.189245920921188,-0.108565913003031,-0.207958374883523,-0.0082510731398381,-0.550784385159833,-0.006296831219463,-0.0288490259887856,-0.213706230385779,-0.253760813707904,-0.474675010733825,-0.248439739453396,-0.195961698331595,-0.123469756859445,-0.235110764869741,-0.228391933644555,-0.100394816261176,-0.211459901436581,-0.213801906281118,-0.212550024245056
progressive,-0.125935966750908,-0.0887703496804117,-0.188847327056841,-0.350638062590311,-0.311322912312756,-0.294043626366657,-0.223269224344825,-0.007408635187681,-0.463730057916488,-0.367244663172908,0.0956445617458243,-0.366310188357496,-0.418255999810306,-0.413283441450558,-0.361044050684659,-0.0806134017081197,0.0156041473977915,-0.0421317577484466,-0.420963708909328,-0.109099052440158,-0.0239338224935631,-0.255441221109927,-0.404162299324676,-0.0259726333083978,-0.235933478560628,-0.292929702408516,-0.209874778673513,-0.108807418278778,-0.131585301109791,-0.255877381219683,-0.365244171414548,-0.147089489290021,-0.162454655341272,-0.0955289651832284,-0.416373479512056,0.148343037489454,-0.21376933706877,-0.0071567583500626,0.0559580775388483,-0.188501916101454,-0.162829248545281,0.0600839238080341,-0.145745371404299,-0.11312308770226,0.166178993930938,-0.0754511968728842,-0.08427273924116,-0.106522212358735,-0.101850876896402,-0.139629156654201,0.0531491882017502,-0.0990849240540738,-0.247299154441354,-0.0863942039762227,-0.236164661517288,-0.292400964087554
progressive,0.0015450545787107,-0.162142685864399,-0.0741731083812487,-0.107389039723596,-0.232283197161813,0.197320900816825,-0.0518057544664079,0.355245800951635,0.047819574267037,-0.401954999277781,0.421047230834461,-0.0183690567400905,-0.15248845227439,-0.114289491815593,0.0335353017321229,0.305398076032743,0.0556091733659462,-0.402101355807821,0.081678893426405,0.195944855058492,-0.005014480316166,-0.275755839804832,-0.066816400707383,-0.134928029281708,0.267925182139477,-0.486665755318261,0.018363981153041,-0.171744724113336,-0.0392094990763923,0.166306943889392,-0.0205859411557028,0.082977013509755,0.0360471467859992,-0.595286675016473,-0.139362270422463,-0.0303206127918844,-0.152187943198842,0.127319737428204,-0.105128090425576,-0.0180420663147036,0.0176195259473613,-0.156524065504857,0.223220396923644,-0.386471707562905,0.0160519127849404,0.0887634741169997,-0.55165631273731,-0.0999075677926413,-0.0618422394695524,-0.0708873281678339,0.0398365373654618,0.189013602525598,-0.363179288113334,-0.0976932048789212,0.182007939801523,-0.0993881312511306
stable,0.0753483527618467,-0.0465624084205525,-0.0321320257585394,0.0191506588884507,0.0733064173141379,0.0470974032673142,-0.0865950948887427,0.0876643884319445,0.019487536893617,0.209959587624597,-0.0985144263540299,0.0275243768512257,-0.092680704665259,0.0370180485374881,0.0524513569340517,0.0677545699986255,-0.0485334512430308,0.16996159499519,0.0229794084746187,0.006103216992839,-0.0537664082685322,0.0249901100538285,-0.0621706123635453,0.0038431285847925,0.170699240798848,0.0298239005993879,0.0090971005347459,-0.0118986664901766,-0.0398655499200565,-0.0196057527543368,-0.167140886747644,0.064484471270568,-0.0688309145784797,0.208546229055412,0.0429992754333271,-0.148421320106797,-0.120112349383691,-0.0447644814521473,0.0934041627572822,0.0757915613136961,-0.0364172466533028,0.0389054898611712,-0.0879920512300168,-0.0990883593451513,-0.0576499765463579,0.0906499633014635,0.0346707964736837,0.117237401430294,0.0055800726217797,0.0004925293712056,0.0162947416870998,0.0642771551355438,-0.0050541597830732,-0.0143270399149534,0.113958786105291,0.115795213053254
stable,0.354968915325653,0.363033826245019,0.32083493041334,0.179712308954849,0.115291376308293,0.499482289113387,0.239270278194771,0.355312351762818,0.226027847568872,0.192656673024834,0.190168981944065,0.399308932196027,0.316552290784636,0.197803033051188,0.369015811077031,0.382796460187011,0.408085587202157,0.225400957185573,0.193277188077668,0.373361583602573,0.0423656785418405,0.378094943899122,0.130268495133169,0.181890483332213,0.258079225019585,-0.0085886933173416,0.315224039963763,0.287704437428236,0.0461625612057512,0.412964736443115,-0.0049093499950983,0.387674060764634,0.239792837903931,-0.202236689319393,0.309274089215614,0.116029271645658,0.212016886451525,0.355905547085378,0.359364013250932,0.353686832165295,0.382982942896532,0.117145925730111,0.443745492509095,0.217665462922539,0.50950986447362,0.353527393369642,-0.0002449923351266,0.360651006009598,0.362266709315748,0.421589063492075,0.351897246871134,0.458076784876071,0.293427427401053,0.245467583552924,0.352466646020795,0.264319199217537
stable,0.0848113938823748,0.0086770646577308,0.264574388262995,0.0839714808978302,0.0894164405563136,-0.0336055627762119,0.180252230060483,-0.0672297191558242,0.128093553377454,0.0959074122022569,0.118265760335405,0.219432746868037,0.092743419579455,0.207986867286152,0.138547993793901,0.115958999717804,-0.0134283085733066,0.125427409401905,0.122707575782213,-0.0243103307422266,0.0295586886134705,0.14263619456853,-0.0013650968113043,0.218631428846214,0.0993185447894762,0.206664049639284,0.0310986796800231,0.0868775641982641,0.0033349956923023,0.155639254848397,-0.0517817830108299,0.133031404463658,0.100838666202025,-0.0707169406662042,0.128042568501095,0.197857177689925,0.128786798227826,0.0797765400878211,0.0479555276764988,0.0887347960564544,0.0009453403114036,0.288929080817519,0.213655692265577,0.155397302647368,-0.04206138129986,-0.0230986436771222,0.221764739933379,0.118502771933041,0.219534567280478,0.0571566136754624,0.0948270202864538,0.0846570831867907,0.10964262620375,0.118376227396013,0.0915689664666509,0.221925970378219
stable,-0.149293135679216,-0.14381117549248,-0.0699354568218682,-0.208854253528156,-0.20531984523337,-0.0363309406893464,-0.294717002402464,-0.0269230686046779,0.0206059800536034,-0.289284607925949,-0.088070211986944,-0.117519599161091,-0.141022735785949,-0.0883985166741902,-0.0858772301732457,-0.195717861547253,-0.0685183421649182,-0.153009964708817,-0.0321201213760688,0.0251925247102283,-0.0064253664119211,-0.196875639848057,-0.0705034961931165,-0.216095391025504,0.0315088481920561,-0.213868860260535,-0.0598320321543285,-0.0448987474243656,-0.132065839450782,-0.0191169525517373,0.0181108061464143,-0.0922427446667704,-0.0928824230548114,0.19270296545985,0.10491840214347,-0.110518903830446,-0.220457384539116,-0.103555463487798,-0.156025141447013,-0.0677104114808999,-0.227690066003996,-0.112718655816861,-0.267491181336032,-0.134163299477904,-0.139316999915103,-0.0457209710721654,-0.0785359346043088,-0.0049519670932522,-0.178208302625591,-0.140114511918414,-0.0971010491703179,-0.0788216774743998,-0.210928089836119,-0.0565066657536395,-0.118931507944397,-0.0790043811620652
stable,0.0021148395348294,0.36679137928793,-0.057695969013198,-0.236618449571044,-0.137046675506214,0.249146166970857,-0.0869074768210386,0.158136123788089,0.336604609412235,0.199197146430645,0.276924659140764,-0.0003376666782565,0.0763437241434994,0.0580763715877739,0.0739338003478403,0.0265653686710995,0.0100550360187688,-0.114027092548219,-0.0340314059895712,0.0578121894244206,-0.171473978630271,0.0863219110436867,0.0853480554925469,0.0424243289957602,0.102051000115801,-0.150098173503257,0.0130242787080033,0.0690614187417139,-0.0736286046630708,0.130766134866252,-0.0635841535595518,0.0924495950642281,-0.0549369776342642,-0.159696595245989,0.257593882354644,0.355122751865201,0.152496967470811,-0.198017869843175,0.153419579958864,0.18994270932265,-0.0056148713832214,-0.118064849390765,0.0067454546074762,-0.0047246578045277,0.223652410124735,0.177372223105784,-0.238286910121141,0.162709348339299,-0.144892809847301,0.0145355894380016,-0.0474083818181282,0.154110501062508,-0.177412617690946,0.142498593449253,0.317479622193684,0.0475458744469695
