group,CD274,CD275,CD47,CD30,CD19,CD33,CD269,HLA,CD45RA,CD7,CD16,CD25,IgM,CD185,CD223,KLRG1,CD141,CD314,CD66b,CD35,CD272,CD24,CD21,CD11a,IgA,CD79b,integrin,CD268,CD62P,CD122,CD267,CD254,CD303,CD49b,CD81,CD98,IgD,CD18,CD38,CD127,CD15,CD22,CD71,B7-H4,CD193,CD304,CD49d,CD73,TCR-Va7-2,TCR-Vd2,TCR-Va24-Jz18,CD305,CD133,CD158f,CD336,CLEC12A,Ig-light-chain-2,Mac-2,CD23,Ig-light-chain-1,GARP,CD88,CD224
progressive,0.375028220666394,0.263468789285625,0.203567576175194,-0.034612800880402,0.197522953747114,-0.208567631210445,0.352507949579515,-0.0018211011390348,0.35778190823123,0.13196390243298,0.0137121973912072,0.105065465728788,0.238428707939415,0.272997052128449,0.02990693098425,0.219827523441775,0.423145270610139,0.465124615872405,-0.237159455778295,0.164446338747153,-0.013010613545793,-0.0374259483933701,-0.0273664571293313,0.0863488826638051,0.18756643722574,0.341710159102867,0.227321410492398,0.0027829265374507,-0.116256364806447,0.352118640903374,0.172935386715262,0.198149459457102,0.219440412069093,0.0440094165408432,0.204642082903057,0.0790980656610976,0.176458838458627,-0.274343614221056,0.0839519851323596,0.0905433333582062,0.163112675346608,0.262818270453429,0.123016940389375,0.351843648757425,0.0824443853257756,0.40889791183846,0.344555821604743,0.151988327655329,0.41875532372035,0.0123014701749599,0.149819117848563,0.397885956410928,-0.10494583387491,0.365329440954745,0.397424929211453,-0.237470933250072,0.133882771054551,0.0294624859327994,0.07652025844908,0.246009792039425,0.359485323065025,0.115818995768471,0.0689838841804081
progressive,-0.0222766274449645,0.0723670729137934,-0.265828310643422,-0.0498033676997134,-0.355650906766693,-0.112669973343151,-0.0337563228982572,-0.419634361592941,-0.154699159323811,0.0816468689858838,0.100885257564991,-0.0061854756167707,0.0573993984133192,-0.0774302711063415,0.0374049820038966,0.213137553103761,0.0392275919958557,0.0140942253296845,-0.0028000964859069,-0.0031927688745846,0.0188468889953074,-0.0085994744067609,0.382153095890015,-0.0838647784699854,0.0887797925244033,0.22774041854429,0.0497020175964905,-0.0671982580868048,0.280960298576274,-0.0496533535889326,0.0291922104643766,0.0920684806303606,-0.0730388018698979,-0.046728270822812,0.106393496604092,0.0269436632887225,0.0946962124234149,-0.0239214894568672,0.0838762338505672,0.0908539217170013,0.0549884702571353,-0.151160425909346,-0.471183830358924,-0.0661025063544847,-0.0365839880081697,-0.0549922427677395,-0.361785239988031,-0.0800602872950437,-0.0736891326177833,-0.118998471508147,0.0354812310830341,0.0987763012384741,-0.0634876681754665,0.124097803461406,-0.0481602710175152,0.0051947610357501,0.245082399877715,-0.108138924288882,0.193182296744065,0.037693355395672,-0.145460157730452,0.142282525588269,-0.0027243870522264
progressive,-0.218708846939539,-0.113303277429195,-0.209725605983671,-0.120699296549716,-0.0238435165160383,-0.0825593175541055,-0.0329569238722004,-0.208400189906007,-0.21469118960241,-0.0656379513299133,-0.176829542273838,-0.147944784815544,0.0166642823255065,-0.135986798819399,-0.147958688248744,-0.0439362866436761,0.011868510597861,-0.13148442884816,-0.330299562609347,-0.0360829948035877,-0.139134824101448,-0.165346391020474,-0.0013778196846687,-0.144469058671821,-0.153009808828423,-0.0695412872509656,-0.061571363315384,-0.0399505926284645,-0.111964281789569,-0.139762780225724,-0.14394003036801,-0.0422463093085213,-0.116074497054095,-0.0296700903254981,-0.015779989058894,-0.26489389344577,0.247674315525608,-0.159353032167229,-0.0534392820519824,-0.0108129726249965,-0.058189736516178,0.177818776020527,-0.0204173885713766,-0.0290946825246845,-0.162871753677168,-0.0278287611230301,-0.129552331462831,0.0486983578205072,0.0109299133047843,-0.101644250401755,0.0124771230882238,0.0635263233455613,-0.0018020785668222,-0.0362554989865818,-0.0898223820250054,-0.180464636876151,0.0258799963325769,-0.0664591820488138,-0.0661477078742094,-0.0478832719221421,-0.0387626135240774,-0.105855441785275,-0.0701706422732648
progressive,0.171737739299851,0.265004689329182,0.375683546287624,0.433515379707139,0.180354849306757,0.389389369833099,0.159997560345358,0.303462095895567,0.152269503626021,0.378295143711244,0.506456558077431,-0.0838968219311482,0.445600617585048,0.517550050513988,0.358259917696233,0.392961085405746,0.0472985668028891,0.119669762803897,0.453759450511493,0.571617111124907,0.436620396691828,0.397278924558015,0.491537369120865,0.426358741815673,0.479417632591354,0.507535300280438,0.0947133384586132,0.37132323050776,-0.0360279571157709,0.14846523447123,0.0299151561202453,0.360028930472872,0.151983131781204,0.393500428120557,0.516517885620359,0.351082105842218,0.403050697393598,0.438438893268047,0.453359847107009,0.413191401602359,0.218132191758865,0.384939312181658,-0.295788694603321,0.204397638173598,0.493155702306623,0.102870359417804,0.354255014182999,0.538558461482251,-0.126545102905109,0.449099449879473,0.389776952122127,0.554337581798664,0.362444424484814,0.274340265188695,0.199452163155856,0.496600966307553,0.353945504812872,0.36432571291798,0.246667998016358,0.383465741803505,0.200146127623319,0.397261339687415,0.391590128185162
progressive,0.0700682623306629,0.378383594702936,0.0069744444787426,0.0195887437564722,-0.132420057655248,-0.1984222509295,0.369482288110791,-0.0981236112139166,-0.152940600719952,0.0441373939704055,0.166698982199975,0.350184607456867,0.215207163619068,0.172240484465312,0.423524309132257,0.0546671928133233,-0.071757291008177,0.0921417978378872,-0.018051053148525,0.039820223275821,0.21951232169064,0.0075053862743748,-0.0844156945131509,-0.103004769203735,0.207918034884475,0.0683975824981529,0.358039567134006,-0.142520295085922,0.393066497479568,0.279350525252666,0.187403478325901,0.135794771784958,0.0280790774466224,0.256251628600711,0.144010839268251,0.344423792676453,0.121974856878964,-0.0768278047197066,-0.0217788811267494,-0.103288510861917,0.142451751734962,-0.0709836015510464,-0.363220315123955,0.220967761493255,0.190315329251376,0.208349180668242,-0.0998272813219881,-0.01823903305671,0.148325906791637,0.0452960293359964,-0.0089154591770153,0.149533046163745,0.0737272876974776,0.213053039029404,0.140144144622457,-0.0624218339378234,-0.173994021623578,0.0557240229602521,0.356488538875844,0.282895350764974,0.271551302158457,0.166548229252116,0.034138482521448
stable,-0.0596234053760661,0.0047887952618744,-0.0039399804385838,-0.076024215848626,0.0278737931681834,-0.105548663875747,0.0700405920647953,-0.205184508992759,-0.156648503551777,-0.0755138266578127,0.128699397763985,-0.06438821537149,-0.234460981249067,0.12240973114982,-0.127299192165864,0.0130567078873951,-0.0039796641207678,0.0791161951625803,0.0550309940021464,0.038113255870434,0.0757148686772706,-0.0590483581351371,0.0625124861131854,-0.0534691600388909,0.0182807068225474,-0.0914788590179396,0.0013555921260064,0.0247423076876552,0.120427652020521,0.036402039341311,0.0516237175301836,-0.0184601226990847,0.0810223372019934,0.0619905625947723,0.0566126329485922,0.0799114768716744,0.139189315559785,-0.0894770941910839,-0.0917076627330771,0.0865900409340391,0.0779050029487029,-0.0269269237969386,0.0165568495323022,-0.0263282995680654,-0.1020936111199,0.0793251513818631,-0.0692433747846279,0.0605918354636317,0.127311679756776,-0.0969137411189901,0.006803160023739,-0.116652774804285,0.119289880547762,-0.0419162980296592,0.0414103693831518,0.0493618695334163,0.0332405559571548,-0.0482021455613714,0.0944219466666122,-0.0565275503616604,-0.0276388253316972,-0.0160489066404153,-0.0513169303456544
stable,-0.256040895659109,-0.146218332651193,-0.0550477510253567,-0.154404554281298,-0.10639010086778,-0.164882810128706,-0.172081076318263,-0.167058678727183,-0.0612702387237016,-0.129841360068921,-0.252788689914443,0.0012768757118786,-0.0652204089154457,-0.0585487491003629,-0.149688974779905,-0.100388528161782,-0.0337850575257604,-0.0293712011831867,-0.228739178576443,-0.0347227079290466,0.0653479856672998,-0.289928428451359,0.102735469663501,-0.211224122800371,-0.148384569566545,-0.241785651324769,-0.0625675454432656,0.0708359747139417,0.0149713804598122,-0.0763390930127286,-0.244283740940397,-0.0148724126404595,0.0097929808497344,-0.155439521747412,-0.0463027744682243,-0.265711852737939,0.14643312890097,-0.127352713189065,-0.186925486472649,-0.0512752935325658,-0.13825911698889,0.189479857351512,-0.433926861875525,0.0451059351898885,-0.20016988335073,0.0373886991551725,-0.0488470422265725,0.0594871920419715,-0.0389541708724057,0.080239575282701,-0.0584234845358763,-0.0896005768965285,-0.0258186636506008,-0.0268269501160062,-0.0527496574344339,-0.30833365074554,-0.0749199714768241,-0.204723669570586,-0.0835091377464153,-0.0688429981013106,-0.237262410783637,-0.212521161889588,-0.143628977461468
stable,0.0947642977250342,-0.0870404808141073,0.0856650690428439,0.113669537708445,-0.0204511209955365,0.0423213772286364,-0.0135464645876147,0.178468522843835,0.243678458534685,-0.0615437676363684,-0.0174288671205282,0.0737686584218443,0.28520546977278,-0.0209488695525755,-0.0218631101709909,0.0657246888882896,0.0773593039292822,0.0951302592920476,0.0649542632126621,0.0030884045183072,0.0569878312696678,0.0381731194077003,-0.0042226243090404,0.014327552035107,-0.160019782539343,0.23205629533089,-0.0886733587886003,-0.0851154891334309,0.0759015241492923,0.0015726533101615,0.221396955986317,-0.0944996512526537,-0.0150229784707708,-0.152693520692481,0.0276642080428878,0.0375518212870001,0.0347033943218901,-0.0685308998830638,-0.0030638768617112,-0.0720937660689182,-0.028608651383955,0.0256439679505458,-0.0827052944394707,0.167239738734131,0.0675404421763295,-0.0443518730334044,0.003913832414387,-0.23138421225024,-0.0293451520478306,0.0172380204460017,-0.0945616646281054,-0.0074160418928964,0.14603586579763,0.124533622154203,0.0478814070105089,0.143975021770717,0.191882328927951,-0.0063582600317218,-0.15578069450913,-0.0183261208478111,0.0517269065131954,0.0483902419103699,-0.0315109417267122
stable,-0.0006904833063246,0.0650585421660301,0.0447654198500675,0.0226186487901039,0.178621476495061,-0.122925628849938,0.0015220957018542,0.0955273641143432,0.199084478815338,0.0861211419678655,-0.0478570036030711,-0.0441555248764037,-0.135516646010709,0.156740763733192,-0.12206230524143,0.005066499730739,0.0162064228932823,0.0239216609211694,-0.0005774604197906,0.128590325244294,0.0735744367789234,-0.0041174485594989,0.243953051840944,0.0493108654349172,0.123452129754749,0.0951364840658604,0.0377693447152653,0.0610060774795438,0.115684109397048,-0.0304569784926862,0.0352904846906329,0.0219156709856792,-0.13542401834155,0.00678738284861,0.139791143361981,0.0687291480025425,0.0665520878531307,0.080221606441464,-0.0622790302323912,-0.0308156880109048,-0.0322135807274331,0.279019056562192,-0.0805579574577464,0.0450332426016964,0.0644821167572652,-0.194563879087514,0.206064326837505,0.164015580438976,-0.154831319439345,0.179049502565676,0.0462418186730327,0.0418074904644144,-0.0861913615476216,0.0363552286637258,0.0116423244324836,-0.0232061424300557,-0.0646358677022734,0.0069406041908143,-0.0156354396739746,0.217081315235951,-0.119555305730495,-0.005837414551324,0.0095370477922995
stable,0.0747159958474146,0.154959445406823,-0.0753712497607215,0.0574303115585538,0.115208774121088,0.161641421518411,0.0311584257476935,-0.133727944755728,-0.269231386963574,0.23490143601911,-0.205324917028109,-0.0990736390883902,0.315531437020398,0.014080583676221,0.0097514085131082,0.126807250528973,-0.290033049932129,0.06969859638397,-0.14210778138181,0.0247956253937805,0.0720740115724895,0.0428748407352498,0.246889079903023,0.157546530978957,-0.138796726293417,0.0590546315540335,-0.0160145427408713,0.130922393914568,-0.0421186629884536,0.0160807808932454,-0.375111669248679,-0.0139004618972817,-0.375657014863206,-0.0356172318773511,-0.12696703923981,0.0916733495421018,0.0299248201537613,0.124282237902861,-0.101483023080504,0.0314220469375337,-0.406359608741429,-0.0578766858677245,0.0077950037554637,0.0878969815557408,-0.223586043608222,-0.0321110694055205,0.272047802549043,0.0866563303515603,-0.0559003049814011,-0.157912931420538,-0.0183184594722371,0.251745044639272,0.110248254497646,0.0967732691616603,0.041745219130087,-0.131243443252086,0.0206819586304741,-0.10183531767441,-0.192533100289046,0.0040669623445663,-0.100854256167166,-0.151258974154467,-0.0537347625313702
stable,-0.121612314243363,-0.0483818246965573,0.237334239717428,-0.0959102948202425,0.12571124098688,0.0439944619186222,0.213020814563315,0.0123736705252369,-0.147198857277872,0.0121482279730004,-0.0421802527723885,0.155273227269642,-0.176310353160131,-0.0450765461261615,0.133907658473538,0.0530695585844862,-0.134177945999256,-0.0623550653525332,0.187206112367693,-0.244875770159973,0.0162759228354688,0.0403947832323021,0.153611911282589,0.125879466289641,-0.158987774166083,0.0634596514979051,0.0208034740740849,0.162391972629233,-0.0858497207569958,0.11162182687935,0.0482048550998229,-0.105359730838631,0.172816452168452,0.0743158136997722,-0.0358415442406356,-0.0043527045064181,-0.143519980529146,0.0466644806443942,0.0379833944461665,0.103190944061605,0.049990284147317,0.163120372117995,-0.0690960887432533,-0.173824353460356,0.185858532694983,0.0164340965573535,0.174564313003727,0.177547157910646,0.103931625949742,0.108323280762579,0.243908814028201,0.14667495458076,0.10399682726067,0.191091501596653,0.0146824630423572,-0.0248930319938077,0.0271099369427331,-0.0730490589488583,0.0718111803673336,-0.0521356786887917,-0.0550383581425753,0.034777640541757,0.117789892493462
