group,CD274,CD70,CD30,CD19,CD10,CD45RA,CD279,TIGIT,CD294,CD185,CD223,KLRG1,CD272,CX3CR1,TCR-A-B,CD122,CD254,CD357,CD29,CD303,CD49b,CD81,IgD,CD38,CD22,B7-H4,CD26,CD204,CD304,CD49d,CD73,TCR-Vr9,CD305,CD158f,CD307d,CD307e,CD85j,HLA-A2,CD82,CD101,HLA-F,DR3
progressive,0.354667131037918,0.122281620937134,-0.0747666861122718,0.184334544709509,-0.173646752321815,0.0559156424885967,0.146543815476336,0.191796921080139,0.169761220667628,0.102268719163838,0.305533568362533,0.0317410239872647,-0.0126301862491324,0.132118445371032,-0.0213133271411023,0.0727868388703253,0.18776474790174,-0.0729027738312962,0.326423635684663,-0.202148817761175,0.333922401413885,0.172579419686455,0.272289173861432,0.0778091569519431,0.379024016940909,0.288279406579578,0.133022828744,0.10597902081205,0.519393623635712,0.143289217992462,0.0413737378142443,0.217752988155977,0.0850531082613182,0.339375008840521,0.127535443907827,0.128515780194894,0.275581114199388,-0.183164641683593,0.0423325655505978,0.219827523441775,0.0153569049954583,0.0019028660819196
progressive,-0.247677355227231,-0.0002847223088526,0.0159737052683453,0.160624336335748,-0.137755624408189,0.187911191127639,-0.181235142265563,0.0253517884749881,-0.075050489875709,0.0031399345437838,-0.102281888573047,-0.249006391570414,-0.212167959042024,-0.0266254948027457,-0.134232681710411,-0.0235113140874137,-0.117840496313616,0.0999601324195165,-0.0813083993040464,-0.0170860000159298,0.083250779199433,-0.242962736788371,-0.396355179885764,-0.354568308110577,0.144189306478355,-0.108451806159606,-0.0501307489292185,-0.129531449090396,0.0029840751889471,0.299078906510724,-0.0382123749552626,0.175780715258736,0.0257445410445068,-0.122210817777586,-0.0946767031963547,-0.0544121081073345,-0.0301040119355571,-0.0567217108182461,0.0129588320645381,-0.11838544913155,-0.181555736742457,-0.0893015746284415
progressive,-0.0801057958267215,-0.042698769861372,-0.240464463623603,0.0618619598399797,-0.154797755909429,0.139260906524733,-0.172532501512306,-0.218846048668008,-0.192290675262645,-0.15006456435652,-0.172607301320838,-0.170439592960057,-0.0855754194668241,-0.167913612106338,-0.150134060847013,-0.201050481134233,-0.227640699482235,-0.144537363426618,-0.0267106643463584,-0.164438515121355,-0.135810349314434,-0.132219369947791,-0.51236286200523,-0.295920063401542,-0.299790662962247,-0.241407199539939,-0.0477753781937023,-0.240180437755177,-0.0814068807337457,-0.112870985374147,-0.399606216309597,-0.0559129088430437,-0.30621021260506,-0.260859735616697,-0.278585436021703,-0.117190096211315,-0.185452983282489,-0.214101472853183,-0.0456066230749636,-0.116458266823313,-0.183661212067595,-0.214276774997676
progressive,-0.130978942929777,-0.523007057593569,-0.609421949160782,-0.345488493966495,-0.406724870787484,-0.283929456005323,-0.551719668264652,-0.526786600393327,-0.57415880643834,-0.635109895783093,-0.582116318084023,-0.418284999567506,-0.530087878596712,-0.471871094879673,-0.190141492288131,-0.218531175997904,-0.435627291753678,-0.539860181459272,-0.48575845963933,-0.532716385375956,-0.667801821445471,-0.251407400467761,-0.44150468683875,-0.65423790344607,-0.507771151189165,-0.350239300604331,-0.26927445167361,-0.27627929263298,-0.223636109587722,-0.405083386899576,-0.51735883205821,-0.208670821987287,-0.461819487478998,-0.392180634587113,-0.237888020239619,-0.229603357322357,-0.343993122937202,-0.524660440022201,-0.550443592649632,-0.313124170756462,-0.462667142799636,-0.382480748272898
progressive,-0.582855833371386,-0.18039030435177,-0.491699478111898,-0.623295072705082,-0.596091928075277,-0.601433081262555,-0.326793219010832,-0.489662332083453,-0.308524775935531,-0.467462015231732,-0.301332277116863,-0.56218113172816,-0.476306545712505,-0.588392606545665,-0.552349578766533,-0.569751308624504,-0.542182225030482,-0.472682324889867,-0.503123038126365,-0.457222872430426,-0.149553752209208,-0.569001817613515,-0.302861213170492,-0.35083182084489,-0.603922192310089,-0.527959454122564,-0.537250897206138,-0.592118509308762,-0.153902129587536,-0.664695425241368,-0.330955545283574,-0.590782056776528,-0.580214763443053,-0.576032290709131,-0.5162160530184,-0.513181118832456,-0.558005596915872,-0.319529606716943,-0.248999584474317,-0.547697337588913,-0.557336984759377,-0.601542227427323
stable,0.0391210855296626,0.0800656504939372,0.197185902095156,-0.0437076904645815,0.152877242440619,0.136779407778718,0.14708266202848,0.10956639050061,0.136219339752483,-0.0473367216771674,0.0889798373031246,0.14113494873768,0.259353299428833,0.167428242260363,0.17039559309747,0.145227944190871,0.0604157390524728,0.163620770365968,0.117783688476799,0.223574213598205,0.0964367087908011,0.0309580735680491,0.067362973201071,0.0251954835259854,0.0030819997626879,0.183975545067507,0.069349682914243,0.0197439769612978,0.110901140753879,0.122552394886594,0.0045466768253536,0.150849435184661,0.0519880580591872,0.185253475247474,0.154672016892683,0.121845450435944,0.136485243232139,0.152555450831896,0.225666000320913,0.158801461560042,0.125125525660477,0.0809070045419525
stable,0.210628655964866,0.213970758997345,0.294937984923607,-0.032775349876964,0.220561660025467,0.0228374497315351,0.364159712487213,0.396805828383947,0.308053328233725,0.338428525670372,0.379732107019633,0.335513678856807,0.259433616638235,0.383131031949412,0.286819859335316,0.35097381594116,0.275027039319493,0.282319430531253,0.131119171530526,0.321674212251856,0.294296306761567,0.250246413396978,-0.271929173356689,0.281397086145718,0.13696758554032,0.301136583414425,0.210177721942823,0.329683498313239,0.146315693532384,0.0607631610935856,0.2181387856714,0.209830390168333,0.115629010581236,0.367533329890437,0.279507473843879,0.339828402351444,0.224143198333592,0.200724026753616,0.287747602012349,0.228251270347488,0.277804686796906,0.258332039366057
stable,0.0904998964711047,0.0898118254175087,0.0470346521725765,0.0208110830675314,0.0711637769025034,0.127506838490211,0.0647392770061165,0.0197512312329829,0.0772815230671356,-0.0529751930280889,0.0127489992749376,0.0614878007141291,-0.11447750472424,-0.0190774755352075,0.111919075469066,0.174699849611896,-0.0040021877642308,0.0727755987258074,0.059986006516388,-0.0314342656793428,0.0014790647378487,0.0044834288055958,-0.30474792681019,-0.0087543800646039,-0.116534887884107,0.117313625377709,-0.00650416921749,0.0109770962469056,-0.0392288929820347,0.158182499542236,-0.292384940026249,-0.108730640713709,-0.14347026981456,0.0197378551779999,0.031921736088437,0.0749964549272405,0.0146366723587295,0.0841381186938091,0.093919309298756,0.050057015120466,-0.001064781398197,0.0987314897413821
stable,-0.023701766312824,0.24463152931282,0.111858650935634,-0.0114074510852913,0.0325759903439602,0.39961882456871,0.0336112075022042,0.0399680378651517,0.0738685878436267,-0.0469952434578622,-0.0470792728046154,0.0393212534249633,-0.181707924889666,0.0306888513535625,-0.0113333784191563,-0.138074346531131,-0.0012961636807539,-0.0238408369285311,0.163584381138929,-0.053182460684903,-0.0232018030517704,0.0576109338070225,-0.562246730244068,0.0907796326598061,-0.0319409546321684,-0.0361118431367205,0.107653604199523,0.0794725283978762,-0.0171306655909956,0.155985463824728,-0.346671548381419,0.0215341697937781,-0.261362826023828,-0.0757105726238204,0.0165072590790399,0.0950784529372226,0.124457156420642,-0.0203434474307291,0.307427501652144,0.111109474277482,0.0673317544203274,-0.0356561940517895
stable,0.0435474887039665,-0.0828252925729575,-0.116551170555753,-0.0321428868237518,0.117807977993583,-0.113364427584934,0.0415088823771081,0.0917159357812998,0.0116330251773998,0.0150776543683195,-0.230405373239953,0.0716241831324615,-0.141757628791319,-0.0008660740015224,-0.107039745481675,0.152707145693877,0.034836061578528,0.130058816282753,0.136305378691239,0.126991280200626,0.250943993573963,0.138858658389088,-0.212302819428274,-0.0280936195946751,-0.140273647045821,0.0651625069194124,-0.0193431274608429,0.0565370151102548,-0.0730706363708688,0.151912241789202,0.0925910064870705,0.233820853036522,-0.0075166046201377,0.216903944327788,0.25491472341049,0.120787495794032,-0.0529180018027264,0.183883814715917,0.205837309571675,-0.0004579623267144,0.224915626247336,0.0454397180941761
