group,CD80,CD274,CD275,CD252,CD47,CD40,CD34,CD269,HLA,CD25,CD279,TIGIT,CD20,IgM,CD32,CD185,CD62L,CD161,CD152,CD107a,HLA-DR,CD1c,CD35,CD272,CD96,CD21,CD244,integrin,CD54,CD62P,CD122,CD41,CD309,CD226,IgD,CD28,CD38,CD71,CD204,CD304,CD158,CD73,CD305,Ig-light-chain-1,HLA-A2
progressive,-0.357580210110577,-0.246561270255779,-0.23437646885829,0.321323970398029,-0.103908307383543,-0.0032591810769363,0.144043204092391,-0.190669926236186,0.144018748412005,-0.0264994998620685,0.0369769296548356,-0.0326024224925237,0.0685869649337209,-0.435528694794352,0.216765561681872,-0.0283017397835602,0.365925229574667,0.232077075015073,-0.166724630392476,0.0904241962128211,-0.0914080291369786,0.371263813357894,0.159730486294645,0.355395180540345,-0.0333183266384432,0.124363544824417,-0.0557164497101647,-0.0401718060617702,0.255355807626604,0.377871681105988,0.0551392494251788,0.121221128033948,0.03842421416869,0.204259085448357,-0.227607545084664,0.0184359817408116,-0.0562305041130439,-0.268510453384275,0.0790480599041922,-0.416870185416906,-0.0953680411017586,0.0020182311128899,-0.187208870393037,-0.2213481071496,0.214047052200013
progressive,-0.0168098638178982,0.224070587129031,0.355088629306178,0.185493880723062,0.449104625686552,-0.168053671017214,0.281752597080126,0.270509332761119,0.269340732314359,0.166190892043048,0.473323341362284,0.37049170190617,0.378702612062943,0.104448085637351,-0.022095957976325,0.358595967201149,0.345491902706176,0.363163665686231,0.367570272799797,0.442795001418127,0.180457442520804,0.294667070576925,0.267457741835248,0.477722668009102,0.51375786656741,0.0735005394357043,0.0894049929991527,0.0171163628997458,0.141375286430271,0.0693755304572209,0.430701856444568,0.0984960682991737,0.180187246354562,0.390167964610569,0.0648135389101274,0.35752571117465,0.372159253535195,0.401885587386767,0.15134232465068,0.181309211257009,-0.0295839371585526,0.345729143289623,-0.0273186135388905,0.244329418565765,0.381196087800938
progressive,0.0592062218701271,0.146694642917976,-0.0424522800577084,0.0197908542493266,0.0247534491600393,-0.123877490110954,0.0024232111081336,0.0653372768074738,-0.0194173421083758,0.153242479092392,-0.0119469254619622,-0.0900004684982394,-0.11288072348904,-0.292442438536114,0.18914348591034,-0.0524752102921951,-0.0423660560231389,-0.0685595131980707,-0.0326992013796375,0.0490973912848069,-0.154588325874442,-0.0325028421022159,-0.118880757506853,0.0618362160810761,-0.0524432993026046,-0.159181782301001,-0.0791937559337283,-0.0379061866438242,-0.0461460315874897,0.148238216122018,0.0280750070142872,0.0039868806318963,0.0453649302635197,0.0083016988408703,-0.22321833417611,0.0518124380349531,-0.0961531524737287,-0.159549267029159,0.0334174423714047,0.122368723623192,0.144798645939195,-0.285094552457778,-0.11444348475255,-0.0281449786372363,0.0380603973802485
progressive,0.097003027646433,-0.0495715090987381,-0.0296051263811262,-0.136400537303235,0.29228400243433,0.0496082502930762,0.0514970763155942,-0.199034765790445,0.328440203427765,-0.126398642012363,-0.117887878090434,0.0856124636071147,0.280454077611238,0.349287640520814,0.247647189051259,0.279893890518751,0.0659826941221626,-0.269005196044751,-0.0666414231816185,-0.052963551093266,0.383132716270384,0.128991636614313,0.310575707999998,0.150513362879696,0.141894068560427,0.370867159133986,-0.0615917454972157,-0.042587730641812,0.371386872297824,-0.147196791151896,-0.0956142425841306,-0.390036830812508,-0.386819269608971,-0.211270011050224,0.400075746920764,-0.152255874317306,0.232327542557525,-0.0463982266044425,-0.096445392464015,-0.0623524935639646,-0.208807791832614,0.153889537943429,0.278655688843755,0.397372123645037,-0.228337671091931
progressive,-0.0102053614433228,-0.395857654863313,-0.321183501585562,0.027225862276347,-0.061757580948866,-0.0064851508490003,-0.0606396958606324,-0.404749553791304,-0.205905922413096,-0.357496525055549,-0.141892713740819,-0.0983796466286389,0.0311798421475777,-0.189834890478636,-0.0357885528985186,-0.384134258155777,0.174169616314833,0.0356334808403139,-0.143716200545156,-0.0196369474894063,0.158716335450816,0.0368935003803007,-0.055836070653975,-0.0657657156167347,0.030937503115462,-0.0664425727418069,-0.386606140301934,-0.0051491788178428,0.0150091016217619,-0.0179668645791278,-0.425655942750502,-0.0483254330353294,-0.0881891868076363,0.0498301112876042,-0.0975125580752715,-0.0011071901668501,-0.158207209014003,0.0141380059367869,-0.3538134471886,0.178190348991403,0.0452012605625014,0.22351105964041,-0.219986115990894,-0.346820928088997,-0.0568859527109709
stable,-0.162754635631049,-0.243638292914144,-0.222898397403715,-0.28432359500929,-0.14004081155346,-0.413617606916207,-0.392239524641455,-0.210162678385969,0.0087159589993416,-0.259914203991592,-0.193513357310044,-0.0832251992006706,0.0620152939967053,0.0607788204513998,-0.0967071416105021,-0.216493859826459,-0.241417651135123,-0.0687090909257443,-0.255896021029945,-0.325890393207371,0.146075817974437,-0.223672419180844,-0.181153897166558,-0.202674946280521,-0.260536125706553,-0.0125904420372533,-0.213004993381799,-0.170933542426761,-0.208958122012097,-0.152086535741785,-0.182731626832288,-0.166695052806888,-0.192879722153409,-0.229890061769442,-0.0039680913117195,-0.117497135605436,-0.0295223307146836,-0.0480832349160756,-0.0685228293449729,-0.015208285218168,-0.186875560292707,-0.117368711954761,-0.0179286078520452,-0.272068849307033,-0.257222148192633
stable,-0.100078302021877,-0.0679534845329393,-0.0739557206772697,-0.191444109029117,-0.231792102137597,-0.110395031631612,0.0404030594928102,-0.0708492316523189,-0.33399369333837,-0.0246295511654051,0.131437849332279,0.0974333619808413,-0.271115050996338,-0.281217386224722,-0.0118105355659199,0.0891382258194939,-0.029173052707262,0.114875069141376,0.0933116853539241,0.0081172825177509,-0.135695320977574,-0.349241683004098,-0.0332541383458014,-0.038213776841983,0.0191120850383082,0.0789190012830234,-0.047097420098291,-0.0231726021136732,-0.193131763944421,-0.368999904996764,0.004048397670193,-0.278653733091249,-0.0147742193734585,-0.0753538792777427,0.155437238664813,-0.0370195226645722,-0.120339283017869,-0.187737610773013,0.0396416030065852,0.0933062960714142,-0.125655391965541,0.114327473350448,0.25115700603134,-0.0488883151968763,-0.0845368420223467
stable,-0.0931145405621745,0.0815452823420906,0.0683956787289091,-0.0426953323277183,0.163950984230744,-0.0620626104754371,0.0065494434987685,0.0510384484663718,0.102712971525095,-0.0874208393901488,-0.0608547959828344,0.0592692949874423,0.0909060093569239,-0.0188471041688168,-0.007046326863105,-0.0180063233414965,0.188060290602648,0.0187921533830553,-0.0141225291810797,0.0270507189757319,0.0557068086258512,0.107740557510488,0.0379000439958816,-0.121848214709335,0.063782412590549,0.0574781564928841,0.133597670383953,0.0248284774243691,-0.0386431496113897,0.0808038287321168,-0.0353217000136885,-0.0704278166651516,0.120239211574331,0.0255281134135664,-0.137923987191189,0.160650973718346,0.106017635138417,0.0151014095436924,0.154734717742471,-0.0450739358720075,0.120400712996182,-0.327687178367353,-0.102746682490912,-0.255148467717733,0.102325057007778
stable,0.0276328062150274,0.0491248171430505,0.124104220022526,0.0147427693977341,-0.152093742761231,-0.206944498332709,0.0675763672560354,0.0736881645739777,-0.418525787141533,-0.052542832735226,0.0627369712594573,-0.0813092100682796,-0.145075389272025,0.253611876238656,0.0175622262110596,-0.0150376166619809,-0.0265283569819997,0.111295573266304,-0.0692694093747213,-0.129433745043014,-0.11805191429167,-0.229805736303278,-0.199115215529349,0.0357565444788892,-0.0403966370786758,-0.388119442838859,0.0885149863181818,0.0470946797955587,-0.192834463914357,-0.145696121557184,0.0648147844866968,0.0279204941549065,-0.0957868829447987,0.029878258062748,0.23922368258575,0.0041337259010019,-0.0331339902731903,-0.148618180216999,-0.101723073295121,-0.0297840847756891,0.047681578193526,-0.137411640403102,-0.0627335733471924,-0.0556447077295475,0.0881566596791666
stable,0.249074512749929,0.272828823758409,0.0753336051088569,0.391576543098861,0.0724219399874759,0.0666447509418202,0.113773281108897,0.226183498345903,-0.0375529113950392,0.0727720061648241,0.126094385280373,0.123692106784289,0.106935803438726,0.131498597769607,-0.0965712710526297,0.189492069093461,-0.210743934863062,0.0943523346803545,0.168864706907839,-0.0436822951694227,0.238757874843325,0.172390346953048,0.160967139437995,-0.100468999046274,0.206859530016883,0.0712641727959806,0.0567013819861999,0.378879443490952,0.0916434963917028,-0.102978767542105,-0.0604897740047265,-0.0853322923177096,0.0062513102457327,0.134826334529153,0.0528744988535896,0.121088579467267,0.363876942781333,-0.0081153463755513,0.297496999030502,0.0274688141639875,0.0755901119831151,-0.102901248925881,-0.0655682969795731,0.216992896218667,0.16544232949106
stable,0.16328931176949,0.006781947132002,0.0485742119228912,0.0444783375047369,0.183670498851792,-0.107573146539711,0.0120198255137538,0.0729635717223771,0.0321038968752729,-0.152881578034446,-0.204420392987382,0.0512781064759073,0.064130812252067,0.166306226379697,-0.0851732756416934,0.0768723074317901,0.52131596402827,-0.0833830329624561,0.0510053395432837,-0.0602444387813529,0.148973528366626,-0.0466852123724056,0.396875867906229,-0.083224313365322,-0.119907424074023,0.105478561591453,-0.07767629206056,0.145859386022256,-0.187180567412098,-0.0377901370901579,0.0787063409665942,-0.0130764711394098,-0.0851709227108044,0.0381544648722052,0.151853113543082,0.0158755407899476,0.173592689045588,-0.211380633816855,-0.160665759965818,0.0838999936317553,0.42655308695579,0.0333147592665777,0.197679698817147,-0.0065520727662503,-0.114157926704164
stable,-0.0357717222258742,0.0505648154788504,0.0314042540351356,0.0209931646893189,-0.104454787433663,0.0409623107301566,-0.0786303253953092,0.0012390337938388,0.467953102011765,0.0874220554548964,0.0081167334845327,0.0683638936899372,0.0493754882424824,-0.514802830018713,-0.385590535253692,-0.0138799045002525,-0.0919617639126531,-0.0270481222102856,0.0657527774780448,0.0865836688581789,-0.396047834298357,-0.0512351962910935,-0.0847028598702739,-0.121156299333392,0.0260374838322704,-0.213384852678382,0.0890715608473768,-0.127269041549465,0.186048219406148,-0.0167328575180814,-0.0242560603640875,0.0052654998678624,0.0082473167977866,0.0635390859701486,-0.770494547424038,0.0888550537301309,-0.112961989062268,0.210994352876885,-0.0276213672706163,0.0258143655345614,0.0231768535284129,0.0486340179417053,-0.441498714619987,-0.132353363877922,0.0338205457848208
stable,0.0015633557739253,0.150728243059616,0.063396071110482,0.0543472299065795,-0.0849784764131626,-0.0558830869724917,0.0553971293156299,0.0692488330115148,0.189777709267074,0.0661187025355085,-0.0249628423243981,0.0945880523947683,0.067756141178733,-0.0406045388222386,-0.0800578716305756,-0.0104383320820105,-0.0672076463304892,0.065358143698847,0.021316465361198,0.109711120043583,-0.17849482332713,0.143907162639299,0.0191886251289978,-0.0530504016484369,-0.0228300239927915,-0.307158193192313,0.0755832713756208,0.0361449516482488,0.0435962896503336,-0.0752862901435408,0.0090921631200754,-0.0892020749176896,-0.0037500443691465,0.0068216816214578,-0.512385768991577,0.077084415487069,0.0495758536834157,0.129306070924644,-0.0032843752021511,0.0553982522202013,0.0051235352872566,-0.4209645972912,-0.213323192609756,0.0171058359490252,0.0842291614947504
