group,CD252,CD137L,HLA,CD45RA,CD16,IgM,CD195,CD62L,CD27,HLA-DR,CD1d,CD66b,CD58,CX3CR1,integrin,CD54,CD122,CD267,CD41,CD137,CD254,CD163,CD226,IgD,CD71,CD26,CD204,CD73,CD305,CD209,CD257,CD85j,GARP,TCR-Vb13,HLA-F,Podocalyxin
progressive,-0.149546527899531,0.18884566434595,-0.254119488109487,-0.0172830167692026,0.0576518354403795,0.0120508403944955,0.30893867032639,0.0717335679688126,0.0109647421239243,-0.243275508009426,0.361862444583576,0.063166508894796,0.259230967886818,0.197459222017038,0.404986005158441,-0.356013773575692,0.131258680293729,0.0128466287274194,-0.0762026889343295,-0.0211257793104206,-0.166384459405405,0.031528986497004,-0.120615899122324,0.119011030031354,-0.322325329730118,-0.0049097237829388,0.0647101680405719,0.154239431588937,0.147174855503579,-0.0253921233595891,0.518736896593312,0.0611729506244795,0.0159703005547897,0.0905721481428507,-0.0078305010620406,-0.0253442765988772
progressive,0.0736297008869152,-0.031259837151869,-0.316407640586489,-0.218599979481659,0.0986932016043345,0.19533046645844,-0.229823693332243,-0.0480493910886087,-0.159554409416957,0.0328934443046142,0.101506629254087,0.0697743499904494,0.0868454468179486,-0.0385195669339438,-0.214962543761704,-0.0662636107251979,-0.0910586840196319,0.007898767980291,0.0129282645557755,0.14013702474325,0.0807037376033694,0.0178458527324097,-0.0102032034405844,0.485426264210363,-0.404525892064572,-0.132813098405458,-0.0320748170004169,-0.0292019963296035,0.322567781576347,-0.0353034654702481,0.0766012554136093,-0.171092826687709,-0.161021071041019,0.0751242211268831,0.0502750131358412,-0.0615461448195336
progressive,-0.014156446252355,0.0286694583039597,-0.0096173936389156,-0.0288670212341502,0.265469494002377,0.110144778919257,-0.0028920335298463,-0.175275322031915,-0.0137244139714903,-0.0527608914127377,-0.0428947392288304,0.0813609956986631,0.0494216157650588,0.0230577899806005,0.0312787224772368,-0.0791061070692513,0.0057081569262395,0.140543731632448,-0.0656448695152594,0.106325754674967,-0.0621155274107148,-0.143450365797058,0.0187959913424285,0.176663107622132,-0.160416132565201,0.0647341364067293,-0.0129539929311673,0.15028610861839,-0.0382673042485958,0.0464931705588194,0.0594908506721971,0.0049413518593182,0.0031079030570823,0.130814536082049,-0.0531107239874015,0.051890056594418
progressive,-0.144320568501487,-0.311815414809686,-0.0460123033487863,0.426661560916107,-0.467279495028226,-0.128268843442772,-0.275859034353814,0.0122962757765095,0.26809600761101,0.360131609804752,0.134668649517826,-0.516362056804926,-0.273045803992427,0.0524788145919117,-0.105027554473427,0.540389382563283,-0.102741451033636,0.249109664016013,-0.0568483619473493,-0.0318148425321818,-0.22492165506432,-0.156249674422304,0.0803899368122677,-0.0071619178049709,0.0852121277062357,0.0296246112678684,-0.210775425396329,-0.246047512486282,-0.0781998178178128,-0.0931273294622633,0.0650390911616143,-0.107874315852641,-0.131596904143755,-0.326629506284447,-0.125832275179473,-0.015013716300635
progressive,0.213728530177477,0.457922430429392,0.276590045032517,0.0588660264208964,-0.109699396355142,0.0757739508653436,0.282886341434459,0.0914864075460514,0.0253223502012998,0.298154496271306,0.418068048225736,0.235434162711554,0.29767502816254,0.239219672187533,0.176788472745938,0.142807187489411,0.480465223021595,0.317636755372169,0.42833906554042,0.229550429593809,0.402843054634497,0.437147661665012,0.326859188137633,0.0135776979598479,0.0383910079909497,0.423871821719976,0.195569168218168,0.144254170539434,0.453686801304499,0.427737039890594,0.177335927387226,0.425768467837361,0.516134599035672,0.277373619966427,0.3019046649469,0.32169355143233
stable,-0.0930797979010334,-0.055787500270901,-0.231338249490455,-0.156492316382563,-0.237443097692941,-0.156199665926229,-0.213428032785547,-0.2181323901316,-0.218999185269156,-0.125427408568432,-0.130977409293883,-0.306461949364556,-0.131609273854224,-0.142080942077462,-0.0547428450699369,-0.12121642010379,-0.118678727949565,-0.0315715884747485,-0.0711962384886501,-0.0451079583193953,-0.161520578096743,-0.109682289102004,-0.0905429626174216,0.105077514534285,-0.131538811288467,-0.178183224292675,-0.0493801687416625,-0.0306348772644677,-0.0600883781472219,-0.261128386037022,-0.0606015653325449,-0.173049126354699,-0.0860946161709543,-0.0725165508787737,0.0046461616974325,-0.151265545014732
stable,-0.470759902795534,-0.28833311441908,-0.196205486440131,-0.208485148718433,-0.394183941120439,-0.283287212475234,-0.413426892780285,-0.0494900589725533,-0.404061242601663,-0.0498366522528379,-0.277821455196555,-0.282847289217194,-0.449836533214036,-0.407931314659794,-0.300107402408707,-0.183196845334421,-0.265584781415592,-0.506599741493557,-0.0601494989115916,-0.484880465046314,-0.233158432547431,-0.361259153240285,-0.405482764420346,0.0904525213804479,-0.272799193345436,-0.331507406630412,-0.427738319571908,-0.142587761995996,-0.217954710905412,-0.196916739633512,-0.281494464314639,-0.329463218787754,-0.408783065592357,-0.429735616125956,-0.412657061835691,-0.437305041618977
stable,-0.0271370485606973,0.0367344114620907,-0.207942382909361,-0.202834701018748,0.0861990042812659,0.161860037036199,-0.101572208350689,-0.0590893698365613,-0.277438907104474,0.125525305538561,-0.0826121248009404,0.160834165549324,-0.104071688087695,0.0827761590019215,0.072994620489962,-0.228669348799049,-0.0927274346904471,-0.0004517383309249,-0.0154051026276849,-0.0835648372845676,0.0738479258436151,-0.0130857318536805,0.0078100416272858,0.463748476548273,-0.353373631521116,0.0401752954721335,0.0047662888128226,0.204914131608354,0.225115267885588,0.0962757628396019,0.0869226967211773,-0.021405667781628,-0.0529233090369156,-0.0030153668012177,0.0083392309212595,0.0750971704542818
stable,-0.0372848562217535,-0.0005328073529028,0.490214146585814,0.462561283763868,-0.0858062726389241,0.0874766065318922,-0.0575056301356371,-0.0626539771453496,0.333225468091638,-0.118309400307057,0.0161918710314203,-0.0359118030257108,0.115143954510086,0.0691779869499269,-0.0708986112113858,0.300305241440224,-0.0465321789569267,0.0253399614085199,0.0620447099982783,-0.0475137035342291,-0.0124963840780215,-0.0092890239370307,0.027996405980324,-0.366671530470958,0.0158048747416068,0.0009454995400924,0.10137990739597,-0.250813188493381,-0.0867159050362684,0.144423855806235,0.0325572461120071,0.175378588377707,0.0739403556660541,-0.0085413266437084,0.107634586494416,-0.0057033638705777
stable,-0.113881050517996,-0.233387076895606,-0.124436253954256,-0.174318803078314,-0.116198908075083,0.111337485525754,-0.235868133475099,-0.0917748054640885,0.0318162775391534,-0.447108247828516,-0.325869791494329,0.10255573435882,-0.035408816976021,-0.215604311156782,-0.0227160129339743,0.0326238983918683,-0.208134005174493,-0.313604423883327,-0.242224970066381,0.0958853261302956,-0.0135608345559869,-0.0658199995563311,-0.082564895904135,-0.320027294260518,-0.0778966471179562,0.0421386358988743,-0.127837548721047,-0.0003772039916637,0.0163308641095501,-0.326679687939688,0.133412026576964,-0.0657684851872902,-0.332286960546928,-0.13582252884449,-0.172419103321066,-0.073394144216282
stable,-0.220901306514712,-0.0423469103355943,-0.114688987168995,-0.0398157307612022,0.0205382881244958,-0.0100117460696808,-0.0592922827810002,-0.407063230182182,-0.378661836260789,-0.200138278170267,-0.0959160641066373,-0.0860350891498112,0.0143764325221389,-0.22832623459034,0.0161241615793137,-0.0657846797012227,-0.0739769016439379,-0.131289011098826,0.145638756733265,-0.0249798773804771,-0.150840579279423,0.12715506522558,-0.0804267217797082,0.086794258978045,-0.183886634822628,-0.0422555666500952,-0.0289117939814659,-0.438948558629361,-0.100437705059034,-0.144258329452236,-0.0100827963959721,-0.140522287857081,-0.0902901112790736,-0.129015022733767,-0.0167165816730314,-0.150045396666702
stable,-0.10651633706769,-0.104972648161843,-0.497467861128317,-0.194641708508365,-0.0705971683884499,0.526006527071674,-0.0830846342528446,-0.0623351143893398,-0.392406271277777,0.332096061172356,-0.0192647714972119,-0.105775854816839,-0.199313018583891,-0.122327473604885,0.0298093575751142,-0.24481489383262,-0.0617650970375212,-0.0894431767255536,-0.0459135717625936,-0.0760888020126896,-0.105986368720877,-0.0572424443039031,-0.143988153987425,0.661094704422154,-0.228768661919854,-0.155865198984358,-0.0730416616366475,-0.354066832312458,0.401461662931115,-0.0531412011731621,-0.134888996254518,-0.147643880810957,-0.0869983274251433,-0.190608960672435,-0.09858050399969,-0.0890438190500947
stable,-0.156955530812387,-0.167910299342208,-0.102942707575006,0.0306563217485884,-0.087249871146188,0.409565443494327,-0.050145384134817,-0.110531235380963,-0.039314122889067,-0.0497738491061993,-0.0983227434537914,-0.105072811152291,-0.156241109281258,-0.154837616511127,-0.0370628313520834,-0.026179770536505,-0.117360778112902,-0.114286808921163,-0.277490933957347,-0.0842496917035644,-0.0933406233522775,-0.0649191301715737,-0.248528930462929,0.172524875628605,-0.0556019325480639,-0.0839269106371865,-0.127571508290453,-0.462375068118762,-0.0018805666358662,-0.0518959078756665,-0.0075333662397598,-0.171480742097728,-0.169782951342471,-0.138588228524388,-0.119895319449392,-0.173736762639152
stable,0.0051638346544507,0.11083069796844,0.232702432545502,0.187391041174009,0.126723846113266,0.268247221863486,-0.0097498340591992,0.0094520677809766,0.0309147382970957,0.127867872635047,0.103210117140987,0.11499061796819,0.186981637493403,0.153660792980996,0.127165686734317,0.28211012215265,0.0087662261578269,0.185492813114143,0.159580497007974,0.0749048673775764,0.150820538539271,-0.0986341263801072,0.221936062655868,0.149914488535986,-0.100689071412528,0.214632174337174,0.086042431623121,0.136804573308226,0.0824798503169482,0.237293496698494,0.0664160328230182,0.212881986849068,0.13109824610853,0.188013494492947,0.0728448013624198,0.130461411773321
