group,CD275,CD252,CD70,HLA,CD10,CD16,CD279,CD326,IgM,TCR,CD196,CD185,KLRG1,CD95,CD141,CD66b,CD35,CD96,CX3CR1,integrin,CD54,CD163,CD309,CD124,CD226,CD49b,IgD,TSLPR,CD38,CD22,CD71,CD144,CD158,CD207,CD73,TCR-Va7-2,TCR-Vr9,CD305,CD158f,CLEC12A,CD150,Ig-light-chain-2,HLA-A2,TCR-Vb13,HLA-F,Podocalyxin,CD258,DR3
progressive,-0.142185791257459,-0.218136107413066,0.418186234769922,0.201838709576361,-0.0720725736969505,0.208864796726841,-0.194735059862556,0.0724885789500405,-0.192732568188476,-0.0963510443702806,-0.210975283685612,-0.278886873650974,-0.0740623893036175,0.146906419887605,0.233343549375811,0.0251601858534025,-0.0555253595214718,-0.0889750768185699,-0.192770416285496,0.0024708848966565,-0.0262081800743017,0.0049488535767449,-0.394514737719754,-0.112777718108462,-0.0681116164013624,0.125316241553909,0.146139161788677,0.249351905897525,0.0611132649744006,-0.128462742060196,0.475472155977794,-0.0662957114318759,-0.144539740454718,-0.123360641416797,-0.536771851755158,-0.0585721395941679,-0.0832449933639153,-0.116037288367335,-0.120767561674352,0.150258494200928,-0.112088684958262,-0.143332430219892,-0.215340158059075,0.0216585571645947,-0.209674970185515,-0.117340217924951,0.0013654614744087,-0.192570047490267
progressive,-0.420952670322188,-0.431477941095741,-0.14000572441672,0.134218900271294,-0.404079757562802,-0.363311101502258,-0.422025335492522,0.0451887616237448,-0.0948292429159936,-0.390526511203499,-0.394708321274108,-0.369354103588867,-0.38580965762853,-0.121342073544435,-0.0533495251143638,-0.377075436728848,-0.464497192381045,-0.375320499049927,-0.351388130981432,-0.221748476705021,0.0979228914050147,-0.189187127120391,-0.0509873785244519,-0.355489488744224,-0.394718213101463,-0.192458856092197,0.179650070120909,0.0152358645303372,-0.469130968979644,0.258728118310226,0.0429602283290233,-0.404833005214679,0.0155177119083219,-0.180273720224525,-0.150979421238366,-0.0282259940239177,-0.179486203913605,0.003473366578516,-0.410375061063721,-0.388766748690182,-0.262551613048836,-0.127463600473369,-0.361308824320299,-0.37642124526772,-0.413004264017088,-0.358548409427153,-0.560914790611597,-0.290393216679595
progressive,-0.0490550512413224,-0.0857632100403759,-0.0792008554360809,-0.212095026009715,-0.162447269381541,-0.143640167597387,-0.151081900058532,0.101478133638321,-0.162431280246942,-0.119533682723577,-0.124683380267246,-0.104684965579254,-0.0863389589244904,-0.0249282968387825,-0.0705456388510139,-0.102540848587084,-0.246083717900388,-0.205904201222412,-0.175840951352481,-0.33946613742256,-0.180535009773128,-0.175836026800401,0.137456204206384,-0.160572909805169,-0.211689144730047,-0.0384562469629386,-0.424492025038854,-0.104509002345307,-0.232199161547948,-0.47666967348795,-0.315944393909562,-0.132980231346685,-0.126687836353682,-0.0077621516316524,-0.430832521988915,-0.09168252884299,-0.0091500184683879,-0.346412671449498,-0.180820880417369,-0.049198449846618,-0.196566937576978,-0.425484198643785,-0.113477359759806,-0.149579933582569,-0.131681760144066,-0.114719299411916,-0.148552608205018,-0.189630617821427
progressive,0.0549967890825416,0.177210698060896,0.118222996767141,-0.179886195473112,-0.0433854507051191,-0.261216898040369,0.175622146744798,-0.042630723060728,-0.200976790290108,0.113747316404949,-0.0877240540201281,-0.257837634370702,0.0143135167001252,0.0940572484940123,0.361097784766396,-0.260917156299903,-0.339836016410724,0.0870663759172944,0.0498493959067219,0.166580133916671,0.42195542002393,0.075568832579777,0.19509243325116,0.215080658353573,0.200755795881317,0.0501541814617442,-0.23821640452842,0.392549308606472,-0.127459009286802,-0.209354895415311,0.371966552225518,0.118609180038226,0.426501021615551,0.513590121185838,-0.251649487100925,0.408656318981565,0.0069300272984708,-0.302666337131478,0.0843281453873435,-0.210948455535548,0.202665424158561,-0.224471932705999,0.186492239304521,0.0233463371941568,-0.0239575860167032,0.160876901673958,0.140845273683058,0.109374719598361
progressive,0.0560937083375405,-0.04287797743117,0.166948572217856,0.0614644544516703,0.0708478945937899,-0.0888620235801454,-0.0193590059057241,0.300157302937542,0.138976054679122,-0.107195858102748,-0.15242971421507,0.123316144519912,0.0020898926830043,0.12619851880846,0.198755420350798,0.152773547378979,0.0732779866342933,-0.129585199882202,0.0762649872340987,0.0919986615454588,-0.174480806352982,-0.13445205707171,-0.0964461717883253,-0.155143416169253,0.0315005329064811,-0.0914553226212881,0.306227584565496,0.369392816947123,0.222528256901294,-0.0039310538833649,-0.260691036297826,-0.0898265205558505,-0.0390427340591272,0.0183060009842715,-0.323881011249457,-0.186607336563433,0.327743643370484,0.174307752037029,0.078250961865738,0.0722134941633643,0.0231269597575309,0.198193316009236,-0.0536950578780538,-0.0845182775520969,-0.0406219073859083,0.0858507330509591,0.0951182671846023,0.125455330853827
stable,-0.066388260303684,0.0089427385911424,0.0060655693201643,0.0527608361290323,-0.0223153940426155,0.126978259862382,-0.0569942926207558,0.0542398558028911,0.0928655733031891,0.0022950780270385,0.109623406061964,0.109006254741206,-0.0580958800290649,-0.0539230323716529,-0.110370553725057,0.119644617690794,0.15491415999097,-0.161192227715939,-0.0213995044457684,-0.0369799892798912,-0.0577666573298976,0.0083533203776788,0.1795123809214,-0.024769153365325,-0.0935425375868668,-0.0677103726731919,0.0122360514064841,-0.0434924378229299,-0.0683046933010623,0.0422493750822192,-0.211913504398463,-0.0064497051957374,0.072837068549471,-0.0932992742278375,0.111238503140393,-0.166555643138338,-0.050987769166439,0.0635707234854874,0.0785626491198771,0.0001558777523169,-0.130501648818171,0.0592894747443849,-0.151223603205316,-0.0622837507886991,-0.0558910801416918,-0.0340603771333335,0.0504327313451543,-0.0413257141858636
stable,-0.143141769343636,-0.213324189870799,-0.0420198200790968,-0.218367744881593,-0.119164211978325,-0.0200379772763896,-0.0551241554032356,-0.268697655578169,0.0852771756334816,-0.0239613825548045,-0.163978728770508,-0.0214722138397261,-0.0807940774418209,-0.369490774172477,-0.201679717340498,-0.121086549115586,-0.0607540493995817,-0.206761310892288,-0.0659771477243056,-0.150789929035116,-0.120891993242972,-0.400020378260692,-0.0233352495917998,-0.0706776753167901,-0.221009861653042,-0.250207258167505,0.184161023276623,-0.0400244878378547,-0.395025207709173,0.0178011698789518,-0.232222285004483,-0.225427380739989,-0.143548706205323,0.027667035686076,0.105595995428744,-0.218339232106245,-0.0408355881837526,0.0687123243888986,-0.0620779409921444,-0.0405892499730952,-0.0917841904955635,0.0236031206090159,-0.186085062234289,-0.251867680008432,-0.215783967251439,-0.154757185050909,-0.227952772568633,-0.098935498508159
stable,-0.0332557068689923,-0.0582146775529257,-0.0530725480356384,-0.350030419572031,0.0519776018236847,-0.011353289465581,-0.0882172171540399,-0.0249735644995484,-0.116900138023746,-0.0724344135455182,-0.144178091598188,-0.0236293013609709,-0.115210048488917,-0.0916157676183716,-0.112009546699455,-0.172533740939895,-0.153000893853959,-0.156278805039281,-0.0624786935740549,0.11496428159855,-0.240788390407225,-0.160945053618426,-0.22848120839217,-0.0848078912547543,-0.0474794046632357,0.233464199592001,0.284485909852417,-0.0197995002152509,0.0605170336503029,0.074896149107264,-0.137335482070864,-0.107930458171745,-0.134565409318987,0.162752647864292,0.0720374317808868,0.0830791786816255,-0.0115714402149237,0.0500664605170084,-0.0876184480859384,-0.107856847321848,0.0538989059916981,-0.135581999427661,-0.0097989499991181,-0.160294475674009,-0.0117951003715482,-0.0741223058896066,-0.142808335830607,-0.0695636576696925
stable,-0.205871575893774,-0.21240816154233,-0.0768125622888919,-0.167906531233755,-0.209649887127163,-0.233220894761731,-0.201929394344583,-0.109546351927689,-0.351165718284882,-0.316387305215085,-0.168558958662149,-0.37605783288779,-0.181176654850938,0.0159326208224608,-0.157180615877043,-0.141692598675974,-0.186915237038467,-0.196687228052411,-0.316407368882798,-0.356799773259244,-0.12870502816289,-0.220066099021327,-0.153841355879552,-0.223570552292808,-0.375095281740422,-0.431430557790999,-0.39892095075351,-0.127335866479264,-0.205762945946208,-0.23455574036632,-0.0703302333076548,-0.209002498456088,-0.150659815538562,-0.131679933152287,-0.0352472418228676,-0.161281926816002,-0.218630403565624,-0.121068920573027,-0.375293432764275,-0.11266964415948,-0.402101150796232,-0.243118013071391,-0.272635521977221,-0.35211410331207,-0.193616102369425,-0.273313756580979,-0.32344232128439,-0.187766239781773
stable,0.011852422169927,-0.340674981092624,-0.0182822585035929,-0.24175290067102,-0.200014244472545,-0.0562913797417675,-0.227490864951124,-0.389056566454168,0.129642973010844,-0.345165209843565,-0.156942436017873,0.0396639585076276,-0.165113355233352,0.0829945628149699,0.0378325764856181,0.0379853906814336,-0.171573221686935,-0.123255012158259,-0.223398977170484,-0.168916469279098,-0.292898348365175,-0.0842039496774172,0.170348204196218,-0.142145753069798,-0.168136087173262,-0.231633154249984,0.227082314956537,-0.0913923319914332,-0.236127725491757,-0.18862694270291,-0.198345472270875,-0.200124841899104,-0.266058284211801,-0.196016922503943,-0.0386256887463716,0.0605938445822384,-0.372837007773574,-0.0635361204861808,0.160927956920583,0.0259285235328922,-0.125132954567623,0.153181010669609,-0.104614393932631,-0.058164907686819,-0.159945404265403,-0.1488102983093,0.001157503935218,-0.405350367484754
