group,CD252,CD154,CD3,CD56,CD269,CD90,CD45RA,CD20,IgM,TCR,CD32,CD69,CD62L,CD161,HLA-DR,CD35,CD366,CD178,CD21,CD79b,CD66,CD169,TCR-A-B,CD357,CD184,CD303,CD81,IgD,CD38,CD22,CD26,CD1a,CD158,CD207,CD73,TCR-Va7-2,CD305,CD158e1,CD158f,CD307d,CLEC12A,Ig-light-chain-2,CD23,HLA-A2,CD82,CD360,CD258
progressive,0.0002276202859962,0.040098642985956,-0.237850801201166,-0.0644882159624575,-0.0528079063511283,0.0766601984275908,0.012981813500849,-0.0938518535652796,0.0475563365903582,-0.0677633718648127,-0.0874164359937002,0.0557213000031523,-0.345910112633422,-0.210041473953036,0.233892564621193,-0.265989290748749,0.0499446203722633,0.0032723020256224,-0.124768374071892,0.0591903007106899,0.0693244844759475,-0.306904600885999,-0.250163260652578,0.0266903460679432,-0.145167871609498,-0.389099642318978,0.0905207392507454,0.154873916286391,0.113327304507941,0.250325563427392,-0.137779123658721,-0.103235222209786,0.369100940684475,-0.199534602238251,-0.137627837044381,0.0895530963377856,0.382087092297464,0.226075053847753,0.0068858697445902,0.0784191152123725,-0.355634640003719,-0.157393523057919,-0.0491533728099485,-0.362754225992133,-0.205886750586301,-0.283199821015999,0.072824611968467
progressive,-0.229636051391389,-0.0053321695232601,0.0116127103024735,-0.199640300036355,-0.0208985917527904,-0.0865891992160178,-0.465378312209914,0.127038459227338,-0.0775519194409463,-0.0468373505266112,0.247750612429848,-0.126817078568629,-0.0564525903832308,0.031411787799439,0.0282396686454803,-0.0670734858017908,-0.0864682223462817,-0.0835055242177021,-0.049170659577408,0.142598116184212,0.0871060139200947,-0.153376695172627,0.0997551093532848,-0.178191464527404,0.172893955092642,-0.11706218929833,0.294985407362984,0.365187512074845,0.10899870998291,0.0052582157993764,-0.127253002532929,0.0182779848175967,-0.16413675036362,0.100665977185443,0.140399745899966,0.0482341216452993,0.219355457853701,0.11444191293349,-0.111813400016405,0.100513894386587,-0.0018716418437629,0.139016689645631,-0.403809787061842,-0.0429585433222841,-0.111933339840511,0.0371747127969173,-0.0771278488393362
progressive,-0.208606114734395,-0.155842265979965,-0.0794098719520813,-0.163507569436161,-0.238885359389362,-0.19242363824859,0.0574690970209786,-0.292358114981053,-0.291773972907897,-0.211673824425756,0.157931889854637,-0.195202829438615,-0.232213608342691,-0.121761573223986,-0.281706029028932,-0.250267411134025,-0.185723000590051,-0.241320090411649,-0.123338497627932,-0.370725086291279,-0.35334297387612,-0.0666408772360553,-0.32975421337795,-0.211482898436219,-0.0692045088507186,-0.269478258317987,-0.356989494956784,-0.515590166453555,-0.360119501517916,-0.526792870261055,-0.184748879693381,-0.262572879930667,-0.129040647605332,-0.0915669431522326,-0.419105692201834,-0.132205773196436,-0.410006587617313,-0.0664940612213334,-0.334872275182155,-0.294646790574942,-0.163198533060515,-0.483621684419463,-0.191932966747695,-0.244796162852615,-0.153098733124149,-0.177751104662412,-0.254755489125263
progressive,-0.415911638341557,-0.122295464640269,-0.388571915652007,-0.364785734461516,-0.381794865648853,-0.44820113397025,0.030366200507133,-0.0184119910272325,0.101434823243373,-0.352748180643094,0.0613919898620222,-0.449182815487952,0.0194325072539481,-0.353989424645953,0.213362644738339,0.191781047635849,-0.467754060159145,-0.379919640882283,0.193072335979007,0.0374815531625804,-0.35411814988486,-0.569760963185802,-0.351811420437934,-0.0705649217608877,-0.298157399316236,0.000221549754783,-0.0540387775071364,0.219815784937186,0.0641170863397554,0.125480503999583,-0.425356358801334,-0.185868594805508,-0.358638489269952,-0.356027888938993,0.342269664690739,-0.367149525228689,0.144945014434143,-0.358701822040272,-0.466871277644474,-0.374137971785636,-0.301229567811032,0.199627891397241,-0.225709996405537,-0.145086129635614,-0.0866753913081941,-0.451363442803992,-0.36532085384096
progressive,0.102400105484722,0.17739700500824,0.0867337210877849,0.0562634663612489,0.13733358909857,-0.0254173786776583,0.173154972056939,0.0462208223384866,-0.0965746432597516,-0.0324437361946967,0.31191858030819,-0.147639475549336,0.0451303228454943,0.231789491125257,-0.25061627019425,-0.194603515403048,0.191821201821008,0.208611804525604,-0.0818646707778633,-0.14779156089633,-0.08511548759798,0.0436303669168551,-0.0053270604341558,0.38033307889596,0.412994217097062,0.0483142020842692,0.187622954630245,-0.052403181382223,0.190819108732296,0.21845428008985,0.112826006825254,0.364471742076908,-0.112015463193448,0.0876399797121998,0.212457100212101,0.211542946781759,0.277277623322862,0.149994264124065,0.114855753550831,-0.0677692231245024,0.100920861642791,-0.0681084213026214,0.139087885990854,-0.0652482977903399,0.0793768516644319,0.359888183343725,-0.0242458328117614
stable,-0.250042941224659,-0.143602125811328,-0.039455687749132,-0.0827353145060639,-0.19476621127009,-0.231228150190385,-0.108120066001545,-0.368408089990818,-0.0149227948494689,-0.230680851465021,-0.247199513910433,-0.30872475338932,-0.170775787626394,-0.0820099450855589,-0.370003420129487,-0.213418091654467,-0.235448739191005,-0.263153384776547,-0.353992860221365,-0.234756659146093,-0.250834217820499,-0.105401535489382,-0.229714480092623,-0.229478138483768,-0.135190697410661,-0.234020946188621,-0.224500966509793,-0.402994849851654,-0.209771438427103,-0.222380252359099,-0.0967087754098237,-0.231642700687878,-0.0877088079056022,-0.316764721901728,-0.397600482789212,-0.0990117791224876,-0.195848104325574,-0.218926482792682,-0.24552064543804,-0.168903839380513,-0.195630335248222,-0.242317432119609,-0.268592978535484,-0.238349114558001,-0.149098313777967,-0.121251360421295,-0.196898210530384
stable,0.0361473319876184,0.120305192019884,0.241819681225364,-0.0532920250996033,-0.123894407471527,-0.0236667163255146,0.194229103859955,0.044376714931649,-0.122931641885733,-0.0910489769460795,0.0510924393043018,-0.140068911398851,0.0560361189751486,-0.0608954894423737,0.0694811367129445,0.0651975824498935,-0.0463718305015378,0.129873902126645,0.0337323069242338,-0.0404967603404264,-0.0064374819539356,-0.15770073725831,-0.0568323237332278,-0.0007574205934095,0.0454095316905405,-0.055445700644627,0.0223214858375865,0.0900360391497982,0.012494040696648,-0.273161866426614,-0.02433536641718,-0.0643926417617311,-0.0143177060167907,-0.154206419012999,-0.0119977847416248,0.147944006347021,-0.0199357481932819,0.0886611620437858,-0.0704312329724549,0.115193616493147,0.0845206195485477,0.0586616881900286,0.017968205494543,0.0560761327239728,0.147197471318514,0.0097189106647691,0.0868500557710905
stable,-0.225368492308449,-0.0005869758077387,0.04717357206364,-0.0762029999158961,-0.157339377942514,-0.0612443064297058,-0.0715453139585252,-0.0053823680911276,0.0629850355795114,-0.181796814199825,-0.0530350847370284,-0.243702402093565,-0.0995211497818701,-0.081597840344664,-0.044021269671811,0.0375091459855283,-0.153158700512692,-0.0466296016256754,-0.0538847982188316,-0.19803575877114,-0.171539158018872,0.080056738916926,-0.165676844672344,-0.178040832744957,-0.109198063247997,-0.176860785161702,0.0255716289417041,0.0062755969188659,-0.0631155510294504,-0.0582908076154778,-0.0521256891547018,-0.195837472472436,-0.215197907395195,-0.0403191614831763,0.0916066614871017,-0.158195496786737,0.0729594594037757,-0.300898259026657,-0.172591008674551,-0.23332203519469,-0.0913040491315973,-0.0045019793008853,-0.0490811190029316,-0.162143921004617,-0.0506697118067551,-0.175142304498682,-0.154002928727323
stable,0.196375578843683,0.180767086863674,-0.0291439709856315,-0.0181739934682144,0.120713016258568,0.0957094384119629,-0.142627123245435,-0.0520111770891941,-0.259661115803084,0.0733594136241397,0.0192675599606099,0.0821789887458289,0.213024838908982,0.185538459523028,0.0209548513652795,0.0223001642449459,0.112810693721222,0.129892407653469,-0.0021765984569202,-0.0662570519503614,0.179950736022094,0.0151187450075054,0.0818168226428641,0.149927060786784,0.161412879204951,-0.0115063792768088,0.0666664972830966,0.117785592702207,-0.0837164361300926,0.114700902708745,-0.0178225079314906,0.0938711545761848,0.189373293553496,0.149745511337948,0.564409321064592,0.0309782227447038,0.147693681772571,0.0806365626674729,0.125505632401027,0.0784658398982053,0.0813999851840291,0.123592908556569,0.155808066423203,0.112211900047477,-0.0814529766479056,0.201721813584861,0.076004983587682
stable,0.088321350337974,-0.462290100725576,-0.275004217999035,0.145409781445683,0.241217135671638,0.104924143099076,-0.0424781889919925,-0.112991960176795,-0.105595079177692,0.178776767688158,0.0204331555608622,0.269929436131107,-0.172947205770615,0.158725175897227,0.252793958440548,-0.081577848046269,-0.059929518744504,-0.0142640410651585,0.118202005411003,0.0083538349568893,-0.0447648165808154,0.0807154779941756,-0.142436422486048,-2.4314603904048e-05,-0.0166162176295234,-0.0007840480351958,-0.0386785376470314,0.165354751949879,0.0711233960076812,0.11678425418093,-0.0573927731243238,-0.187978035659626,0.0221196871471328,-0.0936399402430523,-0.103454481446988,0.0316627671485057,-0.102465766564419,-0.0489445019437791,-0.101560214367519,0.0185669087234956,-0.354898181789783,-0.29336673722878,0.0698373380833672,-0.0947419234392196,-0.381219592128283,0.236644274991346,0.18271681910723
stable,-0.0433199370996588,-0.175552566300754,0.0072039801600976,-0.143647143960594,-0.0776099870196148,-0.214088852155724,0.037177165721592,-0.0286856716513455,-0.0715451260230611,-0.423469306319147,0.0411688336023968,-0.294579588837761,-0.390500881108798,-0.0111142776463384,-0.229533478262933,-0.350185002774981,-0.0140992606435172,-0.164093752034799,-0.284878991123196,-0.225550885634653,-0.154177873894391,0.049669820134776,-0.0080617420374789,-0.297051785654032,-0.127171053591652,-0.170779435798574,0.0372668135614683,0.0059532904290543,-0.0335062090311572,-0.0580056875388587,0.0797616416857895,-0.0726586895891238,-0.350049898235861,0.0494102299866237,-0.0774619249204474,0.145873776058809,-0.173223940773032,-0.0781533287726617,-0.117130779103106,-0.138725904799506,-0.0377758322505062,-0.075769157267742,0.0073142328258189,-0.0370678332726245,0.0976960437468375,-0.131660726419711,-0.211765379451331
stable,-0.0791494493879524,-0.156075258028024,0.0568891028344999,-0.053451130407408,-0.119441628667243,-0.0414845953747792,0.0293894201590093,-0.057669609447579,-0.498662119951572,-0.115680592321811,-0.518398475813515,-0.0663273384197932,-0.0282369191335394,-0.097602286201295,-0.419230987365915,-0.101891202157871,-0.020561535972633,-0.0835759905469789,-0.199610515892682,-0.113264433140466,-0.03188449277233,0.005268109346001,-0.0004758637399709,-0.0343830516460484,-0.142350946848155,-0.0488619838618284,0.0331117215161648,-0.673123146116495,-0.188065680879137,-0.241037285555899,-0.0395080743713198,-0.0976002912002941,0.0374843741862249,-0.0246370206388994,0.0455045042815209,-0.0040588705818792,-0.431001516812222,-0.0733706065499685,-0.156201444570691,-0.121131273494958,-0.098042210991854,-0.312954289430569,-0.155616202502524,-0.0642682407657087,0.11773761609766,-0.0414487327089402,-0.0792244203638268
stable,0.0838320560368305,0.147236235770045,0.0673014793185929,0.0838754150765572,0.084408343743594,0.0455217430291316,0.0847680912189088,0.0720104436889029,0.151596924194211,0.11319195755683,-0.0551159179422605,0.0900348477744562,-0.0046022142463056,0.0748909619167423,0.126371992663396,0.0869068448359646,0.0489709237102036,0.0494781469474299,-0.0719732723922114,0.128268339576515,0.0108635843985687,-0.0247718759832621,0.0814760719079124,0.0781831378935175,-0.0160578643954038,-0.0560892090721839,-0.0400298709551622,-0.112883731179539,0.0976872925178365,-0.064304071461168,0.0483773369404678,0.0725432001737525,0.082742443662852,-0.0388668591966477,0.0581351757700105,0.0721707368880107,-0.148899823596009,0.141815274837209,0.142150041245168,0.140908030098357,0.139477500322537,-0.102731259311727,0.0473310959568881,0.121911546143408,0.168438086304665,0.13983918790248,0.0869658790547817
