group,CD19,CD49f,CD41,CD71,IgM,CD1c,CD267,HLA,CD45RA,CD32,CD152,CD79b,CD66,CD41,CD83,CD309,IgD,CD28,CD22,B7-H4,CD207,CD73,CD305,CD209,Ig-light-chain-2,Ig-light-chain-1,GARP,CD16,IgM,CD66b,CD35,CD41,IgD,CD257
progressive,-0.259144658043508,-0.277891628496381,-0.25589428540836,-0.629102349378278,0.0865395920946995,0.506824227308008,0.514777335751979,0.0892339558127072,0.0216624237333444,0.100336237683348,0.2405381713026,0.0504635256059087,-0.0869818836226451,-0.0037451672595608,-0.542629081852899,-0.19039590204404,0.0835680838963986,-0.104314985292947,0.374624069812242,0.0456417079437109,0.0081526725635934,-0.339839069701241,0.0593607806981608,0.0730405958084565,-0.176217244115278,-0.0493233697796504,-0.167304254369648,0.177425228122692,0.0429462835535378,0.125496878682681,0.19616424959709,-0.540909157059428,0.044177700632669,-0.31804115454744
progressive,0.0523158234465422,-0.103794514266912,0.0506641118088401,-0.406255746853479,0.145249752724415,0.0840674061879154,-0.0118992766822831,-0.215368303590522,-0.351191939849277,0.193826857024853,-0.0354925265145509,-0.145785872433075,-0.0876614875369661,0.086669197478373,0.0205957066293056,-0.180120908365329,0.284206646950639,0.0184871715972662,0.178261482592496,0.10972203110877,-0.059705807279312,-0.0490666772183933,0.367994733232445,-0.0486274691959957,0.0877047766187753,0.0542293050586709,-0.154526745518606,0.0902037363231811,0.136924748901718,0.0624890310791531,-0.105247345401488,-0.146472254921468,0.191005223812224,-0.0184849356192565
progressive,-0.228055298408192,-0.044838661620804,-0.12352706302674,0.0229686103140201,0.0138867342976392,0.0590701025252844,0.0521978788306072,0.194483741274898,-0.0251034470132552,-0.145513881029128,0.227114763128389,0.355578609294307,0.169846259525226,0.0980786022859752,0.237017203316026,0.208028309418702,0.533763390100366,0.287410250567627,0.567198097869784,0.280210017636245,0.0258758374830898,0.648411500463377,0.361988011067401,0.219597209440544,0.530154697089163,0.345429463178568,0.151564474490054,0.15083062551604,-0.074787180103697,0.0202498406582959,0.119976344462746,-0.0670479015569314,0.140822586392526,0.116442751013694
progressive,-0.0379982590828443,-0.525402713710471,-0.70083714169068,-0.294115681624795,-0.296844389425722,-0.201271432993023,-0.166183091535627,0.138365569355993,0.0901119740680986,-0.0629240537801476,-0.511722691020632,-0.0682778000593205,-0.17651022474112,-0.566947177258699,-0.268319924297354,-0.352602367859918,0.0636859767888189,-0.500237778372946,-0.0064009403975161,-0.261966715448887,-0.624869848512379,-0.0450354821961499,-0.0378883624356727,-0.170733437347483,0.103644524755037,0.0137968827719137,-0.244048439290007,-0.517618738052344,-0.299182623550981,-0.558060645961916,-0.590576037548337,0.198310791580811,-0.36294395768576,0.0339285380236497
progressive,-0.517183635776043,0.0847891688710779,0.0409667875504042,-0.573566257110297,-0.0309724595543109,-0.147574001521203,-0.0076153356916885,-0.207881565591899,-0.0476481610086124,-0.150268144127419,-0.409360081185284,-0.525407796103174,-0.573700494329242,-0.459750597013384,-0.189813792777073,-0.558722650359954,-0.131064059645474,-0.158660350909621,-0.195092588440139,-0.562965341375618,-0.0320355017224751,-0.147791437556493,-0.447493124836179,-0.500102754603995,0.103148123580497,-0.371053436817314,-0.522518861510415,-0.259860781114644,0.25600852177733,-0.213860952851122,0.230145532872376,0.0761125570306438,0.424723857669623,-0.514695604279303
stable,-0.118960870036557,-0.0502934330932576,-0.0548539256570584,-0.27600278826359,0.506119796402333,0.203099730101869,0.0848660038194457,0.097182309851218,0.123188581164035,0.243119484355197,0.34507100960987,0.228723213544476,0.329667736221677,0.202163958418184,0.232955728905582,0.225534444970283,0.183007825385403,0.22790861705089,0.279244618452393,0.362217649849473,0.247347616034546,0.289847760686406,0.243029544875606,0.339797143328289,0.217804229597965,0.285020306760891,0.210349411715545,0.204758959850223,0.147211532290352,0.159300498891139,0.399266393626977,0.252251787494967,0.0669031795766795,0.264573450396814
stable,0.0156353268106179,-0.362147939285038,-0.18072183536487,-0.212306907950551,0.311661707120065,0.0742669637124476,-0.114441541158737,-0.409084193426357,-0.474543422230672,-0.305588364097306,-0.208514007193383,-0.416008578436641,-0.122335553995846,-0.15764305481044,-0.310198582425623,-0.109853361196359,0.0492106635688683,-0.128951613587927,-0.400086600022165,-0.306669639609454,-0.225390981987817,-0.144465046585795,-0.0897075247493676,-0.281353482670938,-0.173082974157344,-0.280360663131351,-0.431988665041013,0.0506703497358839,0.315078006298674,0.112001514883922,-0.0208576349656199,0.178975134850604,-0.215186420215707,-0.0033833306282487
stable,-0.119782034138261,-0.123537066121966,-0.0906515322959463,-0.354943892906225,-0.102268171728575,0.028674984104083,0.101352946557351,-0.335718847047851,-0.286282227356504,-0.155783680236444,-0.21503396633439,-0.242812206310032,-0.308841872327025,0.0022191394521823,-0.252892345751908,-0.249224769457156,0.0929050999767535,-0.0622535202639493,-0.0823912155417895,-0.24551304529591,-0.158351651792715,-0.33688883044738,0.0036013209108121,-0.198968765419141,0.048248563558093,-0.23888065927414,-0.194839362884385,-0.0234966834345775,-0.128863459982805,-0.12826759953925,-0.193280451928738,-0.0751332724157421,0.361461249737908,0.120112485521319
stable,0.0378491678759134,-0.0671853111656707,-0.061411541896933,-0.153887552754939,-0.210479163527993,-0.165242776975524,0.0464517617075546,-0.577837345825306,-0.558578600269854,-0.029648832675655,-0.222060400229219,-0.224349468933556,-0.148115628175985,-0.161202811783102,-0.0723827857111852,0.0738283871751442,0.444754169596761,-0.0630173351538452,-0.0928119020112741,-0.0909684659804424,-0.105607159832838,0.210389108925828,0.0432465506454159,-0.306448429367047,-0.0746191282706593,-0.108487242080587,-0.247949968858658,-0.169160039553037,-0.213349885925735,-0.102084362532198,0.157506720600443,-0.0172439600254405,-0.364816816734918,0.0107313752812662
stable,-0.260032342843835,0.0520801589246671,0.0524354405316978,-0.0711160616594363,-0.0977212119580775,0.0408044144188555,0.168890060478343,0.0984436539719568,0.0775318234610294,0.152924521465489,-0.0367475098532644,0.143772629286868,0.0316504104139317,-0.180446045003745,0.0135985674169307,0.164989938271304,0.254934103559305,-0.141132335097383,0.0109224449580735,-0.0508267553971417,0.0341424466172571,-0.259717521726905,0.589135310650668,0.0477539223294616,0.143957001245565,0.535371072660164,-0.0601739542791146,-0.0974672583708634,-0.0580760397472177,0.133792451568933,0.152669864209232,-0.251033150796068,-0.0898232376742484,-0.180070057192061
stable,0.067254427370107,0.0459833588704223,0.251195133467239,-0.128001379769623,-0.0351477812933313,0.199817134092509,-0.0174219019756945,-0.0862351821684788,-0.0486444987956472,-0.252481174921094,-0.0511814872831071,-0.0271438606650334,0.121073156130539,-0.104040774957708,0.0890261357804786,-0.217261905069278,-0.172078091547728,0.069220199104268,0.141499157395992,0.0807069327317248,0.171401864174803,0.280500829026823,0.125936352571982,0.133155481581675,-0.114693732190943,-0.0249161352354301,-0.0620589544766328,-0.0796981797183759,0.12437727765713,-0.266800982148334,0.255713842421359,-0.25620014398421,0.0339661743538869,-0.136121444677636
stable,-0.214204505696501,-0.0044664657354081,-0.0647032897206544,-0.270328099232582,-0.209307642886529,0.0168341290586848,0.145775163628642,-0.171310132933429,0.083451151917537,0.558009921508134,0.145661118558887,0.272355965653815,0.100936619629153,0.0940777587509516,0.18659129883492,0.103900182626662,0.676188146552999,0.0399151412516792,0.28958164902313,0.164528142570541,0.0703118831714894,0.0577425577497175,0.475565728886267,0.168895015110686,0.353390378484977,0.270926795235584,0.177528706462266,-0.062174170998032,-0.533354865765972,-0.0275918840630678,-0.0462170922674589,0.0338108042145897,-0.562148537947161,0.0390980920260563
stable,-0.275828788162713,-0.295240735023415,-0.270375067093462,-0.44013863843911,0.0315271662605837,0.0282155181891109,-0.0608961191805874,0.0431769590223477,0.0947376360895388,0.367446478374656,0.259069519057596,0.301996830430142,0.0370918251135008,0.0985628019889364,0.18968113481676,0.172596380258907,0.542989579529905,0.134136120770943,0.328472978200805,0.223465161554327,0.0820646970399525,0.228945348941887,0.428289702638619,0.202290621600946,0.358276998107389,0.248732669567705,0.132360602438729,-0.141486959006952,-0.214617502729931,-0.0814282221389211,-0.287595400157294,-0.0534790090821279,-0.28312519522516,-0.0787312699374536
