group,CD275,CD137L,CD70,CD52,HLA,CD117,CD45RA,CD194,Podoplanin,CD146,IgM,TCR,CD196,CD103,CD69,CD161,CD27,CD107a,CD95,HLA-DR,CD1d,CD58,CD96,CD24,CD21,CD11a,IgA,CD79b,CD244,FCERIA,CD357,CD309,CD124,CD98,IgD,CD22,CD71,B7-H4,CD1a,CD304,CD36,CD49d,CD73,TCR-Va7-2,CD305,CD209,CD158e1,CD158f,CD307d,CD94,Ig-light-chain-2,CD85j,CD23,CD328,TCR-Vb13,CD82,CD88,HLA-F,CD224,CD258
progressive,0.148269440033148,0.079937080409892,0.0783186497391198,-0.0736733220796455,-0.0768656439100956,-0.192334168328301,-0.0738242888241053,0.140264493620519,0.206351672150346,-0.177577503644888,0.0569381989109051,0.0884856529931148,0.454774415474781,-0.124255637330918,0.0662377143699445,-0.180035549102602,0.142541647611016,0.121250626739919,-0.0473347271957328,0.224131276741499,0.118769402017444,0.141921949699064,0.0982133401137746,0.199375451052616,0.195046731433607,-0.0588502008706073,0.126531713499461,0.15966204191704,0.309570176891706,0.0879244611677294,-0.0565072755324168,-0.15377527343837,-0.154507758299845,0.0606967795524395,0.241045628927301,0.0665492003210925,0.211070323392379,0.261927205820064,0.0734675438292359,0.325428207472138,0.378426227498387,0.167630267118174,0.0344651774662748,0.278907442643561,0.416139013008037,-0.103862962416632,0.248310674291312,0.196739135559722,0.26698937870466,0.297989214356219,0.0235863492766911,0.215316672742599,-0.0795780110344578,0.149345543721818,0.0348354415934041,0.0893011930376166,0.0876037590783133,-0.127492721175166,-0.0475777008217946,0.103395777201063
progressive,-0.191396926979728,-0.0302309680704788,-0.140458691726259,-0.230970940333625,-0.213117332835546,0.0224386763851342,-0.122985703579006,-0.334175949270424,-0.377240253882347,-0.0402894239690361,0.111361628843327,-0.198251526681577,-0.120380332100029,-0.361968098625171,-0.292319664962208,-0.357647321761402,-0.0412518491879452,-0.399035243476662,-0.170516662131599,-0.0885992657503236,-0.0755421815808555,-0.173678217319036,-0.204716802021028,-0.0199931400525139,0.114883428161762,-0.37664496993302,-0.102209413264123,0.0484894556101996,-0.355885598590997,-0.297984539983765,-0.16283848590346,-0.139482256161219,-0.151264534873751,0.0553530618603515,0.155418749079858,0.129689378061893,-0.406398817550306,-0.258846440140601,0.0169523848029314,-0.247132048348919,-0.0121845972518617,-0.379721686057025,-0.28731207315781,-0.0124558404811995,0.0160789553971756,-0.165071030714257,-0.0813547895396462,-0.0936780745182183,-0.216191796321712,-0.383665297171545,0.113544215928476,-0.143577861309847,-0.0935245607343483,-0.219708545512126,-0.0448586219814288,-0.355168460001929,-0.221983565991324,-0.228900376583508,-0.362470193622961,-0.0093280344452253
progressive,-0.0339649415970715,-0.0391665002032517,-0.0338344678707437,-0.124931079766275,-0.166493228366636,-0.005328918863272,0.0769205533186873,0.08827259299279,-0.163808758102256,-0.111824209026736,0.0667647543636727,-0.141370510726331,0.141828835256939,-0.165398617590288,-0.105176863383109,-0.0618404797840919,-0.130711084046961,-0.17657143003927,-0.156133487840163,-0.0356462227713139,-0.270648815895573,-0.0824654119572207,-0.0750884137152626,-0.067477314884689,-0.111221056628842,-0.176600467957322,-0.0896811969677426,-0.0855142258195717,0.0377135889388822,-0.102728832299914,-0.103666987635047,-0.0016882157553412,-0.12951781693959,-0.0651526486723699,0.129509129686018,-0.0350734298611966,-0.0180194212813372,-0.0519626464501034,-0.234651984307224,-0.0164040708696975,-0.0043837383365529,-0.0301509013622822,-0.0679819700613113,-0.173585363644523,-0.0391723659374023,-0.0796211872811588,-0.0043405013879014,-0.228818957157533,-0.0702900989797099,-0.135956041899357,-0.0112586528067612,-0.108537951749198,0.0074315906736693,-0.147625926482028,-0.136222453721407,-0.120587719747864,-0.180219204183602,-0.0417285581635155,-0.0936592825875675,-0.104685824017019
progressive,0.21355608018745,0.369465646159385,-0.0413946067111837,0.108648413760378,-0.105499638392574,0.239619588831414,-0.333918580305874,0.0265424105546538,0.170317716924084,0.46202863033499,-0.0257205753778476,0.197907180565837,-0.0938703253209014,0.119118353174459,0.0399372224192795,0.220936688791315,0.0719088020414276,0.361753116059388,-0.0212495567346758,-0.187185194998881,-0.186007636721764,0.176921419106561,-0.0284007447891426,0.123126810735287,-0.212667406775041,0.0704942309959676,0.115502535369691,-0.0813196270369435,0.0239523454711394,0.216134569139945,0.0287323628386766,0.237498954107364,-0.0917692129408449,-0.0598173968014265,0.0587277260007621,-0.0288042317888224,0.094915602981684,0.314381989615722,0.135835490182538,0.378504396851287,0.0814043403909798,0.0024256490233507,0.239896324674125,-0.322493164470175,0.121815490854227,-0.047444301416354,0.0604280556378283,0.073376438194182,0.261402124780625,0.241743549462906,0.21757689040445,0.0353740142339116,0.0119603255265938,0.385880676324277,0.318737786669521,0.055845283766925,0.0963024593450738,0.100116334225764,0.169404342366456,0.350962308430469
progressive,0.448196474310407,0.31687923894585,0.0545576186611803,0.0251571847443305,0.137307200926856,0.354571283608056,-0.226356531784504,0.170357109744452,0.344011625875964,-0.115849845279977,-0.158976720442976,0.193456737782567,0.0379666028754462,0.325154055417612,0.434028549690388,-0.0228008446534485,-0.0233919468227254,0.0884211155109581,0.317660034368655,0.0345035511849601,0.237845487137089,0.0307220817860344,0.169330533066123,0.162028044864445,-0.295802797669022,-0.17207598000879,0.128742496283952,0.0589406820241317,0.117266023325849,0.213747577151327,0.0589886332066345,0.0808496446025795,0.321914283229135,0.164724422584391,-0.302300151271325,-0.0207784276692145,0.0293105001128508,0.0977293697758773,0.0512658713576333,-0.0924333657881758,0.0028320824373307,-0.0684146653628855,-0.125241360322742,0.0501053576218001,-0.109384750485166,0.354258006489295,-0.0853570962507815,0.109704779870594,0.275050332290326,0.139492122170666,-0.363865408341818,0.120723946198541,0.363216818848439,0.118845669806961,0.327645530510401,-0.171928284517981,0.36741482305717,0.0532058678261081,0.149836104957481,0.142732255602269
stable,-0.114077074098512,0.0304865556762131,-0.0481848013987245,-0.130612438311341,-0.0389027211797236,0.0372575571411768,-0.118442471999799,-0.0546701385037213,0.0116399324089315,0.126796281264561,-0.192722185566626,0.062723873708485,0.0117217280893681,-0.0042515776623931,0.0110210790300066,0.0236413827511746,-0.145126010754686,-0.0118403356785507,-0.0576827695632307,0.125994663054026,-0.0350303017756293,0.0180971447422648,0.0637825178255758,-0.163646932600966,0.00652554303542,-0.0296790611806548,0.0383162177618382,-0.157903425852306,-0.0177512593425859,-0.0830571781832061,-0.141599435918524,-0.0313877517678079,0.0157582301974581,0.0276039756115994,0.111050600840346,-0.0661932836467524,0.0296238553691552,0.0181546259249933,-0.0783945589834015,0.0405520509287455,-0.0696099693968966,0.091475818217665,0.0051168624600388,0.106818686958355,0.0916627294891096,0.0625725798018207,0.0003443550159014,-0.0313754720531294,0.028555057671909,0.0330877541686283,0.0474301699052936,-0.0049969805439147,0.169353067357644,-0.039430389340258,0.0361190518550876,-0.0185726868038548,-0.048511425401683,-0.0364243235762553,-0.0213175487533065,0.0521270164686315
stable,-0.251898615227165,-0.141945134246749,0.0100052779893045,-0.097826470920929,-0.221479134040067,-0.0184075576238603,-0.290170533100639,-0.167196209887252,-0.148800583676429,0.106063789309103,0.0119261417291403,-0.138762838672393,-0.0983721476258191,-0.0305004850987012,0.099881343224016,-0.155374254466397,0.0024901196112233,-0.18148313934405,-0.0963581514773599,-0.108409852568615,-0.166706376543571,-0.147493807846252,0.0291738561307371,-0.0840431821818714,0.112349302972422,-0.122965384490774,-0.338777773869283,-0.0420526165026242,-0.0801173770093837,-0.0722834121138936,-0.0171428425137186,-0.198006877157008,-0.239362696678984,0.0281877785248452,0.0492292113605167,-0.371568674360513,-0.160287811207261,-0.0810329253705243,-0.160789880932963,-0.0969564701677677,-0.0158817808505442,-0.103276938569501,-0.174112673798155,-0.0768176729018716,-0.0883756897694811,-0.0582387023756416,-0.101540834666037,-0.138863401584839,-0.234333732855847,-0.0788457988660842,-0.0018234664406408,-0.164460098185594,-0.160970965080072,-0.225330362287976,-0.0180950503652198,-0.0745069143560578,-0.0344471837734797,-0.0938716543838716,-0.202976353099805,-0.0575507852635155
stable,-0.400312097321917,-0.316064655849147,-0.375395590469772,-0.404980298057084,-0.439740491491688,-0.197676518201841,-0.443651781949342,-0.359133842278244,-0.358690090890479,-0.317544630353282,0.0129911743712007,-0.407972393659702,-0.239507686193828,-0.142726489076016,-0.214767975732101,-0.0593654035911803,-0.430316012125832,-0.30367461625002,-0.384670029963895,-0.129158324552282,-0.440782333966674,-0.400009497706765,-0.403841261337704,-0.440248062414991,-0.318731034667372,-0.402852490255652,-0.393985561866124,-0.537688424555044,-0.337554750247638,-0.413151910397637,-0.36572929041682,-0.355687929212254,-0.380206863988426,-0.35287899859688,0.141899782648258,-0.0949561991093947,-0.195989363220553,-0.378226201032,-0.399501786673142,-0.167744920549485,0.0155530185259937,-0.314486109839288,0.17162703489031,-0.372449532032131,0.106682901323794,-0.304993676278048,-0.405608798171757,-0.357567253780867,-0.382568271226157,-0.291627807596078,-0.320543097346362,-0.387758535372937,-0.0992812245566557,-0.352107338112687,-0.369555649737705,-0.435598423887838,-0.257071024142977,-0.350079575314239,-0.335284058235671,-0.420102455980706
stable,-0.0021386678284056,0.063627270341987,-0.0476834015432743,-0.252293640777695,-0.339818833140953,-0.0040416960635963,-0.471895820342445,0.0964288904401607,0.0252744189529756,0.01711324713259,-0.125666054102133,0.0366132924807563,0.0072496916647117,0.0078270774571481,0.0085443529690545,0.174218662336532,-0.328605549550405,0.102792670005247,-0.0381273888219296,0.0955567142135014,0.0802079013067432,-0.0029443291687387,-0.0425629568193713,-0.267885800515782,-0.212437958930386,-0.054281943250413,-0.0203374400755753,-0.0406381501673364,0.0841110405810425,0.102199132842552,0.0575055218679002,0.0752776654416831,0.190606686540347,0.046832092555166,0.215559754728256,-0.0140127632829128,0.100272556860769,0.114113584511604,0.038230853694079,0.0312155015379319,-0.0095484581158518,-0.13494101066126,0.37515929961338,0.182671538150614,0.17389660503249,-0.0878825633559884,-0.0010927068568219,0.045101685690531,0.0861192574871563,0.0207852254072592,0.0603494166956844,-0.0660111466755211,0.0649682346997992,0.120752191275582,0.0729667450482819,-0.222666840672899,0.0706396347423962,0.0107456824997315,-0.013916540602096,-0.0280556709535415
stable,-0.197540369498783,0.0919410946918706,-0.0330610342710048,0.103382416730763,0.112248451734143,-0.196589122218871,0.18364209613501,0.496653494124453,-0.0980079226425617,0.0103964428943063,-0.208607329299268,0.002164950093102,0.197708692967899,0.105521993707074,-0.126939654998341,0.0399974548855222,0.0140620090852061,0.0746350129099722,0.308631230505021,-0.0643300435193471,-0.0579061679332154,0.131429055533022,0.0122578052499485,-0.0669070619844763,0.0293483942968666,0.0824477501296888,-0.0640211628820908,-0.146131925614751,0.0424579155632794,-0.0769413862462802,-0.0883106413795024,0.137206337179158,0.174991601326569,-0.0091124407329274,0.183938870089379,0.0506605087493568,0.0751203444105307,-0.0086159314704556,-0.0127097407336315,0.256555133596982,0.0023882058929774,-0.0449800151624912,0.037267754376382,0.100426847332202,-0.117058262830224,0.0550594688357536,0.0918355360755071,-0.0289862762465326,-0.183809981940146,0.178966501724034,0.106196212665884,0.0643968043765784,-0.0702751897327927,0.0406946181352951,0.0262874541368349,0.0651640895496989,0.17630838428727,-0.134317180474625,0.0651272065821717,0.0769016676960481
