group,CD80,CD252,CD47,CD269,HLA,CD45RA,CD49f,CD194,CD16,CD20,CD294,CD326,CD31,Podoplanin,CD32,CD196,CD62L,KLRG1,CD27,HLA-DR,CD1d,CD35,CD58,CD39,CD24,CD11a,CD79b,CD206,CD268,CD54,CD41,CD137,CD124,CD184,CD29,IgD,CD22,CD71,CD73,TCR-Va7-2,TCR-Vr9,CD305,LOX-1,CD209,CD337,CD307d,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD82,CD224,CD258
progressive,0.307118391488807,-0.20979003025987,0.164785442118288,0.1373309058844,-0.26474257808719,0.0065691104462127,-0.0424948009594356,-0.171554861054361,-0.250758968866828,-0.218051921703002,0.0487200284616081,0.178521534163644,-0.0786602227369365,0.0181674252810282,-0.408371509547061,-0.0169863413935907,0.245834527927198,0.0722355677791706,0.0837902681708841,-0.247285959618912,0.164953275832042,-0.142540443483888,0.0863345905319815,0.0199375362453818,-0.205651376959071,0.0404925643987748,0.0733049108801621,0.182343103891654,0.186694614569552,0.0472365723463078,-0.0304199299858206,-0.139832539245165,0.357751329961888,-0.261918265964935,0.0166055229302999,-0.0632429820844102,0.166805138467154,0.113591280909639,-0.193439689743146,-0.267161481944327,0.227316980959736,-0.324566955962037,-0.145819943767785,-0.0539965032887647,-0.176371374089681,-0.0603515939920969,-0.165581658754143,-0.0392349848544957,0.009539346260748,0.0847603139136453,-0.195258984718349,-0.129194050779016,-0.0943172600507934,-0.0194395375376808,0.15437300557899
progressive,0.0289316146141638,-0.0270557002221502,0.181258642856083,0.0272573705848895,0.223965231445686,0.309283043566158,0.178585912552218,-0.136754841719105,-0.153494600620735,-0.0278229972178227,-0.0066381542710968,0.254066161295185,-0.315864416447008,0.0257776406652086,-0.391146545894761,0.0062625606294813,0.0363668945082805,-0.183877137485598,0.114976237954769,0.0398931286747557,-0.178573888525,0.157079160742464,-0.107051495895136,0.199255578796401,0.106166508217593,0.127062478182799,-0.113006594033409,-0.0257998077455983,0.114317618534148,0.20904683742234,-0.0456422808505622,-0.263093139574456,-0.0131063663173703,-0.257032144505198,0.0797984586802665,-0.332905308393531,-0.0190809497568281,0.50048731035447,0.173472674120999,-0.0598613838611191,0.11342628548025,-0.352735336241436,0.0182681452688194,0.126385120282743,-0.050792295527089,-0.100881891222493,-0.0757187349990342,-0.301152211621733,0.0261569850755409,-0.0288682735311159,-0.107126744017077,-0.0383177979948954,0.23145667142891,-0.0127222539555131,-0.136489223353843
progressive,0.0111675361917616,0.139952338617214,0.128204751161367,0.100739900540363,0.287722987903925,-0.129115572843889,0.162679015000788,0.176497197719833,0.130558703495294,0.295221694470912,0.121898259767558,0.0017555519747788,0.0178537605340888,0.214282955631218,-0.272589134706111,0.0786975975971326,0.296592382345729,0.18963995569983,0.0558044699374328,0.300034634856328,0.254405664713651,0.206024874333895,0.161480603109258,0.0893136117132022,-0.157963504679526,0.19355292610352,0.288192074739387,0.129010087340303,0.0139257641211747,0.175534800308842,0.168507837526827,0.107186505278587,0.195531290317894,0.130909482519742,0.0534666655161659,0.503787310922038,0.550668274540783,0.317778557946664,0.556563265764237,0.111040128268838,0.0382494238119734,0.378888697101476,0.190609709966435,0.127189950322051,0.169115170935208,0.245615300892588,0.0879937481361485,0.493543624964444,0.223451028187059,0.255388892829324,0.114929936902636,0.187396312659797,0.0721178631119705,0.199115534293108,0.160787474999579
progressive,0.373868155923164,-0.0557702196876936,0.0501278632143311,0.0785142667261755,0.270267505622514,0.343127103203344,-0.340932883692083,0.0623361177341661,0.118625520517704,0.347964711377757,-0.0779152814547441,0.423132602294247,-0.159183895267151,-0.0013143489408932,0.151236595346372,0.0744257579330004,-0.0101005122449899,0.0687048801606012,0.227427206456458,0.0959474726852077,0.0637614830370114,0.265096202417782,0.0685351536885563,0.100379657769799,-0.0482182604039172,0.1519347711528,0.138857098997045,-0.175042828389538,0.279680789873365,0.257800439387988,-0.581104394809294,0.0634032449039923,0.0957257299059592,-0.0441714665653683,-0.0720859419130986,0.0729413782598583,0.149759933093609,-0.186039043212043,-0.0887528527182662,0.278736679998987,0.289631140902756,0.0063881541315959,-0.0451927268554748,0.113712211979336,0.0435069005208183,-0.014943543072789,0.0741555673125483,0.0558170091077813,0.10645059391753,0.171256544883119,0.0487647551538324,-0.0460350310870697,0.0556258523965246,0.0484012406761302,0.0131528660248771
progressive,-0.2381251003442,-0.0260133744826635,-0.12047790381828,0.126456768841963,-0.0200857056511708,0.0124396131304536,0.25085292966521,-0.0669905610599869,-0.22204480830076,0.0680686694771062,0.122046507943136,-0.137858808700958,0.228729082336433,-0.00351032271302,-0.0226551389908054,0.112435221571796,-0.0606194953776516,-0.0584070007723836,0.003974359897065,0.221808543331886,0.207223017865631,0.178697365609676,-0.0597983377621026,0.0343464924502667,-0.0582771169539695,0.225712894897027,0.127888084317286,-0.236135118415685,0.0922256627994547,-0.113561511535242,0.331358707880884,-0.21694634866859,0.0550366008823116,-0.455591525548652,0.165005073044056,-0.122872555917632,-0.0313361152416803,-0.0464370276297715,0.0558224951129609,-0.572114211910601,-0.106214245413327,0.312891263015707,0.018020628911273,-0.035737529881541,-0.23679430063599,-0.066003249883473,0.121728139622066,-0.146947751427842,0.0760966563685627,-0.0206140798231841,-0.0056115736716818,0.0634435901624831,-0.226053855569938,0.0268936598641632,-0.165332443653051
stable,0.112796804483659,0.0278704643503971,0.1093674962022,-0.009595039275766,-0.0436035155181041,-0.0068007667664405,0.0129706253434795,-0.0026842405939765,0.102356259176497,-0.309095348744957,0.0208927781666642,0.0025818404905432,0.0854596986780304,0.105245715342626,-0.116296736815868,-0.0557569879687486,0.223513123177447,0.0911892178453046,0.192803303892596,-0.121692128972849,0.0760979461741729,0.13124449924153,0.046443691962517,0.097149280987686,0.139150543064762,0.217478576451705,-0.0294924452760556,0.109036292178195,-0.0581479735669805,0.0033668801024543,-0.0414689890062083,0.0827129694525323,0.0369012570003679,0.0304161427344372,0.0888580189213423,-0.308707404696419,0.0159114568946368,0.142678231084169,-0.0557928749300078,0.067950789408114,0.181532153087656,-0.0013967648884251,-0.0246366953109851,0.158142801112341,0.0676664920971884,0.0494096966406762,0.0983199593469755,-0.316147397263598,0.0798452480880112,0.208434494618885,0.160409220306613,0.0983429258340641,0.0735917407126331,0.111286910881919,0.0169136348220129
stable,0.438187406619057,0.415314088768799,0.224602260784761,0.381715981453684,0.468459457653502,0.396966860798283,0.16655703666535,0.357757741526245,0.413821850326977,0.411951035179193,0.371717671745487,0.129478865994195,0.190242526211876,0.361882585200516,0.406979519500353,0.248401735691337,0.366633732151398,0.39210372095633,0.191337302022553,0.498509636759498,0.434474366676377,0.523869852051418,0.381702219694127,0.435677914583729,0.380653699893313,0.398334357056112,0.3757540965452,0.313023938051053,0.370704257707856,0.490107160964436,0.145461152082606,0.358614808500896,0.210499285357957,0.12799402605257,0.29842985323372,0.179589835716739,0.46646444329879,0.136934918953901,0.0705606456268251,0.160328319912144,0.350543048753114,0.128036632570768,0.391784797548152,0.374787297944757,0.357357105534539,0.358254488158272,0.353506756457837,0.210764110694914,0.411410238014947,0.357700684961998,0.402504660848202,0.423539177591531,0.495626574059396,0.37348175668653,0.384203467567872
stable,0.0493355522327615,-0.0852520434465803,-0.152641594893974,-0.269505722773579,-0.0828624369913396,-0.0445797038448391,-0.113822877637439,-0.200396515153362,-0.0848252469423215,-0.211620625161454,-0.165273413436315,-0.274934678802998,-0.166780824397312,-0.210929797687559,-0.204115527874925,-0.0676852415713862,-0.187682190832522,-0.208012219624707,-0.164962768839573,-0.194997874509315,-0.160116719491214,-0.0618254841216328,-0.0958104536797914,-0.0987233009493937,-0.0027726623781088,-0.126657482943536,-0.189971930591916,-0.0915885362021178,-0.137787749638366,0.0438232506760417,0.0202221440022875,-0.152009134519388,-0.121174150324887,0.0147482085681447,-0.049896787871617,-0.187526843056874,-0.216791525704368,-0.0544357280171385,-0.0161987578543948,-0.305020993865435,-0.270988363096101,-0.0925143827231249,-0.0265735932505899,-0.262334326012685,-0.220676584889952,-0.136184801376123,-0.0027723206771042,-0.250166134668623,-0.200676971595228,-0.0815982716082405,-0.200032986916432,-0.0393892968804103,-0.172953381953963,-0.177966880965571,-0.197151894465893
stable,0.179351069009806,0.0835405458370884,-0.0653405930710955,0.0793990309841337,0.0709809883771882,0.12742366934525,-0.0361382891081216,0.0397709456172607,0.132109032166626,-0.0391565874305205,-0.002712367351549,0.244173745301475,0.0714352041663756,0.0591550913276065,-0.22909210991679,0.0987417174946553,0.168848405505197,0.0069690162303077,0.0864970836386171,0.0441965325190977,0.0405905220273571,0.215285560683694,0.112013069262638,0.0544968906582222,0.115864073845802,0.138062944478821,0.0276208965624278,0.182536301909968,0.0287833296550853,0.0713329471643179,-0.183159363885556,0.0458175925330407,0.0426096018613224,-0.0019037256734878,0.0490093725892699,0.0715654212736397,0.18632261831872,0.3271503825569,0.089601466581208,0.0920664552279093,0.0291516015240691,0.0151718468197207,-0.190264018367044,0.110349307789291,0.0682470308681946,0.079308654200577,0.108218111660636,-0.0871830509919767,0.114313657673783,0.0931718363685115,-0.0257760530422002,0.122559229487323,0.0403856342678686,0.0168570612849181,0.0679012892470059
stable,-0.0398231760013069,0.108507704457423,0.0316357586788313,-0.110618473354846,-0.0640040623519562,0.0078140393503894,-0.0748214255363198,-0.169661320994004,-0.0418750006901285,-0.104329967073342,-0.318154773822649,-0.0445737028554866,-0.281122331244705,0.0040906817700062,0.0407462573287699,-0.406438051143815,-0.079457660520224,-0.161263373787084,0.0340159214184035,0.157237842150021,0.0291338148278225,0.15146736055289,-0.314659453100304,0.259401338914674,0.04047404365788,-0.0588157704828453,-0.029876395335734,-0.382769884366356,0.163865609960706,-0.169026394774233,-0.104554565180838,-0.130126571377441,-0.252490311340696,-0.331023526099531,-0.178430448980011,0.19164566973778,-0.0075598046001947,-0.0997867261572722,-0.1570677421288,-0.0705520952697292,-0.0082987475859786,-0.139901885340284,0.027205120567752,0.0774144411450069,-0.0108035009382086,0.133300264060363,-0.126659260887524,-0.0631027936379273,-0.0410782305944766,0.0326560230862517,-0.119724825543574,0.0659957258302391,-0.166922552830201,0.007538763187951,-0.148088159711957
stable,0.0242234044773811,-0.0543106141136926,-0.0665206038788682,-0.209718111452493,0.135314120214193,-0.0248542761360556,0.317235094621625,0.0336201241795768,-0.109745065582907,0.107807920224746,-0.0788141049307312,-0.203014846873797,0.0499184075319341,-0.0432228171549764,-0.103916297334485,0.108063653635323,-0.256529723163857,0.0567891565860854,0.101055726045418,-0.176504369082887,-0.0244748425789044,-0.0348266200098354,0.0183706659718933,0.119003856412447,0.0664737744080801,0.0003360332785664,-0.14729123358283,0.0875025807250822,0.169000443821714,0.0188552112588029,0.110970247265008,-0.0400873385347696,0.112649410483461,-0.319356158348886,0.160187230498713,0.127634715473402,-0.20329250298834,0.239275845319621,-0.0944258820929992,0.0254954813127846,-0.0641596960790647,-0.227312658152965,-0.0691843546663769,-0.129456916923762,-0.0541382659919549,0.0387735354769176,-0.0245099531315491,-0.0866663574441545,-0.0946080920993922,-0.122832052255611,-0.205991950014543,0.0011758081639674,0.072859731785049,-0.0953617425733483,-0.0505550188316299
stable,-0.0871189915985149,0.016294995068177,-0.0104738447875105,0.0234000628189262,0.328139776657231,0.128823828073651,-0.0363598244775287,0.0824188823112872,-0.0548090505902104,-0.0644433790428199,-0.0227902164451113,-0.0158129093473195,-0.0976436697597236,0.0007870447078841,-0.450400397870861,-0.133544760531853,0.263562009689847,0.0466849881250988,0.369486327330787,-0.137948493904695,-0.0403803680866593,0.324928984173374,0.0434199889045661,0.278427382072433,0.0796283316470579,0.183533281816901,-0.0211207008514633,0.0728348139686011,-0.019303752052045,0.203000486018845,-0.0172348214353257,0.0458992233072855,-0.0555736038339784,0.0006131769941406,0.199659899256236,-0.354564141950128,-0.0071713607876594,0.415458092539193,0.368918363243615,0.0065504207537128,0.0106607487722629,-0.235758821307706,-0.0237553166635343,-0.0323435999276057,0.0296163021625819,-0.0622507296898528,-0.0448985391140531,-0.147935938496087,0.0277017002849734,0.0018495408387399,0.0096184406641973,-0.0137418270325771,0.12850599686406,0.0232036483768304,-0.0505737702129722
stable,0.158182328929405,0.134981410054742,0.11167386995734,0.100278665164342,0.321911255495941,0.0947608668232861,0.210040957463445,0.146279157065893,0.0336527940593258,0.379603344893206,0.112086521940988,-0.019479903820571,0.0098003698295098,0.105150561789919,-0.043985271677499,-0.0205296784533294,0.0125102381384766,0.071239314616908,0.204102968391556,0.187341296262614,0.0844267837693078,0.153596604858404,0.130636392015736,0.0669693991839625,0.188848657691683,0.257428717821418,0.0397751355336006,0.101462057243493,0.0123451434501011,0.194033223641029,0.186333555148954,0.0082415536978315,0.0421090326969768,0.0977014657098923,0.331215972803388,-0.358344970535348,0.0545424871273279,0.468175997582697,-0.115695807873282,0.0473303900053371,0.0933110209390651,-0.0747078306229304,0.176981254972957,0.104366044022191,0.127510962867583,0.141141970280451,0.127691175040904,-0.113589123925422,0.197106532274646,0.0403483279591144,0.0609214198322667,0.0887542741893655,0.201807424245129,0.126569496104305,0.155976953193024
stable,0.194256421828128,0.133200470280424,0.434761015565958,0.253789053039349,0.351409685099525,0.46604614097405,0.381351026512217,0.24733461465959,0.120376682397851,0.130834424700895,0.19784363287926,0.141413144426708,0.377109687846996,0.286470064895845,0.177442472396368,-0.115690464513051,0.163327906483983,0.222616742690436,0.332237231899914,0.186319069247828,0.195184381583678,0.360963481026362,0.30246346441694,0.0769943366339678,0.142262302585605,0.286899369024501,0.205498317121674,0.158859264020317,0.316232433710242,0.331473179769686,0.347656559351568,0.186500321843459,0.129893609027524,-0.0213627861716038,0.394727175907936,-0.0420225440163845,0.111715724274136,0.209168547692191,0.0220510071697234,0.236309629869838,0.146176202282952,-0.103799809979901,0.175277454500788,0.206485726768255,0.173037613358717,0.210740514873967,0.0964447454892251,-0.0670233338191192,0.327040766459342,0.327117453202497,0.160902164126571,0.171276144886076,0.394922499390399,0.254997810185012,0.231936324120931
