group,CD252,HLA,CD10,CD4,CD16,CD279,TIGIT,CD294,CD1d,CD66b,CX3CR1,CD11a,IgA,CD268,CD54,CD122,FCERIA,CD124,CD226,IgD,CD71,CD204,CD144,CD73,CD158f,CD337,CLEC12A,Mac-2,CD85j,CD88,Podocalyxin,CD224
progressive,0.0374814737607146,0.0795214164045214,-0.0629775193279822,0.112687612113292,-0.0653033931006664,-0.254671025757997,-0.158583680367615,-0.101158563768417,-0.243093042566132,-0.225681546219794,-0.274824516587482,-0.0024174665312701,-0.232491624206421,0.058361945099681,0.0415156126840709,-0.0633192479662767,-0.115229722032102,-0.0969385787657479,0.0453824896823316,0.0506447784819381,0.53847100822697,-0.0546205404328391,-0.052230680910205,-0.294273621114071,-0.210889219540364,0.203803543864077,-0.0763871188175191,-0.246102878629389,-0.122875864930112,-0.150936346810254,-0.0006808910131041,-0.117998749255961
progressive,0.459564940949888,0.192311750038139,0.506735233538629,0.475297359661366,0.270864625843608,0.45103313643078,0.466513839182525,0.562580401361563,0.511142496803571,0.275245683528695,0.492900989181372,0.452804007593074,0.453670562255441,0.494878777807346,0.257665985720516,0.500867242972465,0.463875467249319,0.47512806874331,0.472630128069503,-0.281820228969324,0.211770644157783,0.474681885810526,0.450052768133354,0.452062073050485,0.575049388893976,0.507377210966126,0.233496869202504,0.461312264213784,0.475775379190625,0.471827622955681,0.491469842589571,0.478364351667904
progressive,0.0939054687370518,0.127655014296078,0.196848736282867,0.109544717312144,0.145982061071255,0.167070112967208,0.178084398700552,0.0981025799760968,0.275406186958934,0.0221980103014558,0.168081466777694,0.21152651522093,0.24048098369612,0.197790915225485,0.164464035958409,0.221461741161834,0.161028855370331,0.183837831951521,0.188243248901701,0.144260171876973,0.124081521733642,0.278372974232728,0.204513117397072,0.376133434496237,0.19904960607366,0.169454131262777,-0.026718110969684,0.11309714117365,0.138032663311032,0.135784559268942,0.236815993492147,0.154140370260514
progressive,-0.244970964979277,0.0060254206766267,-0.0014278755928267,-0.057508286843031,-0.601663387275219,0.0546551076594642,0.0166376859777018,-0.0240330234346323,-0.0120926950587435,-0.641567269391792,-0.0523692554800288,-0.162333764855621,-0.370483961792451,-0.043555032098856,0.531575692327797,-0.0323465614246772,-0.128714286093504,0.0017584519844952,0.0193855842176722,-0.0437427902857459,-0.0543171547027968,-0.0099846765804611,-0.19190328944205,-0.144003700388177,-0.270178616455294,-0.13490426836556,-0.52216050356173,-0.145905810954807,-0.094403716005052,-0.212654236164719,-0.101479571491883,-0.279018916838868
progressive,-0.089944549058701,0.0182198204267451,-0.0118998018913364,-0.388257164284409,-0.0750806923797507,0.0081395820285431,0.136948939909185,0.238485473629425,0.273955854127445,-0.172365544088964,-0.0294086569478251,0.223523633064854,0.0858648846595694,-0.074142199505444,0.20593370313388,0.169842467291672,0.171773312000885,-0.013399252931106,0.180551834951782,0.160575915541673,0.541152292279615,0.103692517762202,0.0532590005740678,-0.407670023716039,0.0261932491399319,0.106893196614387,-0.0546330133038704,0.188164748141916,0.0930923072866134,-0.0383751680304415,0.156132112215282,-0.0230517084549971
stable,0.179858012890913,0.169821475955234,0.173963989623586,0.0633653881731823,0.0913385477693107,0.336839936988826,0.299877982060119,0.237941987117461,0.230721903129781,0.133234592028596,0.239793083519381,0.225068209264786,0.216862246275393,0.323063683163798,0.0467134789272814,0.153766781543544,0.159417082161369,0.174070151815094,0.241664159061846,0.277223756186474,0.0445902232172719,0.269014306176174,0.279460458643077,0.2574348063224,0.291988908905322,0.237345813382929,0.066417471241751,0.149831699373917,0.237469410880492,0.157310652145889,0.283761730323432,0.137687128890357
stable,0.297705355076962,0.135011535280397,0.211430943000027,0.211692067532046,0.334582030565854,0.232268037368751,0.302698882636684,0.146643941112786,0.270625117386795,0.198382672938589,0.31955407089565,0.212251189744653,0.263222095663299,0.115124331675505,0.0657653107118719,0.273823394352571,0.286605689523299,0.241620336387214,0.209248155469933,-0.289456836464394,0.204793308347561,0.208338885009993,0.17669732852364,0.0862961629149567,0.288717543848913,0.304238771107342,0.257189643609269,0.317050486850486,0.285695612012555,0.324384369913728,0.242710138923611,0.358158128342716
stable,0.267110609132571,0.159588238101555,0.189077514317063,0.0414692196698802,0.336991212718044,0.266949995318169,0.154262420367684,0.120311002494889,0.301230879419231,0.389325846375763,0.312494357619667,0.203650047446079,0.115142618717656,0.0007802604287757,0.134635974113875,0.170499885282088,0.174362283663636,0.357069795115675,0.130578061365557,0.208437682316922,-0.0382404831432613,0.338621315591585,0.228150551402869,0.104316957687402,0.267493794539051,0.193331516166783,0.321442547928645,0.250377506503804,0.164775846169103,0.304047618536865,0.311576339329251,0.214172560228943
stable,-0.0299736227094713,0.366240299078566,-0.0683571389680416,-0.0220243086489513,-0.144015284621199,-0.0493258579223707,0.070784529087668,0.0171003043882184,-0.0321915163348464,-0.105442156156934,-0.0445705630205629,0.17076501504181,-0.052003435246242,-0.0803883690462607,0.356342861568835,-0.138637293522807,0.0093807644955241,-0.103621249009841,-0.087835474511986,-0.382728762323458,0.202646789721481,-0.0263839910319723,-0.0104562913361998,-0.295788645058126,-0.0951337845630238,-0.050796892979129,-0.0801152259982185,-0.112732888915611,0.0848043109688311,-0.170661608875684,-0.0273394041384488,-0.0225983771997899
stable,-0.273968036304611,0.126029115234508,-0.213464857059757,0.0423673014218511,-0.0310265549154838,-0.0253973580145816,0.0176878973652896,-0.0313196831699225,-0.0187478146700131,-0.225719025210422,-0.0343061535047501,0.100339848541171,-0.235273563255906,-0.250813688150816,0.0476259486372199,-0.0347412372821088,-0.0537379933499963,0.0521354958276853,-0.135475694327991,-0.032656344079777,0.098718917423647,0.0101650455249602,-0.242879334374833,-0.0452393320668767,-0.0271821511689476,-0.144665629750699,0.0836067545536757,-0.145116535983587,0.0359043468347739,-0.0150873968811407,-0.0424140643191502,-0.0484841223557365
stable,0.249253862770709,0.0284397119816947,0.148407410887408,0.012677384265651,0.0878271818041649,0.148317968459312,0.198863506509158,0.120904086014913,0.0808021455140898,-0.0501386681945602,0.0272030672638347,0.150374892158472,0.0947422185514675,0.0564539858543656,0.099210790999168,0.216558908925035,-0.082569981905833,0.0879233930039872,0.358696865657376,0.182673180207357,0.243499518818602,0.06882954174797,-0.0418281077751501,0.134781353123341,0.17385854804837,0.0230272312659738,-0.0659392226795221,0.101863990318802,0.0616517935086038,0.229852544735205,0.0247096483648738,0.160807589305194
stable,0.0391332183666351,0.502606777447653,-0.0297866975970228,0.051628161466378,0.013786971625922,0.0442727210566145,0.0982442441802924,0.0673056522041427,-0.0128307571014532,0.0309551562447843,0.0362217321299647,0.194680507980444,0.070018724679493,-0.0156148497519694,0.287331011325689,-0.0052718880836422,0.108025629084165,-0.0411129788305278,0.0456206742103143,-0.537414691604785,0.397636684292534,0.0177173706834343,0.059768609162007,0.137756477724076,0.0187277662578934,0.0809877661259873,0.0140266116845978,0.063243443930749,0.116181987420396,0.0776638888468181,0.0136483690577864,0.095767550155325
stable,0.198159627628786,0.15420898757989,0.216673506806659,0.119305922365726,0.0256288910894883,0.240051970436432,0.282054893864591,0.289228986947498,0.286693259563412,0.0117465154513597,0.216831098773402,0.246536254991257,0.229130860641409,0.145929556812888,0.189584301745014,0.235126625690143,0.129246017596897,0.19436343399239,0.174739990007103,0.0760190416628107,-0.0223782947840244,0.249794989236267,0.189987455140691,0.0523552364803364,0.291853397331065,0.243529246887139,0.0353199417417042,0.218997002297863,0.263267425767271,0.242982960048227,0.282667674121552,0.201189234439722
stable,0.0726689283375945,0.205398416797197,-0.0374659970514643,0.146860670545268,0.0615746668631865,-0.0255156039641045,0.0851777795905336,0.0847802447900263,0.082977717932925,0.0571355652814278,0.137277487224889,0.233125400463062,0.0805219414248023,0.0239572318842284,0.210705534715749,-0.0350336766902207,0.0889973364871905,0.129901093416336,0.121791546871258,-0.0970247033313902,-0.0190512354575256,0.0100120892041208,0.110130896806731,-0.0542639032268234,0.128226830488201,0.0919117799726746,0.11220157916868,0.100702967359372,0.150365819864224,0.0840815426853443,0.0960389686332637,0.209503751850418
