group,CD70,CD19,HLA,CD45RA,CD16,CD45RO,CD146,IgM,CD32,CD185,CD223,CD27,CD95,CD1c,CD66b,CD35,CD58,CD169,CD122,CD124,CD49b,IgD,CD127,CD22,CD71,CD73,TCR-Va24-Jz18,CD305,CD94,Ig-light-chain-2,CD85j,TCR-Vb13,CD360,HLA-F,CD224
progressive,-0.443933779090438,-0.0138705681257567,0.154717717603835,-0.143503781771433,-0.16144029083239,-0.461457390051976,-0.357076841744808,0.134338563055417,-0.318688441677984,-0.210656733416013,0.0579446787819843,0.385320676578802,-0.116528615337543,-0.394545199919363,0.126409030435675,-0.143225002710865,-0.340491507922622,-0.0063410041505371,-0.504433243367707,-0.385926722061909,0.103120851236083,0.103473245588305,0.0641714886907675,-0.103005905101478,0.0827363443221272,0.166348818266277,-0.379359890718212,-0.210753779533005,-0.109079896461683,0.0563955658987549,-0.163834486573482,-0.364181823092784,-0.408554402574377,-0.167785590717705,-0.0007564022388202
progressive,-0.0507582225145477,0.277724248544399,0.427633574049891,0.22272426572957,0.0399258285088276,-0.10122223487091,0.0752673804694855,0.152529230164355,-0.0296257947437439,0.294742052421413,-0.032399449132329,0.144654121524549,0.237719136011384,0.0036747154038271,0.0325368677638413,0.224722783843287,0.0689971926769952,0.513310462393579,0.262843782678859,-0.10814981185694,0.197195870359675,-0.0042745728676313,0.113644261061931,0.367490859756419,0.485829067143205,0.109746150111076,0.122069154843135,0.0612197120542947,-0.0566534278268676,-0.0588916506108469,0.101746991436493,0.10187174601162,-0.0557360364833333,-0.0248189877315303,-0.0296261252470017
progressive,-0.0458182202521143,-0.160556263164044,0.257128593925941,-0.0437576144800444,-0.0167673168545434,0.14207556996008,-0.0377959732734779,0.190114809830424,-0.404895799004932,0.0304998301056295,0.0639938283903749,-0.0012241634453009,0.148871480117256,0.293884925033282,0.0180103853236582,0.0041503033334018,-0.0182280023956146,0.0299977524474916,-0.0065512267024947,-0.013374272667814,-0.0278170102967782,0.344441861525424,0.0824384066661195,0.422434514272003,0.299526128980327,0.391901897229868,0.0184355285722537,0.211764978989907,0.0439869239199593,0.312295567946683,0.0626295602444265,0.0300445494110324,0.0235690877520484,0.0081059373267382,0.0144118675054373
progressive,-0.14372207450123,0.0620893743515064,-0.101665279780176,0.135167961102148,-0.494966078691491,-0.0262315920813748,-0.160661739206513,-0.391041821329008,-0.0307507114995156,-0.419179148093686,-0.36027765190103,0.236174406704784,-0.0509989361632219,0.143447595890055,-0.420050354815029,-0.550904757980236,-0.365338351212,-0.0660391633115053,-0.181798640142762,-0.0568199797490022,-0.351631629058881,-0.233258153740363,-0.178202092694322,-0.232530714095973,0.357913243205904,-0.421466207772261,-0.315617306854872,-0.286035108271633,-0.520357653905174,-0.282696734363528,-0.216953319496529,-0.312709389741452,-0.166239016702927,-0.353099650787465,-0.356658011045602
progressive,0.0682252622595298,0.354508664285655,0.286907292744047,0.0620869976778889,0.0012127571456347,0.259470257449734,0.17388702552198,-0.247893965953138,-0.248002632623985,0.136943472084612,-0.0113223809482154,0.243003719420546,0.0247952604146373,0.0367792790168942,-0.153544019159709,-0.0843574426972628,-0.0036208167819254,0.0217496723969908,0.0560248086642016,0.170092995885776,0.0292701213703398,-0.371759614388233,-0.0237112482941691,-0.0142641098053527,0.521152186320258,-0.274469812604915,-0.0786981890316789,-0.0858266596324455,0.0840698966952748,-0.2808651135711,0.15657928716759,-0.0164645995231358,-0.0007843142227291,0.179818171553382,0.107245329335867
stable,-0.132746491650717,-0.473512747944023,-0.308910617737986,-0.323851217880796,-0.159360661425691,-0.0656530893174947,-0.198383820996595,-0.197141448549462,-0.388673391541637,-0.176863322704664,-0.236186992647757,-0.104860206136436,-0.153160440670336,-0.161145446770449,-0.0755113303115506,-0.279386938015778,-0.252312656788491,-0.170129380573805,-0.28979776034405,-0.178746228642404,-0.247007942753155,-0.027645756995693,-0.0602745628689538,-0.179368138159077,-0.109625732084371,-0.256160345650735,-0.257807403243669,-0.338777063829563,-0.20133604048945,-0.168783011886597,-0.368379910182447,-0.227026324639253,-0.2550548872611,-0.267836919182177,-0.204962305502043
stable,0.148536542765634,0.079259422048723,0.250812262354449,0.338353716030458,0.0106717746040225,0.110338641287026,0.041913358729444,0.23224987447734,-0.0928031689180739,-0.0510186209451598,0.0457827942837963,0.22168050404338,0.289265721318082,0.260231951944468,-0.0325416598898375,-0.011819271662691,0.0199641041812465,0.0070601313328509,0.0067297396708993,0.134585736984306,0.14781325414394,0.0797318978076925,-0.0606887180027083,0.0150937612100633,0.331436504612008,0.0068137854124832,-0.0070256715725769,-0.149379413452964,0.0908820522784761,0.0857999330978522,0.165544497496251,0.0297926609992051,0.0706397643425324,-0.0265033235553316,-0.0099200330857324
stable,-0.188811605466147,0.0734927735525058,0.338721188002592,0.273861176692927,-0.326226232892531,-0.0926276269240626,0.0267017500090999,-0.169234170855419,-0.0706617567117017,0.0014728333103173,-0.0759925771917897,0.060854365069353,-0.0379486485035407,0.0197541242008915,-0.149439444821948,0.147492644509655,0.0307185069764491,-0.0680573897780692,-0.0250006765587705,-0.114607825576493,0.0213019682782667,-0.494468258276922,0.0527879988949391,-0.0557799915114763,0.219531940519701,-0.0250029706004436,0.0827167732139135,-0.123753349360814,-0.100085918168532,0.0348077593552776,0.0635404141646035,-0.0607034815855662,-0.0061603431329666,-0.0332417280366953,0.0039293586988376
stable,0.163489210559531,0.143380509057488,0.428226794468605,0.494747015105008,-0.110431327208061,0.128644152993132,-0.0072573701129876,-0.141181866677913,0.0574088120032724,-0.0374730367977899,-0.0614777679179277,0.453929395658047,0.192090704528814,0.276756778887715,-0.0881846985990703,0.241251513173098,0.0614378020315606,0.0782876216383383,-0.0696273226805424,-0.0852097386827521,0.0197432347655222,-0.339462897302423,0.133665354863701,0.0419099010323024,0.15820912218728,-0.182445385680724,-0.008341384974048,0.0180453850995553,0.0806621926564522,-0.228188935323065,0.194074067976076,0.0312498510661756,-0.0558268635497783,0.0986266659848888,0.0738173271013772
stable,-0.190471033262804,-0.0616132190127197,-0.231206228254804,0.394888929414386,-0.236857732746409,-0.0204400061535799,-0.305739783636376,0.0833526580827944,-0.0131338849492264,-0.109458906954526,-0.089450904965205,0.0150308998415424,-0.372989136401638,0.544893514024115,-0.148880557258385,0.196080246203193,-0.136363662929408,0.14523440643058,-0.0069916438666284,-0.234852673889205,-0.139949068927606,0.142478239069497,-0.362563999890033,0.167469307750417,-0.0026695218340629,0.0963127525381532,-0.103216544071141,-0.0631933437282592,-0.10340233066124,0.0517409278629979,-0.141908802469612,-0.22000984759252,-0.121316230946829,-0.0251419197340265,0.214047886425947
stable,0.106612038195791,0.0174339963382798,0.0718814424988276,-0.102724297781881,0.0275848382354148,-0.178864678532914,-0.168618578423214,0.235900814355697,0.0890241019140264,-0.0833777613866607,-0.0279502277460584,-0.368874676500038,-0.122395420168819,0.103511367400744,0.0014611070374988,-0.0485393819955446,-0.0396404855725187,-0.201252889784906,-0.0333954887096823,-0.129634369738282,-0.0195199285984074,0.200555155295618,-0.0579329615047091,0.0429626592468742,-0.128096211817095,-0.104666276680335,-0.0486284141251934,0.0418645629631219,-0.143904009150934,-0.126809513878085,-0.095668028433196,-0.159621238834165,-0.100042659526408,0.0241359766638913,-0.0101684572072104
stable,0.133090224243371,0.0942390703113737,0.449627877019337,0.137882812134066,-0.0833098014280587,0.0089884676079976,-0.0810073325952008,-0.482794735925688,-0.436010067478691,-0.109986589633043,-0.106857578939562,0.2732723257535,0.146713865235234,-0.0074171550571728,-0.0458511082253292,-0.0037614677955048,-0.0396859151483842,-0.0592276761930626,-0.147295309527617,-0.183145716083053,-0.0595672257347998,-0.71997537276733,-0.0131295108630059,-0.178126939443382,0.261775169660718,0.0471039634396935,-0.0949168064002172,-0.403152686560495,-0.0611947954861639,-0.394237949426326,-0.0408463786642382,-0.0493894628178134,-0.0446073213651906,-0.0941822449203784,-0.0622548499644951
stable,-0.0394079795671856,-0.0308588804630498,0.101479833193345,0.0571618679227298,-0.129680419482949,-0.0526692759243794,-0.0944916615387776,-0.0467804169970572,-0.308719513293248,-0.0929190996480094,-0.0807360386706151,0.09817705912498,-0.0228044923885199,0.165255538117569,-0.101375703086925,-0.125819703525047,-0.144517558595796,-0.0817470371270788,-0.153537215961408,-0.148651259841006,-0.112837115593832,-0.415234964963672,-0.0705746746992529,-0.0835603327764862,0.214189803373452,-0.532862601816157,-0.191879949328593,-0.300564650204506,-0.0397082004855852,-0.307200542553422,-0.126221880763651,-0.187495870169956,0.0226389082260114,-0.0692212024288033,-0.142585268667206
stable,0.0307405820894708,-0.217660706001478,-0.152954092089511,-0.131620293437363,-0.218203731519086,-0.0945721527445547,0.152146586998516,-0.0083159353989748,-0.216791821079613,-0.0509247837135395,0.0439143126500123,-0.105648577695205,-0.0733784584040781,-0.0721195504740086,-0.331785993857467,-0.0817464552924867,-0.147332204253111,0.006823286359839,-0.0044520182097908,-0.17084682380829,-0.0580050730505175,0.157274057193649,-0.0469190544917624,-0.0939041081253225,0.145675048918197,-0.0949324894563155,-0.0620675867869293,-0.0213206384480034,0.0502217597121949,0.103496380426606,-0.0643841705015085,-0.0542698550302027,0.0600094560192906,-0.091435228188365,-0.154192707888267
