group,CD274,CD137L,CD112,CD19,CD34,CD117,CD16,CD45RO,CD326,Podoplanin,TCR,CD103,CD161,CD152,CD64,CD141,CD66b,CD35,CD58,CD96,CD39,CD11a,CD66,XCR1,TCR-A-B,CD122,FCERIA,CD254,CD163,CD309,CD81,CD18,CD28,CD127,CD71,CD204,CD144,CD1a,TCR-Vd2,TCR-Vr9,CD133,CD307d,CD319,CLEC12A,CD94,CD150,CD23,HLA-A2,GARP,CD328,TCR-Vb13,CD88,HLA-F,CD224,CD258
progressive,0.0361889555283491,0.0534683507485521,0.133070241703478,0.16303602206832,0.305427082834748,0.149856864937053,0.335380651109803,-0.123696001767376,0.121905172274899,0.0140797545927969,0.150652496378021,0.196257821733559,0.17972298738541,0.119587030345149,0.352463936646874,-0.217709140707415,0.318492987086877,0.417809314864992,0.0360484781519502,0.100409320733127,0.535136182012498,0.136737950674967,0.299484843788119,0.01908647831856,0.485529858937412,0.166023674093395,0.148695779916013,-0.0134390384834104,0.071279455548923,0.393181652738391,-0.07460585799311,0.0692592574471109,0.372375715583397,0.0613744748624028,-0.186660282175627,0.158930600287219,0.0438676897892114,0.346629768968405,-0.0848153996273554,0.0445299504943003,0.341370976604425,0.0252793469174444,-0.142061265970012,0.413115565740655,-0.19401291640217,0.204018079721191,0.19584905309345,0.297338282533707,0.192564970151022,-0.110302461156638,0.231277040491861,0.114529589790695,0.294366020507003,0.375931912693671,0.0751003810924816
progressive,-0.0995926671626469,0.0751201450289123,0.363128791175368,-0.283831154005085,-0.0138784235619089,0.0601601870280251,0.0652548450715526,0.0183267447730867,-0.1782185205222,-0.088860024209552,0.237175023712883,-0.132927375508784,-0.188523014416774,-0.0609224765154782,-0.0486053973919588,0.0506781585189435,0.0181436116190891,-0.154013089045442,0.0501094805534011,-0.121107248532298,-0.192868068457411,-0.111081606847918,0.0572525365110277,0.179568298864069,0.179615382509383,-0.0321533106168414,0.0131469387911267,-0.0152765668360568,0.0760887059262934,-0.197846419088375,0.117265067163076,0.0966139466426059,0.054883389203281,-0.025530526773499,-0.401131214621679,0.132135543143896,0.154163474648652,0.0999935780293208,0.0940962354577204,-0.156933833307246,0.180854131993249,0.090045018882366,-0.0047003583035983,0.0944860824664256,-0.0980222461727481,0.06949148748507,0.0632149683984003,0.0895889764802447,-0.0521328797818848,-0.0577440763876502,0.0692565304826532,0.141724554899688,0.123254048929581,0.0859132289027679,0.235945895790265
progressive,0.126485157286629,-0.107127536840064,0.0662850037458283,-0.014911702318497,0.0408652596810764,-0.0513704960114614,-0.110740896306025,-0.0583472652147251,0.0278900204535445,-0.0590100546469249,-0.0745554264589499,0.004213482252361,0.0619376539347746,-0.118177570515536,-0.0376778322550512,-0.0056339398414014,-0.0617523364492088,-0.157775626087843,0.0642759582303091,-0.0840210686629826,-0.0481526747424777,-0.0600182358510134,0.0490248917401674,-0.139465493612166,-0.144547191579015,-0.0514302519529955,0.0246366436413477,-0.0358686487854304,0.0094955376973284,0.127737503439388,-0.113297689968944,-0.190843464004747,-0.0284868110316459,-0.121015643151754,-0.122835046842195,-0.0841783398334953,-0.0686240574125963,0.0251728634747111,0.0936213317686261,-0.0169585738926805,0.0157146286269712,-0.134246750983252,-0.107590846081835,-0.067019709525479,0.0149050112995498,-0.0834851079867273,-0.113451902117766,0.015158082380672,-0.0253798880566066,-0.0435265377489529,-0.0210468483718639,-0.019332141608389,0.076059704460827,0.0013430466352192,-0.0213590689287199
progressive,0.491308734623049,0.59929936315619,0.467513758544695,-0.0632939301149395,0.560500367108785,0.547133237442471,0.534471441151723,0.499507067777403,0.458166893320218,0.50372423159734,0.577064901915668,0.473690273604973,0.453026163488299,0.468356361273121,0.5971641845566,0.461607239222536,0.471599004402803,0.644713087566685,0.510619739302598,0.488405086065024,-0.0581959071998727,0.476821227047259,0.458180148053132,0.472068042991091,0.145227048085421,0.646602280411259,0.521885910850112,0.567538718070185,0.600883349645374,0.597617821695762,0.470104211687849,0.564330612238581,0.466366362854531,0.618723042139179,-0.249390467998878,0.547291942674069,0.459624287863207,0.495722733961797,0.468248410621763,0.533942103282179,0.468096694125982,0.461162134385995,0.505728482861731,0.496600966307553,0.521454991850988,0.50512821627399,0.46853752292253,0.519168913540914,0.45277697370531,0.501403292002461,0.474051212979944,0.4864424567601,0.513549538789239,0.577201220823263,0.565792453503461
progressive,-0.0808307474246527,0.092046922779267,0.319285913626805,-0.284790819361204,-0.0741892249723488,0.174812411544238,0.129324011984504,-0.276327850997829,-0.0199313940290541,0.149846900812043,-0.0569957527744673,-0.0450886272086512,0.288848891313284,-0.114554796912334,-0.123834916059273,-0.13559114863909,0.0971895117691923,0.28477493009375,0.0329165161993225,0.104482884187094,-0.189943018651139,0.0338240953070714,0.130768340036897,0.0429455491216966,-0.124741998499816,0.176251617000792,-0.0683327746644397,0.0192726674474574,0.109346407476904,0.211814600824063,0.0977865399132208,0.087387076458434,0.158328193859566,-0.11797791834172,-0.492876174446684,0.0797294971504897,-0.0485370685644082,0.136305610755596,0.0806835522547436,0.169143688620595,-0.053864151550772,-0.169643804466385,-0.234268125749444,0.0119057686833282,-0.0127812686981021,-0.162329231821908,0.0658489039940839,-0.250650290668456,0.151351050047782,0.0521194697198125,0.123045440436235,0.0509841518118723,-0.0448165608659749,-0.0538970897685884,0.0680199834538102
stable,0.245433159853015,0.152597765389322,-0.0986596873018695,0.215762464203259,0.107125889669942,0.0300853850690748,0.0690073940415503,0.138026027145505,0.165220685623572,0.179180631898551,0.160140737794001,0.187200722813146,0.225401329039645,0.225057210252844,0.138427556110532,0.0020931724615565,0.0344301701968931,0.233910915266934,0.212159845949551,0.216144117455692,0.0763427421329946,0.208683908521305,0.166167181656847,0.213698933640439,0.239054969791227,0.194921151692744,0.0433690174473596,0.149237822267868,0.121891103657989,-0.12084986319381,0.203601338217627,-0.103853464282846,-0.0246707722632955,0.185357637466107,-0.0098606984416449,0.199958916673116,0.204673063645346,0.119835063533939,-0.0695322844847924,0.174156321868366,0.164101199120991,0.162647874727296,0.0922980703971337,0.11111575208386,0.0111217341710674,0.173937142500967,0.0869337526654745,0.22619388237927,0.094621212868283,0.23465180896136,0.226945911017287,0.15529764312398,0.0776775726833445,0.170160485717761,0.107228770707601
stable,-0.0670291852432846,0.0680147927478993,0.0381103876837192,0.0669663997360426,-0.0870859546142825,0.170536931747441,-0.0946383245237618,-0.0638081690101982,0.114544432815241,0.0687428690364716,0.0958603343959871,0.163593968688032,0.0105478712242883,0.158679879148233,0.076193132133341,0.063818090917965,-0.0614364522384683,0.0916762373881136,0.103254550859769,0.0890709293393729,-0.168618074324351,-0.12344030024581,-0.0720456508396071,0.053608522375874,0.0574670532695713,0.110022421245464,0.120443676851149,0.175712041526712,-0.0820855810243972,-0.106313072878642,0.126138278792008,-0.0986423807431328,-0.027367589796093,0.130496582770535,-0.349632256445024,0.13466837217481,0.102703138293688,0.0991342570038149,0.110574241662371,0.0384810918697633,0.132600521987197,0.0311417414518453,-0.0660821669698244,-0.1529217867462,0.0709229090495585,0.0970013347071749,0.0623526512216711,0.0675106052920184,0.0547417957487738,0.0866437897359221,-0.0175019320795529,0.0928343617758066,0.0689387267231053,0.0561806021760918,0.085133449649702
stable,-0.159211122275945,-0.0640542104837405,-0.0848024708688296,-0.0258893410918384,-0.168262330309944,-0.0513561442310885,-0.127525040026708,0.0224468406200978,0.112629218694865,-0.107233707060029,-0.0044788472702653,-0.0171097207550612,-0.0912448367866036,-0.0849248226990362,-0.106084457924842,-0.0377893878898327,-0.217745553948819,-0.002323671505989,-0.0852724522464518,-0.163017292623501,-0.0556703009847534,-0.0523244867644276,-0.0753330134601419,0.0213822833630499,-0.106968214926052,0.024619568684399,0.0385848285500747,-0.0570284472302443,-0.0312262409938008,-0.17263462675572,0.10482415833355,-0.114508590964845,0.0504229793755256,-0.141365126923483,-0.123927491667977,-0.0893297787035481,-0.0321508547200649,-0.0312015987816171,0.0096334448830462,-0.058100711754981,0.0378995161352986,-0.0249854710038,-0.272906249115503,0.000892384596119,-0.0183643030305967,-0.12287490690826,-0.0294926204557038,0.0533427520987079,-0.0740773859095069,-0.0563012056581764,-0.0987754002859493,-0.0841166876071496,-0.0969885091129654,-0.018185897984269,-0.132217974463906
stable,0.250253857381192,0.338680052619876,0.175302461652778,0.278160751236143,0.25398690535832,0.100115388608626,0.283365551363236,0.318335500030538,0.0687591255112808,0.331418376831521,0.327204700107605,0.207138149051216,0.29957727054762,0.230957380710795,0.2283112182939,0.123751866796404,0.236469040858459,0.0938937908006173,0.286658699394762,0.166925173420557,0.0496551346889687,0.143422231644249,0.237899154128206,0.228485914824942,0.258150037415903,0.379554553291159,0.2368254154991,0.2568456251382,0.134538911557238,0.233044003745264,0.142393449053517,-0.0576154164177605,0.259858171716006,0.199993877432114,-0.0522202660364436,0.317700928721331,0.26763035340608,0.238981884681407,0.221347608259197,0.269078866344239,0.144253402492047,0.258926228679667,0.219660861485899,0.184750670264866,0.246895573556837,0.379076429624721,0.317475618795248,0.280459770403287,0.166344362899797,0.364493937091343,0.320690668970391,0.349928958539369,0.268190777660326,0.330108378009479,0.264536049828425
stable,-0.167779410793455,-0.0302771120016525,-0.279161739585786,-0.0036597144548391,-0.110458065708573,-0.0678179946911378,-0.120441855755833,-0.0093766047646276,0.0353569442042937,-0.169330162444318,0.0045704501965487,0.0773287193576646,0.162667888437089,0.140012358501367,0.355416131970629,-0.192194499484223,-0.40721013677844,-0.0575999251388014,0.0299205707010157,-0.0237177651877702,-0.13208427648768,-0.118352028150046,-0.0041272525925574,-0.0757090821410371,0.161688524587878,0.119653546586472,-0.157342715333195,-0.0033720143171416,0.107872355096467,0.04075755053071,-0.207672479346092,-0.125903436440611,-0.19963580607595,0.0059399898102724,-0.135985442227165,-0.15951860727384,0.182346702654959,-0.196152048307019,-0.113861249107796,0.0510300180506233,-0.0702039446778177,-0.0403691435444534,-0.0228947118650266,-0.0810842415065094,0.0440287558926803,-0.102668862646594,-0.0751645331513774,-0.168000964875661,0.0862702953832805,-0.138177497313471,-0.0905001629128799,0.0475240970338962,-0.125490761844595,-0.020954389691749,0.0687750254842048
