group,CD275,CD252,CD137L,CD30,CD33,HLA,CD16,CD45RO,CD279,Podoplanin,TCR,CD195,CD185,CD161,CD152,CD107a,CD66b,CD58,CD178,CD24,CD11a,IgA,CD206,CD254,CD357,CD226,CD49b,IgD,CD38,B7-H4,CD193,CD144,CD304,CD49d,CD73,TCR-Vd2,TCR-Va24-Jz18,CD305,CD158f,CD319,CLEC12A,CD150,CD328,TCR-Vb13,CD101,CD88,HLA-F,CD224,CD258
progressive,0.161996647527011,-0.0412751451939853,-0.0514206266773309,0.295954628580455,0.205403920460192,-0.0522807785331252,0.191288941507173,0.135864092166798,0.102747370106469,0.115287452929192,0.0116468295392647,0.224330434531857,-0.0126210461196957,0.0125024686876807,-0.163920625244966,0.30308850952816,0.248409327398548,0.242191246071295,-0.0835578517240341,0.169373463792491,0.105764160743068,0.198306128389472,0.0210956472739608,-0.219835180646242,0.0691661253817842,-0.0868252640666978,-0.0109832859304704,0.0284719401415871,0.118367573784181,-0.0126065283172313,-0.253876361161912,-0.0847703190900707,-0.270977578931356,-0.0872811729167936,0.162312356040497,0.0402225702431256,-0.0867692918242814,-0.0858967369275711,-0.0068858697445902,-0.101494452145333,0.233049323578,0.236303258755822,0.18823521535354,0.0324121065260369,-0.117221047818675,0.179075736089955,0.0590708672350055,-0.0063537788060902,0.354109675696671
progressive,0.0522679585472719,0.0721655100513635,-0.0482171238636712,0.0719452632985901,0.0928764226256181,-0.23200259594933,0.0759490371570652,0.0703375493539525,-0.0315268994407908,0.0580155254283319,0.0372267668419132,0.175510844158898,0.0030498544544129,-0.0052026182039853,-0.157808168965234,0.117132144663713,0.174530900874966,0.0260118021997417,0.145749541278282,-0.120201258733078,0.0401356483564867,-0.0258972705310706,-0.11330426227591,0.247825543668449,-0.0880118425767958,0.0558324362183529,-0.237056112366496,0.242929483185905,-0.0198321621750137,0.125866590212642,-0.012894356429109,0.0510705377448074,0.195390316054854,-0.0444849763516211,0.0831465708301026,-0.140696275874877,-0.078584638553401,0.181967983896191,-0.000139307667933,0.0660754478240084,0.0121847703706198,-0.106351306262552,-0.209552231191731,-0.0923081722992708,0.0360667963455912,0.279175561570923,0.110666184515438,0.178377658298564,-0.0374392227188474
progressive,0.190211241922911,0.0337298008636109,-0.0456512138395573,0.0388450877086187,0.0370941589516963,0.0325084188364428,0.110385678614804,-0.177587621369112,0.0255222231309043,0.026272850429087,0.0384695045226223,0.0549658520202769,0.0320316221093696,0.10532189610302,0.07262750685909,-0.0304710396531102,0.091252204713856,-0.029670442811847,-0.0181398383172714,0.031520444336786,0.0122231061278086,0.0191075641287817,-0.0632394701336133,0.0716916872707887,-0.0298589481751926,-0.0344827244347129,-0.0210845562108193,-0.147719900652518,-0.192448171547142,-0.0259936122959273,0.0294371028794755,0.0005627168563437,0.0610481793708766,-0.0704559385253277,-0.368137151471683,0.256765567597027,0.0849359121401316,-0.160818982112874,-0.0650697136333343,-0.044757658948015,0.116094962937488,-0.0294930392116039,-0.0246442306408162,0.0371125059955439,0.0516015551038455,0.0290001675317461,-0.0040771168229922,0.0364704026408626,-0.0336590576421215
progressive,-0.522802138153596,-0.599612361967688,-0.524880148162947,-0.521029994684699,-0.515576276856198,-0.233786322253119,-0.530531848219401,-0.548207069953795,-0.524886979594815,-0.541621292726429,-0.641938130539685,-0.566987841518324,-0.552619497789387,-0.56778833045764,-0.520395956970134,-0.558145911107089,-0.525664891656223,-0.527589306110467,-0.53186552386094,-0.506126979365035,-0.509112839071809,-0.55922933712643,-0.591585048568557,-0.622859967870424,-0.511017732939221,-0.529105973760307,-0.568598176175324,-0.369224408683966,-0.514265542248401,-0.567356963471135,-0.600837389481411,-0.608516662804809,-0.580643527610999,-0.506299105237575,-0.59765380153476,-0.506208409269714,-0.604576634715745,-0.543764085304988,-0.611871880881932,-0.535822148873192,-0.618145890245872,-0.554149560753901,-0.528856385081878,-0.505070055355279,-0.521983255242128,-0.559189707050349,-0.529154938855165,-0.551139014305347,-0.541569258574313
progressive,0.086187374349002,0.12863393229351,0.100745136773958,0.0707615855922002,0.29947916477499,0.307761304075864,-0.320278137097174,0.404012731858738,0.296654766634875,0.0454148000996967,0.0817669837879857,0.309565236348891,0.0650090544479971,-0.336283814361162,0.307680319084423,0.120344868133401,0.10489422957649,0.0957870621400286,-0.0007714118498041,0.135979939559262,0.189261685391348,-0.0010966141080404,-0.035858788551136,0.239468431157488,0.0165698407883805,0.176051758822284,0.0772068484447831,-0.0224424759666908,0.203683318309754,-0.0234108772796452,0.0407423159770253,0.0337123983015233,0.129959240317373,0.347215605583533,-0.0973853825634031,0.150396972404676,-0.147380244913871,0.35292895732878,0.0710176796764681,0.0878926413329252,0.316671193203289,0.0778607645170208,0.0639597738812137,0.0026343359237017,-0.0671434737694273,0.146483498539057,0.12926155855679,0.19451251134407,-0.0704335957699131
stable,-0.197275868726565,-0.111155770657627,-0.152371241964555,-0.0703372309457734,-0.0634190801103264,0.101359120537196,0.0223144721554799,-0.0407864414420736,-0.163566412933793,-0.0341947740294288,-0.0574991044022858,-0.187678320266883,0.165155505728426,-0.100863047638403,-0.109838439381526,-0.100797094932458,0.0315555683003599,-0.0439612700768958,-0.0157065396202811,-0.0397484363358557,-0.0231977573881602,-0.0764370580156461,-0.0111290629473595,-0.152421336936524,-0.0806376196581745,-0.0622377856243457,-0.0603941930425774,0.121514078903524,0.0267625574803231,-0.0333209739617276,-0.202717279204703,-0.0571219015018178,-0.0557167677474636,-0.0467413581033627,0.0657100564789116,0.0673403951101413,-0.0484218791276777,0.194751146679745,-0.0273906214553144,-0.167642434313503,-0.069899635350739,-0.111686889241019,-0.0349683814305437,-0.0624765834543091,-0.0167714005102768,-0.115739957129669,0.0157404348055103,-0.106857714348576,-0.100176008712503
stable,0.238230549883528,0.254364187704047,0.103501488600411,0.188374282460023,0.231861961377715,0.246446094632331,0.0745097968611918,0.193899062061461,0.112027307888311,0.182152892452972,0.16480832033456,0.241632995135591,0.0197415527366796,0.0328241291001993,0.0504118480549468,0.175890425864997,0.11518531429179,0.137524096543675,0.129651051742957,0.0064102979310514,0.24218731538303,0.0814368541765672,0.22183167738789,-0.0336674199753355,0.168701380249561,0.241305796042861,0.265434914293534,-0.472321200488508,0.243624561121404,0.079506394688146,0.264481512623317,0.272133401022575,0.075896330182872,0.129532935651372,0.0503078596800099,0.131883514802205,0.120611487948203,-0.210730717658174,0.0825128211173082,0.299202878705217,0.110372509120932,0.0444593567805779,0.215244666942081,0.154998283552686,0.140124772784327,0.124160011331702,0.169293636579066,0.181822833070299,0.124936636308882
stable,-0.0086943127122909,0.0416767000738759,0.0272762416607224,0.263181367790756,0.10238590520082,0.0983864336549475,-0.174967012399767,0.0431847490203058,0.162510638038077,0.176668161049521,0.0705177897136479,0.146445351035874,0.10861833622635,0.0446984340293634,0.0885296818262706,-0.0289579121130168,0.0194702585401715,0.0943562405217591,0.195668119360083,0.0954343544465113,0.0907835505668581,0.0767451947521129,-0.0126863870126967,0.155098417914175,0.0453739129376102,0.0646947040499055,-0.112647881961286,0.10823919429171,0.00584510249408,0.196380914384563,0.0258359375095999,0.198069480848822,-0.0099176048163105,0.193225968719858,0.136728445872776,-0.0705961373105374,0.153963375259214,0.265384017101122,0.127769208917796,0.0176693209036325,0.05160541550774,0.0238751730819875,0.0801606863409532,0.136416996161017,0.129755507234089,0.123285598025386,-0.008600756176957,0.0939444304954827,0.145200409239923
stable,0.004497757076609,-0.0132074819687103,-0.133683711255951,-0.183165273329925,-0.0498066310979088,-0.32919969986285,-0.0725640559754489,-0.110359160809469,-0.0196632031764411,-0.136778333953492,-0.0907633962647301,0.0104035106175963,0.0351692076667615,-0.21850344199304,-0.0992699897734092,-0.0551662471268187,-0.0280964954621751,-0.0730411330220829,-0.0686869630767431,-0.137706671278588,-0.205854287658833,-0.1787896090131,-0.174302696027084,-0.168807237418223,0.0334985687334635,-0.11610124699409,-0.104148032153672,0.238309330098864,-0.076745055398789,-0.0371900434376086,-0.168658304405087,-0.029379597631574,-0.0021358345173968,-0.22505923125448,-0.0623554935167266,0.0468987171979451,-0.138520001775663,-0.0760482449880485,-0.0026419863499959,-0.0228332508289971,-0.0913239594944696,-0.145165433917184,-0.116115050021777,-0.124484373821241,0.0058043031599933,-0.0611873573452037,-0.0959975161003524,-0.0706196430122253,-0.140698709426686
stable,-0.107964347626063,-0.25983274756869,-0.0035705279491988,0.184390424200823,0.141711996874004,-0.094123621105818,-0.125359817840339,0.103613963232407,0.0694869785755076,-0.115044409072941,-0.0214089509206755,-0.0957479549249924,-0.0681899078205934,0.219576852455858,-0.269449546624462,0.0121003587726933,-0.10214599346949,0.0979459390043709,-0.0718994557243778,-0.0853374233865067,0.309089002088289,-0.276342381384327,-0.108268918925606,0.151449535121692,0.0257248509304828,-0.271985554261539,-0.0752807751312449,0.0358512515289561,0.0895438438945627,0.0326053877215282,0.021700925902704,-0.277952511253228,0.0992570595841567,0.0751062794252113,0.0723980194666692,-0.0398175095211291,-0.190410477812343,-0.108439875773909,0.107838569637515,-0.101727038800707,-0.0145772148206438,0.0471721801349216,-0.0595270888268522,-0.196710151762713,0.0019282624282713,-0.0564995340939688,-0.0742586294658773,0.0743760406530126,0.0313731795774721
