group,CD274,CD275,CD137L,CD40,CD19,CD117,CD45RA,CD123,CD49f,CD45RO,CD335,CD294,Podoplanin,IgM,TCR,CD32,CD62L,CD152,CD107a,HLA-DR,CD1d,CD58,CD39,CD206,CD267,CD41,CD49b,TSLPR,CD71,CD204,CD144,CD36,CD73,CD158e1,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD224,CD258
progressive,-0.126238755696555,-0.267602550633209,-0.0663614282340185,0.0626398704542888,0.086103636015626,0.0541872627045113,0.0631885861969037,-0.162309241063291,0.164039070370295,0.0131756392859986,-0.433962846380583,-0.0311899247628052,0.0672951711451421,-0.40625081410437,-0.185517356232573,0.0120887033353432,-0.0280364424329651,-0.0981401801628439,-0.0848678272536157,0.297454439186641,-0.210300209593987,-0.0420313138116226,-0.401451427028524,-0.325716793909954,-0.432072412347054,0.365268455784514,0.119214416036981,-0.168524250363195,0.171434216862207,-0.151799585286265,-0.194097421199059,0.164634382017872,-0.133358501997883,0.223828248994571,-0.425395093822646,-0.028296198798296,-0.244984029466657,-0.179872452391459,-0.105519828383477
progressive,-0.189267392367188,0.0529477626707088,-0.15792505294969,-0.232147948360605,-0.120318760295221,0.0015589513206072,0.0306375549844805,-0.365604139687661,-0.0627798764975503,-0.143461391810451,0.216349734828003,-0.114054405889248,-0.147394902594775,0.270660642336029,-0.241543470842291,-0.291233837863211,-0.174340765853363,0.068987803329179,-0.0275083067013265,0.0843259077200017,-0.201081493434101,-0.154625713076242,-0.137759088043196,-0.0817612152255153,-0.0078092997345596,-0.129741559613994,-0.0957416054386077,0.100816973067826,0.0784547675690791,-0.341669842716916,-0.281281393647656,0.104664694377368,-0.0546376805486267,-0.425907891371125,-0.12139868711243,-0.092079698956193,-0.0777278500923964,-0.275999415742063,-0.17636847688125
progressive,-0.0299740563307418,-0.032685272256791,0.219455221872469,0.188616371835174,-0.08633589339808,0.163616840402491,-0.0952931443974347,0.0245750496750319,0.0684249498718499,0.116664728478939,0.137933840926965,0.0268127081170455,0.105110874046966,0.16206607589056,0.0963445261182052,-0.317112338452374,0.282195940673653,0.151187680472424,0.158353070814025,0.131960585741844,0.123492733445119,0.0671011234849137,-0.139288245233138,0.0948000864463652,-0.0213863070667285,0.119911916613807,0.0135588608631382,0.111841129928119,0.202943762238811,0.0490459794485412,0.0914179274980648,-0.0205448997863167,0.449854952426041,0.0012747263960486,0.251947671918757,0.097153708807727,0.0934990605819135,0.122959923687513,0.0949603371693199
progressive,0.409791141882902,0.412254156872761,0.409689286663833,0.424944050049639,0.100306643573157,0.435229673115111,-0.0299276994167773,0.0471085028528125,0.531467173155188,0.422251155233945,0.381603001482311,0.19138626881278,0.458379193136523,0.388369553757283,0.308805334902839,0.110855767790069,0.346930637980089,0.314213761360448,0.429958765707445,0.0865279719421393,0.181720226655482,0.418327192083025,0.160894566964354,0.524907331879428,0.182570438086791,0.530292055848632,0.502977947566787,0.401931134110911,0.0954732739745258,0.597873655900362,0.435375787596373,0.407714504851844,0.329527918508414,0.152451036161249,0.339118618608068,0.440969576447381,0.449937625267669,0.40790638352621,0.417493889072973
progressive,0.231057101861594,0.0611830783247729,0.123646763494159,0.101486922058041,0.470485833987023,0.199881972813926,0.110956906404671,0.1022380522313,0.129709855488009,0.393305881902515,-0.10111545621106,0.250800076232696,0.0318122995867441,-0.0203435343198057,0.306571385596509,0.0288935105969692,0.0893691825236702,0.431808859830929,0.168724163344732,0.411085166975096,0.432885372066764,0.0290762559760682,-0.140036873580785,-0.0538436917873095,0.163343432227523,0.231193264862201,0.125695841960176,-0.192589417382688,0.522761390248022,0.197777741546436,0.272554308092446,-0.0090862644864362,0.0174652558967284,0.0212829699094956,0.278070778891462,0.205537639582386,0.0533453024549598,0.162240119507075,-0.0972027505485094
stable,0.0319474399888998,0.183097535964748,0.0175358764358515,0.126702674945914,-0.201680146663485,0.0375159251551243,0.215388798169868,-0.0405562391258385,-0.0004286532521592,0.0288256315955462,-0.0083359010418208,-0.0105936415545782,0.0045891051250501,0.0011155499283246,-0.0024409431637039,-0.0405733833951802,0.127650352334747,0.075547715081588,0.0918912920965519,-0.0787422712151437,-0.0032137169408976,0.0780099111822713,0.145146812259267,0.0810443783821004,0.0805576232628563,0.0623468288269578,-0.0229210876754904,-0.0561641481560772,0.253357180283808,-0.095830655831532,0.0466589545170673,0.0656631255257055,-0.232208473328233,0.0319810562640377,0.0881533353800641,0.0378563748982103,0.064823514354772,0.0644272934530289,0.0307064498098918
stable,-0.0060270975301989,0.0865982649183878,0.0165526520248937,0.0963461071994638,0.125562205514972,0.0186191770515991,0.16548718460979,-0.115219368322657,-0.129277247927702,0.0052448329843775,-0.0047146439476966,0.0921731771910061,0.0299700286717505,-0.303303885706577,0.0122167356514405,0.0843039216734742,0.443659093103154,-0.0494726403818757,0.0247715075897903,0.345910386598198,0.120664635394127,0.112574313991936,0.227983319000825,-0.0920980069741093,-0.126303606752557,-0.021792088954226,-0.0420340365103948,0.0784175644522246,-0.0131583431384473,-0.0298123843809348,-0.0643454256206335,-0.129338425177174,0.0683264244154672,-0.111884413705923,0.129629778195209,0.0866418019594327,-0.0805850044126041,0.0857991512681367,0.043359955004744
stable,-0.0640587231840281,-0.183536831441004,-0.181402407682132,0.001283773285653,0.0133527309982238,-0.125563345013918,-0.23450713748444,-0.216173183826904,-0.201484726058714,-0.0876647222743082,0.0563728613795266,-0.0903117189462798,-0.150936231430603,0.128470550039325,-0.18543296775292,-0.19616049776759,0.0800295620437564,-0.103404583503073,-0.205584841966578,0.0178114108947683,-0.243622040707493,-0.2525783568879,-0.310620016298273,-0.100640655643773,-0.154908862266077,-0.061980313438891,-0.0957487473641132,-0.069056919564963,-0.174075385190791,-0.162421175664652,-0.0749103252031423,-0.0028107464280704,0.203103919641877,-0.0992054117719688,0.0161234471663742,-0.119928631891096,-0.261819592208364,-0.211528665379429,-0.0915667061553233
stable,-0.190781927772349,-0.0222790950060536,-0.130229334046368,0.0015192554201056,-0.134845047509161,-0.165423640095692,-0.148254538977721,-0.0635000148308854,-0.10758834055476,-0.039380875113474,-0.1104781491951,-0.213562516998051,-0.187683109324478,-0.482556407298695,-0.182546859527828,-0.316169162578139,0.191900326991665,-0.140438096941755,-0.118341052069346,-0.0954042779250131,-0.139399123019449,-0.229992219063871,0.0288354685488208,-0.0934167538159511,-0.123865333759259,-0.160785502993504,-0.177586056281568,-0.13215849770403,0.161518325876346,-0.232244033530003,-0.044819381111369,-0.241036520390635,0.195492914037791,-0.257874482071653,-0.140599120677782,-0.148856605937967,-0.1344472531215,-0.180691295663741,-0.127583072155454
stable,-0.0885932271602973,-0.417907626139648,-0.0600475950375403,0.0701695960993022,0.13490381638463,-0.0229398764463179,0.284956836871212,-0.400456037606256,-0.237466190994793,-0.0970652233967939,-0.325621028207063,0.0958938561920794,-0.0255787924795097,-0.196345160285283,-0.0235739010137775,-0.0720322757727223,0.183501308398985,0.011854814282492,-0.173131933319695,0.183167279601494,-0.0612798106758913,-0.232143188930487,-0.0043678662859682,-0.0758948643856309,-0.117116203191722,-0.317994789934459,-0.175009024387828,0.007371841831236,0.172718062663871,-0.0051793327198606,0.19696052635429,-0.336765461932353,-0.194712700496846,-0.199961298539542,0.109783918437347,-0.0880556781417256,-0.274006350544534,-0.116332991047296,-0.141601314741673
stable,0.203631939259814,-0.241260707275513,-0.124957172918463,-0.0005365422617861,-0.0810291771910639,0.0276542244078154,-0.160751160001755,0.104502953729011,0.171236695802788,-0.205495740606873,-0.0862879552119275,-0.121466692278361,-0.0355064630202592,-0.126571632960074,-0.211121010838011,-0.154481147041375,-0.0996277076119972,-0.0938867453259089,-0.0304600386735625,-0.0791231315799033,-0.15255281907443,-0.0049278591946003,-0.0084735730220381,0.060028193183597,0.141426939387861,0.0643320084195438,0.122326772550368,-0.0082888668012748,0.181676318639223,8.46611829618327e-05,-0.036909223634028,0.152218379055954,-0.0635566953810022,-0.128063521793359,-0.113407741802976,-0.192714656871619,0.0284869450982767,0.0639019815934145,0.0290078984910629
stable,0.0157354592635466,0.0394304391155452,-0.0287009903237551,0.0357846337885582,-0.131913146289604,-0.0517679753717839,-0.066403199651225,-0.0918234904826737,0.015201750352973,0.0182528496692745,0.0206835857187366,-0.107621358561594,-0.0691565576862461,-0.129288727624741,-0.0310251877757408,-0.458234908141815,0.304144060164018,-0.0198451814580132,-0.0732193072000549,0.0074398140412928,-0.070239846917187,-0.033030144490519,0.263552338623857,-0.0127191901760275,-0.0904456847714605,0.0313945247650067,0.0382156073404588,-0.0468131700327095,0.41367040562366,-0.133787771264738,-0.0787867059344055,0.0822723622656324,0.280419095120145,-0.146216831998602,0.063793811918352,-0.0894052556168665,-0.0601301923509796,-0.0403161784403438,-0.054063556637446
stable,-0.243147049569747,-0.216123192174026,-0.375903720584568,-0.233738756638851,-0.157018648671471,-0.290973772011292,-0.407881347590384,-0.0370922030642456,-0.252164983886469,-0.177843664415924,-0.0728084722660148,-0.447447279823311,-0.420911361021812,-0.25753953805631,-0.413076628830428,-0.441956217212711,-0.0127196284624421,-0.393901996581832,-0.362614779663229,-0.155561366322986,-0.360947488908304,-0.396555305020966,-0.0020127600668119,-0.364223811813372,-0.273653280628297,-0.18798766846874,-0.223709934743688,-0.0871391678917246,0.0765940521414076,-0.361685155982138,-0.29919639269662,-0.190567988037635,0.112984528279919,-0.140012341919589,-0.320870420819253,-0.344029276453909,-0.368131268622999,-0.370547984129157,-0.389444956846878
stable,-0.0272837681049579,0.0805619549514888,0.0269399008818813,-0.17678337325764,0.172128762816146,0.13971901095818,0.0856397986432539,0.0342778074963388,-0.0105113960375436,-0.0829587330902161,0.0718682067884012,-0.0527868805246656,-0.0368691456526226,-0.126860589633165,0.0713694813161755,0.20358922596668,0.0746481427076182,0.0141544170326614,0.0822196965068623,0.034328630959178,0.0403231045034976,0.0889615155029023,0.195808064369144,0.0054885871293837,0.0344547667193997,-0.0504352095664885,-0.0495131368944673,0.0058562348769662,-0.132152282345391,0.0534415042973905,-0.0531814403945887,-0.0545053560271606,0.0651021659189075,-0.102208186490402,-0.0284955894828356,-0.0004497567173991,0.0079916220140483,0.0509589260150877,-0.039479633764044
