group,CD275,CD252,CD30,CD52,CD56,CD33,HLA,CD45RA,CD123,CD7,CD16,CD31,CD32,CD103,CD69,CD223,CD27,CD107a,CD1c,CD66b,CD272,CD178,CD24,CD21,IgA,CD54,CD122,CD267,CD309,CD124,CD29,CD303,CD49b,CD81,IgD,CD22,CD193,CD304,CD49d,CD73,TCR-Va24-Jz18,CD305,CD158f,CD319,CLEC12A,CD23,Ig-light-chain-1,HLA-A2,GARP,CD82,CD101,CD360,HLA-F,CD258
progressive,0.184771332687284,0.370110585029891,0.409205284092647,0.266228595696901,-0.03706119544545,0.316291982256569,-0.034600921641662,0.458821083189646,0.244454558895425,0.380307251136173,0.233183113647159,0.105800760973151,0.286275605860095,0.410573822052625,0.0426150223967771,0.135204250491297,-0.253089159621625,0.246763673503338,0.437475416273845,-0.0080573404847754,0.51471813238181,0.135838584086886,0.102328206547926,0.260305206126627,0.0426562381432731,-0.0529575320085448,0.498525466643581,0.500182349268757,0.243091967189672,0.453243064268446,0.0038670395865082,0.454311439686507,-0.151249000000853,-0.0092383944861395,-0.152102311493847,0.0757419470006294,0.254954065545256,-0.148603179502221,0.163061397055743,-0.0194836926667454,0.336922507817254,-0.0157221705983501,0.216791393607155,0.237207476257284,0.306768229662372,0.448266529016389,-0.0921967604342695,0.45684669350152,0.402098384641507,0.110277473274538,0.254384897279229,0.484938689654809,0.429537194179898,0.322552343843669
progressive,0.0300652993459645,0.0495023823358683,0.212363798225182,0.235560615990788,-0.268689664259749,0.194018715868551,0.222846104742647,0.0894662715579415,0.0083510518974675,-0.123176545595357,0.0234283900072428,0.0850256062773301,0.209898945587243,0.0171764435394736,0.243713450245921,0.0972503529333149,0.19900677278441,0.228471065289404,0.425656745296742,0.109761248223581,0.167642822235359,0.231241170356171,-0.10892242286427,-0.0301292836837698,0.0752489116848556,0.129104247407086,0.294755625745614,0.287218631153884,0.0225549163392059,-0.0001910549025855,0.0462244848103372,0.275043552808983,0.0522226938756042,0.172297528154974,0.290133355343797,0.280690464098531,0.0821640386412991,0.0102044714050602,0.231075817479469,0.257704675177415,0.114993234430227,0.251331244557793,0.0817229437428772,0.180364981918352,0.172623946379167,-0.12953469772458,0.144543952031237,0.178471820299782,-0.132802589947552,0.12649140093554,0.0731114600568903,-0.145952400067169,0.0095173428313414,-0.110919733839138
progressive,0.0323028681893453,-0.0281829456870492,0.0885819530854969,-0.0116957284504557,0.12385578492812,0.163128047366126,0.122452546937343,-0.0069872176704904,0.0630925133406266,0.0487839504491838,0.148652973303759,-0.134981125154507,-0.127189823521192,0.0769521137154653,-0.0352809095006033,0.0383715057425104,-0.185564926770342,0.15361582565023,0.234841342817058,0.0224615252738619,0.0809856657041407,0.0607745993397983,-0.0076579558210204,0.0980474440060198,0.139395089132345,0.137922643400897,-0.0096472959937934,0.0664088091715062,-0.0948357192779017,0.101753728285652,-0.0351360381730452,0.113879963630545,0.101879015024877,0.0946567108970344,0.470051525557229,0.485133736355142,0.0955716436095991,0.102986358991869,0.0912698745719921,0.420273936644533,0.0769576482947649,0.267467665703665,0.0728319305579954,0.14887291784574,0.0497878012114294,0.0778081177403257,0.0390337050480253,0.0952676964268095,-0.0641453471527587,-0.0442125542578517,0.124186667457855,0.0837684088792292,0.0055569991020611,0.0951125951303323
progressive,-0.372558893784959,-0.426031678205991,-0.371224275312083,-0.291814274938227,-0.103605704428255,-0.583421076253906,-0.230828388466411,-0.0711468019102141,-0.463534144099564,-0.483708735409287,-0.419128914744287,-0.443094867531315,-0.098599256445066,-0.313381461856169,-0.476140440620966,-0.153684088598728,0.0046576001322251,-0.434344981118896,-0.330707868354282,-0.499507508956694,-0.407439234500867,-0.40518902127642,-0.379814907691903,-0.406736102286049,-0.458725709193372,0.462278052851282,-0.162171404566433,-0.119440660097744,-0.278895795895563,-0.116937056968933,-0.122042156977495,-0.0854074304688839,-0.439125267203597,-0.402472858243335,-0.289451662671673,-0.115548010279299,-0.539619579594722,-0.532247187841135,-0.257559823570335,-0.342599192609248,-0.539522389681008,-0.528674824683805,-0.43806828772646,-0.402945336815231,-0.520844132544348,-0.182806443369774,-0.431754831505203,-0.202856988218758,-0.106289807193033,-0.216359331214884,-0.504441284891625,-0.276210805902517,-0.30870118862807,-0.417493889072973
progressive,-0.453617759731589,-0.042106394289735,-0.0837473820150301,-0.0533066337534052,-0.422565143953987,-0.0125744333437881,-0.0580619578659529,0.210584879422679,0.0236335727380144,-0.126429363802696,-0.0765139508245917,-0.0729914865691264,0.133851376742778,-0.146257636517615,-0.314296535982695,-0.409287255860738,-0.0232783936828093,-0.0194175402548878,0.305085261658771,0.0592162597189416,-0.116024799290393,-0.0979693049251251,-0.0045253064301377,0.124072518034439,-0.185766429902057,0.035315533227675,-0.317584418345001,-0.244242578053721,-0.222938594478602,-0.160348084663153,0.0489756093298095,-0.0744607114475208,-0.247525818833704,-0.0065872465911345,0.157546181286169,0.218341964264611,-0.19330457526056,-0.134103201921824,0.204461475406401,0.12911024612265,0.192177675593442,0.0295305645900296,-0.176667437713683,0.110455120142527,0.18058936984151,-0.28534525064103,-0.235746125637478,-0.073830704582324,-0.227962199744696,0.186530112002586,0.165166352005645,0.0307002995753987,-0.123963048897758,-0.0894133653465408
stable,-0.0373557665514321,0.210047420210756,0.148523788817853,0.289406681542979,-0.0651624923362091,0.133159085618229,0.190683408,0.144407016303002,0.0842321551781334,0.136728313664722,-0.131505905484441,0.0323532908624921,0.18616267078901,0.232095250729095,0.113413568530377,0.194573934369417,0.353336703663479,0.0081589765854904,0.18192173223963,-0.0841150992778939,0.137691275695764,0.223572969069578,0.0804754474242119,-0.0932244727779121,-0.0484743841790122,0.202429600366727,0.051987841419006,0.0914990376006449,0.289756443748496,0.044181108664763,0.158025833719131,-0.0710563420735163,0.198496656825071,0.0404830381069084,-0.0212884857526593,0.0512144870443232,0.12385560561219,0.0519386660002622,0.171883085625889,0.0498726987559129,0.124750644689974,0.122879872291617,0.172989467035219,0.159062566679822,0.0420617736613531,0.0317061275375218,0.157920762646019,0.0928879818888076,0.0754058717771912,0.132945008382344,0.141000807399484,-0.0010340336878455,0.148655098159342,0.180844925689576
stable,0.0965821124050858,0.246736511753207,0.256964050896693,0.240949624496908,0.0213506707830242,0.159270280560375,0.0512365165396918,-0.0145338244381837,0.226885110131119,0.152108307332718,0.0887937086884826,-0.150221881454123,0.0673925231053815,0.23857978219607,0.137050477230692,0.302105641305785,0.126802842263004,0.316187402253114,0.161321416128587,0.168031111088635,0.118158391610226,0.280086615937952,0.0608829149671756,-0.163737171486495,0.210697734093797,0.0138368554045395,0.0915564509355563,0.242276110751294,0.297414535143815,0.117025398843793,0.160354002619507,0.362864498052317,0.13675367337405,0.121044401254713,-0.0761100199476299,-0.0306946350581698,0.329778895393225,0.0825195199100406,0.0892184643425059,0.0414416886935664,0.0461595039260995,0.01051263972204,0.270798358708562,0.181793146187208,0.143408965091467,0.101076946764929,0.177929255897873,0.120557246655557,0.191365568769551,0.135564213166026,0.142413580119927,0.398638299111108,0.148225535867241,0.0509199410806092
stable,0.0572596726325451,0.0639542186162425,0.0774510054302463,0.141107901149625,0.0246163354183759,-0.0184458809834567,0.271786371588114,0.242929715860867,0.070398980927348,0.116466318410033,-0.208665202310663,-0.123839453834136,0.227645669560831,0.0038870688924151,-0.0861172554583362,-0.107088430386082,0.139506920557028,-0.0075992157223791,0.163548570519771,0.0737732731122285,0.100892030839402,0.114667165300954,0.0292949984596145,0.0755726701771785,-0.0659487316488941,0.261241314214581,0.0431569668022976,0.0637169127177726,-0.0182875259783587,-0.0060057658417256,0.136752205346611,0.0466522048335647,-0.0987834071166371,0.0391499687064746,-0.188785401980563,-0.0529280657754797,-0.0089919271024563,0.0369766307503653,0.214901858766044,-0.177084063245513,0.096010790225116,-0.0308511081139901,0.0592694317802775,0.110488873744181,0.0653141278260939,-0.230299276578961,0.202455049261034,-0.0341913195793963,0.0223178078059368,0.25971952102124,-0.0054214440217749,0.0281866680451092,0.0493784589924124,-0.0108792741291244
stable,0.174173525585944,0.0862115449556792,0.301855701614394,0.419391288460655,0.146524482215243,0.143751537209332,0.628637554550383,0.644155045697533,0.0168598995252637,0.107861928443287,0.0007211235379104,0.255491565336572,0.199455264524395,0.0917428791933802,0.0023717472917103,0.0851674821112948,0.470551349669436,0.146317602585409,0.332091135757086,0.0485198318643488,0.0594005244634853,0.175306622934878,0.490277892981358,0.2710578952701,0.247999714799313,0.445057304746901,0.116931764117912,0.156223129374971,0.0885249928735797,0.0454321914850899,0.432227482071502,0.115646903927753,0.280124223648614,0.305687627710939,-0.25317362672195,0.0644626747829802,0.191613283242126,0.0537231444564671,0.420944075047115,-0.264221306829132,0.136266309133242,-0.0597609475404669,0.193156019017287,0.103113386335094,0.0294436913898906,0.0453775702381129,0.263591109138314,0.122797479210912,0.260728923056397,0.535180296266666,0.19627502998771,0.127520470404391,0.219700595084294,0.281148923480139
stable,0.457488863139219,0.0602928154814725,-0.100418517855537,-0.0484119258797958,-0.0935656542886617,-0.170214834384307,-0.237625941899457,-0.186490203935619,-0.0095653256571085,0.0553742859433806,-0.0072322971830964,0.0142947750030298,-0.205243964435077,-0.0518884064094183,0.0137714045227469,0.242575735802825,0.162197549858038,0.180392148583311,-0.107926015344549,0.352545881660742,-0.0826014048876002,-0.167837802990038,0.0871077081001228,-0.279250706669434,-0.0017563114958258,0.158917929287661,-0.20791702312346,-0.154496297060168,-0.0110638268634794,-0.094310342405906,-0.0980033027951121,-0.272897719250351,-0.170356977775276,-0.15065179622036,-0.184085201728272,0.0043935228033599,-0.247922609773797,-0.140703935110771,0.184748145519542,0.0564045702201247,0.143454321144062,0.172979842479718,0.0150103206455073,-0.0250763278778611,-0.0279416829839961,0.155729236645669,0.275807428586242,0.0804280481272559,-0.10953691275326,-0.132841927360959,0.0722857377798226,0.236890702435885,0.0143216544713169,-0.0321689635329345
