group,CD80,CD33,CD34,CD90,CD117,CD10,CD45RA,CD20,CD294,CD326,CD31,Podoplanin,IgM,CD32,CD185,CD223,CD1c,CD35,CD96,CX3CR1,CD21,IgA,CD79b,CD370,integrin,CD268,CD122,FCERIA,CD137,CD254,CD303,CD81,IgD,CD18,CD127,CD15,CD71,B7-H4,CD1a,CD304,TCR-Vr9,TCR-Va24-Jz18,CD133,CD337,CD319,CD85j,HLA-A2,CD328,TCR-Vb13,CD82,CD88,Podocalyxin,CD258
progressive,-0.300519538284421,0.103453341533281,0.0034681349299933,-0.0553956609743093,0.0474521227073404,0.127942193392041,0.0129036098050608,0.203636519781092,-0.275321282334446,0.0417259314497976,0.11542618441739,0.0210439342838577,-0.224922061322766,0.10214954318365,-0.473862913403122,-0.0923688024669804,-0.473966100175155,-0.266902036384718,-0.026881831719653,-0.169704517122265,0.158450167461838,-0.114279389777457,0.0971328011662603,0.0002330309433952,-0.361785372449157,0.238298023792567,-0.193669039533217,-0.122531407388592,0.373454252571758,0.0625373438517791,-0.117551824981182,-0.0742953237246683,-0.0171335568993621,0.123897116099832,-0.0018380376586396,-0.0300791348094819,0.101587663281599,-0.097131022396017,0.228091980634602,0.109539038967839,-0.0922734025706635,-0.0908614680325882,-0.0735016859138994,-0.172419925811928,-0.315321818144882,-0.0692738240363846,0.0891482392247389,0.327148815600182,-0.0046194824721688,0.0908212133446399,-0.054761830350253,0.0320018776158957,-0.0967201877706203
progressive,-0.0949796157476621,0.129306511669602,0.11436181493547,-0.0449085821568891,-0.140612297802971,-0.177698494448074,0.122729536731309,0.170506336669879,-0.0347519433924727,0.137427322949088,-0.420028088742087,0.164102867232323,-0.0603138032052523,-0.25097768533017,-0.0247076816560039,-0.0546188145284567,-0.0761607983154209,0.0334987337476265,0.113205630404692,-0.0041800253496223,-0.152690017862111,0.0302387973112061,-0.226241792100601,0.0459838398087574,-0.134704063067053,0.122547324606111,0.0147930646474322,0.0218606075247805,-0.138361020572567,0.187179490889994,0.127093159277652,-0.278159122142218,-0.194519289850645,-0.143882456289827,-0.108578256011064,0.0284922917563561,0.508304172972013,0.151601347682701,-0.205366033041226,0.108026186192733,0.15048117202894,-0.109556081940597,0.0971785283020748,-0.0199894716279773,0.0501843734496513,0.0281241528032017,-0.108564686889789,-0.0186390724445977,0.0040260994247205,0.244072811558342,-0.0152554258718973,0.0548709403906606,-0.144152445111977
progressive,0.159865002438128,0.0323291729180325,0.0047882869698717,0.123372712175643,-0.0067483689187795,-0.0213203412238249,0.144311500964568,0.0958622369586583,0.138214650432571,-0.0660041798360054,0.180796763996315,0.132639306487297,0.0679563414947999,0.146532993951963,0.232734605680943,0.0957372130132778,0.109512130966684,-0.0083407358129583,0.0133840366476046,0.0564981961672678,0.264000492498978,0.111305800928259,0.034748589819854,-0.0930527099828961,0.0228521426159314,0.0497220072362063,0.0696437390662392,0.109753895162051,0.0699126020574046,-0.0153289130455213,0.119804047508603,0.0372575696311525,0.185561742159146,0.15588118097059,-0.182463272301332,0.0547143703914642,0.0510837488146516,-0.017180581924205,0.049029157005215,0.101829658644383,0.102359415695582,0.122424126889985,0.0299298474491341,0.0637046524291931,0.0739262962424079,0.081047166053431,0.0129521461902366,0.0712590595523386,0.0183655184274136,0.0535561290649155,0.0806878445115909,0.10653479624808,0.0837182536439701
progressive,0.329208897500409,0.471156717641412,0.438167183672384,0.247222492020034,0.344888554483239,0.56038625189245,0.418878166562293,0.46303965529796,0.238464657184731,0.620299696450114,0.350182552451457,0.375575209860248,0.555274932507905,0.165462903157536,0.283092047660219,0.244482127814607,0.162907541068938,0.519452666167956,0.432809805724888,0.334593527690393,0.465853434518154,0.251806475213545,0.48846573814509,0.498717513260819,0.0465803303894819,0.404818597832514,0.498137045940029,0.40063968913746,0.28044613861998,0.154392571653656,0.218448058216134,0.601278094920918,0.089248514185023,0.475143323332345,0.520381472443632,0.177923997697838,-0.383454574678061,0.269532937033639,0.493418577827845,0.15892007384895,0.319881260062747,0.325490632408205,0.325247655109556,0.275397584405079,0.276153641046353,0.236885426588083,0.424055674885016,0.2418068438435,0.320710716573252,0.118163792960665,0.379293645338618,0.409534728580096,0.396230088999421
progressive,0.221229557510254,0.133242848734635,0.417814168182599,0.421884088881132,0.400213623856905,0.249455106314682,-0.00233242746196,-0.0774006644860643,0.336452535410807,0.367900314786291,0.365630165440739,0.324375758200008,0.089717272140716,0.176972752406436,0.13426268633418,0.349536473233027,0.0737870007606013,0.243309243046201,0.19057942310628,0.338748223872896,-0.027713394215169,0.389078685532761,0.269521663509602,0.293814601814234,0.497982804783379,-0.0076854718999545,0.190948460299291,0.400250644468858,0.538517723070412,0.21366077877095,0.0592275277315395,0.370021541274417,0.44020916608664,0.130352389050497,0.226818331243247,0.433198864215687,-0.346093787607035,0.433653373005503,0.337298630005373,0.289156431955041,0.50276962562421,0.334164618042206,0.412919547896808,0.471166716281746,0.24627899755356,0.170504755984315,0.118503232243164,0.312827475367112,0.433348259448933,0.0954059254445246,0.264569372735587,0.429801881940945,0.483271011474248
stable,-0.141420733060849,-0.0402938484251327,-0.0102263822683344,-0.209347405942618,-0.153163173347024,-0.259608352272021,-0.186290472746576,-0.20254483512194,-0.1819857812822,0.048481855300245,-0.219969285093639,-0.2563726249237,-0.175441627505644,-0.19825565227662,-0.0905891615017412,-0.0955421861447753,-0.0117273438894136,-0.212494366393209,-0.145911500468065,-0.232208732370526,-0.408392045780491,-0.273042729291232,-0.185385655903939,-0.152426563353488,-0.293907401595038,-0.106403966247658,-0.0817813564467686,-0.121808590740888,-0.11123993323586,-0.143915343888951,-0.172104146261174,-0.11850592245556,-0.0176262411349918,-0.200952125839331,0.00756131560876,-0.260698878076617,0.0956852213225498,-0.243508400855328,-0.179144006736319,-0.133725986962502,-0.264909261276875,-0.146249175290935,-0.18946910485224,-0.212562361579003,-0.1012332064806,-0.2194525717261,-0.124255192962022,-0.127648952953078,-0.295904792564704,-0.202444340102133,-0.197662508641992,-0.158185877553129,-0.161693367013521
stable,-0.411660587482449,-0.339750483131641,-0.317864903460466,-0.168097175106031,-0.445847142056762,-0.208840128928304,-0.339623565537685,-0.0680376888635657,-0.444694285492825,-0.156147621305229,-0.0946684414900014,-0.420921139870172,0.214137641863901,-0.367247346283042,-0.280949548765817,-0.412988899831862,-0.117824452186711,-0.280613552371172,-0.246003538162087,-0.401853475710791,-0.168567577436998,-0.448179817140875,-0.305122511978477,-0.253756582711892,-0.227499465493613,-0.234332141089497,-0.286220890761741,-0.374758330746082,-0.312961069133484,-0.436783982456782,-0.37970421810538,-0.191232512265133,-0.0886719333822048,-0.141648522218707,-0.206825295272643,-0.178005842250228,-0.174247836335681,-0.269776011337603,-0.401913549156197,-0.413307166103513,-0.282181408943631,-0.429455521242587,-0.218755670238013,-0.287173261778212,-0.435643956794291,-0.445645333095705,-0.299265868890709,-0.452182501347507,-0.433638663955803,-0.425185860873951,-0.428828995034685,-0.425128155306392,-0.408112397164523
stable,-0.0700621178433546,-0.0187153134297,-0.0268129150971685,-0.044742407390168,-0.10551424460824,0.002653506530612,-0.0412041481805129,0.0986964014542292,0.0602704827040457,-0.0086505598516557,0.304103292109941,0.0353140736460388,0.197578694178019,0.0657197136411216,0.12984336202461,0.0420970057944402,0.165255169805599,0.0147719117166447,-0.0956417455596868,-0.0638958065155279,0.0138609862508855,0.134499600208409,-0.122773879940903,-0.0511330761957419,0.137335913811583,0.0990774692459441,0.0762884631951082,-0.0740451526952396,0.0809609270615151,-0.131316036864087,0.0111394874375103,0.0890376791291727,0.145955312894282,-0.001103831437954,0.0483353002576829,0.0569402289365621,0.007545033033097,-0.114266659477922,0.0137887424326538,-0.10295691583014,0.0221329354927024,-0.0082111934311298,-0.202018157605326,0.15297667786071,-0.089628170797571,0.0660233102390275,0.134108252345448,-0.0835455845802081,-0.136390586456936,-0.036060731249386,0.0109612053585737,-0.0697757759834118,-0.0188569942786366
stable,-0.0299967037123246,0.140031460112021,-0.0741531278474315,0.0369966817466029,0.0016613177101716,-0.0997322331750571,0.0148196235635446,0.0651960309085432,0.0956693942345771,0.0541389953768162,0.0959350495205268,0.167497595494097,-0.0271899870514022,0.12875911984994,0.0656664508128557,-0.021550997128491,-0.0555439324495652,0.0904004162066534,0.0154299810426833,0.0470802768328325,-0.0150085523208343,0.213547831508235,0.0907214624549731,-0.0252387631847455,0.142993877222516,0.0481888527821524,-0.0080748246008475,0.0759785672842067,0.102647015550825,0.164441438979794,0.133558815779661,0.0430316923904512,-0.108401631275485,0.213538656635226,0.014111001204174,0.0739680753662338,0.347848161853289,0.118118001548439,0.121982489449587,-0.110706493818866,0.0538018105630285,0.080687354445803,-0.0534863121781079,0.140959181798391,-0.0281461591642155,0.179110886356621,0.183705930605365,0.143277334477384,0.142180430940543,0.166001639547004,0.0649174360821576,0.0928526609343414,0.165065553781028
stable,0.357367779162941,-0.136472689011512,0.0797861839677974,0.211159837986891,0.269488580489172,-0.242910792723654,0.169182471916532,0.0853170128518356,0.0180662573960866,0.355756469519491,-0.0203045160510164,-0.0464893951744241,0.0105570003167438,0.160631974973171,0.132172663696478,0.0810097632290518,0.216644101350955,0.15673432656767,0.11476883929291,0.0334400795032277,0.316609889726797,0.053170526106509,0.105373877827968,0.100964059717657,0.107322074121901,0.22955193140122,0.0709290215711062,-0.0654001783093382,0.225273939636031,0.0116443659872517,-0.0284952457791487,0.187976215744803,0.240471659915311,-0.151871563018497,-0.0177201376693002,-0.179450069144484,-0.163801859738101,0.0989746077320409,-0.0870520219332128,0.0278535314491975,0.0510300180506233,0.131177569941033,0.0737179339865021,0.231720626150103,-0.116042361851216,0.0237758007190058,-0.0314760428445203,-0.0087012316322638,0.203360323478356,-0.105069843201981,0.0704078521119901,-0.0310041514432834,0.349879679084968
