group,CD274,CD252,CD137L,CD70,CD30,CD3,CD34,CD90,CD49f,CD45RO,TIGIT,CD294,Podoplanin,TCR,CD103,CD62L,CD152,CD107a,CD141,CD314,CD366,CD178,CX3CR1,IgA,CD206,CD254,CD124,CD226,CD29,CD303,CD49b,IgD,CD28,CD127,CD193,CD144,CD1a,CD207,TCR-Vr9,CD133,CD158f,CD337,CD307d,CD150,CD23,HLA-A2,CD88,Podocalyxin,CD224,CD258
progressive,-0.0342680980162286,-0.126481005585246,-0.0851701530363461,0.0425026627141641,-0.0820535915607775,-0.0168243978658245,-0.112290502066674,0.143227446107428,0.198232915586758,-0.0547951586776532,-0.0593257196175431,0.166118601717228,-0.0228606768119605,-0.253734500676838,-0.145003331875969,-0.266842761357894,-0.248874402822223,0.0141573236494821,0.0515153765623649,-0.123752958602699,-0.0290836051557996,0.0353104218578796,-0.0195114819151267,0.0002268948837408,-0.0247010851716923,-0.0583376443257134,-0.19806539149231,-0.0080309581073909,0.113433161204241,-0.248440664406139,0.316913562785448,0.236846227726477,-0.295520230520436,0.0596163518845736,-0.220698461931838,-0.103092872364247,-0.114122122487072,0.0788091681147362,-0.211249473049421,-0.1871600041105,-0.055767978041352,0.0246205623459959,0.0313524632940076,0.0256917269782629,-0.363413894772154,-0.0747719446739917,0.0154728717333125,0.0534877718071827,-0.100828418434741,-0.0276126653713771
progressive,-0.0462449871770538,0.0327087500568018,0.108831485053724,-0.0072733607988719,0.188326932813421,0.113112264773131,-0.0289798992930027,0.206744091281257,0.0067476110579981,0.172737091169601,-0.209644708932924,0.0560625763201432,0.0323392219254435,0.0973593912406363,-0.018671167808475,-0.0982252015109176,0.127289684696988,-0.130670795150817,-0.0569416054392735,0.155879068184282,-0.0149924225423918,0.358135446904095,0.0526049856878226,0.07822342711731,0.0288441083125058,-0.0046788480853529,0.0132464732459331,0.143174392627131,-0.0058494338450632,0.284484465730698,0.130197286451912,0.33986787953682,-0.0555899871448026,0.0613668316320072,-0.0528812029084591,0.246164053205339,0.231903525642506,-0.0887220950274943,-0.150787833158998,-0.0941616347128282,0.196436476118979,0.0855930137517961,0.0886111001769394,0.307512211840108,0.0939444669254004,0.0760825844972671,0.174124898293452,0.137114018866321,0.0056895338904635,0.0302589237249068
progressive,-0.0363005587097218,-0.0319803572705269,-0.152135853700404,0.0592444599115859,-0.0698320915021113,-0.0586180465031106,-0.144996707792392,-0.0223312841961425,-0.0886335116762957,-0.130817588280288,-0.114556559415417,0.0167990046748143,-0.0549140422352272,-0.0872726933808902,-0.0825956979384735,-0.0227219473768042,-0.073212791680149,-0.15826463404193,-0.0481841982836046,-0.183512768687834,-0.0792318517951619,-0.0444447534115096,-0.102557977863287,-0.0985734508058677,-0.0728505124866492,0.017480147502639,-0.145256119802726,-0.141556488542351,0.0444764959581665,-0.0344795604654353,-0.0941253360343501,-0.217270293178003,-0.138620458719601,-0.0837953523162963,-0.0465068836674959,-0.0567125265540158,-0.0809512102003381,0.0324389992551489,-0.115997275721233,-0.0934787285813353,-0.0418196839564028,-0.0501022374533679,-0.0970690988538219,-0.0680799904653874,-0.0765047161463235,-0.106121726902799,-0.120401298340955,-0.103005650745262,-0.0547111600743355,-0.0847551418641039
progressive,-0.606534953550338,-0.607312392299322,-0.560281335854873,-0.569920945199577,-0.654495265897345,-0.576572317861955,-0.562268507068118,-0.626995971949024,-0.569728399106402,-0.667522075285956,-0.662091755231856,-0.631552739115567,-0.59857641349847,-0.68160723317802,-0.564531933595962,-0.716038487628526,-0.750951127779687,-0.621088102261405,-0.58710461576322,-0.610789184945739,-0.57409682836666,-0.581305615936425,-0.59391994551723,-0.554740613003058,-0.56571011373397,-0.676858797356713,-0.641615167842697,-0.601391203046542,-0.564855800157958,-0.560520879601235,-0.619525659994408,-0.432028918666019,-0.768009522552729,-0.585009132710523,-0.573091187878092,-0.583170945331331,-0.565505748304361,-0.672272995198307,-0.565182226341952,-0.600190040792936,-0.585806817762208,-0.590356859208181,-0.552361698727281,-0.729946462770229,-0.577826369018745,-0.619663848148474,-0.596878041538068,-0.624658269442479,-0.572821018047143,-0.585631359757651
progressive,-0.0172648198382753,-0.115847697378302,-0.36268249238625,0.157008467782693,-0.0293831156347083,-0.052820958130817,-0.0710794969794958,-0.181695410023261,-0.155849521538937,0.0736950204433616,0.0446062261418488,-0.1257848694477,-0.294318619969774,-0.0074532907474303,-0.0318536570329775,0.0954979917989842,-0.101459676035708,0.122429236861327,0.0176324292057418,-0.0077616436205199,-0.0664257165316565,-0.0287626418284113,-0.0424669785030161,-0.0816977510490156,0.183290587919274,-0.0612516384968042,-0.115720820768643,-0.128526564576618,-0.0946642650133231,-0.109360617423687,-0.239462728795837,-0.0554329156377263,-0.0979863297662351,-0.157419555748118,-0.130973260328318,-0.0187779156663208,-0.0229926332912991,0.0529729903482356,-0.17103046205009,0.0554999392334419,-0.134802077163666,-0.134634788320695,-0.0987841281700809,-0.149223954625973,-0.393659528232639,0.0538050887343613,-0.240118908533334,-0.286607683518783,-0.0609223723453494,-0.20460849861509
stable,0.20377792151497,0.220086109497292,0.214328135073336,0.121863688494148,0.137539085995304,0.144674362340866,0.172521544204366,0.125726252206258,0.176324882118902,0.194432216050577,0.264762353793787,0.172840655884989,0.216654860478622,0.207312190889869,0.149938117548173,0.282754947205793,0.121666176312939,0.209326847565778,0.0408864623848827,0.0669665240258299,0.176308502138317,0.129025343412277,0.285891293154855,0.376523601255609,0.206681217551603,0.212970174808666,0.164153701807821,0.206405639772755,0.219756121595538,0.189948354689876,0.0799269856729034,-0.0351079523061277,0.113516780384889,0.108332582802474,0.289311761234742,0.185125066697167,0.24125376900679,0.21074620465764,0.269590907336679,0.115638093995955,0.212364467408683,0.215079036775649,0.279983610242126,0.178440932073674,0.142060872317294,0.266154525719113,0.213698889774493,0.206624343752114,0.196000508105808,0.135798019912918
stable,-0.121209777658306,-0.220113877200742,-0.0276383277159702,-0.0690342383270747,-0.112972742574269,-0.0589426388916543,-0.175584872245014,-0.173837725546268,-0.104103739635634,-0.151676966847303,-0.297103244518037,-0.241649208986164,-0.262666293663468,-0.107780986512049,-0.168395437152178,-0.0481011013631429,-0.180831314952477,-0.140536546094015,-0.260656215177685,-0.260140891628422,-0.126144025977535,-0.247134472536507,-0.167601512296311,-0.102751183197475,-0.107277122938361,-0.176510138041152,-0.0423530564883562,-0.194921903840745,-0.163787104829877,-0.213013193235914,-0.149962806735088,0.168913052378789,-0.112820849793647,-0.0544171407950352,-0.122961451955298,-0.140421335990929,-0.129405079228304,-0.152759177661256,-0.101503662572876,-0.0152154500344293,-0.139388258811887,-0.163444198630786,-0.13116919303276,-0.243917960151073,-0.181637710460582,-0.240452462774039,-0.235802604595738,-0.195315545338916,-0.217853933830174,-0.181667009049891
stable,-0.0205678011842068,-0.0149757631814903,-0.0028810083013378,-0.0188273903975193,0.0413894988972443,-0.104955555069821,-0.0083917203032504,-0.0120840924190629,0.0969982715814801,-0.0021544638973284,0.0900599979585443,0.0095745369672414,0.118371222594548,0.0110776201715711,-0.0174500559316974,0.088190604407164,0.0839454948636944,0.0764277315128936,-0.06985306324195,-0.112479485496538,-0.0358812985145082,0.106231933253633,0.0263104944916852,0.166850197971992,0.143725997809525,0.0465872117580767,0.0481582385151389,0.104435448352467,0.13201483461107,-0.0513344057635443,0.0972824765854094,-0.15474959108776,0.038565909111676,-0.0033588555205062,0.0305346617363928,0.132617027394528,0.130244121414631,-0.101014775897027,0.0524874783794427,0.0278126022194825,0.0584454046476792,-0.0202931893195352,0.0645426924475028,0.130929069895523,0.0204986491679281,-0.0270245053793745,-0.0280026484968324,0.131009068369041,0.0910055620573555,0.0255780992410468
stable,-0.134599062100848,-0.150472489755424,-0.226988522843357,-0.306676725532563,-0.295833624879217,-0.222967208960689,-0.11886170807822,-0.192829717279723,-0.164721213736948,-0.21938447357761,-0.423171954008329,-0.257043090494193,-0.264433518953774,-0.235540354161314,-0.142448741441485,-0.0751151637227388,-0.20235113099406,-0.22360366450079,-0.198702533807289,-0.0297497899065181,-0.0727053566835169,-0.202699133233993,-0.270107377617055,-0.208468824574221,-0.172242427330132,-0.266318009982292,-0.102203500761667,-0.196164226794061,-0.262561552134202,-0.265003600141917,-0.196374797392395,0.32805863301988,-0.210384072456829,-0.134777696546526,-0.23495907955321,-0.248164803334172,-0.137472584134227,-0.0695522122152614,-0.182851400851454,-0.0891777632066798,-0.252749361107974,-0.098551128843463,-0.186687373202855,-0.20073082333854,-0.105388639632736,-0.265965938855335,-0.165729911304407,-0.186177602225263,-0.252595898496261,-0.30015696082138
stable,-0.102986249371535,-0.0757109300787017,0.0668508982920948,-0.0341466204709482,-0.136596233042548,-0.168890250552536,-0.160628325433476,-0.15473882307505,-0.10686703608579,0.138962274845091,-0.0754322308252323,-0.137226163942966,-0.175177431092033,-0.136897010887151,0.0649158130399212,-0.0404292169333906,-0.154450604816907,-0.0285326459860108,-0.0802251058986418,-0.0375469146194556,0.100084722599627,-0.260397189597285,-0.183102478488537,-0.170482510403042,0.0033197945149525,0.0109165931130485,0.0495360093162397,-0.218978554386003,-0.0366911285734399,-0.0815164941592673,-0.0233813801099618,-0.320393123357752,-0.0221088698465516,-0.0002745373441722,-0.115303103462608,-0.115992696535848,-0.0266807534484631,-0.36355662736473,-0.13780288754612,-0.0156486286480263,-0.148611796390936,-0.217613376041058,-0.186538279320841,-0.0747757474363795,-0.212431025246272,-0.119797239752572,-0.139179431515978,-0.0725997831932786,-0.141044719580324,-0.0392586751361449
