group,CD137L,CD70,CD3,CD19,CD33,HLA,CD45RA,CD16,CD45RO,CD20,CD294,Podoplanin,IgM,CD5,CD32,CD161,KLRG1,CD27,CD95,HLA-DR,CD1c,CD66b,CD35,CD39,CD24,CD11a,CD66,XCR1,CD268,CD54,CD29,IgD,CD18,CD38,CD22,CD71,CD144,CD207,CD73,TCR-Va24-Jz18,CD305,CD133,CD307e,CLEC12A,Ig-light-chain-1
progressive,0.0450499295668652,0.0576437559414523,-0.0073400559316587,0.16470352206158,-0.115949998996782,-0.0591099078045059,0.101664804524721,-0.249622598917281,-0.0791313394764978,0.188614153567733,0.220150782814836,0.100904907915044,0.102715216785298,0.0311406567789478,-0.314457395510614,0.0911898809907711,-0.0659939275706438,0.398494732414263,0.156710896488419,-0.0043887961009476,-0.134652274758,-0.338560325652733,0.115158074404806,-0.0556821231394925,-0.107226490182232,0.181914356478078,-0.192005022895177,0.132008471557849,0.0642458469217197,-0.528338355834153,0.0126626590381739,0.167892060008946,-0.215473245391012,0.154279492377385,-0.063249239974592,0.194635840196942,-0.0329958013319199,0.0200934556112807,0.107664867445322,-0.0046226434945687,-0.0974007641946565,-0.0972630067912375,0.198086483173059,-0.226874316967003,-0.255798583888002
progressive,0.10790423267173,-0.0907228811389545,0.0591243279342281,-0.224975852627725,0.0665723525787576,-0.0655706509189686,0.366292975520975,-0.195789876902064,0.0940668248845588,-0.343450836491662,0.122037960452383,0.0229021986843721,-0.426130415451887,0.158171478061437,-0.0506587169411392,0.36537281763717,-0.0390648194588888,0.145199420258032,-0.136768572751387,-0.181370444829953,0.197028423023973,-0.134239919765537,0.0056633638370609,0.0097416214165767,0.239177666512077,0.0120077964345226,-0.0825459630653129,0.238790753096894,0.0261421963345364,0.122180798021374,0.065193906932614,-0.279210903813929,-0.0544420104880426,-0.0583237568300666,-0.229953992963638,0.158405274241349,0.123056643631623,0.0436400614609325,0.085408973590972,0.107307539906333,-0.397043525628799,0.45524525553327,-0.17697952152908,-0.143989099395338,0.0760451100122291
progressive,-0.0110323670801237,-0.0996798834203196,-0.0346854784578578,-0.227133907874106,0.0183545302881557,-0.0285588193710672,-0.247206518076613,-0.111382693549297,-0.0573177218425791,-0.0575908913092545,-0.117486348010974,-0.102009943727462,0.0362744235229508,-0.387879311727589,-0.432287481858131,0.0093847865330311,0.0167324148007812,-0.105259346891317,-0.0839171862210661,0.0332041803103268,0.0705031599925182,-0.0578833075937991,0.0228322588445296,-0.22821524240423,-0.326063431017266,-0.116752624725643,-0.0778737751706556,-0.0658113143233041,-0.37550246163043,-0.0133836318184456,-0.168709118182624,0.28800134031149,-0.11442566347861,0.0772866124179766,0.30315751780546,0.028419964171789,-0.0972452550305886,-0.0724782545578293,0.23237111875149,-0.158716205086087,0.128516899457614,-0.0950302325649051,-0.125393525060547,-0.162176527550351,-0.0892308351722513
progressive,-0.146646405980794,0.0735168215190622,0.188793174990351,0.18703465854034,-0.434913893207457,0.0065731861926837,0.357268763367315,-0.524184726272881,0.0976213679990405,0.0978684999245155,0.0291907955872703,-0.041182933481322,-0.239836014562267,0.431021069609236,0.162617641595303,0.0233093225428495,-0.065181552972878,0.28331840804316,-0.108260899574559,0.231654000832436,-0.0701670023307168,-0.585531370052216,-0.303342822774874,0.0631651971884766,-0.187820558748743,-0.132231414663243,-0.139627491213125,0.130597783761939,0.041123025230392,0.404658552936787,0.152607472773475,-0.10831023388133,-0.373310910653957,0.0198220353278346,0.0381849203024236,0.12190687903523,-0.0408164800871599,0.369475590126491,-0.0868855278467185,-0.319786044310723,-0.207504868688393,0.0209511923890758,0.136679405242975,-0.430233927514518,-0.312510344690806
progressive,-0.116930421042562,-0.375464853891849,0.016590416410603,0.169800222937069,-0.249066069626041,-0.0104270056659084,0.0599767061646869,-0.195474401746399,-0.0613935332596165,-0.199814481368279,0.0623426756790613,-0.182756176246606,-0.0293724062932026,-0.0793358609309464,-0.10944511589761,0.004239353026018,-0.0488374921712586,0.0272527535798743,0.0363741791931707,-0.0719645496143453,-0.0177043113280081,-0.563214871713428,-0.180781619720532,0.355336363168363,-0.38156059338991,-0.275737527762177,-0.383682931756609,-0.0032348595442316,-0.34889781992882,0.156491956615135,-0.0168730287176525,0.0269309711600289,-0.285464449764218,-0.269584181408312,-0.183748690091,0.167127322212099,0.0907050195343918,0.078143741701609,-0.301441473609989,0.0817800761545978,-0.441188847002352,-0.0266399708320521,0.0446294333167505,-0.547887897165495,0.0050438705950344
stable,-0.134939750512892,-0.208976914159771,0.0661057978798652,0.121559395295034,-0.158229901978571,-0.0760968985121792,-0.0563276244386401,0.0095901691777183,-0.148586438242991,0.0406163380296642,-0.0618401691654719,-0.165694108164048,0.246512113894301,-0.163968307950441,0.0862310089989622,0.0185544492725151,-0.144978090017215,-0.21716912979415,-0.0315297615999548,-0.0871187601820574,-0.348529892114989,-0.0884526491284621,-0.0032404964038248,-0.255506827302148,-0.0697113931025534,-0.126559681156833,0.0390280115823474,-0.0792893614851311,-0.0950229473359346,-0.0827310316400635,-0.155090546241964,0.157797104853466,-0.0719020880404282,-0.0293160509485819,0.0090158976977234,-0.330586910063554,-0.144210462153305,-0.0111591526224501,0.0088939177413153,-0.0780619773263985,0.121616370038215,-0.095748007590719,-0.0405231232433939,-0.0709522796901808,-0.220472512899534
stable,-0.159759396194832,-0.047794610994995,0.0465069792493728,-0.125280383981862,-0.226105740104495,-0.354333967137483,-0.159800970475215,-0.22822648607035,-0.406935136243496,-0.235621938257222,-0.168992400589455,-0.251132652703009,-0.0828481785646806,-0.0600650911258545,-0.124834748054141,-0.25619061315017,-0.301256421874893,-0.204829440492979,-0.365247807838963,-0.232873173890051,-0.229959598329076,-0.159326748525303,-0.192025751351854,-0.237482976487748,-0.122418792029706,-0.424627270829731,-0.142197826327758,-0.118488826779011,-0.153399416795493,-0.338769770631279,-0.400361898497546,0.0481989658425938,-0.212354068941412,-0.359685017088922,-0.176259548810897,-0.335927311949777,-0.209518621599377,-0.258950727980633,-0.0013317776776066,-0.158467925470348,0.0604004709510625,-0.150728158156708,-0.402077346478705,-0.217146955685769,-0.363307799536777
stable,-0.0532364287734255,0.0229189381858229,0.0375874023852199,-0.0687387917051252,0.134021371023477,0.0275690656749012,0.0206323655469773,0.105270171135809,0.112886588771024,-0.0025942114293356,0.0274417230409691,0.011004020574803,-0.269995140040808,-0.0617640986417433,-0.164715643865732,0.0768461462032145,-0.0143730438648778,0.115220704117467,-0.0367980048130017,-0.0585161158136604,0.0309467558806721,0.0784860773442719,0.246422415963236,-0.070084230155112,0.167428664714454,-0.0848720202759361,-0.0025330177842583,-0.133992838787376,-0.0223731875347157,-0.0539843975858095,-0.0198758538328008,-0.108548752884121,-0.0523173520555496,0.120754539289267,-0.0360968754405915,-0.0910265454328026,-0.0231112939709603,-0.0178915583978425,-0.0534245404720561,-0.0025748411895381,-0.140576128701978,-0.0931386801756357,0.0690527537974402,-0.0147758295626642,-0.0166139650545589
stable,0.105869278858412,0.0909589965323277,0.106033093900409,0.0443316993287817,0.18901364011689,0.0186615168031257,0.0524078454880971,0.163787612054278,0.102142305476943,0.0124843281082972,0.113097334514506,0.0365952315959249,0.0780085843926266,0.0743793472884129,0.091313415647889,-0.0101966346007011,0.0641353528697835,0.112219046333818,-0.140327933032506,0.179665291884804,-0.133779951921778,0.0898498667833303,-0.0020952254877998,-0.0090016476647544,0.0432128605187783,0.0519778065793431,0.0661226207179072,0.175352928899054,0.106267466848188,-0.0047338997084414,0.128264562043433,0.129668418210502,0.162171304811815,0.120046422094641,0.0908602196674654,0.123221184278853,0.0468658863830153,0.0425836929287269,0.0814850490419901,0.121855570839533,0.22071202492679,0.0075733353289148,-0.0699486475679188,0.0908080438930088,0.0094705462145189
stable,-0.0330515087189354,-0.167772412718532,-0.360792558053107,-0.112632527761431,-0.0340178984181891,0.0031374540368606,0.258544897010861,-0.143585206741742,-0.140401013142309,0.0366988621458263,0.0803912176500559,-0.0552242038950845,-0.0654233107515074,-0.0281552614792699,0.115803888683947,-0.0408901445171891,-0.055522059473541,-0.035168115831344,-0.451734131842369,0.442678334652034,0.174178893608853,-0.159003567465366,0.0896346225437632,-0.087482121898964,0.104689302858639,-0.118400060629003,0.138446123947977,-0.191596257745668,0.0312172616747001,0.0230097343960829,-0.038133767966891,0.271250081295952,-0.149150265472988,0.109864814182472,0.331207802840998,0.0606515360699097,0.286141083540952,0.0070248839278869,-0.0673183390455969,-0.02713935354528,0.129349258007127,0.261779563247678,0.0683707502464879,-0.153800531077708,0.0727721546151991
