group,CD80,CD30,CD19,CD45RA,CD31,IgM,CD152,CD223,CD27,HLA-DR,CD1c,CD141,CD1d,CD35,CD57,CD58,CD21,IgA,CD169,CD268,CD54,CD106,CD122,CD163,CD357,CD124,CD226,CD29,CD49b,IgD,CD22,CD71,CD204,CD144,CD73,TCR-Va24-Jz18,CD305,CD158f,CD337,CD150,Ig-light-chain-2,Ig-light-chain-1,CD328,CD82,CD101,Podocalyxin
progressive,0.0780217349459683,-0.235382227039751,-0.100580567775296,0.0448889213824538,0.0523875505489727,0.0138301591104613,0.148384921049304,0.0153428786559824,0.112265867119583,0.265900508598794,-0.10228949627539,0.422207206090035,0.068857340695571,-0.225219985675449,-0.131083907867224,0.0171911860094384,0.121448774242594,-0.0247315423277488,-0.442602089707495,-0.0494565801798387,-0.187554704602525,0.250963806465013,0.0926309094052111,-0.0567521756946072,-0.185612292369639,-0.109807879481703,0.186303075340323,-0.0166813472359177,0.153689730207624,0.165624383360501,0.336360243889725,0.11343015852537,0.0601584563378353,-0.13114690621558,0.0846104581942331,0.124280907067093,0.497587526059001,-0.0246680608432575,0.146811501396494,-0.0078818277455437,0.0608558050247958,-0.057594519481161,0.003298335069357,-0.0359484802611001,-0.074366859557692,0.144121931107048
progressive,0.468642944513315,0.503298895134948,0.246706257891999,0.327778289969833,0.165947352457863,-0.163611809821572,0.488791880383006,0.471781224183315,0.448044704365832,0.218448483051499,0.374170931281388,0.187644051629763,0.48916866908599,0.128166864822613,0.42928019597192,0.425429870187881,0.374682911438632,0.45815132167284,0.188008355029164,0.291104386368963,0.270298697472805,0.429376819002187,0.506700590629829,0.414751324803153,0.402339851779638,0.424192831713996,0.457597830826605,0.367600754718715,0.442557804490556,-0.108450896282756,0.120009480794859,0.0137477933223668,0.431288786850754,0.402383548508727,0.336744919609176,0.427743835229804,-0.189396045006051,0.610129592546195,0.508938293512311,0.40318521717539,0.383276580436601,0.32128615826845,0.517716525577329,0.303206208804849,0.458556296636129,0.443793429932496
progressive,-0.0206484213059996,-0.236375074547862,0.184094257513457,0.144461639272726,0.172051496923798,-0.279927169393195,-0.192773755704679,-0.109794686710011,0.0985190668057633,-0.125201641426154,-0.228646567180782,-0.0633456401602518,-0.208468297639005,-0.222140938543667,-0.0752723828498921,-0.158833313520775,0.0434856456855348,-0.221152425017457,-0.0936784606387464,0.136858041973055,-0.181546191146913,-0.164162087166573,-0.223933880442881,-0.19513734495608,-0.149176856229474,-0.169019648610897,-0.172053514887503,-0.0340688614251346,-0.1203734365834,-0.509804268902225,-0.569781163596659,-0.157079642060967,-0.195868624131708,-0.194138466659643,-0.484967037029179,-0.149505316030938,-0.364802569984887,-0.171631666518471,-0.192812905698802,-0.180355213991872,-0.461724404347948,-0.213116784644104,-0.154945863783031,-0.0345094548251797,-0.167624666654148,-0.176672003398065
progressive,-0.105689865943128,0.106267746758466,-0.046649159565682,-0.130344449108235,-0.463020375860052,-0.0694789568648351,-0.0988093589183799,0.0280240861777404,-0.14756640418928,-0.134611237363151,0.0845117619197222,0.128509313577661,-0.187876507776297,-0.433534756827096,0.0289258640069652,-0.0920735850672137,-0.381384287527338,-0.135209129082056,0.176412310384581,0.0119389428088235,0.0060594120368971,0.0637325512564842,-0.212939058599062,-0.283716514082604,0.22952864566529,-0.0917692129408449,0.079732798364211,-0.0002191062064227,-0.20956493883905,-0.23127485342514,-0.144904047274804,0.161166916931297,-0.128264691456693,-0.0794385257610317,-0.153340324745915,-0.115956723443031,-0.278325267078328,0.0754572625608827,-0.0953425779675363,-0.0407962866812688,-0.313231921698961,-0.099096658004618,-0.131994471525834,0.126392469350683,0.0164455972035957,-0.145315239522935
progressive,-0.0706437797687792,0.225930847932795,0.457441142876945,0.164269534106615,-0.0525852645175427,-0.0969175118157034,0.246826522069514,0.0888975058607411,0.276161236276059,0.435840095761766,0.0501431785354551,0.152330796619225,0.295029381368018,0.0240237710672309,0.37382578405745,0.0487164439749974,0.10841850874972,0.0818074124598196,0.164170719960419,0.19790090142383,0.333290344836183,0.0570842822714195,0.294599881457123,0.0184425388018718,0.0547909402069115,0.219260502509008,-0.0147075658866497,0.0886381833284472,0.0460590211752139,-0.330353246229688,0.127366145821023,0.463910503746925,0.16464914162241,0.262781006956174,-0.096058907432006,-0.219474390110724,0.184704280394567,0.206038947209506,-0.197493712385386,-0.0713631901089526,-0.236189493166808,0.258004945872086,-0.079230446537974,-0.0101005122449899,-0.125825331368239,0.129927354617352
stable,0.0453289450395087,-0.142170882188497,-0.161109631868579,0.0203584019347096,0.0596256837631678,-0.0716279929982543,-0.0227758516367205,0.0154233957408806,-0.0087815991276759,-0.0117307588610724,0.0454610461896423,-0.154407361558508,-0.182187159603047,-0.0835362736230287,-0.132692280679652,-0.0644078331592914,-0.0708880284947451,-0.120075715779963,-0.0223549162296293,-0.263079632162901,0.041957911989755,-0.0404725671236274,-0.0456408054775765,-0.0403950919352537,-0.0800017570788644,-0.123372974369714,-0.0743437932762182,-0.0674563297282795,-0.127675496131038,-0.0434711738879285,-0.112879262469349,0.112135222741709,-0.159948015109705,-0.123198399599509,-0.185496725051763,-0.113176043634214,-0.0286277514402784,-0.230546896209092,-0.0778335556004198,-0.100022815458636,0.0134886590962734,-0.31358767435817,0.0408209154031509,-0.0493412432180483,-0.139020138324128,-0.0810367731148592
stable,0.120440720417487,0.369879024631437,0.342785628614654,0.395847475230063,0.172335796787631,0.220300344880962,0.262185846732188,0.249096885911707,0.162235739313365,0.301906873006852,0.237062824699454,0.227639076415345,0.288296490621699,0.262324680775126,0.0536196257762443,0.246828924422684,0.157812835463144,0.323277191228691,0.224846292668381,0.237386395306336,0.169818065027837,0.250652860629986,0.287451075960097,0.169629655157864,0.221985422868895,0.359508464314239,0.199726930940166,0.235367368165794,0.337061788250895,0.104343131162197,0.121570567603188,0.222839829333958,0.268784541056043,0.156330095131541,0.118433928161678,0.34507979675398,0.417856958463631,0.342621532790992,0.324178749073714,0.346134792244035,0.227466339823885,0.456490510597189,0.352544952076834,0.416870504203606,0.255389044292772,0.19273735578996
stable,-0.0955851736203046,-0.256365517623018,-0.0506274241775553,-0.0875081349463838,0.0778073447578579,0.097444809262423,-0.0508597589154171,-0.120765923776949,-0.211165620154126,-0.125418269538583,-0.0498523297873115,-0.0520273159049821,-0.205084110502037,-0.184013687191235,-0.102220098330183,-0.181247416699724,-0.295583701632828,-0.16239382515905,-0.122504292054436,-0.0168879567204222,0.0741947228443559,-0.184828374953372,-0.079019995551828,-0.115116647585013,-0.20080336824929,-0.297656779441088,-0.110653377380985,-0.170484829788117,-0.191634936858037,-0.22871220669257,-0.180023334047384,-0.0092190062124762,-0.335368035507065,-0.0960513588147158,-0.263735153037079,-0.192676174738152,-0.0729189601201766,-0.161827445225018,-0.0878035129888735,-0.214253781155185,-0.148714193957422,-0.109458445839692,-0.102360444820781,-0.0968432782109076,-0.214452548969165,-0.155054692742955
stable,0.0222053068519136,-0.170027394136736,-0.30656318613212,-0.339683274511153,-0.111292401565138,-0.131763984364474,0.0216723814948242,-0.050512971619154,-0.039314693078613,-0.0850663000456065,0.0453562306346027,-0.0396909632827612,-0.162147836516768,-0.166712296452767,0.0940029343019337,-0.0980636455946766,-0.216782268258325,-0.223763515944036,-0.135337705637819,-0.416260517069845,-0.0057121225264219,-0.142857090930777,-0.146624784027794,-0.169565581375571,-0.118938341233551,0.0462324175851114,-0.0788015561818796,-0.0698334295853178,0.0339891602115179,-0.0635292917049567,-0.375020286129854,0.117673514343811,-0.0674256594561211,-0.136759031042344,-0.127294834242041,-0.0345615873328696,-0.32793160214594,-0.134233240535917,-0.027285191499101,-0.143742916037478,-0.0674954046393453,-0.29036371915334,-0.0970023377475884,-0.133796788336856,-0.0237429771816355,-0.068334653360463
stable,0.116793172678382,0.192191093096287,0.123057898543967,0.510785008377639,-0.0892063208234057,0.0082500073734173,-0.0015693745995152,-0.0319251539692717,0.0256101394512691,0.271861845591492,0.475778961110524,-0.0423424200401951,0.289386254977105,0.34406034615269,0.0475973983077092,-0.0246730369819317,0.37131353285276,0.0257913140208949,0.0373643172966416,0.0927512870911764,0.148389307533922,0.25242799581892,0.0899511147116918,0.127992980667588,0.0602272738703269,-0.0327000826579983,-0.109693705277821,0.0415239705415011,-0.0274276914865044,0.183231600501392,0.260739624246326,0.219114352139885,0.117866123110848,0.0209907649499483,0.102976689724213,0.0053167032769025,-0.0663028186036908,0.147240661331972,-0.0695234223322662,0.148634593161697,0.163822250708285,-0.0365304665032646,-0.211907710754548,-0.0451266154262937,-0.0442536227288277,0.0948900349296765
