group,CD274,CD273,CD137L,CD70,CD30,CD154,CD56,CD269,CD117,CD7,CD194,CD16,CD45RO,CD279,CD326,CD146,IgM,TCR,CD185,CD62L,CD161,KLRG1,CD95,CD1c,CD1d,CD66b,CD57,CD58,CD96,CD178,CD11a,CD79b,CD370,CD268,CD106,CD267,CD83,CD309,CD124,IgD,CD38,CD26,CD193,CD144,CD73,TCR-Va24-Jz18,CD209,CD158e1,CD158f,CD336,CD257,Mac-2,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD82,CD101,CD360,CD224,CD258,DR3
progressive,0.198847169654708,0.140974117981778,0.536882914821277,0.420953135055112,0.448220590348188,0.0610364700556942,0.0617107961632669,0.0794394798126887,0.237643291945632,0.456291166755633,-0.171787215267979,0.207198120800838,0.249639612589421,0.274750710918922,0.53098293158664,0.413886268235531,-0.268515369863927,0.336850511479772,0.110682749910301,0.56959050348825,0.438524089220401,0.482357000017497,0.190222918968251,0.388023109357817,0.276190217375605,0.0377782851031451,0.102550222109649,0.426068777485025,0.332198861279205,0.0007610004710749,0.451084145569187,0.0538024656459989,0.340613562262794,-0.108693159334147,0.227325625305617,0.320025484866484,0.100023793889935,0.0995892897841558,0.477915569783059,0.251460143905344,0.273040837198772,0.35334668350338,-0.0019244721131133,0.386598271365928,0.067300245187523,0.453246405590417,0.186769774831676,-0.0568674055943284,0.250918066736938,0.140110933488756,0.418077144075355,0.245723207418915,0.0467433781296379,0.128930260653526,0.298297400948737,0.0993333270639702,0.21350976566973,0.515867296693512,0.22956807948195,0.306470242033965,0.152153171910294
progressive,-0.148330053816152,-0.259128819813395,-0.243384697142203,-0.0484545601974673,-0.178839365830789,-0.049264609725773,-0.0680027388562252,-0.0398092686803155,-0.289517705499992,-0.12280692355306,-0.415703123161485,-0.379491768911262,-0.28086619344964,-0.126616506551554,-0.0881029211523347,0.0676758684290176,-0.200976308925324,-0.280694886854263,-0.123306773764495,-0.121359619081173,-0.0367451250537757,-0.360458270554656,-0.0694122534579336,-0.400384785570061,-0.300694484556366,-0.282974456634592,-0.0627199316333633,-0.274987341675925,-0.109871936444253,-0.189240145139796,-0.283151178726815,-0.346982822610336,-0.287847399729946,-0.177103803060702,-0.0531830991201422,-0.171842937694196,-0.18411313501955,0.0109457682234381,-0.280837969807287,-0.339041811774057,-0.250221425917732,-0.0825796225317121,-0.150260321380668,-0.260784644527908,-0.127675365054151,-0.205849576967234,0.0830306641442339,-0.419512683999024,-0.334553696707824,-0.192628376874541,0.0149494930617053,-0.173949910057639,-0.318677884431867,-0.118424866588389,-0.24513484226035,-0.14041484733593,-0.277498439066026,-0.142685294705815,-0.323201005367846,-0.320190501154568,-0.204839724183531
progressive,0.201474391693161,0.066539276129097,0.113617318098563,-0.0591036349802366,0.0790767786575821,0.0105906728200999,0.0424467856949834,0.0718404159474458,0.0232946054682911,0.0808371592878155,0.0191115012659893,0.120823042257506,0.141435181873106,0.125814945236249,0.0564644438681021,0.0603032212558037,0.268230655392148,0.0994073374259375,-0.0168434560459659,0.156085141731013,0.0021694877239125,0.142279855573845,-0.0689113592334816,0.175258140414972,0.134532433314496,0.141365617999005,-0.0874088194922291,0.0848336643633023,0.161181681282089,0.0079091322402965,0.050455581599923,0.177813659719457,0.0977549196834793,-0.0635076470872308,0.0535208923211403,0.0242881376349668,0.150103863976258,0.0198751367777478,0.0256941085412263,0.264377818340399,0.187797023935783,0.0238048741153715,0.108856465642709,0.188989131586058,0.293253296782834,-0.007582112268223,-0.165103948070005,0.0776817689551713,0.0932778414625637,-0.0131533767618586,-0.032874313791558,0.0882898158456136,0.0776841221343314,0.029110836428033,0.0974904873400176,0.0018783953556418,0.158361286306361,-0.0784992046437558,0.102470358238983,0.115249074819467,0.0242788585023672
progressive,-0.0630108960099516,0.0214124255474812,-0.244410676634657,0.184785524358724,0.194330698922603,-0.125507936084624,0.242566123813948,0.101166842280226,-0.102393972892427,0.0095728154853991,0.104958162898693,-0.459072009752555,-0.0236859101494271,0.136032933953234,0.0402497518259533,-0.116039706963532,0.0817268499019054,-0.0496411698761484,0.0315404462917112,-0.0009880935891837,-0.035242803461916,0.0184974677355465,-0.113629208644372,-0.0730581941858652,0.174574543211679,-0.43832768916993,0.199500138399183,-0.0942632065908098,0.0536214834049836,0.0700950638759099,-0.122160810235248,0.0214806561984379,0.103357717065543,0.294604468384394,0.0351134436110854,0.252189165381333,0.148659237561018,-0.121610234413029,0.064073594185045,-0.118116552106598,0.143515965278623,-0.0791463495066931,-0.0502074124250547,-0.118499458317561,-0.147848192770775,-0.162800168012732,-0.0175026541187942,0.0818595781126706,-0.0266126484793824,-0.100110276718844,-0.0538798710143009,-0.0714170548357739,0.0512455645813936,0.255136320320614,-0.131638267465645,0.172802204190387,-0.0971386608159053,-0.0036768683319011,-0.142137580085106,-0.12736358600756,0.0443232230630456
progressive,-0.326462047851024,-0.435484669113767,-0.309061856748089,-0.112277997824458,-0.227031339155068,-0.571972351219526,-0.543487410662325,-0.481216896201388,-0.42550802424112,-0.052039229208074,-0.143583479101591,-0.421818985381683,-0.407771519609327,-0.347362162785664,0.0928945328854131,-0.199706273985541,0.309724595543109,-0.315997606247671,-0.358555094120396,-0.202807870564937,-0.0260090037001648,-0.115714058027397,-0.401753393982448,0.0249002572226178,-0.299309941588759,-0.213090481070392,-0.409794127295626,-0.117950849714239,-0.112299833372851,-0.269994147431447,-0.218488330850856,-0.08500214030719,-0.119652498795968,-0.212932780286976,-0.484052545008328,-0.184092462807776,0.0197979029590701,0.0271792422281012,-0.414933890354168,0.39375324083559,-0.118937516619657,-0.413805972091448,-0.447169060410884,-0.419922511742753,0.0829046957123182,-0.0241047599971156,-0.342234164659991,0.0811905889140019,-0.409009229247807,-0.253163616092181,-0.52836311313381,-0.420622950431725,-0.466558030040683,-0.452556911992695,-0.23895622107911,0.0419390834520235,-0.0882425686364159,-0.271708855731175,-0.340506664892385,-0.025013800366885,-0.055018429799733
stable,-0.243158434100674,-0.194257082854317,-0.287414977007733,-0.124462366691104,-0.128282974374552,-0.217837455822021,-0.135127001876107,-0.222493218807947,-0.17934311765441,-0.0430490326410239,-0.179212054234411,-0.119525467177808,-0.245358948965425,-0.136210713611758,-0.174216059352601,-0.0071575273998287,0.0281750825293874,-0.282225727667611,-0.0807863197010977,-0.115510236386719,-0.256688945546523,-0.241835035573735,-0.136655569293787,0.0076134911220377,-0.15479939129399,-0.174996065686889,-0.148121373957564,-0.227947553377383,-0.166994257636776,-0.210706725093737,-0.175158551897748,-0.0920085787955235,-0.0838012817853071,-0.178731540998632,-0.0804606654082888,-0.0997991480322739,-0.203868769399255,-0.0775085747265213,-0.186939645555787,-0.15457841300495,-0.138126453340438,-0.140862298147698,-0.0163824732358834,-0.221456196173588,-0.261646327569777,-0.258985538480715,-0.166783787951233,-0.144894903162508,-0.276499310207152,-0.120655033778728,-0.2153322350909,-0.170611179521791,-0.31493034875411,-0.160391437379764,-0.135893953597395,-0.106549343822158,-0.192188185590432,-0.0907733762319561,-0.130249212824947,-0.182810563249364,-0.314582589484788
stable,-0.28284390965497,-0.320642342326264,-0.330231757175327,-0.178535609047961,-0.22150883827305,-0.176540682442795,-0.0255335767207775,-0.37663430386492,-0.282725221753711,-0.0902833670351009,-0.380493694341912,-0.2112474654762,-0.318077196216856,-0.377452682333426,-0.200361151194413,-0.297190247958965,0.156743815663265,-0.246241162014944,-0.220818671675398,-0.0163297258207203,-0.23652274846558,-0.341092746163957,-0.223022453304646,0.0983473214172827,-0.29639854600477,-0.200740859767087,-0.289086123146395,-0.327654504368865,-0.279775976784559,-0.348871450292967,-0.2139240763835,-0.237371898356161,-0.159252351167199,-0.218016609127009,-0.281165478049598,-0.218270613420087,-0.277193975168527,-0.0812750490293677,-0.203095020429063,0.0888540389729342,-0.301455032173428,-0.156513407301989,-0.234477117546966,-0.318437252093567,-0.263540450468293,-0.233604817573874,-0.330349526921032,-0.18190905439495,-0.286432193728635,-0.183870942059952,-0.285994836467946,-0.258252790604511,-0.0101303076169149,-0.28185826294825,-0.279749182087155,-0.32658831161328,-0.257812972003836,-0.333241874472075,-0.302825181225385,-0.218588867392077,-0.268614191655242
stable,-0.415819975033589,-0.432140948894788,-0.327002220302012,-0.311565877329406,-0.40811768531749,-0.360557364796533,-0.3641799209842,-0.386821808937479,-0.236056582684392,-0.203483730367373,-0.418341228506202,-0.287358989943572,-0.339716312862427,-0.428521391347413,-0.347092967758727,-0.217858724671683,-0.266322217889163,-0.421534641163115,-0.418938385932063,-0.293918890440983,-0.0887719358501535,-0.440152287738635,-0.364671745793966,-0.229637340265757,-0.452438935533111,-0.302922880074032,-0.231760018959229,-0.295906769850489,-0.470008731601117,-0.424169667318456,-0.348608151838506,-0.400493116051027,-0.404364193277249,-0.239048387564025,-0.30584358529174,-0.446382895125913,-0.434030074476984,-0.461861769623813,-0.461810226826725,-0.155231126675954,-0.234456852325992,-0.311217298024559,-0.253942480379644,-0.358680688977115,-0.226501607932425,-0.369250262906946,-0.434914689981779,-0.360933055596885,-0.454751244701713,-0.42004797993906,-0.404402082894722,-0.385481190953556,-0.218046067200676,-0.262174415185169,-0.417664809500771,-0.422241907721184,-0.426507659830623,-0.257515520162567,-0.404247330760787,-0.410061960839264,-0.400725529510578
stable,0.0571007103014266,0.0878186453057911,0.0305397048084137,0.0080888800498563,0.0288543169884313,0.0158107988961259,0.0020276872285708,0.0313272730537252,-0.0680884275581389,-0.0004521980960369,0.0502900673083891,-0.107975964416935,0.234144358687398,-0.0764834983698535,0.0756259975838967,0.136270086042731,0.124962357587068,-0.0193269988917838,-0.133632998697088,0.103331077405023,0.178612630861673,-0.0628853488072561,-0.0721809849263959,0.104136941489379,0.13479972200692,-0.141759239724915,-0.122443559285719,0.0756049220731465,-0.0317448170752871,-0.0435080265810299,0.0132955993390849,-0.0239576234195344,0.101098151960969,-0.0793392203084716,0.0348955375195564,0.0335607954722379,-0.0857675814583146,0.0358401017649334,-0.142869614431683,-0.122484798071754,0.0295577793163162,0.216059748849323,0.0276219369482637,-0.0085871956378784,-0.191423276108794,0.0633876486732779,-0.0993037980665576,0.024548613488935,-0.0760746989448932,0.0307971836936704,-0.0010237648852073,-0.0249910456863639,-0.130456167110255,-0.0851980090885249,0.018215949038355,0.0665362545908197,-0.0582018771745784,0.0837011841054969,0.0030345281946915,0.0208844776624771,0.0715963833675071
stable,-0.0140000386696339,-0.108791280256808,0.184919572504117,-0.126150050916155,-0.057357859525469,-0.324296381853394,-0.280013003404811,0.15123354193647,-0.117924157195289,-0.152291837179733,-0.0292817747419014,0.273019218661892,0.0283530667882789,0.0054509049489985,-0.0793318181078666,0.153043579408308,-0.169237993201197,-0.0431787268568681,0.103743989572986,-0.109695043794182,-0.0619179447297885,-0.0356668092475036,-0.0648187023588846,-0.063084595616878,-0.240613019897277,0.240903540520894,0.0915315543119651,-0.204701957555461,0.0233792853583831,-0.228924584607494,-0.109057743471866,-0.228490627019703,0.0846172649569811,-0.036094958811372,-0.0823299848566123,0.0831342996749532,-0.0819110814933022,-0.256080458994838,-0.0346679182414291,-0.0828724848267977,0.084207761768601,0.0243135766691355,-0.195308333124336,0.0327059789899079,-0.281318736982851,-0.104473219391136,-0.177987464714959,0.0337616172281875,0.0314879963541172,0.118314421059128,-0.204047793780889,0.142506613271476,0.086416933605549,0.0836866875321718,0.139653606028502,-0.122110155936602,0.0477003918193627,0.0991377609382676,-0.107373183041169,0.0406573257245334,-0.126078876843084
