group,CD80,CD274,CD273,CD112,CD47,CD70,CD52,CD56,CD19,CD33,HLA,CD10,CD123,CD14,CD20,CD335,CD326,IgM,CD32,CD161,CD27,HLA-DR,CD1c,CD141,CD314,CD66b,CD35,CD57,CD272,CD39,CD21,CD244,CD206,CD169,CD370,CD62P,CD122,CD137,CD163,CD357,CD184,CD29,CD49b,CD81,IgD,CD127,CD22,CD71,B7-H4,CD26,CD193,CD1a,CD304,CD36,CD73,CD305,CD158b,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD258
progressive,-0.309292131367898,-0.451401515348303,-0.343451650181095,0.151669640162668,-0.301140953294461,-0.278227195344076,0.0716183843770107,-0.0101549411407908,-0.0046235227085855,0.352358284809456,0.091889728307133,0.0481502878357145,-0.0199790622265089,-0.162393695222479,0.0777672998418849,-0.028344056397392,-0.073306734468664,-0.024829583900068,0.110460526726698,0.13979322801413,0.0481957694850105,-0.000756688982922,0.093042988137502,-0.631082905899806,-0.339842899288202,0.0875665682873706,-0.0232750137172197,0.0290779249954577,0.164648933994714,0.205888820510078,0.123472920479971,-0.379273696501371,-0.0148053088140888,0.370314642391371,-0.114651224150487,0.0561264171813906,-0.0624860999667205,-0.0074288454717962,-0.102808442045927,-0.0483476554487885,0.335464853438181,0.127688130660389,-0.10060384821035,-0.553139165661716,-0.151934335445814,0.337319867700784,-0.26462539159556,-0.180859876341943,-0.303240166088581,0.303328872464691,0.303373783911187,0.118994581352431,-0.264520037332816,-0.314349042669011,0.186298256574458,-0.246109490000514,-0.102482458566721,-0.329521029207926,0.187783626933656,-0.202521835297627,-0.351941213904644,-0.313145831464408
progressive,0.287528964934496,0.0080324998671118,-0.146340143233213,0.319327883996247,-0.196019507803426,0.0539937032969641,-0.28538039142021,0.204999021916263,-0.149250224915221,0.0328931871950532,-0.136736935353132,0.0557999083378686,-0.0044484361414614,-0.0623059828978581,-0.227422207747141,0.0660103379067923,-0.17956949631205,0.0912744532146223,0.154102222381277,-0.349581956354722,-0.100457659175799,-0.0542475538685966,0.0400238858243555,0.0328604026834705,0.0393208460284676,-0.0840282348168985,-0.153265575697821,0.0662332887995476,-0.0266486838300857,-0.0419731589430284,-0.0597890918197632,-0.0679665728575822,-0.0041955066636372,0.108258568711532,0.316571053200086,0.0762653845133238,-0.11537065366786,0.256722689831788,0.0772880948470093,0.127261400886181,0.304436673974379,-0.0639250492655721,0.126461592273495,0.0474171723067863,-0.0045237044151312,0.0421454193281897,0.0374183134410171,-0.239162179386642,-0.0223559591052831,0.0056756636851215,-0.0055019397503377,0.127767447567357,-0.053140517538884,-0.0949037363608904,-0.187400182446582,-0.0115908974586435,0.0470969736682275,0.173531912928641,0.26779630465779,0.0623909454785828,0.109395562854755,0.173991988541663
progressive,-0.0179477814206593,0.117431064788082,0.19572638094932,0.0297137475427641,-0.0643647546220266,0.0480085204494928,-0.034490420663737,0.115249314531282,-0.208809545925994,0.12484283750657,0.173641949683799,0.237158453416699,0.097700719715492,-0.0703833291435875,0.151186386949429,0.0105828550366378,0.0825410923724798,0.312413593082867,-0.265254827885658,0.0776720703640759,-0.0711312615198548,0.0914786793040944,0.326952625681947,0.103535608023201,0.118859210445786,0.199558929669513,0.317812805257922,0.0192927677131894,-0.0873829601702342,-0.089560617599309,0.0439491088469418,0.0744660645984987,0.0990873537932788,0.0994674423167776,0.172963402460258,0.0298454267188376,0.136286960845704,0.11437141305868,0.129892316409925,0.0314865267846343,0.092232499717038,-0.0301043400124445,0.153441855096991,0.158360438028167,0.400087310222008,0.0320781476691635,0.372611783017574,0.247527983306205,0.140498259086141,0.0971768570055177,0.149948718905461,0.0963655372807636,0.0048864300686767,-0.0555353424479207,0.266035665393888,0.243987919131954,0.221646073219509,0.107987895270072,0.36870548409914,0.158788885009541,0.178291106817559,0.123220335184368
progressive,0.328763418613399,0.0103549374561809,0.0497783707315156,0.322338433522921,0.0458311892245313,-0.0960354875699462,0.243087107554785,-0.0849917982089413,-0.0330705309597089,0.234804883909006,-0.0062445268830495,0.304686684192406,-0.0336972305095477,-0.145296947387748,0.268179416926416,0.0351800770597316,0.424379777702939,0.128157498960617,-0.0700372076857294,0.209114735731305,0.160971204569831,0.110186252878218,0.0677206092225143,-0.0445097362130961,-0.339082676574059,-0.0334902054646688,0.301260628543399,-0.144960532218112,0.131863747945622,-0.264034941394489,0.260271251081792,-0.184333718602778,-0.059269081501448,-0.087859795944153,0.298503257495263,-0.0914471082755041,0.359540253937344,-0.0083782859337418,0.171474571574406,-0.0903803444082508,0.0697909171732819,-0.146801158303271,-0.0974360970247982,0.29384275949177,0.0754755953293096,0.321122187149353,0.0752662301914824,-0.403753798817504,0.0487966464523879,-0.0502955153988064,-0.0704665437544627,0.195304662782647,-0.0698933185978737,-0.0423764438631058,-0.0677729085732305,0.169175943898817,-0.300926404179528,-0.007347718300121,0.259275479561439,-0.0579345310518243,-0.129427900288904,0.0793556250167582
progressive,-0.0027214297182194,-0.0895752665635194,0.155609068284443,0.0605016301299201,-0.198546685564205,-0.336721037741156,-0.0019948428431627,0.362472227002705,-0.0725679455031243,-0.253334455256502,-0.274943675716847,-0.0593888261058363,-0.0843496573964492,-0.314444560448191,-0.0994680879778358,-0.36986664005561,-0.246888279609891,0.135204500563652,0.0810988308801293,0.30786869137596,-0.362348069472412,0.204392465114716,-0.0887499993668533,-0.163936952552118,-0.0008870449852022,-0.30741824051116,0.113756395418806,0.0473267674186524,0.239747926495789,-0.0860967444978162,0.0264378823475253,-0.299642288229354,-0.236246136336896,0.0541121367467302,-0.0043652455126686,0.16015861492928,0.0954742301496453,-0.0793053233436336,0.122553644941471,0.0108256293150752,-0.168392484972694,0.101238172305915,0.181585205784297,0.0277118649696003,0.0923507886029326,0.0975052795706565,-0.193070903585837,-0.180000953634213,0.153495846314655,0.0887122132096609,0.196404534084899,-0.123654161815407,0.19764394652341,0.0358730442061899,0.146243883236529,-0.117901055629107,-0.0876245675820247,-0.0670681832968397,-0.253818843375364,0.041886055810938,0.19660130384558,-0.0348876689327607
stable,-0.0135938648748997,-0.09425732355855,-0.0248260309588081,-0.0551332620672136,-0.133165993183083,0.220649494404817,0.210691726977377,0.119497892649598,0.0842222485014601,0.106701108543245,0.200426012487163,-0.143329406392921,0.0428662490216988,0.0896325307410187,0.15005538251157,0.0655847087976521,0.0236594021144575,0.137370836200231,0.0482479622162745,0.0242452411205421,0.205606051937458,0.0743536039135547,0.265680684327702,0.0430465704664981,-0.141857091534419,-0.0207949128645313,-0.0981896246965138,0.0027096940823616,0.150392040346828,0.162613259223938,-0.203584687657274,-0.0419060334135861,0.0734987483882905,0.135281650568275,0.0677054705432222,-0.0875016841628779,-0.0314403041577919,0.0030261056093413,-0.014955930967503,0.159029740633699,0.053737827248402,-0.0128217513161918,-0.0855216560443664,-0.20018303420411,0.0836782088282252,0.0166056816843164,0.14351354496651,0.119343294374447,-0.0011577691036493,0.0742299935344246,0.114714203113454,0.0334473422287151,0.0523930816314674,-0.0094969992937542,-0.0397003805327326,-0.109774859797072,0.0527008619939592,-0.0248113692906117,0.0962585252760155,0.0139208071420278,-0.0036754513723117,0.0499041677499404
stable,-0.0277255919414077,-0.237430004556602,-0.0603279255241322,0.195211635307598,-0.221588747119479,0.0745658978019726,-0.36452965813148,0.150582773501338,-0.439386139384924,0.0973100752892637,-0.303620137594737,-0.030909437613026,-0.130456346394586,-0.0653466524823489,-0.332672566672602,0.131420912873568,-0.0420917550620304,-0.313743227304196,-0.338911592176578,-0.0551890962278752,-0.212465693284265,-0.397247270791047,-0.263496914219326,0.0380422913720928,0.0255615474732336,0.0177037044713893,-0.241776218353347,0.13003003217554,-0.0609046000439244,-0.394948175411973,-0.200333494721083,-0.0360614467946042,-0.0630694172534493,0.131784343418167,0.0490488124029981,0.0431994018893978,0.062218347900768,-0.0203956054570391,-0.0723855425722792,0.0155089308405994,0.0143148906167738,-0.125661081864014,0.0434969264682596,-0.137915135120798,-0.258087462298377,0.109052393300853,-0.127148806621663,-0.125971657454665,-0.0983336064374795,0.0188644569380279,-0.0455203894289197,0.0577352094974535,0.181533050806875,0.213798314112308,0.145421367345442,-0.081873594528906,-0.0432482273506948,-0.0697546014429358,-0.224276506735659,-0.141890111926153,-0.167599927787104,-0.0423698587677436
stable,0.0282580623088163,0.0237668877549513,-0.0099188300892332,0.0103371673152787,-0.18861067246264,0.0386533692782376,0.0450836479945331,-0.209761960758588,-0.0129741501983671,-0.0601811244693882,0.243517173663685,-0.1316279306977,-0.0318644203064567,-0.0566546013643122,-0.132141868900856,-0.0864129157759955,-0.169251212458553,-0.208924361705928,0.0570110491025657,-0.0020562794640679,0.200413942994483,-0.0119306358815244,0.162758595525681,-0.0416448374374998,-0.0059850837217765,0.0059757735509936,0.0808135100928025,0.0289684322651738,-0.124682147047618,0.0765234587181199,0.152093912174426,0.146381970352663,-0.152874864606012,-0.100204222235092,-0.0749780594270538,0.0069025707545003,-0.154935128584287,-0.0679507763441697,0.117437750924643,-0.0694859627670446,-0.179217463265608,0.157223915832686,-0.054111591243407,-0.106785560834361,-0.397615504533318,0.116156795419943,-0.0517785730430026,0.184197008112767,0.0243695120715211,-0.106495598390703,-0.0201194956062275,0.0023315651332823,-0.0323812506980633,-0.165164180704701,-0.189761757000448,-0.221976573406658,-0.0872891667112108,-0.0650234662457979,-0.0660579780573582,0.0614873694730641,-0.056791416003559,0.0235308571933332
stable,-0.0517476382253448,-0.150198655590214,-0.141021995225232,-0.210796588641217,-0.134117414895776,0.0906167324347282,0.0020054360744252,-0.0159123423286546,-0.186013280977276,-0.184552692803863,0.125362602250597,-0.161193026309211,-0.187773958072047,-0.0302191960693308,-0.0851844407160607,-0.137154544331772,-0.0816199545789699,-0.101754284217904,-0.252084860856333,-0.138710433366686,0.194558291412468,-0.206742429915268,0.223459962381335,-0.0622105410877545,-0.15048008264642,-0.118332193897956,-0.0654503911710744,-0.120414461050171,-0.325502673078348,0.0623897150056679,0.0614702711472352,-0.0987407632142537,-0.0924753845298506,-0.0676876709289677,-0.0561218347508928,-0.0571191608111305,-0.268207589847535,0.0490866980238025,-0.0194125290305279,-0.200139276500245,-0.16418156605632,-0.0145757261127624,-0.157518724272091,-0.114557553203679,-0.463399851267539,-0.0553853092422095,-0.207503613574323,0.107779216418426,-0.233475993411824,-0.0258375101248425,-0.150211500479564,-0.143738208209042,-0.0865800390733322,-0.160699557940363,-0.434878086059351,-0.36041111883611,0.0222544801354278,-0.228482214651342,-0.274775296269618,-0.132668383350912,-0.0488635052824752,-0.119169973909326
stable,0.0218321207574059,-0.0699756318768193,-0.156006302429745,-0.318065436678482,-0.0336019651943283,-0.0262514481077232,-0.0858686191595977,-0.147242792801631,-0.0098234440629893,0.0616684083336369,-0.0739956467462661,-0.0996072391593552,-0.307062720613498,-0.0285453751339074,0.165760146575823,-0.233878098715295,-0.0606639764329929,0.0543397142194391,0.0096043034363629,-0.063132994506224,-0.389782132650451,0.205750206555516,0.160764793690318,-0.0771433794696808,-0.272959721950672,-0.0295495488422827,0.252790318636301,-0.312736935838745,0.0884445910854369,0.125270405081569,0.0753063139136626,0.122914922418315,-0.30023543095082,-0.0444736938352014,-0.233644322124936,-0.334048842713015,-0.0736774608841946,-0.410206182285482,0.0730644171479062,-0.313269356699755,0.003460689343815,-0.3243293796377,-0.380474416442207,0.148756030848736,0.282224954212979,-0.145729413874709,-0.0580730444287685,0.0018152748471627,-0.104694427783856,-0.323936172540445,-0.106066046466565,-0.317840539262419,-0.13639510151642,-0.243597001083698,-0.268845858325169,0.197978061753857,-0.213372953397049,-0.160385412458733,-0.0004083545838769,-0.38984612514969,0.220987663965401,-0.292100940985334
