group,CD137L,CD30,CD154,CD19,CD117,CD45RA,CD49f,CD25,CD31,Podoplanin,CD146,IgM,TCR,CD32,CD69,CD62L,CD107a,CD64,CD1d,CD35,CD366,CX3CR1,CD21,CD11a,CD79b,CD41,CD254,CD163,CD309,CD29,IgD,CD28,TSLPR,CD22,CD144,CD1a,CD304,CD207,CD73,CD305,CD337,CD336,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,CD328,TCR-Vb13,CD82,CD258
progressive,0.0285922953648286,-0.0962478761323458,-0.0180018955987047,0.0932284087141021,-0.142203296758449,0.247827511952955,-0.0322899562845891,0.0425857065232068,0.0389750752578201,0.0890203838770384,-0.43102903157441,0.143316034758699,-0.119342188395842,-0.0331683797763478,0.0510124577493648,-0.105117560729591,0.154436611208598,-0.0982425919772485,-0.0126301862491324,0.0203846525366499,0.0468230815989968,-0.0933979851363623,0.271154629958966,0.0756969207603961,0.124527286495182,-0.137654004785083,0.0188604687806953,-0.0189173918982024,0.166086705325072,-0.0460253535100094,0.23676223970246,-0.115283227594442,0.0034815171766824,0.581893007766247,0.0627224334074514,-0.0460599627115935,0.0054211460333428,0.179523496854885,0.158275893814717,0.264592627142965,-0.0227968169870333,0.266903337178201,0.118309732750069,0.137563429807771,0.187732333592085,-0.105578290139878,-0.162845705866163,0.107156847510145,-0.042408566565949,0.146180236732537
progressive,-0.177498969670954,-0.153657887780372,-0.176309344453884,0.301566625280494,-0.225281244117265,0.136998030147995,0.0079087678366211,0.0642667026346245,-0.476764950662855,-0.0845658619562322,0.0120868271907108,-0.25164513124965,-0.251432622170024,-0.286273004228206,0.0637366049883931,-0.0048164678883809,-0.0999299454961091,-0.0099270587963565,-0.261461860979633,-0.133386788538204,-0.201963511505899,-0.168125686259203,-0.197773478552995,-0.0405658539189458,-0.391636810542621,-0.0617698319698359,-0.0239567248960422,-0.02885123458733,0.182787695532494,0.033142562263135,-0.296400980591428,-0.0509778296719613,0.120234658380963,-0.0970247041566755,-0.214079977803035,-0.222573340923901,-0.004023172799384,-0.184137117186778,0.0124497539210849,-0.101065861230305,-0.205390234511465,-0.135484118624999,-0.384579940989441,-0.139415080570023,-0.131388629137013,-0.35750854672813,0.0073840876442614,-0.14906728374746,0.114116414390071,-0.358265148563145
progressive,-0.177181117532126,-0.231106581232407,-0.122378073901026,-0.0133382248743902,-0.18945767586726,0.0169182651289703,-0.102707744339214,-0.1179612415042,0.0516605690268052,-0.228450992723543,-0.153189605120574,-0.249818723117007,-0.189207717749656,0.133724973151779,-0.213969955211829,-0.360783679251331,-0.308823590032901,-0.200138600491092,-0.291156540286899,-0.310035868631968,-0.0938952673107996,-0.221793888568194,-0.112956074543733,-0.197635306684978,-0.189152154041559,-0.117357878368193,-0.142218154645816,-0.175222073533345,-0.0683392451909989,-0.0717735522929534,-0.597490097066884,-0.182299499543479,-0.0801270860193027,-0.350059442898237,-0.176112493735044,-0.192234669246699,-0.0162932421741136,-0.115957869919562,-0.444143155124189,-0.397324794400699,-0.14302428718014,-0.14043812858528,-0.486154100045824,-0.22327356891639,-0.20777962841017,-0.223829540710146,-0.176488474392624,-0.192250935122805,-0.0378949080684521,-0.242822990533378
progressive,-0.461201850797595,-0.063387778768208,-0.303744713807626,0.463972979060551,-0.372753868920487,0.375905059707433,-0.393748812310618,-0.0369677289248067,0.0302735623779159,-0.24819289167201,-0.355070291742518,-0.0369663680755212,-0.298942850821485,0.250492450613492,0.0327263350380207,-0.297416170344324,-0.290257804852744,-0.47947326261893,0.0702475649321556,-0.261808527315453,-0.183072488125361,0.0086551698387495,0.172813025494971,-0.0639264454994488,0.0683873952440063,-0.389049117960141,-0.357824896616289,-0.278937896728294,-0.400506030308592,-0.0257449792546781,-0.108200050530485,-0.382956623011137,-0.37149740747456,0.0379641982197506,-0.352974775377402,-0.0952384535367065,-0.238042461891309,-0.111167663149978,-0.243081761219707,-0.0385492059665274,-0.0038356209527169,-0.134138989200031,-0.130677468381747,-0.0003285512157948,0.0659184399102542,-0.151675961413159,-0.415749641594682,-0.283334655619227,0.0159087743540356,-0.400395163240632
progressive,-0.17517542361461,0.137121206295305,-0.397813361948073,-0.0574404885855545,-0.169303853238343,0.0094407778222192,0.303791244944821,-0.215757814681102,0.180404457587902,-0.0332383681889085,0.273908548917774,-0.0517731519487189,-0.113991505548935,0.246032620537828,-0.195577293067642,0.108981372204675,-0.0227086487726654,0.389195450472002,-0.116123915731906,-0.147433553946842,0.133755184308642,-0.0375289577468514,0.126623541769726,-0.0126977186266029,0.0680676906211521,0.277871239953144,-0.0013291494791349,0.260694209773555,-0.0141056826753437,0.27511802019497,0.117037512166292,0.346771960257456,-0.0432399618499977,0.0335824317464602,-0.18250816279196,-0.114633128658056,0.374913415158267,0.172877296795214,0.249930022674069,0.0733287053302982,0.0754086917413542,0.103757387954156,0.1818779546361,0.0525220438048149,-0.217325033029526,-0.154703383968327,-0.20847787887925,0.0345756589985851,0.209036688200662,0.0962153636919218
stable,0.180077713157786,0.163281602806922,0.112908599952459,0.228475972857389,0.0911268163288213,0.477235583583423,0.150162516787916,0.258636312147292,0.228128764076785,0.280181837929388,0.0824064560492094,0.152601165381637,0.279521161576545,0.320757093207309,0.230292001926534,0.35585227584326,0.127687382361114,0.026953693696843,0.283130210165957,0.293188346976191,0.187120570787772,0.308325112089566,0.231360861541872,0.222469249542724,0.248064451927472,0.192230804062521,0.189736321533009,0.287524417129705,0.38228420205699,0.23867916798907,0.0673117940353996,0.0458282628786422,0.0984926080174277,0.224874199595941,0.258154542542526,0.189505002859805,0.182110775844579,0.187753560295814,0.117100804861218,0.110405196103077,0.258600955160142,0.0613606852039735,-0.0248130037049659,0.273691858089053,0.432383613178247,0.218878146721375,0.160059195106454,0.24160399407804,0.365536921445708,0.177880060131768
stable,-0.117366004449099,0.0302378611454373,-0.0468837278923552,-0.0989539677836111,-0.227079310026653,0.0181234641259308,0.131984468708881,-0.0044741185893793,0.150286087504144,-0.0027555054355682,-0.0931827222742991,-0.0500734237553231,-0.0437759507057742,-0.0528606508346942,-0.220923944866268,0.0579984541030346,-0.0426401032399992,0.0406120027346843,-0.136503165612495,-0.129492315290379,-0.107840619350058,-0.0839983023761838,-0.136461065360294,0.0848291563692503,-0.0204552233358444,0.207624023342703,-0.10352404621541,0.137587877468622,-0.183879408836834,0.161197884475721,-0.164271045978066,-0.0829200835250294,-0.209825042781577,-0.0038917946640524,-0.0197029948991791,-0.0024857939735534,-0.121122669512224,0.0386138516931097,0.0336513785617255,-0.133141721483633,-0.0105073036481749,0.120714990703476,-0.0554866532965413,-0.0535255550486372,0.0267361828726987,-0.0220170554674351,-0.025633924901085,-0.0095838029659003,0.134217603374218,0.0891152509888535
stable,0.0351367896880767,-0.0548501810943873,-4.87835121713186e-05,-0.0865103674492171,0.0373588932096418,0.0696004470962443,-0.0230655389759559,0.0826021449552656,0.0188953309402098,-0.0757056125622398,-0.108985069442408,-0.425961527924817,-0.0405982829487671,-0.188929639017005,-0.0453532584783876,0.189385973747285,0.0443927981718593,-0.12941887444306,0.077964396671039,0.109749269954431,0.0552497989310469,-0.0703511983266847,0.179046435613612,0.0442093141483745,-0.0430624571057262,-0.0310066588187712,-0.0518834454297138,0.0018392460655955,-0.0019600590691338,0.0226394494043691,-0.240778738087639,0.171573273636309,0.232207145698746,0.0184277080188841,-0.0725730708068058,0.0657348937043222,0.209498642530079,0.101810768327302,0.0419469272060468,-0.103904027402994,0.0232084219685473,-0.127614277533271,0.0008157220503843,0.0131500383341682,-0.208279173047328,0.0082697599929055,-0.0313960220663111,-0.0825722700764175,-0.0139617963554756,-0.0556079402944966
stable,0.319590841384911,0.403175360368926,0.0711593669180926,0.171774379372341,0.351326990184001,0.0934631156731044,0.280933232484093,0.302362202110603,0.289742904923339,0.351980984249357,0.119888735302378,0.035053244938644,0.355354950034275,0.115753488335378,0.369026040205679,0.350632551354587,0.377357723700013,0.103150928579454,0.379381216362459,0.136989210738509,0.359667562427249,0.383495641941225,0.153425822025727,0.381888102833772,0.295918209773929,0.260937595120403,0.300734944315828,0.106560362144845,0.137432870646751,0.352914318707685,0.0416920459175022,0.249485653805108,0.148752473736033,0.163760653422347,0.307330896038076,0.388786530764002,0.0432744765970228,0.396138377953143,0.15757324902108,0.191378394025337,0.375282696346689,0.389368750202701,0.134899183070186,0.406081846306642,0.225403284574325,0.248419672426014,0.381620942838532,0.429269724504622,0.361906722574266,0.324550970953003
stable,-0.0449452268199829,-0.155651117743852,-0.268361012943963,-0.266075687108076,0.0356923956209483,-0.307060100828077,-0.352115042010394,-0.41511705195289,-0.156772627585131,-0.149189570435522,-0.052155902061651,-0.157803332525579,-0.272374776713269,-0.409791616871017,-0.0798543312613954,-0.183525459663581,-0.0709807045606188,-0.336244749365081,-0.249866439991473,-0.232035105527831,0.121848600459473,-0.125556672609601,-0.359015624725024,-0.140735163344007,-0.17639351218769,-0.343227064566185,-0.265612839988372,-0.378644867406229,-0.314277180568208,-0.203147670587807,-0.2771033468517,-0.0716959065023889,-0.0370751208416141,-0.127559430218221,-0.136427894634416,-0.0848933064269281,-0.0064376025725124,-0.416683885744091,-0.182667319696382,-0.0984503816859087,-0.0443715217104994,-0.276873653372363,-0.172685947264202,-0.220768416797732,-0.101818447809824,-0.0792935588529519,-0.0352169625673519,0.0079031026185901,-0.101540927373251,-0.0116473833481315
