group,CD19,HLA,CD45RA,CD25,CD32,CD196,CD62L,HLA-DR,CD21,CD79b,CD49d,CD158f,CD150,CD85j,CD82,CD275,CD33,HLA,CD45RA,CD123,CD7,CD69,CD27,CD66b,CD272,CD24,IgA,CD54,CD122,CD267,CD124,CD303,IgD,CD22,CD193,CD304,TCR-Va24-Jz18,CD305,CLEC12A,HLA-A2,CD82,CD101,CD360,CD52,CD19,CD33,CD269,HLA,CD45RA,CD16,CD195,CD66b,CD35,CD24,CD21,CD54,IgD,CD304,CD73,CD307e,CLEC12A,CD328,CD82
progressive,-0.165082499332776,0.0086502304104154,-0.0248687752606626,0.159618688318735,-0.0254618314000665,0.211795879888201,0.0482807401025448,-0.0612161387183904,-0.0035624973777827,0.100775281209995,0.0898807024350736,0.0310242482998023,0.194317368649752,-0.0340690937883859,0.0866411575003259,0.184771332687284,0.316291982256569,-0.034600921641662,0.458821083189646,0.244454558895425,0.380307251136173,0.0426150223967771,-0.253089159621625,-0.0080573404847754,0.51471813238181,0.102328206547926,0.0426562381432731,-0.0529575320085448,0.498525466643581,0.500182349268757,0.453243064268446,0.454311439686507,-0.152102311493847,0.0757419470006294,0.254954065545256,-0.148603179502221,0.336922507817254,-0.0157221705983501,0.306768229662372,0.45684669350152,0.110277473274538,0.254384897279229,0.484938689654809,-0.0109596677473853,-0.260357385311334,0.3229357748321,-0.0418821326233087,-0.0189698035316129,-0.149134447868187,0.0567427394807415,0.080417360563588,0.299489825566181,0.249179558619646,0.0339053070312126,-0.0430738319313735,0.0139158478270629,-0.116323413262826,-0.474270555181712,0.11162370539753,-0.157678081554749,0.265372814973836,0.0273838516223365,0.0215842883597303
progressive,0.361770534947089,0.431486930766037,0.307220900442203,0.171624255320673,0.0116680831925382,-0.0051352997161746,0.224977727456474,0.152090967999053,0.360281058605372,0.128564368554754,0.315629648803991,0.204756943194613,0.265332288320027,0.307677724010839,0.328286181537001,0.0300652993459645,0.194018715868551,0.222846104742647,0.0894662715579415,0.0083510518974675,-0.123176545595357,0.243713450245921,0.19900677278441,0.109761248223581,0.167642822235359,-0.10892242286427,0.0752489116848556,0.129104247407086,0.294755625745614,0.287218631153884,-0.0001910549025855,0.275043552808983,0.290133355343797,0.280690464098531,0.0821640386412991,0.0102044714050602,0.114993234430227,0.251331244557793,0.172623946379167,0.178471820299782,0.12649140093554,0.0731114600568903,-0.145952400067169,0.0709092068708527,0.553832711685659,0.0526081400937211,0.0293982019351753,0.174698221814172,0.0789890474871618,-0.20645872730017,0.179600468459053,-0.201619617105143,-0.122528840421065,-0.131212158455681,-0.0967671952593304,0.296080796304676,0.0014554527248683,0.122373726275304,0.0047863549738624,-0.118329710298121,-0.040564972205637,0.144130236682626,0.114535260088533
progressive,0.144162050903684,0.0005036180550079,0.245060130400102,0.127186773816859,0.396382654969818,-0.0559194555081516,-0.125237392514141,-0.0562401911601301,0.105703145971385,-0.19495495137861,-0.0117117435091463,-0.0202435755126989,-0.043138930349334,-0.0756716672909991,0.113962556122137,0.0323028681893453,0.163128047366126,0.122452546937343,-0.0069872176704904,0.0630925133406266,0.0487839504491838,-0.0352809095006033,-0.185564926770342,0.0224615252738619,0.0809856657041407,-0.0076579558210204,0.139395089132345,0.137922643400897,-0.0096472959937934,0.0664088091715062,0.101753728285652,0.113879963630545,0.470051525557229,0.485133736355142,0.0955716436095991,0.102986358991869,0.0769576482947649,0.267467665703665,0.0497878012114294,0.0952676964268095,-0.0442125542578517,0.124186667457855,0.0837684088792292,-0.119217654493436,-0.0233839315425832,0.11995149351349,0.047388489812143,0.0333532049354192,-0.096477083440023,0.122584499145999,-0.0132065417425158,0.09137118920358,0.184485478553071,-0.181743771757068,-0.0246201502102247,0.103662884774452,0.385305540203188,0.0063552069358471,0.240007344003831,0.0018879205422409,0.0526116703638715,-0.0309454725583373,-0.0070063962669195
progressive,0.0995401080873356,-0.0534619143671613,0.261237024579415,0.258110011534878,0.114685927585382,-0.22540053115745,0.0331560293259453,0.0515881959300603,-0.0369760092987318,-0.0005479759234295,0.0798259042229975,0.178841378464327,0.146844698565105,-0.0152228729984945,-0.0747163816213673,-0.372558893784959,-0.583421076253906,-0.230828388466411,-0.0711468019102141,-0.463534144099564,-0.483708735409287,-0.476140440620966,0.0046576001322251,-0.499507508956694,-0.407439234500867,-0.379814907691903,-0.458725709193372,0.462278052851282,-0.162171404566433,-0.119440660097744,-0.116937056968933,-0.0854074304688839,-0.289451662671673,-0.115548010279299,-0.539619579594722,-0.532247187841135,-0.539522389681008,-0.528674824683805,-0.520844132544348,-0.202856988218758,-0.216359331214884,-0.504441284891625,-0.276210805902517,-0.231783282688806,0.188786739650788,-0.495686921983906,-0.0160547380140359,-0.0113935227339852,0.102828505688414,-0.50766032258453,-0.0346634988622368,-0.554996182716783,-0.461808762707124,-0.294032535538237,-0.0621064108281093,0.229486459506487,-0.140483772328277,-0.273833243395534,-0.142356060795635,0.0680013872619752,-0.509435583727033,-0.454842846139771,0.137473753555908
progressive,0.0086599209890435,-0.0139392602060038,0.051313404163121,-0.462113192236688,-0.0793477090257676,-0.15986531003044,0.0319812411275478,0.108549267378716,0.0627319927632069,-0.24170078188254,-0.0689736087073535,-0.281550029458097,0.145149204573456,-0.198903940421574,0.196081683364696,-0.453617759731589,-0.0125744333437881,-0.0580619578659529,0.210584879422679,0.0236335727380144,-0.126429363802696,-0.314296535982695,-0.0232783936828093,0.0592162597189416,-0.116024799290393,-0.0045253064301377,-0.185766429902057,0.035315533227675,-0.317584418345001,-0.244242578053721,-0.160348084663153,-0.0744607114475208,0.157546181286169,0.218341964264611,-0.19330457526056,-0.134103201921824,0.192177675593442,0.0295305645900296,0.18058936984151,-0.073830704582324,0.186530112002586,0.165166352005645,0.0307002995753987,0.0458813853927438,0.0084406824829918,-0.0900975453348487,-0.363549477061733,-0.140270665695062,0.185927789110529,-0.0979025768476044,-0.0598868020864036,-0.0778176498537021,0.0732779866342933,-0.0780339425879857,0.199559629474083,0.0301285642848602,0.156311845108001,0.297214135074807,0.394294732807785,0.0891441380131495,0.0850094137762871,-0.117075157035163,0.243510175645518
stable,0.232357240178449,0.22316692965372,0.213980436917394,0.200242440673586,0.179884014060245,0.0635973620458136,0.127911799659331,-0.0572024428850524,-0.0519322498292992,0.111510746393608,0.238300189206732,0.232686459779422,0.250509030670811,0.246546437361982,0.241442127622683,-0.0373557665514321,0.133159085618229,0.190683408,0.144407016303002,0.0842321551781334,0.136728313664722,0.113413568530377,0.353336703663479,-0.0841150992778939,0.137691275695764,0.0804754474242119,-0.0484743841790122,0.202429600366727,0.051987841419006,0.0914990376006449,0.044181108664763,-0.0710563420735163,-0.0212884857526593,0.0512144870443232,0.12385560561219,0.0519386660002622,0.124750644689974,0.122879872291617,0.0420617736613531,0.0928879818888076,0.132945008382344,0.141000807399484,-0.0010340336878455,-0.0088113076935954,-0.149571881284899,-0.131900824059809,-0.226513128970233,-0.0632489046425281,-0.0958021581241317,-0.0076820642139959,-0.118255033759699,0.0254557218503045,-0.0956872028886941,0.0069009348783946,-0.16851905476008,-0.230231696816738,-0.160260665172223,-0.207283736778969,-0.250271687958233,-0.193097634254888,-0.0551491999899215,-0.153819108927686,-0.108073260689328
stable,0.0950364836654664,0.214657821401697,-0.0020453175005726,-0.110680530043894,0.0663720218410938,-0.0869917543412197,-0.0209645274283973,-0.0308304243637011,-0.145036336222754,0.099812128371504,0.0727446058863527,-0.201066386932017,-0.226557122310541,-0.114353938838846,-0.0234659530060878,0.0965821124050858,0.159270280560375,0.0512365165396918,-0.0145338244381837,0.226885110131119,0.152108307332718,0.137050477230692,0.126802842263004,0.168031111088635,0.118158391610226,0.0608829149671756,0.210697734093797,0.0138368554045395,0.0915564509355563,0.242276110751294,0.117025398843793,0.362864498052317,-0.0761100199476299,-0.0306946350581698,0.329778895393225,0.0825195199100406,0.0461595039260995,0.01051263972204,0.143408965091467,0.120557246655557,0.135564213166026,0.142413580119927,0.398638299111108,0.145132073779947,0.0666944666777785,0.221478525083972,0.451841148439809,0.234384721185467,0.0827634337034456,0.0617158504792327,0.518245772926421,0.135487803269498,0.0450109176858011,0.175250717506435,-0.285596283742506,0.1432530287312,-0.406795224920587,0.102397617535697,0.0923876567677772,0.514865286478052,0.151780776545988,0.321190732731534,0.263745971916496
stable,0.0259653675639408,-0.282799094821278,-0.139012931820016,-0.173498170766132,0.0414483430290352,-0.0765054593445617,0.096508799349924,0.107211290817812,-0.229618241613584,-0.206512559282993,-0.068833825345374,-0.0726137054398121,-0.110546726076619,-0.0472246833355447,-0.176564887080596,0.0572596726325451,-0.0184458809834567,0.271786371588114,0.242929715860867,0.070398980927348,0.116466318410033,-0.0861172554583362,0.139506920557028,0.0737732731122285,0.100892030839402,0.0292949984596145,-0.0659487316488941,0.261241314214581,0.0431569668022976,0.0637169127177726,-0.0060057658417256,0.0466522048335647,-0.188785401980563,-0.0529280657754797,-0.0089919271024563,0.0369766307503653,0.096010790225116,-0.0308511081139901,0.0653141278260939,-0.0341913195793963,0.25971952102124,-0.0054214440217749,0.0281866680451092,0.0194268181159728,-0.0600640160821797,-0.124009828547276,-0.104784011711938,0.126852786337005,0.081717029784576,-0.127181988759017,-0.0258983588315993,0.0005692694220884,-0.0514480726563012,0.0382400242798994,-0.0069670964715373,0.060707176601868,-0.233021012150566,0.0356982766740746,-0.511869259718127,-0.0430553979229325,0.0811633150847894,-0.0140710157468839,0.0877268273669699
stable,0.310081516057921,0.504776795029639,0.502906339215776,0.332850154519754,0.332910545297364,0.283336650526363,0.235732150784333,0.271984019543394,0.475777989282113,0.476117176762693,0.464682758667461,0.409749492772994,0.349241575629583,0.459260880102334,0.500586895258643,0.174173525585944,0.143751537209332,0.628637554550383,0.644155045697533,0.0168598995252637,0.107861928443287,0.0023717472917103,0.470551349669436,0.0485198318643488,0.0594005244634853,0.490277892981358,0.247999714799313,0.445057304746901,0.116931764117912,0.156223129374971,0.0454321914850899,0.115646903927753,-0.25317362672195,0.0644626747829802,0.191613283242126,0.0537231444564671,0.136266309133242,-0.0597609475404669,0.0294436913898906,0.122797479210912,0.535180296266666,0.19627502998771,0.127520470404391,-0.466123870051209,-0.347658044768049,-0.124963021943158,-0.277851495521427,-0.637921050169708,-0.614940212606119,-0.0832580551925599,-0.106189392108979,-0.149647766638359,-0.328622986920481,-0.511627233490095,-0.373454066012352,-0.470345338232675,0.160514810261755,-0.108963631737733,0.153668190987267,-0.281204748648367,-0.0954374882343626,-0.159323679707133,-0.562510905903639
stable,0.0348154414585356,0.148425710205328,0.0232230328357369,-0.0245315704234967,-0.0481175602161785,0.520981539069733,0.190674233983942,-0.223518010491624,-0.192405917201661,0.0065482510324896,0.189600863475189,-0.164921087092305,-0.153363875671387,-0.0019732952013749,0.0430962802919559,0.457488863139219,-0.170214834384307,-0.237625941899457,-0.186490203935619,-0.0095653256571085,0.0553742859433806,0.0137714045227469,0.162197549858038,0.352545881660742,-0.0826014048876002,0.0871077081001228,-0.0017563114958258,0.158917929287661,-0.20791702312346,-0.154496297060168,-0.094310342405906,-0.272897719250351,-0.184085201728272,0.0043935228033599,-0.247922609773797,-0.140703935110771,0.143454321144062,0.172979842479718,-0.0279416829839961,0.0804280481272559,-0.132841927360959,0.0722857377798226,0.236890702435885,0.162725284229178,-0.0315650371729877,-0.0751803075579581,-0.0287821411381418,-0.0043200328661388,-0.0447664123531658,-0.0567976405445842,0.169309798037428,0.0551463032227919,-0.148653501997049,-4.85009510579748e-05,-0.318030763574225,-0.064605204845715,-0.338708966825947,-0.103591540997522,0.174645448140333,0.135969933963074,0.0443380177905771,0.163578307203756,0.287099056257909
