group,CD275,CD30,CD33,CD16,CD25,IgM,TCR,CD185,CD107a,CD66b,CD35,CD58,CX3CR1,CD24,CD21,IgA,CD268,CD54,CD62P,CD41,CD49b,IgD,CD22,CD193,CD73,TCR-Va24-Jz18,CLEC12A,CD150,CD85j,Ig-light-chain-1,CD101,CD88,CD224
progressive,0.0191088967954346,0.0335501271691616,-0.198918313422173,-0.184394963813251,0.216425534064108,0.0046909311602734,0.226886289725935,0.130493967758794,-0.137234701828044,-0.327310454032481,-0.0477670216157319,0.119808177387364,0.200257380276184,-0.081357429738553,0.117643379316326,0.0018151590699265,0.158467788261123,0.101740309668971,0.332831963614749,0.112813609696159,0.0224242087747104,-0.0595475090276851,-0.0651349316011637,0.138100118837013,0.10355078094597,0.281678129005113,-0.248982365327363,-0.220918537290963,0.0592802231917914,-0.125736651884432,0.223785636744744,0.0404266697738017,0.0680762014938237
progressive,0.0123903921366048,-0.214640305584286,-0.256661177504053,0.0340845695616459,-0.132008682974269,0.300262108047816,-0.160189056910559,-0.0552577005369171,-0.098586221758625,-0.0116691803779197,0.155128024207995,-0.198384358882046,-0.186429130593155,-0.0267170614358417,0.197607781300839,-0.361498556386792,-0.130671352269446,-0.48920111676324,-0.000543238492885,-0.141424200302834,-0.0449310296373193,0.326545897838926,-0.132730113966078,-0.259647227791411,-0.14377373383236,-0.241368918932205,0.004583612678603,-0.135821385278237,-0.244309540370773,-0.198684626425558,-0.219359779323027,-0.292275191600573,-0.260552774734323
progressive,-0.129701672739195,-0.0947174573991512,-0.046873952049622,-0.0134637999866919,-0.226783659309264,-0.12975885966335,-0.071326600190767,-0.111059747427926,-0.0323159183106055,-0.0670420447148046,-0.0357893015297272,-0.032396209212957,-0.116960061957607,-2.73303753574728e-05,-0.202682851053471,-0.111053323272658,0.0090767248506141,-0.0692420427827334,-0.0501277168168685,-0.0372967884660262,-0.0321075422203643,-0.158461322338976,-0.0600770841171643,0.0656238187470451,-0.156614092871954,-0.0964983606444793,-0.0196982299194313,-0.0439630980016729,-0.111533994470456,-0.0081895067597154,-0.0414346269136513,-0.0311001188550514,-0.0930307137714723
progressive,0.487874741861256,0.436695735389281,0.53469215681679,0.685379737087068,0.0353075015778843,0.611949273924894,0.464961332857611,0.505749953474781,0.457043645873153,0.679544724608263,0.544877353625966,0.479855556896074,0.321555993376327,0.499207274569029,0.257392879100453,0.54806226735609,0.288634996979982,-0.339877929705959,-0.0195013712828485,0.118525542284049,0.473481986222545,0.218934318130421,0.10671912697238,0.537307396127778,0.386426405770867,0.546104606716563,0.590063308541712,0.31693889384104,0.342569401002091,0.538078428104633,0.515295379045999,0.475376986459926,0.542816629030718
progressive,0.110970393417264,-0.0348855717460769,-0.380463129979937,-0.150381886058708,0.285164786348589,0.243322385207114,-0.0093166134342879,-0.0230100776912155,-0.29093399297154,-0.123055350122262,-0.0668058291321626,0.0262234912387936,-0.067815485051328,-0.0415003711641904,-0.0882422301160822,-0.0493476348618215,-0.0518769353246933,-0.0472345256920153,0.116398828193613,0.0438223813206737,0.116749125616789,-0.0861791077120926,-0.0855846588321161,-0.172490566011428,0.211572783457836,-0.0815599413601036,-0.0892376306918616,-0.199332367433957,0.0010964936076161,-0.102741451033636,-0.058791748717911,-0.0195165140269103,-0.119210263724413
stable,0.0162027080159332,-0.0477841919961424,0.0466489800712859,-0.074844476361333,-0.0992926434490931,0.230112698048776,-0.0881008108136524,-0.0368429360116051,-0.0919190809802883,-0.067732272874445,0.0810101460631179,0.035135458653947,-0.0747897444792613,0.0559935275037347,0.0371647822245817,0.0005416801482855,-0.178166855200535,0.0987167901975686,0.0086971817559222,0.0062601334381494,-0.0978491913781112,-0.169441388627014,0.130753799085599,-0.0373792271133777,0.0175935620831549,-0.0773537071572506,-0.0444286472085826,0.0012400618815215,0.0253856203275743,-0.0815747898439696,-0.058692425043925,-0.0772638620687553,0.0158043390487264
stable,-0.287022712988438,-0.0699432098198172,-0.156098799359617,-0.148387387389779,-0.0845264768742012,-0.281813776839276,-0.201672365397766,-0.22506271331961,-0.266442818079606,-0.0670015094850364,-0.0745138721353178,-0.205225659762779,-0.302044890218078,-0.0937066897402894,0.0317004828165369,-0.214758311127179,0.0219161119049621,-0.11409223354615,-0.560597809360833,-0.47274082744839,-0.330034277194802,0.162620292521362,-0.21484896733043,-0.200899575243484,0.0570307272737943,-0.175957012069971,-0.0697617929646201,-0.238877026302669,-0.150904284041144,-0.234275082823129,-0.110213735523121,-0.211510285302248,-0.188788417941515
stable,0.178717823726715,0.122924728412949,-0.0032962144885445,0.137222059344658,0.0163596485237841,-0.0129550266564006,0.133452887894892,0.0807483982791052,0.0668793208467804,0.103443719821951,0.17797648458689,0.210178033005892,0.0550112999689875,0.278243360130441,0.188634954701201,0.26415491214314,0.0887967578363949,0.393379767370836,0.0159989818263224,-0.110108293215222,0.0343121153387522,-0.468327754917819,-0.0347495702731218,0.145464736092776,-0.191634068862859,0.146588694243526,0.136550444335524,0.0035301026745175,0.238249396441449,-0.146930287044686,0.130249920540348,0.0919352457944656,0.149646311473593
stable,0.278297994044727,0.459437241445924,0.311007065523232,0.286660320237715,0.318156652417664,0.155835158319248,0.426467416862235,0.487918856822503,0.36610983610601,0.204342907033515,0.227213787857903,0.423849411323009,0.472585910849087,0.263912803722536,0.232329522963321,0.494338117549776,0.475583597066243,0.155653405881291,0.210278493746815,0.260613373857766,0.338609566427398,0.297570872901695,0.502254464887816,0.375714478553198,0.165302503786037,0.316639374780751,0.259672250068991,0.474807366091648,0.474962409489103,0.323050314655485,0.3828310004731,0.339764229527822,0.444680961746002
stable,-0.232853759009183,-0.0232329519425268,0.148330069963467,-0.41462759750692,-0.469988989455041,0.0209384685617128,-0.218756179407442,-0.207852761106495,0.0956412357393677,-0.189276188465291,-0.217220260481693,-0.13718208561954,-0.120504574267387,-0.282275535157414,-0.110289207950328,-0.271795218744449,-0.109535568007622,-0.220063023697875,-0.0537700883001505,-0.2022961728912,-0.275391467699301,0.0642152008678512,-0.343234764704945,-0.104834438867092,-0.111023708213041,-0.201551387860762,-0.134736153625085,-0.166562434512206,-0.192468475860939,-0.232875707741826,-0.127000184182022,-0.252322876707562,-0.180713546962291
stable,0.293853674592934,0.129336359164231,-0.0144920242778203,0.0852307120343785,0.0729195454509422,0.0250446037526945,0.222496186216009,0.197450470363879,0.256946754143506,0.169970723527294,-0.0919760140158842,0.18558795069351,0.156528090056404,0.112902603722652,-0.0806918431407498,0.126058948039368,0.12610322326921,0.0770044848259772,0.0032947807766848,0.0649875943041611,0.0928169421103686,0.0495861937964553,0.260853427649705,0.0624387395973161,0.029516016883526,0.319802342163122,0.349325358061864,0.194731862896832,0.211769663937273,0.219715649129341,0.1626339826146,0.117685176835287,0.25782547811795
stable,0.0236587816713222,0.0565769317870069,0.006249350615452,0.10527664636209,0.0707069897595717,0.0105765574502134,0.0952218050575726,0.147965444924771,0.0846511101889966,0.0990782080890849,0.400239443416541,0.0844880791616024,0.0875920155457356,0.000746645870556,0.460221428800229,0.0801845671750808,0.161644092331099,0.0350491403761473,0.229734651138394,0.2301007695719,0.131460671928747,0.103463766321399,-0.0475497796975433,0.0936829327614885,0.456093304696618,0.0524419949035592,0.125129366798376,0.0730280989361118,0.0404421724552748,-0.0500964321039155,0.0876096866860637,0.119803926785857,0.0747097544563265
stable,-0.144127054082562,-0.0971091976503669,-0.100637575766079,-0.0377693127994003,-0.0428741660868542,0.114772000252377,-0.145632014928912,-0.108218892727662,-0.167399913621795,-0.0833248295664419,-0.0549315361698227,-0.173531790135839,-0.162830789124246,-0.123505966251444,0.0228537126393467,-0.0192118339579794,-0.0263868973972704,-0.0557973100318075,-0.187444341425229,-0.18682825333519,-0.178487789386399,0.0275223783628526,-0.196032925430217,-0.122873014833453,0.143841410243933,-0.0279680227698629,-0.13640760117696,-0.0844022091317574,-0.133424117410445,0.0895354302052169,-0.176022765856093,-0.0773498376882605,-0.0790257197803279
stable,-0.157542282015233,-0.188740028224254,-0.223365328929565,-0.173357078289141,-0.260544740603456,0.103277912727823,-0.134094109349633,-0.156220117391784,-0.222167091060434,-0.0286683889304429,-0.259761480374766,-0.282014728519054,-0.206903997008441,-0.302679982150927,-0.225012775012631,-0.209627566333365,-0.213943956171576,-0.247840728206819,-0.0428159497367598,-0.0779998778478263,-0.139753239973341,-0.106104026710113,-0.119920983828867,-0.148179687812047,-0.208518513651085,-0.264545370752554,-0.186889938698892,-0.220160778345003,-0.212359297934656,-0.176880473916309,-0.306918391085804,-0.19183963550444,-0.191915127031676
