group,CD19,CD34,CD90,CD45RA,CD16,CD335,IgM,CD32,CD103,CD62L,CD27,CD95,CD64,CD141,CD35,CD366,CD278,CD178,CX3CR1,CD24,CD79b,CD41,CD226,CD29,CD49b,CD81,IgD,CD127,CD22,CD71,CD36,CD207,CD73,TCR-Vd2,TCR-Vr9,CD158b,CD319,CD150,TCR-Vb13,CD101,CD360,HLA-F,CD258
progressive,-0.0760228406018247,-0.0734473908507482,0.0200318106443956,0.0377723850657233,-0.168637300512858,0.0115475785322708,0.151403847103998,0.273280249774601,0.0477196974536179,0.0283420167374116,-0.198265449002004,-0.027404315744898,0.0755457368324204,0.0791101078620839,0.0512658798869479,-0.150290671668975,-0.0172205284018574,-0.0429204265686296,0.179309006282036,0.155903183798149,0.0537265806450877,-0.022471003557365,0.0195470489783665,0.110855134813235,-0.0590351618762784,0.114664778622085,0.136144586930716,-0.108204477817309,0.0489494118064234,-0.395233208611837,0.179295379892695,-0.181088151185271,0.0016301097450265,0.481537812769813,0.255779423543721,0.125355120849356,0.358675664980417,-0.134673152921455,0.0853468319038401,0.162358762985217,0.333810268897512,0.0523047061231452,0.0885274189241678
progressive,-0.377890220819357,0.0183844052378533,0.176740734416417,-0.0242333837920724,0.321053837752039,0.217320089417813,0.331327310695462,0.193029580190656,-0.0186969389165613,0.0864017976253442,0.0402157815943286,0.0371047165875273,-0.127793001853961,0.126552750508283,0.182570632868116,0.315121821683185,0.292667063235205,0.233991161701044,0.174623725666343,0.143766880734988,0.322026882255689,0.0622811933467884,0.255701150571862,0.123954705493325,-0.0702721303527673,0.19391093692737,0.297869545503007,0.13126166121244,-0.0636562791469964,-0.257540260715407,-0.202523278573179,0.218390756450689,-0.0011769725345563,-0.0808847438126466,-0.0336432814767937,0.192025246758271,0.0935306913946157,0.112433239846573,0.193557587484987,0.160967128056468,0.253962122332161,0.192359895672816,0.257982424030075
progressive,-0.0574937585769519,0.104834370259422,0.082573599388886,-0.0845038024453021,0.171000586193889,0.0661382338907202,0.0861352537766563,-0.0454588192074877,-0.0476429545047274,0.147469730916632,0.0201292667997355,-0.0346533438274819,0.0635188682561391,0.0104346935954082,0.105121131898564,0.165517452736033,-0.0446044900145397,0.0026121262584151,0.115943046599512,0.0541466939919298,0.146977683499264,0.0589779377188844,0.0821968632193403,-0.0123770293840738,0.0455379985030488,-0.0950052957532422,0.186917938509627,-0.0868452341265302,0.0579031047336622,-0.0683407452250841,0.0399385562170442,-0.161932428778691,0.308446615419617,-0.0436702918762618,-0.0641472225617483,0.174834374393103,-0.002623936848742,0.0548969890596307,0.0162081811835938,0.126469294438541,0.0757610324677789,-0.0431749098769931,0.103700250948481
progressive,0.117608444538832,0.0518286025579693,0.166323346193836,0.178360318502185,-0.241628366515767,0.0124362692790771,-0.358417888057539,0.240534035145677,0.0964079381767113,0.278422815796679,0.0959920027251285,0.0150983692588486,-0.105966494230406,0.275759568718731,-0.127561793970359,0.152909011428819,-0.116183303903054,0.111844474961875,-0.0035058915802529,0.0193312387951923,0.0544688067888961,0.199079012688208,0.0786375676174499,0.30368120210199,0.13267659016642,0.083986648068351,0.288460012514062,0.292896588557921,0.386263644677695,0.074504844643672,0.28277904910285,0.415533966693669,0.215621101344006,0.12232806685957,-0.018260071929304,-0.100047677700445,-0.0437021988034092,0.214948177137868,-0.154217354141683,-0.099331407109718,0.0289692656452821,0.0103303352549087,-0.106209393150882
progressive,-0.0901070259872631,0.443913670979758,0.419997209241306,0.221802744834963,0.406273643787638,-0.0060367436543916,0.0325725128154192,0.266827192558374,0.279392463623757,0.174726780794407,-0.359282134694676,0.191344556784654,0.424859906297072,0.0168512456333355,0.336003702186887,0.327835764242971,0.0527618676888129,0.383171285966996,0.18709611976135,0.256286866604389,0.248298619422555,0.0398684822541468,0.225223322383621,0.179686799330845,0.160819987604584,0.152755976984067,0.425621556708291,0.379611301958357,0.0320100101931143,0.0721842904740013,-0.106439098269682,0.404104971727793,0.351847528603078,0.288762187016977,0.0263038413406044,0.363281695306909,0.388388938712543,0.378621369744721,0.396687084510751,0.408135616333311,0.422297186495174,0.144163616972816,0.449151310096611
stable,0.0975753961919906,-0.0546087647945528,-0.0606225310112517,-0.189540825438546,0.185339874832309,0.0948954345934319,-0.196643650830665,-0.0935543129038259,-0.0181162686331684,-0.0942738932655229,-0.157968488256497,0.157022989832253,0.150051009398805,-0.161152559614159,0.0182927167330002,0.0403103234287506,-0.0098870352367575,0.0600824678962375,-0.0004047723067637,-0.0949315313809546,0.0274012987893642,-0.0823836643737106,0.0058292672198043,-0.0213426770599844,-0.0331964927665381,0.0335160871709044,0.0209591648812859,-0.106527608321103,-0.0175687329642356,0.0025840827363248,-0.0515787158071387,-0.0154972239494465,0.208805185612084,0.119611850902614,0.0024728646450921,-0.0254568393895785,-0.146723582047549,-0.0315262603863161,0.0219045105964226,0.0466982621598918,0.0471526387628017,0.0143054845030003,0.0031342940701554
stable,-0.0894676242480449,-0.109452858534241,-0.133433400847935,-0.126765041888764,-0.0418688521991508,-0.1035416857159,-0.202440367121299,-0.176770210141985,0.0661766880385159,-0.187578478005403,-0.274280860336502,-0.235421460795386,0.0434580698795665,-0.0438774635546649,-0.176486541954224,0.0435328739702795,-0.10091894624922,0.0097014200365841,-0.0125326619498263,-0.0104705952245043,-0.142784414088648,-0.0344556676826549,-0.0804681652250554,-0.209843643251512,-0.0817841733926944,-0.0415085367860639,0.0581068589085753,-0.0704327721296728,-0.174318705757655,-0.196242033787853,-0.129776112051008,-0.105167933975014,0.0990600144622845,-0.152435694815068,-0.0368113892020258,-0.168687306576698,-0.0739604671892274,-0.0297515553431092,-0.170598942016518,-0.145994270069717,-0.180921260067242,-0.005992300123999,-0.13786060466041
stable,0.019579143907342,0.197013490516524,0.235097346794053,0.201835859650979,0.103882443383248,0.117747869010267,-0.0243509866570753,0.0885846101192212,0.256114825425332,0.316979864486371,0.0256584993658441,0.150540666738498,0.132292845647755,-0.0497493103943761,0.326297460594675,0.394691160967061,0.164894017931196,0.402520431792688,0.268439684434752,0.241703964346205,0.157545839842729,0.26224350434178,0.258746229099647,0.284566551529667,0.358100783694499,0.176724551599745,0.240212777428788,0.144549998560913,0.322884409146027,0.150782364396603,0.382434380940539,0.172066235940675,0.45175190296178,0.110988485590344,0.369132533077635,0.0276068789165021,0.208824801731182,0.338591669462211,0.28972532834967,0.189686795650309,0.102609636956289,0.235873986867853,0.173610164211609
stable,-0.223587525799104,-0.174731273359522,-0.169090105550715,-0.439051318393741,-0.234813423525721,-0.138423091209792,-0.359388649720392,-0.390527422288657,-0.29645488123551,0.0889190111686889,-0.174322830821584,-0.0377437740827496,-0.148613919205497,-0.161928872190203,-0.174323902397206,-0.144032871517477,-0.146848104960601,-0.194306058911221,-0.338999650335166,-0.375263906315528,-0.374789200846941,-0.107789015894559,-0.20653240910064,-0.215523006887386,-0.161256607543608,-0.355680667642838,-0.0577830891609516,-0.0493526413466044,-0.39160025129488,0.0237310440408707,-0.101483918737294,-0.185504417258288,0.172081995405872,-0.175327072177129,-0.216268810112242,-0.135951850125214,-0.21780098312703,-0.252422024193621,-0.191143211306012,-0.215592655322215,-0.178547478134339,-0.370335687727346,-0.274027486454831
stable,0.144703183378838,0.137102574666732,0.291091633111674,0.137147344860107,0.185556638060978,0.42254844757183,0.326439501480691,0.300998869695616,0.510821819990777,0.0858818969027102,0.324316541006102,0.36479719929467,0.130179013275727,0.352394164417363,0.0968255944086908,0.111706681902711,0.350673761385054,0.272513177101024,0.132605552677547,0.109030137978327,0.307912245240966,0.379408735132605,0.394185448257726,0.354961422758646,0.364725300305964,0.122042973339487,0.0579473290019045,0.162151738644286,-0.0384617331444971,-0.0274960748908481,0.0628325598033348,0.106405589531363,0.078056079341626,0.0171809703659678,0.30545214798918,0.399869436473733,0.142050166228939,0.371296934995485,0.320702121504375,0.0712975032853335,0.0437408714057731,0.230945796551049,0.219539913046354
