group,CD273,CD47,CD40,CD19,CD45RA,CD16,CD45RO,CD20,CD294,Podoplanin,CD146,TCR,CD32,CD62L,CD161,CD141,CD1d,CD35,CD272,CD58,CD39,CX3CR1,CD24,CD21,IgA,CD122,CD254,CD226,CD49b,IgG-Fc,IgD,CD71,CD144,CD304,CD158,CD73,TCR-Va24-Jz18,CD305,CD133,CD158f,CD257,CD150,Mac-2,CD85j,TCR-Vb13,CD88,HLA-F,Podocalyxin,CD224,CD258
progressive,0.21384145892116,0.129093517946394,0.18648875137787,-0.152424658474845,0.0750755479567172,0.0231819469707702,0.109977836157836,-0.102197612572701,0.0510725532004085,-0.0177889372543402,0.164201535837871,0.196559155665902,-0.205507956700834,0.322686465495489,0.402110649167531,-0.0974023660041073,0.139388561496449,0.23594474689809,0.111769539758888,0.0408196002602965,0.150524427031866,0.174998330044974,-0.125901196538024,0.0946490780597286,0.28974476653702,0.0644553588747626,-0.210061334476489,0.0317450136509131,0.0078561003530448,0.350207504346037,-0.100197712651662,-0.117055412171422,0.378311307436943,-0.13624615545563,-0.112672094536478,0.0335336861834025,-0.0829044587386584,-0.479564550007234,0.523382694524835,0.0473687303309177,0.0074851558804987,0.27366615374191,-0.0381189895316116,-0.0991032083755491,0.0627795240889826,0.229135026991848,0.173259339032918,-0.0090028922843772,0.203623482690415,0.220294451204613
progressive,0.131264998727145,0.168966771506048,0.0540425917821581,0.372635737579226,0.120206293281501,0.151910745157834,0.0077179010821707,0.525271774038346,0.102339269384042,0.159492026346752,0.0679220096043911,0.0141183146356236,0.0728685716080638,0.0836733198055964,-0.169856334026596,0.0373991323358836,0.198018629073235,0.0328652478598121,0.198569085884841,-0.023096249321603,-0.0127082057162751,0.0363915540286815,0.126312754639366,0.273842325397123,0.120664066457818,0.408664765294527,-0.013218385028019,0.122387742139481,0.203511889382978,0.154118600888173,0.0716056516261795,-0.0079729397413537,-0.0640793104059474,-0.122800022730868,0.0124959805928409,0.125962216142741,0.0914280057660568,0.176621340960722,0.0911048702831951,0.063828240580211,-0.113981608746819,0.151680122327178,-0.0169642143273394,0.104462952041134,0.0228484317510165,0.0266811438358038,-0.0689911799621338,0.023306216601758,0.0695035487509855,0.0065702912918004
progressive,0.114816210247805,0.117697288676861,0.0931296845821431,-0.199306045388597,-0.101382137988489,0.215446232668996,0.114796562937394,0.208741732069676,0.134705337396607,0.173300675988459,0.134816918451365,0.182612855802045,-0.213042127842006,0.0663994203071117,0.249023565614127,0.125765587392149,0.172356202845629,0.0331812899413779,0.0932025260764715,0.145073814556699,0.0122997316584309,0.184039770619604,0.0197052006327379,-0.236657399821319,0.203967858178181,0.14924362831453,0.168298309133675,0.181322676430736,0.119218643168672,0.0738600455140088,0.319964378719352,0.0424290402506479,0.168575142433263,0.148211111765414,0.0649389732119964,0.379861727011054,0.236609038430327,0.237396223697496,0.19465417414847,0.134322889619197,0.187735743789312,0.195199664377616,0.198090348956608,0.171684105431816,0.237671690189538,0.232130914818078,0.140279274019565,0.172186159978606,0.162312914410381,0.160897468911967
progressive,-0.0044149331025734,-0.210647196628134,-0.388320509564818,-0.207183591310494,-0.143060980728551,0.38334427894236,-0.0229111373875299,-0.110252755794023,-0.0063649103160213,0.0422782242653997,-0.0021301975191373,0.194510102715592,-0.0048150580283939,-0.126146614885798,0.0749467212860997,0.193210183260858,-0.133569313603394,0.212712579120676,-0.12188071877503,0.125793756530593,-0.010490723309275,0.0456861496551715,-0.0631560358365658,-0.080815828706809,0.107619897884746,0.14846523447123,0.289830452140696,-0.121570612890487,-0.161288777387988,-0.0428915847891456,0.0567444256855393,-0.244706031659007,0.0407067583664955,-0.198875191565931,0.0283223334666577,0.105009563364681,-0.0119576942812586,0.0262134600572386,0.211640654668258,0.211148914684154,-0.136277749071736,-0.0190821340928515,0.0020843687279258,-0.0211367948828017,-0.0002192144337479,0.0549986741652185,-0.0198913902248774,-0.103671354893436,0.145313227097794,0.0349647021827982
progressive,0.210679227911349,0.28077763578938,0.0441445356037218,0.210907442821769,0.0117732052841793,-0.0261294039559485,0.362552163943153,0.0276666204971464,0.184279231813239,-0.0114085488173151,0.35922432644954,-0.0281690547366117,-0.154974284111016,-0.0941607970480066,-0.117441536531581,0.213486310573317,0.0688182373949952,-0.202611439092125,-0.059167148832447,0.0788899171577097,0.260364853842794,-0.0749481816991214,-0.102095327997011,-0.0623841258902131,0.0709509327902189,0.0509416899293825,-0.058925626908318,0.0671718680793255,0.194176880637952,-0.298596147364398,-0.23295290053425,0.381381330880153,0.14253645926833,-0.103368820022144,-0.0895891308321043,-0.302989027929952,-0.0413853413649109,-0.184040672201533,0.0895009546375084,0.0064661158964685,0.26230227409941,0.0363423653332629,0.189263841296951,0.207346941200219,0.0128423876280459,0.174990766218813,0.149572512249744,0.144838848480609,0.0567511108153975,0.0024136123161029
stable,-0.0872013866289758,-0.158985709443334,-0.0908226274423213,-0.110871787742237,-0.242292740708473,-0.165355751598114,-0.179934302275723,-0.134862011707819,-0.200429686829227,-0.201429506536805,-0.0601061390042869,-0.140673403481423,-0.219996257684667,-0.31544482286611,-0.182150246325725,-0.0529418407641051,-0.147833647484156,-0.292527116306908,-0.266442135593294,-0.296556192906818,-0.374012754320677,-0.299456361652627,-0.153443441910805,-0.2129120207581,-0.273511874874206,-0.145614300605856,-0.196859319997146,-0.199077117615937,-0.204398207849821,-0.153891739588395,-0.0221458391359859,-0.266321946012397,-0.176504206630562,-0.212186707998592,-0.113038835774308,-0.196724368986222,-0.230602776765562,-0.103536039509692,-0.097765571533678,-0.185497684830993,-0.0596116928964866,-0.216144705632193,-0.278727976539651,-0.2864603356735,-0.277060000280698,-0.245494491864373,-0.118699356613432,-0.27752902352301,-0.241359563479222,-0.137213615144825
stable,0.108094875427974,-0.182749406666219,-0.0205214706541072,-0.0713667710424988,-0.206539038210613,-0.13049133833922,-0.113819334077695,-0.0413885341272063,-0.143922298670064,-0.0755337504920093,-0.110705736132738,-0.0520728693305037,-0.382014213208791,-0.275209675412408,0.0103994538222969,-0.0335442408960034,-0.160135807239008,-0.297534171007241,-0.122096509303184,-0.041973488301279,-0.13010165043455,-0.0527366117907114,-0.153540556467973,-0.439607208860446,-0.112676489959912,0.0356423899159077,-0.139261218562219,-0.0234822875194241,0.0747699311797575,-0.0614359715825779,-0.464163544488982,0.0613755237777769,0.129371572078925,-0.139293372618978,0.115369790902631,-0.205876665790225,-0.0201726059740682,-0.329559808523579,-0.255429154946696,-0.150204595522259,-0.0475513898368052,-0.051516005438013,0.0904802550933329,-0.155143149935305,0.025158100617036,-0.0456260958712634,-0.0264272833330684,-0.109542617728093,0.0248864941523601,-0.0807084937552209
stable,-0.129176298312407,-0.0450203395610072,-0.127849729056446,0.0394251562473699,0.118849695500202,-0.0785292472058713,-0.0994458527734366,0.0515242662352744,-0.0617512574086515,-0.0889712861173628,-0.0345619442848158,-0.0823077421433797,0.0461314211818911,-0.197354076310299,-0.0841433344164534,0.0331467906190813,-0.0178779087724046,-0.148659133810392,-0.159703895313644,0.0022876309444392,-0.0694030217583902,-0.141535901198354,-0.0538864288109108,-0.254341854913989,0.0805933161226192,-0.126814034082703,-0.10229666761764,-0.0902010927301554,-0.101262050980381,-0.0202302264889505,-0.158572170675858,0.0583832581865166,-0.0159067034066043,-0.107662278963819,-0.0706169760042917,-0.664951713185134,-0.137741564793965,-0.14918378413154,-0.137198757672372,-0.029526862998019,0.0060343631085034,-0.166259604758083,-0.0599582052746501,-0.0159122602169649,-0.0603259781684122,-0.0929356732676687,-0.125924410618355,-0.128623133916962,-0.126045319399421,-0.071541634471618
stable,0.0903627705369231,0.0811871480774991,0.103000372363972,0.0593005887315315,0.460798750862852,0.0793538740730883,0.0594263710127159,0.0580504972384297,0.185723195128702,0.0978773709073574,-0.0102315125049898,0.118279782100284,0.0969968149708673,-0.223885766071295,-0.113933122213555,0.0363655537608418,0.0015297964186209,0.110634756629364,-0.116205478953955,0.0951627414243512,0.133289742792971,0.0905765543417682,0.368413625233766,0.111558125021466,0.0614596953737524,-0.0034504126397238,0.125785567223527,0.0511187922152928,0.0688326281272087,0.0693068364142309,-0.187192286707504,0.0095201883947456,0.0997556862138353,-0.0055620262881984,0.0113415104337963,-0.358993039388378,0.0544442283220236,-0.0624365971466554,-0.0083161024872054,0.0618346466928669,0.113090879144289,0.0741455998461232,0.071152295057494,0.202791141674592,0.0591361329618912,-0.0559877756797649,0.101172095938533,0.123200888082561,0.1148871803036,0.178799426952064
stable,0.0967907954545203,0.412802537151028,0.0765646723135909,0.0466372822304174,0.0699368693260714,0.421184880286261,0.241708033932624,0.120447547555533,-0.0015720304293783,0.237452045331893,0.19830160289092,0.170862672347818,0.149034778573762,0.125006945547927,0.150393406001669,0.373515265064632,0.127306818639691,0.0008658026325665,0.0645889383438557,0.147340155479419,0.380229000002516,0.0867517458191647,0.325926391109591,0.0579618538450637,0.243453644195369,0.0301122868600651,0.0492944826793655,0.166741166123906,0.353046724955703,-0.221391114778796,0.0065849237502164,0.0022423983406128,0.0353147276833422,0.11841598038761,0.357373528115037,0.117964261659654,0.125619198333362,-0.172612581667659,0.0297551468800113,-0.019580770842056,0.433695127353804,0.259989893070987,0.233588082733947,0.264060588349848,0.405853233254672,0.251745368692973,0.228660167484319,0.158077843577673,0.179701955735793,0.0963139732762672
