group,CD80,CD137L,CD16,CD294,Podoplanin,CD5,TCR,CD32,HLA-DR,CD1d,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD11a,CD79b,CD254,CD226,IgD,B7-H4,CD193,CD204,CD73,CD305,CD158f,CLEC12A,CD150,HLA-A2,TCR-Vb13,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,-0.0673859362518413,0.0960155064505914,-0.0745458686903199,-0.0113831842200019,0.0551078566857857,-0.494554521421219,-0.0884100242298728,0.040874928152629,0.266505859785131,-0.15521433703753,-0.0985123893232919,-0.0521786255229173,-0.0609444529250303,-0.051119165446568,0.0089994819686049,-0.136463120624497,-0.0306716066154898,0.01130686513576,0.195400565221859,0.0075006118172801,-0.0138580239627194,0.153025027465187,-0.0271735462371604,-0.0645584443171474,0.145312640128077,0.273872542471747,-0.0482767571104241,-0.215591588838267,-0.181812545784226,-0.201648448963125,-0.161606157305053,-0.0032730552313006,-0.208504531347431,0.156904165324531,-0.0186866755818587,-0.135017799629417,-0.225983874014649
progressive,0.0954328863436763,0.0224572905666414,0.151720682502286,0.105258534168655,0.102046522456472,0.103362329714034,0.162632854869909,0.218301990315926,0.0538290944769034,0.142022859886618,0.136938655292678,0.223012371946188,0.284720820336967,0.229365277291485,0.12201873997852,0.095474580097614,0.0537124297835075,0.287088565759183,0.0439888422450807,0.214330646186685,0.205992453222355,0.0010034777098394,0.0629724383747183,0.131881485187457,0.109131508898585,0.207244205851459,0.236354455148507,0.0731468189960403,0.0213692990018953,0.455250145745629,0.201216066832326,-0.048626677185658,0.0682499601351218,-0.0629368130914926,0.216874478617011,0.0425384527177864,0.322528864012772
progressive,-0.0835878485251424,0.0241323240153013,-0.0303104796896514,0.0290930746636744,-0.0430819948525509,0.154941352110976,-0.0593688497976258,0.233836057101649,-0.039464254723208,-0.0392531441283919,0.0010522187369789,-0.0941455806782597,0.100497989329006,0.0451313711872046,0.0631207910889816,0.103943482371135,0.0041756142788289,-0.072514600503063,0.0285386421150567,-0.0252635948186713,0.0297607436953245,0.0996566841315775,-0.009618157783696,-0.0516279934281051,-0.0791513788025081,-0.039664661825173,-0.0147718626435921,-0.0622612086433358,0.0588929789973271,-0.0227595028567219,-0.0036808358570862,-0.0755301824474274,-0.0547345193485632,-0.0168758179172071,-0.0559637627665451,0.0594448917497054,0.0070692949424607
progressive,0.026394624055344,0.218106388566353,0.485883128319748,0.0596984691709589,0.26046014845368,0.0365741715019408,0.282286211039643,0.250054718065456,-0.140635336675578,0.147750746899557,0.462843395130994,0.458192320094562,0.187702889130582,0.341252514452444,0.100137028260975,0.553246873928316,0.357068604827401,0.304017042318708,0.240570295446061,0.199660565134556,0.183345095807257,0.184111391895639,0.386795262827231,0.288897290509387,0.40927367478745,0.251120541724807,0.119154574261597,0.450527980699165,0.243571378277145,0.0758928959713923,0.24179352042399,0.197347166443148,0.329772926767545,0.242594724389007,0.191342690955538,0.387100420339638,0.169891186154662
progressive,-0.26193761037862,0.0362242076487785,0.0965795690523665,-0.115009592169838,-0.0071303430108219,-0.0567025072119076,0.108401537488362,0.362372778736988,0.386439773271553,0.130502207755422,0.124376158889227,0.427491487894971,0.206865068687422,0.148892374941602,0.101613493782411,0.0248339987019756,0.336708469788193,0.0810434377831811,0.0101901460067016,0.12841680662224,0.371310764868899,0.119815103058561,0.0114034199609609,-0.0030920026595757,0.491680115371188,0.0882598896735715,0.03561843502292,0.176027346327338,0.161448204783525,-0.0195854924227327,0.211844513864347,0.28549712741894,0.13146236133857,0.003073730371634,0.0351955112507763,0.0724482265728479,0.0996163628646123
stable,-0.0403601680708557,-0.168993549561806,-0.0205713145784663,-0.0956895642314578,-0.0969947302398456,0.0235806676189018,-0.150128528171258,-0.24062278558482,-0.123170904571528,-0.180125572659309,-0.103367852342449,-0.232698326093959,-0.153781592239007,-0.0969347964265811,-0.146261901585772,-0.180336696496603,-0.109473296811498,-0.0551984541152615,-0.141625320390404,-0.149308803454675,-0.0099036462296212,-0.153160222689877,-0.0781137296047154,-0.155495149992486,-0.0975785019022884,-0.152273378590174,-0.160332113615921,-0.0390550232823232,-0.0663785048493986,-0.180893146442503,-0.204126845496416,-0.151217508375852,-0.0540867421744168,-0.195187335395793,-0.0807114691493534,-0.145409806621031,-0.0986532866338126
stable,0.0164384019759947,0.0671489820162992,0.0246576933422469,-0.0556395370846449,0.130716242629741,0.170684573464835,0.208184558267572,0.253631538859002,0.143759067655136,0.0981254418924835,0.0595001353108054,0.163442091859823,0.265903027590441,0.155976042829713,0.0465583535091275,-0.0169289538173966,0.200345429726536,0.1883937441485,0.114253642509128,0.0890945130885833,0.188182521738564,0.10106390619086,-0.0596824371272732,0.0400817172734054,0.013361552022107,0.0735182935258541,0.0966296706723731,0.183608521276935,-0.0240370697325375,0.0965441938830737,0.0312836944673398,0.198290798802577,0.137217441647979,0.110650157437531,-0.0034929779275258,0.0784270211551459,0.155802598199797
stable,-0.0408756010732028,-0.094006118601429,0.003194567913613,-0.0142281783526501,-0.0480799172357101,-0.0007344256776924,-0.0440870038994104,-0.0504671451936081,-0.0893285225897257,-0.114852631931991,0.140441566114894,0.120101862498471,0.0668444468146601,-0.0400847571458459,-0.0097583669912822,0.0304572761231652,-0.109899876352848,-0.0713138012292039,-0.0487543488801184,-0.0883094891649534,0.174406561705822,0.0493139233694171,-0.0485905390384173,-0.0953475685632386,-0.0005961590009668,-0.051532223050345,-0.0257139916895556,0.110239139766383,0.0087297435694953,-0.241780029649617,-0.0708277193205153,-0.0487619010194799,0.0361303449872033,-0.0236074655965898,-0.0859169252564883,-0.0605410003239331,-0.0265722076708926
stable,0.202497057253422,0.151155042376355,0.251319552747473,0.20364444918794,0.232615282621526,0.0115254983986179,0.228106519502809,0.195931003245826,0.153159932666779,0.197146649420864,0.176090534439698,0.131223344304167,0.293479102457685,0.214637768144614,0.249665952901796,0.0078711882075399,0.0894659846205076,0.132444359936392,0.149683943857268,0.209096675364137,0.34372371053461,0.162880049168644,0.258130764317982,0.209872421764251,0.421710265799727,0.397612184820642,0.241943805434161,0.223022123093903,0.280179990649357,0.250336657744728,0.159352306603507,0.175888703075325,0.306054289781195,0.249040201812888,0.206108233268434,0.269480962018757,0.187529935859054
stable,-0.451040215556806,-0.134280801116492,0.313664728830894,0.0920000577439268,0.181120951075512,0.0570987717488605,0.0877285887727007,0.237994639153074,-0.0638485312175555,0.151163292320042,0.0984583254655179,0.0579366261625773,0.230757564019525,0.258332715014723,-0.0172252495858353,0.132844104947793,-0.022215021517612,0.225144278146482,0.0273157418784279,0.275593108699529,-0.0282907835194483,0.0542779548376884,0.231024953509036,0.152596695321129,0.170043559442034,0.0727910929500638,0.002886600124136,0.323366768700205,-0.0651241504778278,0.164211287938092,0.19005998004707,0.0108705794393798,0.158116881827712,0.0891722992859355,0.0373831111734621,0.0388980912093962,-0.0686544521576196
