group,CD80,CD33,CD269,HLA,CD123,CD16,CD45RO,CD279,TIGIT,CD335,CD31,Podoplanin,IgM,CD32,CD69,CD152,KLRG1,CD107a,CD95,CD66b,CD57,IgA,CD106,CD254,CD357,CD184,CD81,IgD,CD18,CD71,CD26,CD193,CD1a,CD304,TCR-Va24-Jz18,CD305,LOX-1,CLEC12A,CD85j,Ig-light-chain-1,HLA-A2,TCR-Vb13,CD101,CD224,CD258
progressive,-0.37481486200909,0.250012242038763,-0.21790848712707,0.324687157247087,-0.214816197989157,0.157349359014019,-0.0923069787624964,-0.229590362406049,-0.0748252319500544,-0.157063218498369,-0.101303636904941,-0.126869186545847,-0.18149050902851,0.234294181518119,0.0933135573292227,-0.20499551145984,0.0789339133688092,0.0458971298959016,-0.0086793727285893,0.0300249952027008,-0.0738610394269648,-0.0719256781458381,-0.138835940640737,-0.111406574700544,0.0603201821135516,0.0087023710832218,-0.0410681570014102,0.134716790522436,0.110814811915377,-0.106179651233266,0.0692731339999029,0.0223238765121148,0.0856486909926325,-0.306773087298576,-0.0519100130127797,-0.0766935151139028,0.149679656413836,0.0933112110106221,-0.0139304739045844,0.179157655461161,0.0126267983884869,0.0828477676156176,-0.12909538772758,0.0503763891054296,-0.0537840102975449
progressive,0.0058666165712695,-0.0265791624128885,-0.185729862681049,-0.219603180773613,-0.0001910371349093,0.168408183659418,0.0626196482717818,-0.135586023946936,-0.223778778693197,-0.105217908495054,0.226177143846131,-0.0830204702308487,0.194206525596977,0.231374799359192,-0.167864659462945,-0.0980433339955712,0.0843433390142371,-0.0867969474580565,-0.110824641628182,0.0266706022752671,0.0040598793920351,0.059971294123271,-0.0911016260408975,-0.0352575492333428,0.0497314091639385,0.200961575542334,0.198477515491525,0.297069702113665,-0.0733111163958301,-0.551381459143895,-0.230853126088496,-0.119347764157799,0.0542348852153932,-0.107693142086823,0.0789911546273921,0.06239050977739,-0.148596396332106,0.0755404833948663,-0.0300278635073895,-0.0482277429298336,-0.141778599494317,0.0336947690024718,0.0933799836370184,0.0027877448906502,0.0538458882076566
progressive,0.0517406697570304,0.0279295687236713,0.160623117558578,0.0614806915185541,0.174154278453201,0.131635311093402,0.0826923920909099,0.124481775008312,0.225020823098794,0.140656415985323,-0.0196390517755622,0.1448404848618,0.158705055857925,-0.232506832616534,0.147263750446614,0.130860199861875,0.170789410526955,0.114979482602397,0.0296963727208367,0.131321133026063,0.0192477637261763,0.141016277573833,0.16648990865853,0.207556835609769,0.103321192672011,-0.0496002423592917,0.108445929356672,0.452179562990402,-0.063279179749554,0.152004290628494,-0.0257120578403299,0.146542147427807,0.0923358489001295,-0.0586356577939876,0.108788969086726,0.277798747994042,0.242915476655805,0.0238716249279308,0.151581709275889,0.0994816954620145,0.116314222616896,0.157609502302215,0.0909143682837607,0.131028626000534,0.138713599048857
progressive,-0.0551280122674906,-0.717563725225921,-0.12524894930128,-0.302037905553819,-0.498245672517426,-0.502516965145109,-0.328614332867518,-0.226098393054041,-0.414840315934089,-0.18665607764813,-0.463570804266923,-0.37645144248751,-0.403623747812544,-0.135478223617083,-0.537932198641907,-0.312457150535232,-0.389107446294174,-0.498712692281933,-0.198739275355362,-0.592973637933253,-0.127847902748342,-0.495511350789785,-0.246344472732317,-0.208170997754287,-0.300313738788926,-0.266133086056344,-0.507456168328774,-0.218713951428729,-0.556721157225251,-0.0845429225148255,-0.309289784804088,-0.484897904210397,-0.377662162526894,-0.547666486791069,-0.500248494702195,-0.518211468778604,-0.478271321526598,-0.602130042867718,-0.231519090063434,-0.528771007187072,-0.196706478559716,-0.399627912722515,-0.503673823688791,-0.406373312554568,-0.470982210907473
progressive,0.539183262922223,0.3358181235208,0.522636706673516,0.515972143530897,0.169743892593474,0.17838555105791,0.628287067643868,0.585939911703366,0.485302325016956,0.49129806048818,-0.125016140590747,0.452612234810021,-0.430414327238136,0.103753969870935,0.20919343372425,0.52050354408774,0.468025966641228,0.307499239177687,0.458361441344167,0.315673295304693,0.176166931897196,0.259458897962377,0.456452571638263,0.523131082496214,0.529461645991384,0.479663442043431,0.235664425458691,-0.391060143719587,0.129745534352869,0.268851999074346,0.530724687007422,0.313649405334002,0.267550641935116,-0.194881305453775,0.246550969833512,0.224520771976629,0.555729332574351,0.395004475007617,0.494080019591849,0.317983146208691,0.51846539492088,0.154328179530192,0.233738410323358,0.527664583538909,0.154361478579856
stable,0.144454568665521,0.0315494242208698,0.290942368085212,0.285782043286373,0.227103259526054,0.0479395024194408,0.271580554922513,0.19834258695124,0.304698161676051,0.204571106182819,0.247103314802344,0.368362667756502,0.472466121243234,0.454016511333974,0.168961260592702,0.202386491683645,0.310953829221634,0.199782835606752,0.0653955134099661,0.0416007791377761,0.182561946745206,0.155589171319996,0.144331128827576,0.268288885849477,0.223083978404814,0.22137904176098,0.215046751775385,0.0959752658001895,0.0769718375563045,0.0221593194648436,0.174417870310094,0.177359748375048,0.240815697669226,0.105487420240068,0.276381230815401,0.125428705460578,0.0668007207129675,0.105808128032075,0.374790326172134,0.219858806353174,0.217843661721189,0.340000528993414,0.243235641894559,0.251357402965975,0.286509217527648
stable,-0.368029938787823,-0.365999878506843,-0.46355512612165,-0.196685303210198,-0.082226770449171,-0.260706086407924,-0.287231935739387,-0.387045734315554,-0.339176249842744,-0.0780257398147869,-0.0882444572221226,-0.443942359610674,-0.164764183563755,-0.372690019692577,-0.168577852542162,-0.370901198175918,-0.310980977323235,-0.376373921194012,-0.124188360761699,-0.222432553144812,-0.207863150315954,-0.281480713008216,-0.37251594303841,-0.351970497679492,-0.391788205116733,-0.35927336122283,-0.461497561377087,-0.0374463051751731,-0.229860731147427,-0.0463309721477705,-0.272342140908649,-0.237754036643324,-0.454930047354119,-0.260265941514156,-0.278140346675587,-0.123242360855217,-0.41663633711144,-0.260868617163643,-0.310307691662779,-0.260792507632336,-0.252831278153076,-0.45603052679052,-0.291144861697514,-0.35414369982171,-0.234497951186941
stable,0.0713713959990006,0.0494290366731032,0.0198023890285011,0.337552231053823,0.000781039157372,0.0128807213543056,0.0062453994069528,0.156724347450554,0.12978399872112,0.0438778869150062,-0.0135973696369608,0.218262706870148,0.174007240848806,0.299814695134975,0.133922851266646,0.197799350921002,0.225999537677829,0.114610484820119,0.0422720348246543,0.144930395492346,0.153663009697996,0.139000971214795,0.177759214483283,0.142781595421996,0.18699344221113,-0.0743275121153414,0.151949352017447,-0.126129492134905,0.078299971882167,0.259034790658835,0.0850596970981234,0.0439137348846585,0.16693010889535,0.152301064383423,0.0724562798505305,0.0646617792602219,0.110191540246981,0.135023093776781,0.172356438246329,0.144845586019901,0.101777473200874,0.176674706252082,0.0778529933886885,0.134202115370852,0.123451180748204
stable,0.105182696280497,-0.136890624704592,0.0382657838331223,0.322344740196113,0.0317154496674588,-0.0517568991230701,-0.0526865583850104,-0.0289094047021147,0.091809750554042,-0.048559714639264,0.107416601169951,0.0020489990457098,0.172004817409849,0.197628345473203,0.0217782773005678,0.0490769477373583,0.0901100475583533,0.0215156438496241,0.0657529903872831,-0.0027660325506662,-0.123122142009976,-0.0602066452650741,0.0156768512816522,-0.119875336374527,0.0272878919002119,-0.030577797031859,0.0215161339017697,-0.153149128787122,-0.0368427632628168,-0.049441419357322,-0.0031040493582445,-0.0292065990448136,0.0244761150506521,0.0008533953653199,-0.0465593128176993,0.0098437443983211,0.0112940526996394,-0.120734310377525,0.0501825129342243,0.136589813283212,-0.0505695220476092,-0.0065735729060843,0.0273666597412349,-0.0834941003444493,0.0940916721457738
stable,0.267437284011266,-0.208168480814033,0.256929711457245,-0.0354049620928808,-0.0644608347167233,0.117307860309825,-0.0490907429343867,0.0978027414521636,0.134605391648945,0.0168808993932436,0.269152312038016,-0.0535398055191996,-0.181826150348478,-0.0662696937109045,-0.0284840201459692,0.0520549482546899,-0.0319863238397504,0.161346183875092,-0.068300275629346,0.0827676596446973,0.151282006477753,0.177892701371732,0.219015886522752,0.0803946435036502,0.19167202257561,-0.0451607687419839,-0.133343704580727,-0.0149746043801218,0.0108851901820349,-0.0369461821834309,0.242866432005191,-0.117101250557837,0.126806344571423,-0.0251092148147001,0.0976823392965466,-0.168376840301914,0.210279578976625,-0.121517215060608,-0.0334256955452419,0.0059199570222681,0.0665245199996151,0.169651663224065,0.1645048884119,0.0088152949737702,0.342090642187563
