group,CD30,CD33,HLA,CD45RA,CD49f,CD25,CD20,CD31,Podoplanin,IgM,CD195,CD196,CD27,CD107a,CD35,CD278,CD24,CD11a,IgA,CD79b,CD66,CD54,CD62P,CD267,CD41,CD309,CD226,CD29,CD303,CD49b,IgD,TSLPR,CD71,CD36,CD73,CD209,CD158f,CD319,HLA-A2,CD328,CD82,HLA-F,Podocalyxin,CD224,CD258
progressive,0.426891210858291,0.398469368994397,0.0184386490327278,0.346598779733511,-0.085827313048896,-0.0644225377878439,0.0740496435567606,0.0641431906571007,0.261308133625456,0.0378509617759994,0.142885123439925,0.208431435457586,0.0573603300662009,0.306742012405445,0.360610588344243,0.460821340033704,0.113196273361543,0.107275077325112,0.217743456763268,0.143346766721145,0.0769248432390913,0.0674918619612549,0.0167070405052974,0.490604389389142,-0.157067728946888,0.469010663148847,0.0774305583561651,0.120484821626697,0.453691113433308,-0.116087230459555,-0.095494383306739,0.0827095567109148,-0.429471715268997,-0.201804323688748,0.327652058750328,0.205660902752816,0.194998750899001,-0.0275606597740187,0.412652899141816,0.0658132904536826,0.152610038825135,0.515368608733722,0.117037599696905,0.431376196799196,0.293574216997883
progressive,-0.0308536695708643,0.0673714304038863,-0.214821457587901,-0.225029767358837,-0.0629605008853361,-0.0633200784836303,-0.147115208931299,0.333010317369225,0.127203473002469,0.489136449092736,-0.0619907889884743,0.0420426570259178,-0.0750603706638553,0.245964827154764,0.100002082250384,0.103812361806194,-0.0023348721312125,0.0347201195114122,-0.0925643887554835,0.183010229267411,0.226684907647905,-0.388061921445833,0.0186026059514779,0.270973753964645,0.0353888296511541,-0.155615655142674,0.210490185761223,-0.008717052172578,-0.0149566636776082,-0.105344008343955,0.420534052179973,0.0192422243012704,-0.278428582452135,-0.22221119729349,-0.0111158517152544,-0.230520697664382,0.061016758554654,0.0534295523332315,0.198898312357689,-0.189469556837443,-0.180027496575326,0.124935828385722,0.0310200676400572,0.107885727268166,0.236822781862091
progressive,-0.0032295199750475,-0.0176382410507219,0.171130075020896,0.0469754332683739,0.0848810302911858,-0.0298710396622585,0.172913937400279,0.129430954996119,0.056486777914839,-0.0421753614823877,0.0626987461102746,0.124710183917558,-0.226847346349406,0.139589031349492,0.275196341282793,0.0954718123208324,0.022068433623269,0.139552550339742,0.0140332688193194,0.0738647536608806,0.0478590592476216,0.0946706427953483,0.178216311979884,-0.0335016635861093,0.0448691608338408,-0.10499830946115,0.13833260890924,0.0797862231778038,-0.0029279330363996,0.140145429765933,0.285199973299554,0.0899821160188983,0.0682274074656792,0.0224307749722801,0.225984135394059,0.0407501632601075,0.116561657549118,0.114995146068917,0.0805123642842252,0.0496173684509022,0.0092651037825284,-0.035496948691346,0.071397068872958,0.108090079195367,0.15045418357603
progressive,-0.08729528010293,0.246517504000467,0.0455740909359408,0.193707856664635,-0.0208396879100271,-0.227008419235864,0.280234887241866,0.309781107387111,-0.0070098610180973,0.165457900482604,-0.434464046832795,0.293680017789677,0.0725904020607777,-0.107133311424681,0.159123474952716,0.020932930827147,0.0581035529696405,0.0006567785496518,-0.0603240729750711,0.200887973529269,-0.0185511368042595,0.116891566748143,0.0785563713258246,0.0511417191026253,-0.0479589462760456,-0.0564298412451602,-0.139751443286721,-0.088518907394808,-0.183443196960404,0.0660621156698745,-0.0732719283123955,-0.0856949671076209,-0.437548660983721,-0.0303678603160676,-0.14685960901525,0.0084761280952651,-0.181031719902959,-0.0979150530152333,0.0160352573253593,-0.0594084934238571,-0.202754586250054,0.0667075904226553,0.075397349013408,-0.0279237926977674,-0.0724503703536978
progressive,0.196547732298086,0.45579436826887,0.0136099863428699,-0.132615161408586,0.472271277390719,-0.0408342475126382,-0.0017566108252156,0.427745808388967,0.221150330920262,0.0318867757035156,0.427087456984615,0.141839623205302,0.0118095265512789,0.411059453870422,0.0917071808776485,-0.0209694602352974,0.456283336150966,0.238301150432021,0.353658049843054,0.536624119921199,0.412754845053062,-0.0094910495549376,0.461076040088905,0.0882937471500122,0.46425364872804,0.182112390962973,0.418287564134492,0.413060508217857,-0.0176204737013217,0.447998536898484,0.0819150372784214,-0.0591632493884096,0.192069983092446,0.413366032415405,-0.148675754310757,0.342345496528781,0.110362350978709,0.491772237138627,0.313037786194801,0.420496783302097,0.0767419354266084,0.257198489698821,0.409846794565115,0.176400454700859,0.416786963130685
stable,0.24126604642179,0.126069353926421,0.130428352984859,0.0175216039581387,0.104925014527746,0.116868771398574,0.177318252239674,0.0620232073799299,0.15746989683725,-0.132983239056111,-0.0539518049152973,0.0275942752045879,-0.039201166303353,0.0755227043729936,0.109911586392036,0.199597679833294,0.0307168505416594,0.0619612057271114,0.161704567175912,0.120603713700791,-0.0552612395043418,0.0728703067411988,0.0783035969494583,0.0922939501756326,0.109897040087122,0.0394059038698488,0.18719584509715,0.181678909054767,0.100943941155758,0.130074476622599,0.0857753263207749,-0.131952350346729,0.0161444330955881,0.0699177761555278,0.141690926435983,0.0774202604307685,0.184445080273895,0.128472742010923,0.104678329801608,0.0121066861664622,0.126753445917385,0.107620068534154,0.193416709805904,0.165986735189244,0.127832211667026
stable,0.0003251560396097,0.169186718813229,0.014816609951267,-0.0650880544947785,0.125464937635478,0.261693824163658,0.0692798734765789,-0.0273467084102103,0.294391620424622,-0.155891829071044,0.1193836092067,0.0236170357093289,0.142803913061497,0.110773727597217,0.103062996396389,0.196974952760122,0.0420166192983315,0.164762900855275,0.15991996337462,0.0901621942299063,0.21674861357675,0.0800519427524471,0.0945797490066121,0.103787694887296,-0.0097901897145027,0.0721262164214532,0.231649682015609,0.0955938838759209,0.173292021507695,0.185252953711834,-0.277075342457672,-0.0113300211530626,-0.0202311911711931,0.0583334996939156,0.0907393503880339,0.0907937669654273,0.252800198186085,0.216635837176494,0.0758561523367008,0.209056768994771,0.152483368016591,0.142102644926746,0.183911951360733,0.189711785879311,0.0423599742795207
stable,0.0198536511500943,0.0154348552245615,0.0859905223190566,0.117172014820279,-0.0595089656768674,0.129780671696275,0.0914459528840823,0.145283508322656,0.0613673225284614,0.0779046119533087,0.0476558994476586,0.152545950096721,-0.0735288340036129,0.104250039229322,-0.0151410931708673,0.0592820729576742,0.222818119258952,0.179983766289269,0.0093766925169231,0.088382289292814,0.214634901878614,0.0423536633130588,-0.0459101217624905,0.0395707200706429,0.0877251600155189,-0.198854589680533,0.0432710134664943,-0.0368267342504381,0.188638611611157,-0.0434895011883816,0.157777949640785,-0.132292586106515,-0.0290101334532869,0.0481683150437929,-0.088455091768449,0.138980370875505,0.0807670737160297,-0.0118380376616286,0.098728427003339,0.0440519882730277,0.125202983057907,0.0933676296799152,0.114186445299958,0.102355835248664,-0.0744059093851111
stable,-0.240795456823003,-0.116238576218933,-0.549893761281473,-0.504876649223819,-0.237131047137728,-0.295151150673878,-0.0789171354455285,-0.197829505334135,-0.242315936538085,-0.060292705817729,-0.0365164041575353,-0.0935892767170172,-0.479821443737325,-0.197178773851125,-0.368843894506582,-0.172859696732328,-0.390648879253391,-0.412521531368113,-0.246586785888889,-0.217244445485296,-0.144888931291815,-0.500917092214514,-0.10033218306517,-0.193937706161316,-0.200347125558806,-0.014567644496752,-0.221249874923762,-0.372506073141395,-0.11922146513504,-0.183177810236402,0.370874546453659,0.0496236061893538,-0.150570389288625,-0.145918340918967,0.209451632127047,-0.286013819546606,-0.152810251463875,-0.0722904441002766,-0.191565455691246,-0.0809112280354392,-0.445595107549752,-0.206329489957224,-0.157939065429731,-0.239390271844108,-0.307099675627734
stable,-0.0320479493011778,-0.239052821898196,0.278943798138729,0.132035356500039,0.161484743357135,0.401180926072062,-0.0155143776198332,0.195254755447959,0.0114779717899587,-0.221371018518324,0.19247139841897,0.0881653216641366,0.234366818086768,0.0039205162423526,-0.174050379219,0.195610437069208,0.239691700128512,0.0807185808872368,0.110455151744336,0.113270298190676,0.0677943976150265,0.0560785041296585,0.191504809644381,0.281734252942243,0.26392910600804,-0.0951092201672198,0.156279258253734,0.31810198625597,0.000931057041795,0.412214942809098,-0.0527281672146959,0.486541560861582,0.0276028557642107,0.261707562438777,0.20102458062402,0.0375261572206529,0.0457766669685905,0.200806723338649,0.155956068112305,0.243610248289369,-0.0450541034572102,0.169014974923809,0.159353635523708,0.0473761891076671,0.232682405644142
