group,CD273,CD275,CD47,CD30,CD154,CD90,CD10,CD49f,CD14,CD279,TIGIT,CD294,IgM,CD5,CD196,CD161,CD223,CD27,CD107a,CD314,CD35,CD57,CD96,CD268,CD41,CD124,CD2,CD226,CD49b,CD98,IgD,CD38,CD71,CD1a,CD73,LOX-1,CD158b,CD336,CD257,HLA-A2,GARP,Podocalyxin
progressive,-0.0888382649808914,-0.0148191444536024,-0.0512974840912064,-0.0740835387264744,-0.0427255290389859,-0.101468825456419,-0.0240751439178573,0.204249204611481,-0.0372233506108229,-0.160334391700066,-0.0501634463175364,-0.35963273345726,-0.0435933085411617,-0.0004718281330143,0.189311543937265,-0.277789226154406,-0.44759149053772,0.135831880042644,0.0433853466677677,0.144544067151145,-0.117211752085737,0.0811693949071066,-0.0920040156038829,0.0807048695860712,0.228913794742544,-0.377931002682174,-0.0058661284238871,0.128722620985445,0.0900781991936496,-0.399610019225337,0.159325281559265,-0.0118918853236269,-0.1247087254242,0.230604342237052,-0.264698772882876,0.0334251115147968,0.181364855696941,-0.280221866977512,-0.101205545134243,-0.0881593935678092,0.0621152555231964,-0.0802694849892799
progressive,-0.457279383350757,-0.137217820991096,-0.146321056038272,-0.156735623986534,-0.162978920645734,-0.149811017624742,-0.211290882591023,-0.205589258526195,-0.297443344442818,-0.292368098930336,-0.361128680128324,-0.0952314942562903,-0.250364361430773,-0.147140872433606,-0.0074315719469844,-0.393059112501594,-0.155808586838616,-0.228384742050775,-0.393115253048312,-0.190144376866233,-0.391861700484244,-0.232701356306937,-0.428366949893712,-0.0975147515621767,-0.213631049094574,-0.156155540379942,-0.100801695838367,-0.402677979263807,-0.180443015023474,0.108378191212557,-0.195948518202092,-0.461807923551025,-0.382349934056402,-0.226320710196127,-0.159505933377597,-0.0934565284797514,0.0101980575134005,-0.158268120190805,-0.402868313908222,-0.271360362121876,-0.0103017830345737,-0.237166086767019
progressive,-0.136039357208715,0.0706643320722889,-0.216801214045653,-0.0703340209869858,-0.101058942537672,-0.0209368568888568,0.0204031379846219,-0.0867980370463506,0.185564929025892,0.0487425773440565,0.0021847146658607,-0.0488687363267392,0.0253082344145255,-0.19164912801546,0.0080891816421418,-0.139827696785957,0.0650172297623134,-0.0184997329222672,-0.027451204332818,-0.0988721030935885,0.0705763699760092,-0.183817894170365,-0.0447362746629022,-0.0876051698689077,-0.129600200778629,0.0053799304533007,-0.0983461742497225,-0.032088700549545,-0.0453416921006386,-0.147996786306856,0.16049649938717,-0.0188706000795185,0.0768066109594146,0.0035544312395593,0.274701226790366,-0.034381065076579,-0.0771354050109443,-0.0526786672802553,-0.017259030459676,5.37564285704344e-05,-0.0400222021575904,0.0131132906683795
progressive,0.228693534713305,0.280638857193372,0.298343414471228,0.371553277624029,0.240824583449226,0.406151236890056,0.371027980966816,0.290101687255456,0.362075101485765,0.399631109123729,0.325040884994837,0.329877938102762,0.284373807424341,0.097198631536976,0.362518256358338,0.239896424830953,0.192469423868721,0.139728003966755,0.168430671799703,0.421761601933512,-0.0310137351319687,0.363118956942399,0.256264635414001,0.3314162087116,0.37642834262434,0.278604736293463,0.115340264657226,0.200974842030669,0.457463580249081,0.458638386629399,-0.0382336227434605,0.166881604687412,-0.0799700203735222,0.133970220931243,0.0355890151989087,0.117831768313421,0.500014568194172,0.0705821358883958,0.0619956674850743,0.396268550889701,0.126865577322533,0.358904532004231
progressive,0.21189319936605,0.405821937242798,-0.020473369276309,0.11180990818301,-0.0719302067243318,0.232863146138547,-0.206483599484856,0.373863122846048,-0.303791124912322,0.0378380569975517,-0.0383457031745717,0.159100267561908,0.191663522777045,0.108282729108454,-0.0554289869872983,0.0956718858574345,0.354356892844644,-0.203260120449896,-0.0771216429332551,-0.111989429381788,0.0562748609931025,-0.0023384990959804,0.110538267359159,-0.120142009259584,0.427350590773788,0.104314845133074,-0.281546644309133,0.113599482781212,0.355438681395296,0.170046098144968,0.12736105111097,-0.0292265814084357,-0.221840255756087,-0.0451051657867589,-0.001326475131397,0.0109690784677314,-0.22475585371835,0.379965949936261,0.0618454775666434,-0.0666786989223373,0.31778216835487,0.23650067840475
stable,-0.0143814316131291,-0.0217066725775455,-0.158050087268399,-0.0369074259348801,-0.0890725793201266,0.0364244534399937,0.070731663064084,-0.0231138059835507,-0.0688541614640835,0.0362687429306592,0.14289330649523,0.0810167357854656,-0.0346361212229907,-0.0815027778477413,-0.130361773119668,0.0625204981118304,0.0221007404372768,-0.0031605755402569,0.0661020055855485,0.0286916984822682,0.0398168737398129,0.0664185456192268,-0.0777123326497916,0.0489559097975782,-0.109710285479888,0.0933398684896522,-0.0003702829863584,0.0737454759254554,-0.0052931547645621,0.0671162403408895,0.115521476275621,-0.0195271384117564,-0.109404547850155,-0.0194026921631453,0.137023881616268,0.0083312194259916,-0.123239109766368,-0.026104567996672,0.0559164069094387,-0.0817974523152821,0.0274339395410652,0.0809038818510136
stable,0.250880386012674,0.134168459696595,0.0662127938031739,-0.0121859240631421,-0.0985615001144537,0.167387687497478,0.0005393393278299,0.117792269680985,0.086882819395874,0.14976580999175,0.117483427396751,0.25671467857068,-0.0318659691109891,0.128768294435089,0.153977458076365,0.0354069330842802,-0.0142965790898979,-0.145164053901805,-0.0507871254453788,0.0308674949899294,0.0188381462218068,0.158932823527581,0.0830054864833924,0.203346832308715,-0.0048734277707194,0.0508944049599016,0.0486693741486544,0.0858489401795939,-0.0560907172279734,-0.0297586088575337,0.0730648097915436,0.0315364157689003,-0.127453554466432,-0.0750911420215793,0.0019614677552614,0.0368929553905036,-0.171716158305687,0.0077382674302094,-0.0711330009090482,0.0844675021655956,-0.0868403114710676,0.0683689141782421
stable,0.103306938272076,0.134852134737992,-0.101151603287336,0.0938392072135778,-0.0258631297592136,-0.0507109798165563,0.0121796727909503,-0.012346057644886,-0.0359898176858144,0.0696127612042614,0.0623489893360923,0.0423489135089527,0.151059728509839,0.091767038853771,0.23670526532165,0.0925073260968525,0.0909987504078359,0.218899870553768,0.0314920211021172,0.0871266583234447,-0.105696029870887,0.0464562587459059,0.0855044730518161,-0.0649426360078628,-0.0892307801254273,0.144108795148008,0.101571445615843,0.0606616624863617,-0.0617817991922719,0.0753042453587287,-0.233341514733617,0.0170106068576046,0.194665417346833,0.15411972167873,-0.295705731961322,0.157439590028563,0.168057481882215,0.0388943108012209,0.0340495786631484,0.160015811209603,0.180599216851081,0.0384124580459971
stable,-0.0563255284857172,0.0429894275651522,0.0399147968551362,-0.101138134642417,-0.15617982145207,-0.111159967128819,-0.0369660060814007,0.0503196274969565,-0.025303819424088,-0.0783508830719403,-0.0058483222640884,-0.0356814085490148,0.427987177090315,0.0307032572435399,-0.0813026425247095,0.206369081870654,-0.0992108268878088,-0.0530234575323365,-0.104022773490401,-0.178884809145497,-0.008654080533192,0.0045896131933739,-0.0435972921668125,0.0127667462452725,0.0919445389369987,-0.08541710910222,-0.0146382733598301,0.0139285047648871,0.110606150574633,0.152428241580377,0.259908740204679,0.0781553921141759,-0.175172586728265,-0.0849318498228431,-0.232924553948644,-0.0800738505431785,0.0297890693623493,-0.0620650998361112,-0.0673242547594187,-0.0382069169962702,-0.0246789053968457,-0.0839573332744592
stable,0.158219506594101,-0.290555057062778,0.114796211174022,-0.10097398344252,-0.0492498666493396,0.228015707271789,-0.0010905902097739,-0.118418922844951,-0.0603424408265469,0.200043387818556,0.120317118011246,0.152220915730882,0.0111086725423219,-0.107054038835439,-0.0641341489188771,0.107097958865822,-0.0919454513290234,-0.356185191018571,-0.157062656869559,-0.158097411622623,0.0171958022856965,-0.0217566890860512,-0.0784306118951341,-0.0949525042605462,-0.0840913607784444,-0.0418104325812891,-0.359567683455168,0.0993760995851692,0.133964404795833,-0.0279960528541748,0.197547712506493,-0.121389776947677,-0.171863815676971,-0.353350196579282,-0.257781207903031,-0.140014045854123,-0.193278631778539,-0.122162241257205,-0.0882759958910229,0.0407450615962809,-0.111157352840358,-0.0398865519732303
stable,0.0714665651652227,0.0886050059059926,-0.062666421230606,0.114623810260449,0.105769702896015,0.0240329979762248,-0.0783522211165571,-0.0004443858887615,-0.0092652228100736,-0.091877577518422,0.092575003816618,-0.0989343114272799,-0.0352925477890116,0.0889184296244482,-0.123282359121532,0.0129308206906032,0.0776089484409984,-0.124643221270917,0.141504052118911,0.0196354872230065,-0.159295765066178,-0.153340707350038,0.0331852584818075,0.0741609289073038,0.166434222965749,0.0562573608707283,0.0013962969552995,0.0586031254904215,0.0071669763211985,-0.0627997135723679,0.377672913493685,0.292652387557385,-0.0448628532275135,-0.0420223801380741,-0.280247109683984,-0.010726927138019,0.0155137417598487,-0.0678790778194432,0.134644111872365,-0.0619089929871871,-0.0234846385947532,-0.0252914641987134
stable,0.224819621882427,0.285306742029216,0.119097790853094,0.189603994230443,0.37367076415151,0.290485290100496,0.257170490859381,0.207615552481289,0.159179910925695,0.214194189279003,0.259583668623652,0.214947104096485,-0.290777451605188,0.108935372112737,0.0611750516110075,0.22365172559778,0.180319252926205,0.200621435548248,0.315696042038935,0.301531536487442,0.429960412927066,0.232733379036061,0.194602593459323,0.232550569389179,0.180452175492471,0.245525190434281,0.117849571406068,0.23906735621699,0.259849596941763,0.12536604727377,-0.0074700696671888,0.085289456804533,0.0663793645815738,0.205589600028405,0.481067719306124,0.266617840183176,0.114478219419389,0.239702860392648,0.218194385794262,0.230935621020319,0.223937014226992,0.215196582302213
stable,-0.005862335871503,-0.0497353142526647,-0.0101325632229568,-0.0381509571759259,0.0005466273071133,-0.0444220800389968,0.0307412947728247,0.0065508830989359,0.0504656954627098,-0.041189179294521,0.0823357910358813,0.0626123110427347,0.0825722936972057,0.142071874885715,-0.0280864705035478,-0.0107198385005591,-0.0427124636142909,0.0732783207704636,0.021295127061219,-0.0128100719520166,0.0116713458424823,0.0349557145369421,0.0217433981802714,-0.169781377971392,-0.0503951825284598,-0.0721345764856426,0.0384918392595271,-0.0074145150214333,0.0434376278604792,0.111801969330445,-0.501992392218599,0.0296557557117482,0.326526945416524,-0.0155653667282742,-0.17870086111896,-0.0835476837259485,-0.0225843235319409,0.0427669375785376,-0.117868734338405,-0.0172199993626652,0.0242556854654808,-0.0262661830653207
stable,0.131609631179617,0.330895539034344,0.445146256847534,0.200196975732272,0.042218789712689,0.15320032033594,0.148886224681371,0.128752356758338,-0.0424760086473176,0.202241102051952,0.159539354843291,0.258714318426707,-0.211924011733017,0.350381267034219,-0.0469046762760064,0.102434764221402,0.0136214896094747,0.155661102476749,0.279761794739553,0.0996319704227485,0.439116633472736,0.0809201879936189,0.192611156867906,0.39144157499702,0.0065757419671398,0.197608276603724,0.253467244850072,0.207706015447939,0.120130792054203,0.278335269705962,0.0142937996435293,0.279336020785266,0.264221733232272,0.270425859929322,0.300750935160825,0.374652702185186,0.1444124390135,0.22961642985446,0.121781829766012,0.194681475288331,0.366919886958984,0.225868322242181
