group,CD80,CD274,CD30,CD33,HLA,CD16,CD20,Podoplanin,IgM,TCR,CD32,CD185,KLRG1,CD107a,CD66b,CD35,CD24,CD21,CD11a,IgA,CD79b,CD66,CD81,IgD,CD18,CD38,CD22,CD71,CD193,CD1a,CD49d,CD73,TCR-Va24-Jz18,CD305,CD133,CD319,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD101,CD88,CD224,CD258
progressive,-0.519058029700243,-0.531847027955907,-0.0679352122542977,0.0667542968303436,-0.049549126824573,0.0082576216333789,-0.246275761255374,-0.195224124165716,-0.455909981904506,-0.23777683163278,-0.0027955126462981,-0.173176050999947,-0.107325764561255,-0.140507631488946,-0.0982083387389607,0.0566662915664335,-0.132712872216981,-0.197070877670983,-0.0958676571306813,-0.364998236311057,-0.207393707490148,0.0525883409369037,-0.280101910134382,-0.191576682781593,0.0238559664540049,-0.196649255980771,-0.368574142510324,-0.145896318955572,0.0886796749722628,-0.0637987582682898,-0.20489019021352,-0.211836642579874,-0.132616821565496,-0.259300774600105,-0.261770551665342,-0.0884882980946724,0.20491873790568,-0.257862299303824,-0.41469571668583,-0.324108585462285,-0.226556215036296,-0.198858148585847,-0.180089196680355
progressive,0.0576948715783794,0.226692126474728,0.316663445443096,0.234666887858297,0.409956459081433,0.0852747781226308,0.229847672132629,0.340087516746693,-0.0632543461567543,0.0373154020010606,0.0211974396393725,0.115572754662798,-0.0048258039683568,0.245419731676351,0.236627158238902,0.227256727394545,0.223063221147479,-0.0512280671250165,0.294918566170552,0.158560658818534,0.0042799755213822,0.117837914723284,-0.109312474379475,-0.0482397349080232,0.187232790939802,0.0040524326126342,0.357014263125843,0.525641740142037,0.107848449324155,0.0929194625664434,0.482199012947965,0.347023813077635,0.252497296457711,-0.0505914705013073,0.22149580862724,0.091946735034773,0.274252825269749,0.071355826771501,0.145139043634729,0.158884397563272,0.178094098873588,0.349114361283209,-0.0873073523687988
progressive,-0.120720944469989,-0.112446611306201,-0.25175204064392,-0.281828557961284,-0.197948676465486,-0.312604437925837,-0.178361947474528,-0.334978133840709,-0.285520738893865,-0.289261724433168,0.22099665778702,-0.268149176489744,-0.24255245806428,-0.334981358552123,-0.2156176931888,-0.431709201166545,0.108244024412638,-0.116951805610007,-0.281557805220681,-0.28277030159824,-0.36414998385833,-0.237831916260564,-0.211726853287104,-0.518119556085691,-0.125349510913395,-0.358403829167074,-0.53136213419032,-0.207866981374714,-0.187950188842612,-0.305951398713893,-0.0323099738306699,-0.594842257469644,-0.192251123614389,-0.353733702737842,-0.118143105451337,-0.229207782321883,-0.169162213099017,-0.516301434617732,-0.34120031710526,-0.244270793246755,-0.300623569378145,-0.273356163482391,-0.26311901508846
progressive,-0.141996395234446,-0.38258189133315,-0.462686918032992,-0.655243746626072,-0.45672688728831,-0.658787484793893,-0.39421387931521,-0.493757085462233,-0.625867334194292,-0.450825105674337,-0.246771723955187,-0.506411641159222,-0.492825390382774,-0.507814089260693,-0.71128380821857,-0.61906922176852,-0.49437446487023,-0.488105464066193,-0.494773174071077,-0.645719387308474,-0.551921350078231,-0.512845628103554,-0.641724296490677,-0.405695097813895,-0.531319005930752,-0.461443693916685,-0.254934005487279,0.0496327183629252,-0.690682232768351,-0.451285437092712,-0.352711419349957,-0.444093791509839,-0.552138305665822,-0.621523340768898,-0.453307617145458,-0.514026368710479,-0.698225127136642,-0.321111970043589,-0.650971968881165,-0.507182217758891,-0.488743198109641,-0.530223546049372,-0.486217614052955
progressive,-0.0981982556657509,0.12287170482305,-0.0510627927135006,0.303978273953043,0.114148272553102,-0.129765014582917,0.143822511314531,-0.0187582869977008,-0.101717671599028,0.166712576865317,-0.179489990072081,0.0976252810782637,0.0114394125806552,0.257803500559245,0.253925485449068,0.0663670387930351,0.20110020282222,0.361549636664841,0.0157626851916449,0.0656871850716246,0.0162746659320364,0.163488059944692,0.052470826294899,-0.0758555687674149,0.169069718759165,0.218578718873127,0.117819300675708,-0.0064368157110574,0.0371995058920666,-0.02200251989598,0.0185569190363382,0.101254268363311,-0.162569545733972,0.0952277757004324,-0.0824904359974947,0.25817761821932,0.166792030432794,-0.0643854529355971,-0.0737940197925687,-0.0548356684303506,0.110410840590442,0.0863890216861081,-0.091168719758252
stable,-0.241517026181519,-0.195597168227427,-0.105433510086684,-0.0104747598030012,0.0237567684845293,-0.259825764115903,0.0481130968871168,-0.207270318989734,0.129956333735799,-0.188686478434324,-0.0427748037429779,-0.153227335136977,-0.148044421878148,-0.229639719974671,-0.223244628866709,-0.204769087957542,-0.0289298529993741,-0.0864269702559179,-0.157938082620493,-0.227303364042752,-0.0553431170799428,-0.176140881878496,-0.0929242897965281,-0.151442153732609,-0.01839533416831,-0.0593282621354634,-0.0756387496980401,-0.0415833560332541,-0.113905045281669,-0.14979938394248,0.0280876714794698,-0.202058328573786,-0.264675874244725,-0.0850404254208641,-0.316284081807315,-0.217452282115751,-0.195705054618308,-0.10525242776715,-0.103742626284867,-0.166942565539748,-0.159903698784291,-0.118745880921644,-0.157713397872679
stable,-0.0503400981585867,0.0647292621459635,-0.111578037734318,0.0614025446069001,0.240666858278092,0.0384246447829806,0.0863780821591584,-0.0346634358405124,0.0355261703336458,-0.132740828544492,-0.0452882356562109,-0.132563299976938,-0.0107551469224869,-0.0456652903537794,0.0269436440572666,0.0840455958805463,-0.14341301493316,0.0465507513361287,0.161315242536709,-0.164353870090698,-0.0018854867050363,-0.0099670670750966,0.0040939557735301,-0.170587412115773,0.0859195373365786,0.134151048012094,-0.110825170907375,0.265053071260506,-0.0160749785089442,-0.0634869136383884,0.163299739171208,-0.186410150608824,-0.244165605075147,-0.214570813999176,-0.190985348862326,-0.0283645350918828,0.0526961773073263,-0.0874096478367046,-0.0017566436978186,-0.0509140165985409,-0.0690853474885416,-0.117228225728409,-0.155183170271158
stable,0.0244687091852639,-0.129913397227762,-0.180884330204296,-0.097282445005602,0.217447726066488,-0.217595401147892,-0.162794525000111,-0.10316055852169,-0.0332260364603865,-0.0674698146482283,-0.0918084907416674,-0.175621330412345,-0.0443238896573815,-0.0490472205754127,-0.0781641134907957,-0.0612903261312682,0.0202286103130151,-0.0527742371224296,0.0041684662701989,-0.110400740125613,0.122952420611025,-0.0589075359617253,-0.0513587622983063,-0.404202223471829,0.017381250817516,-0.219412311201769,-0.217888060777084,0.0827052944394707,-0.0893822292352301,-0.0336700403203223,0.0691037986339262,-0.413973431270306,-0.0917178333867616,-0.342024238318155,0.161770229045041,-0.044831319175159,0.0455646582417031,-0.0671140744762018,-0.105607259508723,-0.167069719027206,-0.107834896707873,-0.135068406225831,-0.115443948004681
stable,0.0534687367716451,-0.055978674928649,-0.205455804403178,-0.156478545922865,-0.240987072330067,-0.0937543454206716,-0.138556386142017,-0.344477708128993,0.0319958748655721,-0.209662474151198,-0.188120717378639,-0.194534470579501,-0.124623284440198,-0.216549181362114,-0.0250990783252728,-0.251466451058782,-0.0804464497130219,-0.339278144561399,-0.249967429525426,-0.267352187256993,-0.219848696546852,-0.0731209613270322,-0.235205566239766,-0.040134699030073,-0.139550653767786,-0.176943722550644,-0.0814588265140372,-0.240660032597141,-0.0500299638559969,-0.217100349026478,-0.156071005699054,-0.193145364699545,-0.14286978617642,-0.0859779034270265,-0.0132400678608836,-0.0035323271156811,-0.201647696612655,-0.15241291913007,-0.104731015788296,-0.188404875732607,-0.194564188999986,-0.111707211915773,-0.238074295112399
stable,-0.0029985092073168,0.24362523432298,-0.0581789825670967,0.0425411743667406,-0.0226138033272183,-0.0214075996619655,-0.0196161570838638,0.0771213827815886,-0.101633069557631,0.107068809604412,-0.121830589090264,-0.113252639343974,0.144313769935588,-0.0045497348985326,0.142782648728942,0.118783311173503,0.133232112556257,-0.25585528383679,0.156946124991994,-0.0854577867558009,0.0036111678487994,-0.149484693012095,0.0680013500834505,-0.0973105398643093,0.100543259314381,0.328887838064982,0.0654855801081802,0.280940477816782,0.0102962395315894,0.238259128294776,0.0318259472014998,0.213170549155594,-0.173783696655484,-0.151189034297559,-0.0668921993581223,0.0101972164195408,0.102452837607986,-0.0929847408345704,-0.0033931460981293,-0.131893150093761,0.0375620837822339,0.146126761218208,-0.15385156472273
stable,-0.0197054612370459,0.041848518123697,-0.135221378725744,-0.0025843220569074,-0.193151869457442,-0.163556370948017,-0.572928100534867,-0.223465334891396,-0.0671564154171736,-0.321744942041797,-0.557074531560323,-0.0898121951018493,-0.256701668535412,-0.297196514119038,-0.409840524018429,0.263986482532676,-0.199236969289882,0.0039367601454701,-0.219037692078877,-0.22476131702966,-0.333789486176917,-0.0189973106238923,-0.075698441136409,-0.171039212896124,-0.149329733077023,-0.206379350420761,-0.166685648732738,-0.0801257853416274,-0.142504814972077,-0.189461387394649,-0.199383849762072,0.265982444408851,-0.248846922912316,-0.216474056887602,0.0263197191544408,-0.351618196591487,-0.248157068160555,-0.292445555891152,-0.158724489456367,-0.15065657073116,-0.225310531527592,-0.213502513507362,-0.410953416997028
stable,-0.153192894534903,-0.0840596004325458,-0.16835802532954,-0.0437987220210886,0.276387443919936,-0.13209126288883,-0.142203524341176,-0.180782275861761,-0.442871790100248,-0.198465193381419,-0.532510009925488,-0.154690566206876,-0.138312890852006,-0.0750459921221131,-0.0530197997725741,0.0014216624655136,-0.0712799114535159,-0.118606401789719,-0.02344692863007,-0.121577182358981,-0.210370285651657,-0.0676891060057676,-0.0210695265256645,-0.673064626577488,0.0085595207017339,-0.189243955493651,-0.252935548532875,0.190079326630837,-0.168694994650586,-0.138508341394916,0.0800293852772744,0.0766292221157008,-0.168298422758447,-0.492693588421289,-0.0582628667383377,-0.136363749790973,-0.133453879135407,-0.331089181095339,-0.250186042055378,-0.123762625890325,-0.110082081481258,-0.0783495499663713,-0.155155008674499
stable,-0.144015259858729,-0.193537281169537,-0.277307629717672,-0.0918026309032317,-0.0997845050272698,-0.21549279998003,-0.111279338192897,-0.344915968576987,-0.195188578365039,-0.369735830308006,-0.409974610784088,-0.346895344894903,-0.287757430661553,-0.273960126681906,-0.122574383136374,-0.222724469767275,-0.0831802539474681,-0.250607568253336,-0.278530673543477,-0.297224214575605,-0.368604372650838,-0.201679188713212,-0.171590022662942,-0.44713532260406,-0.0218366898352859,-0.0675513178598631,-0.177437833232597,0.102212234475033,-0.299773184563482,-0.248887112521515,-0.0773046643848587,-0.415096791029301,-0.363097297333278,-0.301462725179725,-0.137969482174348,-0.217371853951449,-0.177609072953159,-0.366707512588551,-0.272999138587991,-0.278424896206522,-0.333957346521611,-0.307834955487055,-0.296775516290841
stable,-0.0318207458142965,-0.0854490886529353,-0.205268217142413,-0.10290113546351,-0.0552879568850541,-0.172192212562454,-0.075644514311335,-0.133636768475255,-0.154592685081609,-0.245314982639729,-0.246219096489668,-0.222978514124481,-0.0840807734111568,-0.149843261170634,-0.266816687645831,-0.0129836746085858,-0.125958405800108,-0.181136275854168,-0.0148698936957348,-0.0561617253548023,-0.247634170272365,-0.0441685234965159,-0.0672353371284339,-0.234194739223834,0.0174185725055822,-0.061272510328481,-0.246988242702624,-0.0132445378275507,-0.129413825111439,-0.27703091760743,-0.0688657056993822,-0.309861968457939,-0.151224669526056,-0.318334576804498,-0.169151563351235,-0.244873995939068,-0.0275446383968697,-0.0190809884843701,-0.187563189146826,-0.0947516723304193,-0.166358079702194,-0.194900520108342,-0.254337015311295
